Family	HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	MD10	MD11	MD12	MD13	MD14	MD15
Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae	20.647519395123	0.82517785562096	0.0896843872838988	0.169409486931268	8.42396117467852	1.81655855987173	1.02483871534797	0.683464065017618	3.85203130823705	0.286130955677392	0.229294052251251	0.830118087220858	2.84208443509075	1.89095795738146	1.80243273129377	0.0943043718083308	0.065261486903607	0.126422250316056	0.110679713989564	0.177109938664032	0.0559161258112831	0.130753600141355	2.25217938348162	0.511768901569187	0.0761738941182872	0.0937225811597671	0.0788832870322735	0.030556304484587	0.0603445123066233	0.0017710713210421
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae	0.560801247021303	0.303347658083854	0.129756134793726	0.4896120336585	0.193063870487796	0.522921069892865	0.776978923128307	0.0637427625405032	0.831159150204994	0.227058758376253	0.991870483602001	0.859347597334269	0.273415717806199	0.543290458821271	0.186140803538518	0.507108414441024	0.0687891348443425	0.203374924421481	0.137032026844223	0.268461380711795	0.615077383924114	1.83761816414878	0.248045295227824	0.0392296718972896	0.304695576473149	4.83169817340672	1.48163391295401	2.17488990743237	4.47280839703032	0.628730318969945
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_1	0.00537509182448534	0.0018056408219277	0.0171736060756402	0.00372328542706084	0.00885614084806405	0.0218642956052766	0.042188900803347	0.00354126458558351	0.00745434215430488	0.136604456258884	0.0295302946081156	0.0038972680151214	0	0.00383950854290651	0.0184297825285662	0.0391452109393071	0.00176382397036776	0.00366441305263929	0.00351364171395443	0	0.0259610584123814	0.0600759784433254	0.0161768670800755	0.112339514978602	0.17592542213033	0.00199409747148441	0	0.00179742967556394	0	0.0035421426420842
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_2	0.0627094046189956	0.0541692246578311	0.0667862458497119	0.0781889939682776	0.0814764958021892	0.0692369360833758	0.042188900803347	0.0637427625405032	0.0633619083115915	0.059072197301139	0.0469010561423013	0.0526131182041389	0.0287806018743367	0.0364753311576118	0.0331736085514191	0.0640557997188662	0.0388041273480907	0.0787848806317448	0.0632455508511797	0.0503365088834617	0.0738891662506241	0.104249492004594	0.0341511638357149	0.0338801711840228	0.0616645809528991	0.0279173646007817	0.0342970813183798	0.0215691561067673	0.0128003510953443	0.106264279262526
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XI	0.0394173400462258	0.0288902531508432	0.0400717475098271	0.0204780698488346	0.0141698253569025	0.0327964434079149	0.0123050960676429	0.014165058342334	0.0093179276928811	0.0147680493252847	0.0208449138410228	0.0350754121360926	0.0143903009371683	0.0115185256287195	0.00921489126428308	0.0355865553993701	0.0194020636740453	0.0183220652631965	0.0193250294267494	0.00745726057532765	0.0239640539191213	0.0282710486792119	0.0269614451334592	0.0196148359486448	0.0163229773110615	0.00997048735742203	0.00857427032959495	0.030556304484587	0.0201148374355411	0.0301082124577157
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XIII	0.182753122032501	0.303347658083854	0.0763271381139564	0.156377987936555	0.230259662049665	0.114787551927702	0.268954242621337	0.113320466738672	0.188222139396198	0.234442783038895	0.0694830461367426	0.0837912623251101	0.0935369560915943	0.0998272221155692	0.0571323258385551	0.140566893827512	0.18872916482935	0.247347881053152	0.207304861123311	0.559294543149574	0.309535696455317	0.300379892216627	0.0898714837781972	0.108773181169757	0.250285652102944	0.139586823003908	0.0720238707685976	0.0521254605913544	0.230406319716198	0.0301082124577157
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae	0.738179277229319	0.707811202195659	1.96733198488723	2.42758209844367	0.251514400085019	0.337074557248014	0.495719584439327	0.079678453175629	0.111815132314573	0.099684332945672	0.039952751528627	0.0954830663704743	0.0179878761714604	0.0844691879439432	0.0810910431256911	0.0498211775591182	2.65455507540347	2.98649663790102	0.989090142478172	1.42247245474375	0.0898652021967049	1.8976941425921	0.095263772804889	0.098074179743224	1.68670765547636	0.219350721863285	0.121754638680248	0.129414936640604	1.00025600702191	0.0779271381258523
Bacteria|Firmicutes|Clostridia|Clostridiales|Heliobacteriaceae	0.120043717413506	0.0650030695893973	0.0954089226424455	0.0837739221088689	0.0566793014276099	0.0783470592522411	0.0404310299365409	0.0442658073197939	0.0484532240029817	0.0572261911354784	0.0694830461367426	0.0623562882419424	0.043170902811505	0.0710309080437704	0.0405455215628456	0.117435632817921	0.0370403033777229	0.0971069458949413	0.0702728342790886	0.0577937694587893	0.0898652021967049	0.0812792649527343	0.0557203199424822	0.0534950071326676	0.0417142753504906	0.0558347292015634	0.0480159138457317	0.0683023276714299	0.0274293237757379	0.0867824947310628
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae	46.6235464855858	57.316456610451	33.0420180895317	47.9559163005436	48.3191044670374	44.7853654981415	64.1710759927576	73.1465906475202	61.6082743197913	50.2316737737904	69.6637020566982	57.3638879145719	74.6334970230065	64.5536571318871	73.3155178768891	49.8265155424281	63.0196666372696	57.3407354476997	53.1947787284131	54.1471690374541	41.1942086869695	45.9528226875166	74.9851712051766	72.5267475035663	47.8752924533435	50.8574619127383	71.3705113694825	4.25811090141098	62.8168086896098	3.58287728246817
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1	0.0286671563972551	0.0198620490412047	0.00763271381139564	0.230843696477772	0.242658259236955	0.0109321478026383	0.0738305764058572	0.00354126458558351	0.191949310473351	0.12368241309926	0.13375486381323	0.337113683308001	0.0107927257028763	0.23612977538875	0.204570586067084	0.010675966619811	0.137578269688685	0.197878304842522	0.326768679397762	0.149145211506553	0.00599101347978033	0.153723827193215	0.215691561067673	0.176533523537803	0.0997515280120427	0.0618170216160166	0.222931028569469	0.0107845780533837	0.173719050579673	0.0053132139631263
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae	0.741762671778976	0.462244050413492	0.635423424798687	0.545461315064413	0.65535442275674	3.29422053786167	2.66317436321128	0.819802751562583	0.700708162504659	3.850768861568	0.310936631461923	0.341010951323122	0.18167754933175	0.245728546746016	0.298562476962772	1.08538993968079	0.980686127524473	2.57608237600542	3.38363697053811	2.12345494882455	1.84323514727908	2.26168389433696	0.627302956771816	0.627674750356633	2.35050873279286	0.715880992262902	0.451006619336694	7.24364159252269	0.674761364883151	2.42990985246976
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae	6.63823840323939	10.1567296233433	4.52047475479907	6.50830292650235	8.4204187183393	5.56081918227534	6.16133738815547	9.78097278538166	9.84159522922102	11.3917040482915	9.1596025569761	9.69250555360692	10.4005900023384	8.93069687080054	9.70143752303723	4.27394530346435	8.70976276567599	8.58022316275491	10.6287661847121	8.57398534648297	6.44233649525711	7.74803427864652	5.39228902669183	8.25962910128388	6.76678092750784	9.38023450586265	5.59385396302775	0.355891075761661	8.87612917382877	0.331190337034872
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned	0.096751652840736	0.169730237261204	0.162195168492157	0.202919055774816	0.120443515533671	0.178558414109759	0.242586179619245	0.306319386652974	0.298173686172195	0.225212752210592	0.173707615341857	0.286449199111423	0.282409655891929	0.418506431176809	0.24511610762993	0.124552943897795	0.347473322162448	0.41591088147456	0.35312099225242	0.460485840526483	0.145781328007988	0.257973319197809	0.226476139121057	0.317403708987161	0.337341531095272	0.313073303023052	1.32558219295538	0.0341511638357149	1.19226127345207	0.035421426420842
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae	0.0143335781986276	0.128200498356867	0.0496126397740717	0.0446794251247301	0.0212547380353537	0.00182202463377305	0	0.00177063229279176	0.00186358553857622	0.00369201233132119	0	0.0038972680151214	0	0	0	0.153022188217291	0.00881911985183879	0.0567984023159091	0.0140545668558177	0.123044799492906	0.00199700449326011	0.00176694054245075	0.00359485935112789	0.00891583452211127	0.00362732829134701	0	0.00171485406591899	0	0.221263211790952	0.0141685705683368
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae	4.6046619963091	5.31941786139901	9.32526809907263	3.1703775411423	4.62821920719827	5.3676845710954	2.64559565454322	1.23236007578306	1.1908311591502	6.11212641450222	0.604502501389661	0.691765072684049	0.15469573507456	0.479938567863314	0.394397346111316	2.31846408426896	0.892494929006085	2.02275600505689	3.63661917394283	2.42733831726915	2.53020469296056	2.02668080219101	0.810640783679339	0.987874465049929	3.80869470591436	0.213368429448831	0.125184346812086	0.240855576525568	0.221263211790952	0.208986415882968
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae	0.0179169727482844	0.0325015347946986	0.0171736060756402	0.0632958522600343	0.00885614084806405	0.0455506158443262	0.042188900803347	0.0159356906351258	0.0298173686172195	0.0239980801535877	0.0225819899944414	0.0175377060680463	0.00899393808573022	0.00575926281435976	0.0221157390342794	0.0498211775591182	0.0423317752888262	0.0366441305263929	0.0685160134221113	0.0186431514383191	0.0139790314528208	0.0229702270518597	0.00179742967556394	0.00713266761768902	0.018136641456735	0.0279173646007817	0.00857427032959495	0	0.0219434590205903	0
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae	0.232920645727698	0.388212776714456	0.183185131473495	0.0093082135676521	0.129299656381735	0.163982217039574	0.0386731590697347	0.138109318837757	0.00186358553857622	0.0350741171475513	0.00694830461367426	0.0058459020226821	0.129512708434515	0.00191975427145325	0.00184297825285662	0.27401647657515	0.0934826704294911	0.0787848806317448	0.0404068797104759	0.0727082906094446	0.277583624563155	0.00530082162735224	0	0.00534950071326676	0.0507825960788581	0.163515992661721	0.00685941626367596	0.00179742967556394	0	0.0035421426420842
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae	0.0358339454965689	0.0433353797262648	0.0515208182269206	0.0688807804006255	0.0318821070530306	0.0218642956052766	0.00527361260041837	0	0.0093179276928811	0.0166140554909453	0.00173707615341857	0.0175377060680463	0.00179878761714604	0.00575926281435976	0.00921489126428308	0.00711731107987402	0.0229297116147808	0.00183220652631965	0.0228386711407038	0.0335576725889744	0.0119820269595607	0.021203286509409	0	0.00178316690442225	0.0253912980394291	0.0139586823003908	0.260657818019687	0.711782151523322	0.0347438101159346	0.692488886527461
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae	1.54444305090212	2.13426745151854	0.513300003816357	1.6587236577556	2.88533068829927	0.756140223015815	1.52758978325452	2.83301166846681	2.59038389862095	1.38450462424544	1.983740967204	1.78689738493316	2.56327235443311	1.67786523325014	1.97198673055658	1.22773616127827	1.79733662580474	1.98427966800418	1.47572951986086	2.37140886295419	0.744882675986021	1.03719409841859	1.81360654264402	1.30527817403709	0.825217186281444	1.05288346494377	2.45395616833008	0.267817021659028	0.656475149032659	0.184191417388378
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae	0.00537509182448534	0.0794481961648189	0.041979925962676	0.0130314989947129	0.00354245633922562	0	0.0246101921352857	0.0283301166846681	0.0409988818486769	0.0129220431596242	0.0173707615341857	0.0136404380529249	0	0.0710309080437704	0.0276446737928492	0.00177932776996851	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.017973040439341	0.0123685837971552	0.0143794374045115	0.00891583452211127	0.0018136641456735	0.313073303023052	0.655074253181054	18.7705581019143	1.28003510953443	30.5084745762712
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.0394173400462258	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0676144552588032	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae	1.587443785498	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419	16.3680361559403	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365
