Species	HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	MD10	MD11	MD12	MD13	MD14	MD15
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Sellimonas|Unassigned	0.0250837618475982	1.13935935863638	0.215624165171927	0.217812197483059	0.361330546601013	0.129363748997886	0.513298293107388	0.281530534553889	0.618710398807305	1.20913403850769	0.673985547526403	0.894423009470361	0.435306603349343	0.789019005567287	0.442314780685588	0.0124552943897795	0.319252138636564	0.267502152842668	0.498937123381529	0.870635172169503	1.36395406889666	0.0159024648820567	0.0143794374045115	0.119472182596291	0.0435279394961641	0.701922309962511	0.394416435161368	0.0197717264312034	0.960026332150825	0.0123974992472947
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum|Unassigned	0.0125418809237991	0.0234733306850601	0.0114490707170935	0.0484027105517909	0.00531368450883843	0.0127541724364113	0.014062966934449	0.0548896010765444	0.0204994409243384	0.0147680493252847	0.125069483046137	0.169531158657781	0.082744230388718	0.0595123824150509	0.344636933284187	0.00711731107987402	0.158744157333098	0.0769526741054252	0.0808137594209519	0.0633867148902851	0.00399400898652022	0.00883470271225373	0.00539228902669183	0.00713266761768902	0.00544099243702051	0.0338996570152349	0.0548753301094077	0.0107845780533837	0.0658303770617708	0.017710713210421
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Syntrophococcus|Unassigned	0.512425420600935	0.0397240980824094	0.148837919322215	1.18400476580535	0.285167735307662	0.0255083448728227	0.520329776574613	0.315172548116933	2.18598583674991	1.59125731479943	0.0625347415230684	0.0526131182041389	0.0503660532800892	0.130543290458821	0.418356063398452	0.0124552943897795	0.58206191022136	0.0641272284211876	0.92057412905606	0.316933574451425	0.0219670494258612	0.0229702270518597	0.0143794374045115	0.0927246790299572	0.0634782450985727	0.00199409747148441	0.0154336865932709	0.00539228902669183	0.00548586475514757	0.0106264279262526
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Unassigned|Unassigned	11.3432354469389	4.87884150084865	11.90894172423	10.097550078189	2.92075525169152	10.4620654471248	11.415613409039	19.8293110469749	10.6932538203504	9.23187683446863	12.3818788215675	12.2335242994661	18.0526325256777	12.5052793242465	17.8363435311463	18.2719168698066	25.4378693006438	21.7904322175196	20.3106059275136	5.50159398944798	11.4308537194209	12.5982860676738	13.8761570953536	21.2196861626248	15.3272756950868	12.0383664353514	19.1514902081833	0.762110182439112	13.0197856855502	0.72613924162726
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1|Unassigned|Unassigned	0.0286671563972551	0.0198620490412047	0.00763271381139564	0.230843696477772	0.242658259236955	0.0109321478026383	0.0738305764058572	0.00354126458558351	0.191949310473351	0.12368241309926	0.13375486381323	0.337113683308001	0.0107927257028763	0.23612977538875	0.204570586067084	0.010675966619811	0.137578269688685	0.197878304842522	0.326768679397762	0.149145211506553	0.00599101347978033	0.153723827193215	0.215691561067673	0.176533523537803	0.0997515280120427	0.0618170216160166	0.222931028569469	0.0107845780533837	0.173719050579673	0.0053132139631263
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Unassigned	0	0.0036112816438554	0.00190817845284891	0	0	0	0.00175787086680612	0.00177063229279176	0	0.00184600616566059	0.00868538076709283	0	0	0.0115185256287195	0.00184297825285662	0.00177932776996851	0.00705529588147103	0	0	0.00186431514383191	0	0	0	0	0	0.00997048735742203	0.0257228109887849	6.62892064347982	0.00914310792524595	1.77992667764731
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia|Unassigned	0.333255693118091	0.240150229316384	0.393084761286876	0.286692977883685	0.389670197314818	3.07011150790759	2.49266088913108	0.656904580625741	0.467759970182631	3.67355226966458	0.0851167315175097	0.0896371643477922	0.0125915133200223	0.0729506623152237	0.13638039071139	0.797138840945891	0.765499603139607	2.2939225709522	3.18160257198573	1.90905870728388	1.60559161258113	1.98074034808729	0.413408825379707	0.460057061340941	2.17095598237118	0.516471245114461	0.282950920876633	0.352296216410533	0.512014043813773	0.350672121566335
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Unassigned|Unassigned	0.408506978660885	0.218482539453252	0.240430485058963	0.258768337180728	0.265684225441921	0.224109029954085	0.168755603213388	0.16112753864405	0.232948192322028	0.175370585737756	0.217134519177321	0.25137378697533	0.169086036011728	0.161259358802073	0.160339107998526	0.286471770964929	0.208131228503395	0.282159805053226	0.20203439855238	0.212531926396838	0.237643534697953	0.280943546249669	0.213894131392109	0.167617689015692	0.179552750421677	0.189439259791019	0.142332887471276	0.262424732632336	0.153604213144132	0.299311053256115
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acetivibrio|Unassigned	0.00537509182448534	0.0018056408219277	0.0171736060756402	0.00744657085412168	0.00531368450883843	0.0819911085197872	0.170513474080194	0.0460364396125857	0.0652254938501677	0.0258440863192483	0.0416898276820456	0.019486340075607	0.00719515046858417	0.00575926281435976	0.0184297825285662	0.00355865553993701	0.0934826704294911	0.0732882610527859	0.156357056270972	0.0279647271574787	0.0399400898652022	0.0547751568159731	0.00718971870225577	0.0249643366619116	0.13965213921686	0.0398819494296881	0.0325822272524608	0.00179742967556394	0.0896024576674103	0.0141685705683368
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acutalibacter|Unassigned	0.116460322863849	0.357516882741685	0.0820516734725032	0.143346488941842	0.357788090261787	0.122075650462794	0.290048693023011	0.246117888698054	0.423033917256802	0.478115596906094	0.335255697609783	0.214349740831677	0.248232691166154	0.320598963332693	0.543678584592702	0.0533798330990552	0.208131228503395	0.265669946316349	0.439205214244304	0.288968847293947	0.595107338991513	0.132520540683806	0.0844791947515053	0.153352353780314	0.177739086276003	0.143575017946877	0.0908872654937065	0.0215691561067673	0.164575942654427	0.0212528558525052
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus|Unassigned	0.0734595882679662	0.209454335343613	0.0305308552455826	0.122868419093008	0.242658259236955	0.0236863202390496	0.112503735475592	0.0283301166846681	0.0801341781587775	0.212290709050968	0.0833796553640912	0.0545617522116996	0.0953357437087403	0.111345747744289	0.193512716549945	0.0355865553993701	0.167563277184937	0.185052859158284	0.0404068797104759	0.2628684352803	0.00998502246630055	0.0371057513914657	0.0107845780533837	0.0534950071326676	0.021763969748082	0.0219350721863285	0.0360119353842988	0.00539228902669183	0.0402296748710822	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Butyricicoccus|Unassigned	0.422840556859513	0.296125094796143	0.0915925657367477	0.301586119591928	0.4977151156612	0.129363748997886	0.152934765412133	0.366520884607894	0.130450987700335	0.118144394602278	0.156336853807671	0.126661210491445	0.170884823628874	0.0921482050297562	0.12532252119425	0.169036138147008	0.283975659229209	0.371937924842888	0.198520756838425	0.270325695855627	0.0798801797304044	0.0777453838678328	0.141996944369552	0.12660485021398	0.107006184594737	0.0578288266730478	0.0754535789004356	0.00179742967556394	0.0256007021906887	0.0141685705683368
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Cellulosibacter|Unassigned	0.0501675236951965	0.0451410205481926	0.0362553906041293	0.0465410678382605	0.0301108788834178	0.0400845419430071	0.0333995464693164	0.0531189687837527	0.0409988818486769	0.0350741171475513	0.0416898276820456	0.0506644841965782	0.0287806018743367	0.0403148397005183	0.0258016955399926	0.0373658831693386	0.0335126554369874	0.031147510947434	0.0210818502837266	0.0298290423013106	0.0239640539191213	0.0388726919339164	0.0215691561067673	0.0303138373751783	0.0344596187677966	0.0119645848289064	0.0377267894502178	0.0377460231868428	0.0420582964561314	0.0673007101995997
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Clostridium_IV|Unassigned	0.696970239908265	0.920876819183128	0.870129374499103	0.783751582396306	0.524283538205392	0.657750892792071	0.854325241267776	0.575455495157321	1.02310846067835	1.02268741577597	0.858115619788771	0.732686386842823	0.931771985681651	0.526012670378192	0.573166236638408	0.754434974466646	0.987741423405944	0.906942230528225	1.30004743416314	1.0514737411212	0.784822765851223	0.895838855022528	0.343309068032713	0.575962910128388	1.27137856611713	1.01100741804259	0.500737387248345	0.0251640154578952	0.76619244413561	0.0371924977418841
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Dysosmobacter|Unassigned	0.105710139214878	0.0993102452060236	0.0744189596611075	0.0837739221088689	0.15763930709554	0.116609576561475	0.116019477209204	0.148733112594507	0.147223257547521	0.112606376105296	0.159811006114508	0.105226236408278	0.14570179698883	0.0844691879439432	0.0829340213785477	0.0533798330990552	0.169327101155305	0.152073141684531	0.24595491997681	0.240496653554317	0.0279580629056415	0.160791589363018	0.181540397231958	0.119472182596291	0.165043437256289	0.221344819334769	0.28809548307439	0.00898714837781972	0.261492886662034	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flavonifractor|Unassigned	0.546467668822676	0.370156368495179	0.274777697210243	0.17871770049892	0.511884941018102	0.198600685081262	0.16348199061297	0.263824211625972	0.296310100633619	0.585183954514408	0.154599777654252	0.114969406446081	0.476678718543702	0.0595123824150509	0.132694434205676	0.163698154837103	0.40920716112532	0.26200553326371	0.365418738251261	0.283375901862451	0.956565152271593	0.0494743351886209	0.104250921182709	0.281740370898716	0.487875655186173	0.307091010608599	0.0463010597798127	0.00898714837781972	0.0548586475514757	0.0035421426420842
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flintibacter|Unassigned	2.27545553903213	2.4051135748077	1.87955577605618	2.55417380296374	3.14215877289312	2.03155746665695	1.95826814562202	4.86569754059175	3.91166604547149	4.53563714902808	3.59574763757643	4.07849097782455	3.95193639486986	3.82031100019198	3.80759307040177	1.49107667123361	3.89275950260164	3.56180948716539	4.40434988844188	3.00527601185704	1.71143285072391	2.80590158141179	1.65363530151883	4.06205420827389	2.33055842719045	2.98316981734067	1.8331789964674	0.111440639884964	3.5018103353692	0.090324637373147
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Harryflintia|Unassigned	0.175586332933188	0.0505579430139757	0.137388848605122	0.13217663266066	0.0478231605795459	0.184024488011078	0.175787086680612	0.0814490854684208	0.160268356317555	0.212290709050968	0.237979433018344	0.227990178884602	0.215854514057525	0.193895181416779	0.269074824917066	0.177932776996851	0.0828997266072846	0.115429011158138	0.147572951986086	0.0801655511847723	0.337493759360959	0.173160173160173	0.194122404960906	0.144436519258203	0.13965213921686	0.151551407832815	0.209212196042117	0.00539228902669183	0.164575942654427	0.0035421426420842
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Intestinimonas|Unassigned	0.145127479261104	0.120977935069156	0.0610617104911651	0.080050636681808	0.0513656169187715	0.074703009984695	0.0914092850739185	0.113320466738672	0.100633619083116	0.0553801849698178	0.0555864369093941	0.097431700378035	0.0557624161315273	0.0691111537723171	0.086619977884261	0.0427038664792441	0.11817620601464	0.148408728631891	0.172168443983767	0.171516993232536	0.0299550673989016	0.123685837971552	0.0377460231868428	0.0374465049928673	0.134211146779839	0.0598229241445322	0.104606098021058	0.00359485935112789	0.0859452144973119	0.0017710713210421
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Lawsonibacter|Unassigned	0.532134090624048	1.20977935069156	0.202266916001985	0.878695360786358	1.14244216940026	0.617666350849064	0.615254803382144	0.598473714963614	1.13865076407007	1.28482029129977	0.922387437465258	1.62905803032075	1.14582771212203	1.20176617392974	1.36011795060818	0.382555470543229	0.779610194902549	1.08100185052859	1.57938195042252	0.859449281306512	0.397403894158762	0.968283417263009	0.591354363260537	0.898716119828816	0.422583745941926	1.17452341070432	0.881434989882361	0.0431383122135346	1.10814468053981	0.0247949984945894
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Neglecta|Unassigned	0.136168992886962	0.22028818027518	0.041979925962676	0.165686201504207	0.11335860285522	0.235041177756723	0.112503735475592	0.122173628202631	0.199403652627656	0.0775322589577449	0.0573235130628127	0.157839354612417	0.124116345583077	0.193895181416779	0.0903059343899742	0.0800697496485828	0.164035629244201	0.0952747393686216	0.17041162312679	0.385913234773206	0.0659011482775836	0.159024648820567	0.176148108205266	0.0659771754636234	0.110633512886084	0.179468772433597	0.0634496004390026	0.00179742967556394	0.0493727827963281	0.0053132139631263
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter|Unassigned	0.600218587067529	0.436965078906504	0.259512269587452	0.524983245215578	0.561479329767261	0.473726404780993	0.740063634925378	1.67678878127379	1.39955273947074	1.71863174023001	0.962340188993886	0.680073268638684	1.73942762578022	1.03858706085621	0.952819756726871	0.348748242913827	0.571478966399153	0.57164843621173	0.681646492507159	0.346762616752736	0.72291562656016	0.989486703772418	1.01554776669363	0.898716119828816	0.411701761067885	0.965143176198453	0.514456219775697	0.0269614451334592	0.826536956442234	0.0194817845314631
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Papillibacter|Unassigned	0.00358339454965689	0.0018056408219277	0.00954089226424455	0.0688807804006255	0.00177122816961281	0.140295896800525	0.0755884472726634	0.139879951130549	0.0801341781587775	0.101530339111333	0.0208449138410228	0.0292295101134105	0.0665551418344036	0.0268765598003456	0.00921489126428308	0.00889663884984253	0.051150895140665	0.0861137067370234	0.024595491997681	0.0559294543149574	0	0.00530082162735224	0.0233665857823313	0.0855920114122682	0.021763969748082	0.00997048735742203	0.00514456219775697	0.00179742967556394	0.0841165929122627	0.0017710713210421
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Phocea|Unassigned	0.412090373210542	0.231122025206746	0.0915925657367477	0.296001191451337	0.0531368450883843	0.311566212375191	0.325206110359133	0.180604493864759	0.491986582184122	0.328589097487586	0.898068371317399	0.950933395689622	0.56841688701815	0.846611633710885	1.07261334316255	0.209960676856284	0.179910044977511	0.320636142105938	0.286361799687286	0.249818229273476	0.429355966050924	0.42583267073063	0.346903927383841	0.199714693295292	0.186807407004371	0.660046263061338	0.348115375381555	0.0179742967556394	0.448012288337052	0.0123974992472947
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Unassigned	0.00716678909931378	0.0379184572604817	0.244246841964661	0.00372328542706084	0.0177122816961281	0.0182202463377305	0.0193365795348674	0.00885316146395878	0.00745434215430488	0.0609182034667996	0.01215953307393	0.0038972680151214	0.00359757523429209	0.00959877135726627	0.00737191301142647	0.014234622159748	0.236352412029279	0.0696238480001466	0.00175682085697721	0.255411174704972	0.00798801797304044	0.00883470271225373	0.00539228902669183	0.014265335235378	0.235776338937556	0.0578288266730478	0.109750660218815	0.00359485935112789	0.517499908568921	0.0053132139631263
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned|Unassigned	0.333255693118091	3.1418150301542	0.116398885623784	0.135899918087721	0.961776896099756	0.103855404125064	0.154692636278939	0.265594843918763	0.145359672008945	0.426427424267597	0.566286826014452	0.41895631162555	0.424513877646466	0.289882894989441	0.350165868042757	0.247326560025622	0.280448011288473	0.282159805053226	0.393527871962896	0.708439754656127	0.221667498751872	0.641399416909621	0.452952278242114	0.486804564907275	0.368173821571721	1.32408072106565	0.416709538018315	0.0287588748090231	0.645503419522364	0.00885535660521049
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned|Unassigned	0.096751652840736	0.169730237261204	0.162195168492157	0.202919055774816	0.120443515533671	0.178558414109759	0.242586179619245	0.306319386652974	0.298173686172195	0.225212752210592	0.173707615341857	0.286449199111423	0.282409655891929	0.418506431176809	0.24511610762993	0.124552943897795	0.347473322162448	0.41591088147456	0.35312099225242	0.460485840526483	0.145781328007988	0.257973319197809	0.226476139121057	0.317403708987161	0.337341531095272	0.313073303023052	1.32558219295538	0.0341511638357149	1.19226127345207	0.035421426420842
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea|Unassigned	0.0143335781986276	0.128200498356867	0.0496126397740717	0.0446794251247301	0.0212547380353537	0.00182202463377305	0	0.00177063229279176	0.00186358553857622	0.00369201233132119	0	0.0038972680151214	0	0	0	0.153022188217291	0.00881911985183879	0.0567984023159091	0.0140545668558177	0.123044799492906	0.00199700449326011	0.00176694054245075	0.00359485935112789	0.00891583452211127	0.00362732829134701	0	0.00171485406591899	0	0.221263211790952	0.0141685705683368
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|Unassigned	0.0895848637414222	0.111949730959518	0.160286990039308	0.169409486931268	0.177122816961281	0.36440492675461	0.237312567018827	0.39308036899977	0.421170331718226	0.448579498255524	0.052112284602557	0.0720994582797459	0.0377745399600669	0.0940679593012094	0.0571323258385551	0.149463532677354	0.146397389540524	0.139247696000293	0.158113877127949	0.234903708122821	0.609086370444333	0.468239243749448	0.384649950570684	0.34771754636234	0.418956417650579	0.105687165988674	0.0891724114277875	0.138402085018424	0.0822879713272135	0.161167490214831
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum|Unassigned	3.7983982226363	4.64230255317612	8.02770675113537	2.4052423858813	4.19249707747352	2.80591793601049	1.46782217378311	0.244347256405262	0.465896384644055	3.08652230898451	0.486381322957198	0.592384738298453	0.109726044645909	0.345555768861586	0.304091411721342	1.60673297628156	0.359820089955022	0.793345425896407	2.05196676094939	1.36654300042879	0.523215177234149	0.174927113702624	0.141996944369552	0.0802425106990014	0.714583673395361	0.073781606444923	0.0154336865932709	0.0736946166981217	0.038401053286033	0.00885535660521049
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Ileibacterium|Unassigned	0.016125275473456	0.00541692246578311	0.00572453535854673	0.00372328542706084	0.00885614084806405	0.0710589607171489	0.0580097386046021	0.0336420135630434	0.0428624673872531	0.049842166472836	0.0052112284602557	0.0038972680151214	0.00179878761714604	0.0115185256287195	0.00184297825285662	0.00533798330990552	0.00529147191110327	0.00916103263159823	0.00175682085697721	0.0559294543149574	0.0559161258112831	0.0388726919339164	0.0449357418890986	0.0285306704707561	0.0507825960788581	0.0219350721863285	0.0120039784614329	0.0161768670800755	0.00731448634019676	0.0123974992472947
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Turicibacter|Unassigned	0.700553634457922	0.559748654797588	1.1315498225394	0.592002382902673	0.249743171915406	2.12630274761315	0.882451175136674	0.561290436814987	0.260901975400671	2.52718244078935	0.0607976653696498	0.0233836080907284	0.00539636285143813	0.0287963140717988	0.0313306302985625	0.556929592000142	0.380985977599436	1.08100185052859	1.42478171500852	0.76996215440258	1.34198701947079	1.34464175280502	0.239058146850004	0.531383737517832	2.62437201878956	0.0119645848289064	0.00857427032959495	0.0125820077289476	0.0932597008375087	0.0265660698156315
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Unassigned|Unassigned	0.0179169727482844	0.0325015347946986	0.0171736060756402	0.0632958522600343	0.00885614084806405	0.0455506158443262	0.042188900803347	0.0159356906351258	0.0298173686172195	0.0239980801535877	0.0225819899944414	0.0175377060680463	0.00899393808573022	0.00575926281435976	0.0221157390342794	0.0498211775591182	0.0423317752888262	0.0366441305263929	0.0685160134221113	0.0186431514383191	0.0139790314528208	0.0229702270518597	0.00179742967556394	0.00713266761768902	0.018136641456735	0.0279173646007817	0.00857427032959495	0	0.0219434590205903	0
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Unassigned|Unassigned	0.232920645727698	0.388212776714456	0.183185131473495	0.0093082135676521	0.129299656381735	0.163982217039574	0.0386731590697347	0.138109318837757	0.00186358553857622	0.0350741171475513	0.00694830461367426	0.0058459020226821	0.129512708434515	0.00191975427145325	0.00184297825285662	0.27401647657515	0.0934826704294911	0.0787848806317448	0.0404068797104759	0.0727082906094446	0.277583624563155	0.00530082162735224	0	0.00534950071326676	0.0507825960788581	0.163515992661721	0.00685941626367596	0.00179742967556394	0	0.0035421426420842
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Turicimonas|Unassigned	0.0358339454965689	0.0433353797262648	0.0515208182269206	0.0688807804006255	0.0318821070530306	0.0218642956052766	0.00527361260041837	0	0.0093179276928811	0.0166140554909453	0.00173707615341857	0.0175377060680463	0.00179878761714604	0.00575926281435976	0.00921489126428308	0.00711731107987402	0.0229297116147808	0.00183220652631965	0.0228386711407038	0.0335576725889744	0.0119820269595607	0.021203286509409	0	0.00178316690442225	0.0253912980394291	0.0139586823003908	0.260657818019687	0.711782151523322	0.0347438101159346	0.692488886527461
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Unassigned	1.54444305090212	2.13426745151854	0.513300003816357	1.6587236577556	2.88533068829927	0.756140223015815	1.52758978325452	2.83301166846681	2.59038389862095	1.38450462424544	1.983740967204	1.78689738493316	2.56327235443311	1.67786523325014	1.97198673055658	1.22773616127827	1.79733662580474	1.98427966800418	1.47572951986086	2.37140886295419	0.744882675986021	1.03719409841859	1.81360654264402	1.30527817403709	0.825217186281444	1.05288346494377	2.45395616833008	0.267817021659028	0.656475149032659	0.184191417388378
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia|Unassigned	0.00537509182448534	0.0794481961648189	0.041979925962676	0.0130314989947129	0.00354245633922562	0	0.0246101921352857	0.0283301166846681	0.0409988818486769	0.0129220431596242	0.0173707615341857	0.0136404380529249	0	0.0710309080437704	0.0276446737928492	0.00177932776996851	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.017973040439341	0.0123685837971552	0.0143794374045115	0.00891583452211127	0.0018136641456735	0.313073303023052	0.655074253181054	18.7705581019143	1.28003510953443	30.5084745762712
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.0394173400462258	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0676144552588032	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Unassigned	1.587443785498	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419	16.3680361559403	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365
