Genus	NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	NC10	NC11	NC12	NC13	NC14	NC15	HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Schaedlerella	0.395148954767281	0.431370510888207	0.144465389968464	0.566678614709748	0.701430709785219	0.406773891583695	0.717384915901744	0.2736955877482	1.06937707957424	1.02656102058105	0.210473949065304	0.131747483989021	0.284672799861135	0.155131487953947	0.135936954644819	0.505258631501621	1.79300133617421	0.217532343624776	0.461687392955544	0.873215487619115	0.318854310910283	0.564276548244766	0.509942100324026	0.547894148341409	0.40427535027967	0.500277932184547	0.664484196578199	0.600795064126779	0.487617584949126	0.888315517876889
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Sellimonas	0.0145677034015587	0.00692964676125635	0.00352354609679181	0.00170686329731852	0.174052285306506	0.022125776529657	0.0051859150547114	0.0209194079807541	0.01489844228509	0.00664440790020099	0.0248741939804451	0.0329368709972553	0.0104148585315049	0.018690540717343	0.0165328728622077	0.0250837618475982	1.13935935863638	0.215624165171927	0.217812197483059	0.361330546601013	0.129363748997886	0.513298293107388	0.281530534553889	0.618710398807305	1.20913403850769	0.673985547526403	0.894423009470361	0.435306603349343	0.789019005567287	0.442314780685588
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum	0.318668511909098	0.195762521005492	0.398160708937475	0.585454110980252	0.325477773523166	1.00076589226449	0.719113554253315	0.0906507679166013	0.367494909698886	1.24084317536254	0.244915140730536	0.199451052150046	0.355840999826419	0.0672859465824346	1.07647372191708	0.0125418809237991	0.0234733306850601	0.0114490707170935	0.0484027105517909	0.00531368450883843	0.0127541724364113	0.014062966934449	0.0548896010765444	0.0204994409243384	0.0147680493252847	0.125069483046137	0.169531158657781	0.082744230388718	0.0595123824150509	0.344636933284187
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Syntrophococcus	0.0546288877558453	0.0415778805675381	0.0581385105970649	0.0358441292436889	0.0191457513837157	0.0102118968598417	0.101989662742658	0.00871641999198089	0.0331076495224222	0.0597996711018089	0.0229607944434877	0.0164684354986276	0.0416594341260198	0.00560716221520289	0.0330657457244154	0.512425420600935	0.0397240980824094	0.148837919322215	1.18400476580535	0.285167735307662	0.0255083448728227	0.520329776574613	0.315172548116933	2.18598583674991	1.59125731479943	0.0625347415230684	0.0526131182041389	0.0503660532800892	0.130543290458821	0.418356063398452
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Unassigned	13.0471993590211	6.74081388701211	10.2253307728898	14.0167613975797	10.7129181606154	7.54148583099311	9.88262545592836	4.02001290030159	8.01701733185453	19.3568213152605	13.0149436503836	11.0210430009149	13.8934212810276	7.71732426219091	15.4214964086926	11.310984895992	4.9275938030407	11.9146662595886	10.0938267927619	2.98274823762797	10.4857517673639	11.1484170372844	19.802751562583	10.5236675363399	9.15988259400786	12.3523485269594	12.2997778557231	18.0328458618891	12.5091188327894	17.7515665315149
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1|Unassigned	0.0946900721101318	0.0381130571869099	0.00880886524197953	0	0.0348104570613012	0.013615862479789	0.0414873204376912	0.00174328399839618	0.0430399443791488	0.0514941612265577	0.0937565773109083	0.0768526989935956	0.0104148585315049	0.050464459936826	0.156143799254184	0.0286671563972551	0.0198620490412047	0.00763271381139564	0.230843696477772	0.242658259236955	0.0109321478026383	0.0738305764058572	0.00354126458558351	0.191949310473351	0.12368241309926	0.13375486381323	0.337113683308001	0.0107927257028763	0.23612977538875	0.204570586067084
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia	0.29317503095637	0.479878038217002	0.345307517485598	0.353320702544933	0.466460124621436	0.0544634499191558	0.0864319175785234	0.400955319631121	0.0629045340926021	0.0797328948024119	0.00574019861087194	0.00182982616651418	0.00520742926575247	0.0112143244304058	0.00367397174715726	0.333255693118091	0.240150229316384	0.393084761286876	0.286692977883685	0.389670197314818	3.07011150790759	2.49266088913108	0.656904580625741	0.467759970182631	3.67355226966458	0.0851167315175097	0.0896371643477922	0.0125915133200223	0.0729506623152237	0.13638039071139
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Unassigned	0.813970427562095	0.649654383867782	0.70118567326157	0.641780599791763	0.758867963936366	0.274019232405753	0.413144566025342	0.685110611369698	0.513168567597543	0.275742927858341	0.304230526376213	0.406221408966148	0.303766707168894	0.21307216417771	0.405973878060878	0.424632254134341	0.223899461919035	0.242338663511812	0.260629979894259	0.278082822629211	0.229575103855404	0.174029215813806	0.173521964693592	0.240402534476332	0.182754610400399	0.222345747637576	0.257219688998012	0.170884823628874	0.163179113073527	0.160339107998526
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acetivibrio	0.0710175540825989	0.256396930166485	0.0440443262098976	0.512058989195555	0.13750130539214	0.566760275721215	0.691455340628187	0.0453253839583006	0.0281415020940588	0.446836431288517	0.367372711095804	0.0567246111619396	0.322860614476653	0.00934527035867148	0.637434098131785	0.00716678909931378	0.00722256328771081	0.0190817845284891	0.0111698562811825	0.00708491267845124	0.0874571824211063	0.174029215813806	0.0513483364909609	0.0689526649273202	0.0369201233132119	0.052112284602557	0.0292295101134105	0.0143903009371683	0.015358034171626	0.0202727607814228
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acutalibacter	0.0564498506810401	0.0381130571869099	0.199080354468737	0.349906975950296	0.109652939743099	0.137860607607863	0.129647876367785	0.144692571866883	0.203612044562896	0.20099333898108	0.176032757400073	0.182982616651418	0.118035063357056	0.0579406762237632	0.169002700369234	0.116460322863849	0.357516882741685	0.0820516734725032	0.139623203514781	0.357788090261787	0.074703009984695	0.286532951289398	0.175292596986384	0.37458069325382	0.476269590740433	0.295302946081156	0.189017498733388	0.23204360261184	0.282203877903628	0.517876889052709
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus	0.149318959865977	0.0242537636643972	0.142703616920068	0.175806919623807	0.0191457513837157	0.0459535358692877	0.0155577451641342	0.0366089639663198	0.0264861196179377	0.0215943256756532	0.0478349884239328	0.0292772186642269	0.0312445755945148	0.0934527035867148	0.0440876609658872	0.0752512855427947	0.240150229316384	0.0324390336984315	0.17871770049892	0.278082822629211	0.0255083448728227	0.135356056744072	0.0283301166846681	0.0969064480059635	0.27874693101475	0.111172873818788	0.105226236408278	0.100732106560178	0.130543290458821	0.224843346848507
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Butyricicoccus	0.0910481462597422	0.020788940283769	0.0334736879195222	0.136549063785481	0.13750130539214	0.175304229427283	0.105446939445799	0.0278925439743389	0.076147593901571	0.106310526403216	0.0287009930543597	0.0439158279963403	0.109356014580802	0.106536082088855	0.139610926391976	0.422840556859513	0.296125094796143	0.0915925657367477	0.301586119591928	0.4977151156612	0.129363748997886	0.152934765412133	0.366520884607894	0.130450987700335	0.118144394602278	0.156336853807671	0.126661210491445	0.170884823628874	0.0921482050297562	0.12532252119425
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Cellulosibacter	0.058270813606235	0.0450427039481662	0.0704709219358362	0.0443784457302815	0.0748424826817976	0.0578674155391031	0.0224722985704161	0.0244059759775465	0.0480060918075121	0.0382053454261557	0.0631421847195913	0.0512351326623971	0.0243013365735115	0.0205595947890772	0.0532725903337803	0.0501675236951965	0.0451410205481926	0.0362553906041293	0.0465410678382605	0.0301108788834178	0.0400845419430071	0.0333995464693164	0.0531189687837527	0.0409988818486769	0.0350741171475513	0.0416898276820456	0.0506644841965782	0.0287806018743367	0.0403148397005183	0.0258016955399926
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Clostridium_IV	0.686503022798456	0.627133031893699	0.965451630520956	0.921706180552	0.965990183451109	0.673985192749553	0.636138913377932	0.481146383557345	0.811137413299343	0.558130263616883	0.727091824043779	0.466605672461116	0.289880229126888	0.25232229968413	0.554769733820747	0.70234533173275	0.924488100826984	0.87585390985765	0.785613225109837	0.526054766375004	0.68143721303112	0.864872466468613	0.586079288914071	1.08087961237421	1.06514555758616	0.906753752084491	0.748275458903309	0.940765923767381	0.527932424649645	0.611868779948397
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Dysosmobacter	0.1766334037439	0.252932106785857	0.459822765631331	0.525713895574103	0.737981689699586	0.350608458854566	0.0898891942816643	0.109826891898959	0.309556523034647	0.33554259896015	0.977747163385186	0.192131747483989	0.768963721576115	0.366334598059922	0.538236860958539	0.105710139214878	0.0993102452060236	0.0744189596611075	0.0837739221088689	0.15763930709554	0.116609576561475	0.116019477209204	0.148733112594507	0.147223257547521	0.112606376105296	0.159811006114508	0.105226236408278	0.14570179698883	0.0844691879439432	0.0829340213785477
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flavonifractor	0.1766334037439	0.0277185870450254	0.105706382903754	0.0443784457302815	0.158387579628921	0.0459535358692877	0.0345727670314094	0.0122029879887733	0.0976675660911454	0.0564774671517084	0.132024568050055	0.250686184812443	0.0364520048602673	0.23923892118199	0.196557488472914	0.546467668822676	0.362933805207468	0.265236804945999	0.17871770049892	0.497715115661199	0.196778660447489	0.182818570147837	0.276218637675514	0.292582929556467	0.574107917520445	0.158073929961089	0.16563389064266	0.485672656629432	0.0575926281435976	0.13085145595282
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flintibacter	1.09075679219171	0.694697087815949	1.2068145381512	1.15383958898732	1.33846207400703	0.697812952089184	0.70182717073761	0.252776179767446	0.931980334056184	0.769090214448265	0.901211181906894	1.30466605672461	0.80020829717063	1.63355325869577	1.89760640740673	2.25933026355867	2.41594741973927	1.8413922069992	2.52438751954725	3.23780509405222	2.04977771299468	1.94420517868757	4.83736742390708	3.87625792023854	4.48394897638958	3.58011395219566	4.03367239565065	3.94833881963557	3.78959493184872	3.80759307040177
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Harryflintia	0.29317503095637	0.128198465083242	0.174415531791195	0.122894157406933	0.15490653392279	0.0646753467789975	0.0950751093363757	0.078447779927828	0.117532155804599	0.101327220478065	0.086102979163079	0.0768526989935956	0.124978302378059	0.155131487953946	0.117567095909032	0.175586332933188	0.0505579430139757	0.137388848605122	0.13217663266066	0.0478231605795459	0.184024488011078	0.175787086680612	0.0814490854684208	0.160268356317555	0.212290709050968	0.237979433018344	0.227990178884602	0.215854514057525	0.193895181416779	0.269074824917066
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Intestinimonas	0.234904217350135	0.174973580721723	0.269551276404574	0.300407940328059	0.257597382253629	0.134456641987916	0.152120174938201	0.14120600387009	0.192024367230049	0.13288815800402	0.0975833763848229	0.214089661482159	0.0711681999652838	0.23923892118199	0.0863383360581957	0.180961424757673	0.13361742082265	0.0915925657367477	0.111698562811825	0.0885614084806405	0.118431601195248	0.135356056744072	0.13102678966659	0.141632500931793	0.112606376105296	0.0677459699833241	0.161736622627538	0.0683539294515497	0.105586484929929	0.112421673424254
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Lawsonibacter	1.30198849151431	0.599414444848674	0.831556878842867	0.848311058767303	0.713614369756675	0.568462258531189	0.413144566025342	0.202220943813957	0.933635716532305	0.365442434511055	0.449648891184968	0.283623055809698	0.263843082798125	0.399977571351139	0.567628634935797	0.560801247021303	1.2188075548012	0.20989962981338	0.882418646213419	1.15484076658755	0.630420523285475	0.622286286849368	0.603785611841989	1.15542303391726	1.31066437761902	0.939758198999444	1.65244163841147	1.16381558829349	1.20560568247264	1.37301879837818
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Monoglobus	0.123825478913249	0.164579110579838	0.093373971564983	0.0426715824329629	0.135760782539075	0.0289337077695515	0.0432159587892617	0.0801910639262242	0.0165538247612111	0.0149499177754522	0.00956699768478656	0.0292772186642269	0.0190939073077591	0.0018690540717343	0.069805463195988	0.00358339454965689	0.00722256328771081	0.020989962981338	0.00186164271353042	0	0.00546607390131915	0.0439467716701531	0.00708252917116702	0.0186358553857622	0.0147680493252847	0	0.0019486340075607	0	0.00191975427145325	0.00368595650571323
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Neglecta	0.0910481462597422	0.138592935225127	0.121562340339317	0.237253998327274	0.262818950812824	0.228065696536465	0.0674168957112483	0.048811951955093	0.296313463225678	0.142854769854321	0.0956699768478656	0.290942360475755	0.0676965804547821	0.0411191895781545	0.369234160589305	0.136168992886962	0.229316384384818	0.0400717475098271	0.150793059795964	0.127528428212122	0.194956635813716	0.101956510274755	0.0938435115179631	0.15281401416325	0.0775322589577449	0.0451639799888827	0.144198916559492	0.149299372223122	0.205413707045498	0.0792480648728345
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter	0.142035108165198	0.0779585260641339	0.15503602825884	0.1382559270828	0.1444633968044	0.268913283975832	0.22126570900102	0.029635827972735	0.251618136370408	0.166110197505025	0.308057325450127	0.472095150960659	0.275993751084881	0.336429732912173	0.472105369509708	0.551842760647161	0.375573290960962	0.221348700530474	0.459825750242014	0.504800028339651	0.400845419430071	0.690843250654807	1.59888096039096	1.27282892284756	1.65402152443189	0.906753752084491	0.604076542343817	1.63869551922005	0.96755615281244	0.899373387394029
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Papillibacter	0.00910481462597421	0.0103944701418845	0.00528531914518772	0.0238960861624592	0.0104431371183904	0.00510594842992086	0.00864319175785234	0.00174328399839618	0.00331076495224222	0.0116277138253517	0.00765359814782925	0.0128087831655993	0.00173580975525082	0.0224286488608115	0.0183698587357863	0.00358339454965689	0.0018056408219277	0.00954089226424455	0.0688807804006255	0.00177122816961281	0.140295896800525	0.0755884472726634	0.139879951130549	0.0801341781587775	0.101530339111333	0.0208449138410228	0.0292295101134105	0.0665551418344036	0.0268765598003456	0.00921489126428308
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Phocea	0.251292883676888	0.195762521005492	0.294216099082116	0.26456381108437	0.172311762453441	0.192324057527019	0.0916178326332348	0.134232867876506	0.183747454849443	0.167771299480075	0.202820350917475	0.139066788655078	0.0781114389862871	0.194381623460367	0.33616841486489	0.412090373210542	0.231122025206746	0.0915925657367477	0.296001191451337	0.0531368450883843	0.311566212375191	0.325206110359133	0.180604493864759	0.491986582184122	0.328589097487586	0.898068371317399	0.950933395689622	0.56841688701815	0.846611633710885	1.07261334316255
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus	0.143856071090393	0.102212289728531	0.00352354609679181	0.00170686329731852	0.200160128102482	0.219555782486597	0.165949281750765	0.0139462719871694	0.00662152990448443	0.0896995066527134	0.0210473949065304	0.00731930466605672	0.00173580975525082	0.00934527035867148	0.0110219152414718	0.00358339454965689	0.036112816438554	0.238522306606114	0.00372328542706084	0.00885614084806405	0.0109321478026383	0.0193365795348674	0.00708252917116702	0.00559075661572866	0.0609182034667996	0.01215953307393	0.0038972680151214	0.00359757523429209	0.00575926281435976	0.00184297825285662
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruthenibacterium	0.058270813606235	0.174973580721723	0.221983404097884	0.107532387731067	0.100950325477774	0.115734831078206	0.0760600874691006	0.0209194079807541	0.0132430598089689	0.0548163651766582	0.0650555842565486	0.0439158279963403	0.0121506682867558	0.0915836495149805	0.0257178022301009	0.00358339454965689	0	0.00190817845284891	0.00744657085412168	0	0.0127541724364113	0.00527361260041837	0.00531189687837527	0.0130450987700335	0.00738402466264237	0.00694830461367426	0.0019486340075607	0.00719515046858417	0	0.00552893475856985
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned	3.08106926942967	9.15752819500026	0.970736949666144	1.00534248212061	3.55588818881192	0.937792528295464	0.539335165689986	1.65611979847637	0.768097468920194	0.446836431288517	0.116717371754396	1.77127172918573	0.617948272869294	0.151393379810478	2.56075830776861	0.349380968591547	3.1544545159077	0.230889592794718	0.195472484920694	0.979489177795884	0.12571969973034	0.179302828414225	0.281530534553889	0.150950428624674	0.470731572243451	0.56976097832129	0.432596749678475	0.426312665263612	0.289882894989441	0.350165868042757
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned	0.87224124116833	1.12780001039447	0.768133049100615	1.06166897093212	1.26187906847217	0.965024253255042	1.13398675863023	1.81998849432561	1.80436689897201	1.04317204033156	1.28580448883531	0.483074107959744	0.553723311925013	1.2373137954881	0.716424490695666	0.143335781986276	0.184175363836626	0.125939777888028	0.210365626628937	0.134613340890574	0.19131258654617	0.200397278815898	0.10092604068913	0.272083488632128	0.210444702885308	0.165022234574764	0.292295101134105	0.275214505423345	0.295642157803801	0.226686325101364
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Unassigned	0.101973923810911	0.0589019974706789	0.0634238297422526	0.0802225749739703	0.271521565078149	0.0085099140498681	0.195336133727463	0.108083607900563	0.195335132182291	0.0797328948024119	0.0191339953695731	0.0256175663311985	0.100676965804548	0.00373810814346859	0.154306813380605	0.00358339454965689	0.0144451265754216	0.0305308552455826	0.0260629979894259	0.0212547380353537	0	0.00175787086680612	0.00885316146395878	0.0149086843086098	0.0110760369939636	0	0.0038972680151214	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea	0.447956879597931	0.602879268229302	1.04120787160198	0.489869766330415	0.767570578201692	0.309760871415199	0.350913585368805	0.526471767515646	0.516479332549786	0.209298848856331	0.677343436082888	1.43824336688015	0.510328068043742	0.295310543334019	0.170839686242813	0.0573343127945102	0.149868188219999	0.0992252795481433	0.0707424231141559	0.0478231605795459	0.0218642956052766	0.0105472252008367	0.0194769552207093	0.033544539694372	0.0129220431596242	0.0243190661478599	0.0331267781285319	0.0233842390228986	0.00767901708581302	0
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.114720664287275	0.124733641702614	0.121562340339317	0.095584344649837	0.085285619800188	0.326780699514935	0.304240349876402	0.39223889963914	0.297968845701799	0.264115214032989	0.0707957828674205	0.0640439158279963	0.0746398194757855	0.0728931087976375	0.0606205338280949	0.0895848637414222	0.111949730959518	0.160286990039308	0.169409486931268	0.177122816961281	0.36440492675461	0.237312567018827	0.39308036899977	0.421170331718226	0.448579498255524	0.052112284602557	0.0720994582797459	0.0377745399600669	0.0940679593012094	0.0571323258385551
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.291354068031175	0.601146856538988	0.362925247969557	0.331131479679792	0.865039857973335	0.0442515530593141	0.145205621531919	0.634555375416209	0.0513168567597543	0.149499177754522	0.0191339953695731	0.00914913083257091	0.0104148585315049	0.0168214866456087	0.0110219152414718	3.7983982226363	4.64230255317612	8.02770675113537	2.4052423858813	4.19249707747352	2.80591793601049	1.46782217378311	0.244347256405262	0.465896384644055	3.08652230898451	0.486381322957198	0.592384738298453	0.109726044645909	0.345555768861586	0.304091411721342
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Ileibacterium	0.0182096292519484	0.0277185870450254	0.0123324113387713	0.0170686329731852	0.00522156855919518	0.0936090545485491	0.0535877888986845	0.0732179279326395	0.0827691238060554	0.0514941612265577	0.00191339953695731	0.00365965233302836	0	0.00373810814346859	0.00183698587357863	0.016125275473456	0.00541692246578311	0.00572453535854673	0.00372328542706084	0.00885614084806405	0.0710589607171489	0.0580097386046021	0.0336420135630434	0.0428624673872531	0.049842166472836	0.0052112284602557	0.0038972680151214	0.00179878761714604	0.0115185256287195	0.00184297825285662
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.249471920751693	0.744937026835057	0.304786737372492	0.220185365354089	0.689247049813764	0.0987150029784699	0.300783073173261	0.568310583477154	0.175470542468837	0.262454112057939	0.0535751870348047	0.0457456541628545	0.0503384829022739	0.0112143244304058	0.0459246468394658	0.700553634457922	0.559748654797588	1.1315498225394	0.592002382902673	0.249743171915406	2.12630274761315	0.882451175136674	0.561290436814987	0.260901975400671	2.52718244078935	0.0607976653696498	0.0233836080907284	0.00539636285143813	0.0287963140717988	0.0313306302985625
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Unassigned	0.0145677034015587	0.0138592935225127	0.0264265957259386	0.0221892228651407	0.0261078427959759	0.0221257765296571	0.00864319175785234	0.0313791119711312	0.0165538247612111	0.019933223700603	0.0153071962956585	0.0128087831655993	0.0225655268182607	0.0112143244304058	0.0238808163565222	0.0179169727482844	0.0325015347946986	0.0171736060756402	0.0632958522600343	0.00885614084806405	0.0455506158443262	0.042188900803347	0.0159356906351258	0.0298173686172195	0.0239980801535877	0.0225819899944414	0.0175377060680463	0.00899393808573022	0.00575926281435976	0.0221157390342794
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Unassigned	0.187559181295069	0.138592935225127	0.153274255210444	0.174100056326489	0.368990844849793	0.214449834056676	0.0276582136251275	0.0714746439342433	0.0993229485672665	0.114616036278467	0.0937565773109083	0.137236962488564	0.197882312098594	0.050464459936826	0.350864301853519	0.232920645727698	0.388212776714456	0.183185131473495	0.0093082135676521	0.129299656381735	0.163982217039574	0.0386731590697347	0.138109318837757	0.00186358553857622	0.0350741171475513	0.00694830461367426	0.0058459020226821	0.129512708434515	0.00191975427145325	0.00184297825285662
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acetobacter	0	0	0	0	0	0	0	0	0	0	0.0746225819413352	0.128087831655993	0.0867904877625412	0.0728931087976375	0.0863383360581957	0	0	0.00190817845284891	0	0	0	0	0	0	0	0.0729571984435798	0.113020772438521	0.0773478675372799	0.00767901708581302	0.00184297825285662
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.203947847621822	0.142057758605755	0.112753475097338	0.0665676685954222	0.085285619800188	0.165092332567441	0.0743314491175301	0.109826891898959	0.153950570279263	0.0348831414760552	0.223867745824005	0.292772186642269	0.149279638951571	0.082238379156309	0.2149273472087	0.0430007345958827	0.0343071756166263	0.0343472121512804	0.0335095688435475	0.0265684225441921	0.0473726404780993	0.0210944504016735	0.00531189687837527	0.0149086843086098	0.0147680493252847	0.01215953307393	0.0370240461436533	0.00179878761714604	0.00959877135726627	0.0147438260228529
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.52625828538131	0.452159451171977	0.762847729955427	0.732244354549644	0.231489539457653	18.4597055569739	15.2396757074452	9.98553074281331	9.39429555198729	9.91013438314978	0.357805713411017	0.591033851784081	0.727304287450095	1.09339663196456	2.59933501111376	1.54444305090212	2.13426745151854	0.513300003816357	1.6587236577556	2.88533068829927	0.756140223015815	1.52758978325452	2.83301166846681	2.59038389862095	1.38450462424544	1.983740967204	1.78689738493316	2.56327235443311	1.67786523325014	1.97198673055658
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned|Unassigned|Unassigned	0.023672518027533	0.0433102922578522	0.0281883687743345	0.0187754962705037	0.027848365649041	0.0663773295889711	0.0311154903282684	0.0400955319631121	0.0182092072373322	0.019933223700603	0.145418364808756	0.0365965233302836	0.0433952438812706	0.0411191895781545	0.128589011150504	0.00358339454965689	0.0018056408219277	0.00763271381139564	0.00186164271353042	0.00354245633922562	0.0036440492675461	0	0	0.00372717107715244	0	0	0	0.00359757523429209	0.00191975427145325	0
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.502585767353777	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.0394173400462258	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	4.6252458299949	3.74547407445905	4.95586758513768	2.72244695922304	2.29574964319281	0.651859416219896	0.376843160642362	1.83916461830797	2.12220033438726	1.07141077390741	0.340585117578402	1.03019213174748	0.288144419371637	0.160738650169149	1.06912577842276	1.587443785498	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419
