OTU	NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	NC10	NC11	NC12	NC13	NC14	NC15	HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15
ASV_16	0.333236215310656	0.346482338062817	0.627191205228942	0.576919794493659	0.156647056775855	0.0544634499191558	0.0397586820861208	0.0400955319631121	0.0695260639970865	0.0348831414760552	0.0746225819413352	0.0878316559926807	0.088526297517792	0.127095676877932	0.0587835479545162	1.41364914983964	2.02592900220288	0.421707438079609	1.52468538238141	2.84636366856778	0.541141316230595	1.30434018317014	2.72323246631372	2.44129705553485	1.2460541618209	1.58768760422457	1.55500993803344	1.97327001600921	1.25167978498752	1.36564688536675
ASV_10	1.31291426906548	0.672175735841865	2.38720248057645	0.638366873197126	0.42642809900094	0.548038464811505	0.693183978979758	0.674650907379321	1.27298912413713	0.26909851995814	1.16717371754396	2.81061299176578	0.699531331366082	0.211203110105975	0.780718996270919	0.225753856628384	0.397240980824094	1.61622714956303	0.856355648223993	0.292252647986114	4.87938196924422	0.302353789090653	0.0478070719053774	0.169586284010436	0.550109837366857	0.731309060589216	3.07299582992322	0.255427841634738	1.62411211364945	0.49023221525986
ASV_22	1.17087916090028	0.802106612615422	1.04296964465038	0.474507996654548	0.490827444564347	0.263807335545911	0.625767083268509	0.556107595488381	0.478405535599	0.362120230560954	3.63928591929281	5.5608417200366	2.82763409130359	9.33592508831281	5.01313444899609	0.301005142171179	0.808927088223611	0.221348700530474	0.387221684414327	0.559708101597648	0.122075650462794	0.084377801606694	0.0265594843918763	0.0708162504658964	0.0553801849698178	0.10943579766537	0.179274328695584	0.0845430180058641	0.0537531196006911	0.0258016955399926
ASV_27	0.193022070070653	0.20788940283769	0.0687091488874403	0.293580487138785	0.186235945277962	0.071483278018892	0.055316427250255	0.0400955319631121	0.0397291794269066	0.0631218750519094	0.0497483879608901	0.159194876486734	0.171845165769832	0.0429882436498888	0.145121884012712	0.684428358984466	0.588638907948431	0.0801434950196542	0.653436592449177	0.28339650713805	1.96414255520735	1.40102308084448	0.0548896010765444	1.18896757361163	1.00791936645068	2.47707059477488	2.70275536848669	3.46086737538899	1.69514302169322	3.509030593439
ASV_97	0.504406730278972	0.472948391455746	0.176177304839591	0.853431648659259	0.898109792181571	0.558250361671347	1.28092101851372	0.334710527692066	0.831002003012796	1.43519210644341	0.495570480071944	0.188472095150961	0.341954521784412	0.0747621628693718	0.428017708543821	1.71107089746117	1.50771008630963	0.914017478914628	1.69967979745327	0.777569166460023	1.82384665840682	1.50825320371965	0.656904580625742	1.15728661945583	0.618412065496299	0.611450806003335	0.929498421606454	0.478477506160848	1.28623536187368	1.03943973461113
ASV_21	0.0145677034015587	0.0242537636643972	0.0211412765807509	0.0375509925410074	0.0243673199429109	1.27138115905029	0.0345727670314094	0.56133744748357	0.390670264364581	0.0946828125778642	0.0899297782369937	1.12717291857274	0.102412775559799	0.0990598658019177	0.0385767033451513	1.45127479261104	0.0306958939727709	0.465595542495134	2.22280139995532	0.0230259662049665	2.22833612710444	0.0386731590697347	1.82198062928272	0.0559075661572866	0.0424581418101936	4.86033907726515	2.67352585837328	2.22869785764395	0.792858514110194	0.766678953188352
ASV_24	0.300458882657149	0.0589019974706789	0.195556808371946	0.0477921723249185	0.212343788073937	4.23623521402434	1.17720271741949	8.0748914805711	2.77442102997898	0.207637746881281	10.4969098597478	1.24611161939616	4.77000520742927	0.558847167448554	0.194720502599335	0.0627094046189956	0.0541692246578311	0.0667862458497119	0.0781889939682776	0.0814764958021892	0.0692369360833758	0.042188900803347	0.0637427625405032	0.0633619083115915	0.059072197301139	0.0469010561423013	0.0526131182041389	0.0287806018743367	0.0364753311576118	0.0331736085514191
ASV_19	1.34387063879379	0.39845468877224	0.142703616920068	0.228719681840681	0.287186270755735	0.301250957365331	0.0847032792269529	0.00348656799679236	0.0331076495224222	0.00996661185030149	0.110977173143524	0.170173833485819	0.16837354625933	0.0112143244304058	0.398625934566563	0.496300145127479	0.113755371781445	4.70365988627256	0.461687392955544	0.0531368450883843	0.563005611835872	0.119535218942816	0.0903022469323796	0.0577711516958628	1.15744586586919	0.0746942745969983	0.415059043610429	0.0125915133200223	0.309080437703974	0.178768890527092
ASV_17	3.48532303882293	7.43551097482806	1.03239900636	1.0138767986072	3.18863786681519	0.408475874393669	2.26451624055731	7.4839182051148	1.01474945786224	0.712612747296557	1.06576354208522	0.521500457456542	1.058843950703	0.104667028017121	0.420669765049507	0.193503305681472	0.0956989635621682	0.10494981490669	0.0502643532653213	0.0797052676325764	0.038262517309234	0.0246101921352857	0.00531189687837527	0.00186358553857622	0.00923003082830297	0.0104224569205114	0.0214349740831677	0.00899393808573022	0.00767901708581302	0.00552893475856985
ASV_23	2.28348750819433	1.43270446788975	3.32270396927468	1.01558366190452	1.53514115640338	0.468045272742745	0.599837507994952	0.690340463364887	0.468473240742273	0.503313898440225	0.388420106002334	0.845379688929552	0.373199097378927	0.351382165486048	1.35018461708029	0.442549226882626	0.442382001372287	0.522840896080601	1.00156377987937	0.846647065074923	0.739742001311858	0.694358992388419	0.345273297094392	0.754752143123369	1.11867973639032	0.244927737632018	0.216298374839238	0.118719982731639	0.16509886734498	0.199041651308515
ASV_20	0.735669021778717	0.252932106785857	0.461584538679727	0.652021779575674	0.550005221568559	0.214449834056676	0.879876920949368	0.763558391297526	0.82272509063219	0.0980050165279646	4.89638941507376	3.17840805123513	2.7425794132963	2.14754312842271	4.2379264103459	0.0412090373210542	0.11014409013759	0.835782162347823	0.660883163303299	0.0495943887491587	0.501056774287588	0.186334311881449	0.113320466738672	0.0801341781587775	0.112606376105296	0.0903279599777654	0.179274328695584	0.0359757523429209	0.122864273373008	0.086619977884261
ASV_28	0.0163886663267536	0.00173241169031409	0.0105706382903754	0.00170686329731852	0.0156647056775855	0.0544634499191558	0.0242009369219866	0.00697313599358471	0.0364184144746644	0.0116277138253517	0.0459215888869755	0.0585544373284538	0.0555459121680264	0.0205595947890772	0.0642945055752521	0.00895848637414222	1.37770394713084	2.03411823073694	0.184302628639511	0.603988805837968	0.949274834195758	2.40125160405717	3.38013704693946	1.41446142377935	1.47865093869414	0.79905503057254	1.69920885459293	1.53076826219128	1.50892685736226	2.23000368595651
ASV_31	0.100152960885716	1.26292812223897	1.69482567255686	0.67933159233277	0.912033975006092	4.87277678495447	5.58350187557261	1.68052577445392	2.46651988942045	6.48660321257122	1.48671144021583	1.70722781335773	0.680437424058323	0.19998878567557	0.826643643110385	0.0197086700231129	0.00541692246578311	0.0133572491699424	0.0148931417082434	0.0123985971872897	0.0911012316886524	0.0492203842705715	0.00531189687837527	0.0130450987700335	0.0129220431596242	0.0295302946081156	0.0175377060680463	0.0197866637886065	0.0172777884430793	0.0129008477699963
ASV_29	0.092869109184937	0.0277185870450254	0.0246648226775427	0.110946114325704	0.0522156855919518	0.0170198280997362	0.0242009369219866	0.0209194079807541	0.0331076495224222	0.033222039501005	0.0478349884239328	0.0878316559926807	0.131921541399063	0.114012298375792	0.0367397174715726	0.652177808037554	0.677115308222888	0.0305308552455826	0.545461315064413	0.299337560664565	1.72545732818308	1.25687766976638	0.0336420135630434	1.10324263883712	0.863930885529158	1.83782657031684	1.92914766748509	2.82769413415358	1.63563063927817	3.39476594176189
ASV_41	4.10080850753879	3.1356651594685	1.69130212646007	2.17625070408111	5.51919796706931	0.0731852608288656	0.114090131203651	0.13248958387811	0.0364184144746644	0.0797328948024119	0.0459215888869755	0.598353156450137	1.08488109703177	0.22615554267985	0.0477616327130444	0.0734595882679662	0.0415297389043372	0.15837881158646	0.0428177824111996	0.0141698253569025	0.0346184680416879	0.511540422240582	1.70334826566567	0.033544539694372	0.0221520739879271	0.178918843802112	0.91975525156865	1.0235101541561	1.27855634478787	0.422042019904165
ASV_25	0.191201107145459	0.192297697624864	0.264265957259386	0.215064775462133	0.167090193894246	0.660369330269764	0.454631886463033	0.920453951153182	0.486682447979606	0.141193667879271	0.363545912021889	0.35864592863678	0.548515882659261	0.325215408481767	0.666825872109043	0.0304588536720836	0.455021487125781	0.00572453535854673	0.385360041700797	0.0354245633922562	0.978427228336127	0.532634872642256	0.246117888698054	1.20760342899739	2.06198888704288	1.29933296275709	2.65598815230523	0.563020524166712	2.83931656747936	1.11684482123111
ASV_201	0.0564498506810401	0.0415778805675381	0.0334736879195222	0.143376516974755	0.0748424826817976	0.0527614671091822	0.0432159587892617	0.0366089639663198	0.0314522670463011	0.0597996711018089	0.0956699768478656	0.117108874656908	0.321124804721403	0.106536082088855	0.101034223046825	0.666511386236182	0.516413275071323	0.0763271381139564	0.543599672350882	0.221403521201601	1.30274761314773	0.785768277462338	0.0920728792251713	1.03242638837123	0.68486828746008	1.68670094496943	1.71674656066098	2.5668699296674	1.48013054329046	2.38849981570217
ASV_51	0.00364192585038969	0.020788940283769	0.00176177304839591	0.00170686329731852	0	0.0289337077695515	0.00864319175785234	0.0435820999599045	0.0198645897134533	0.0298998355509045	0.0363545912021889	0.0256175663311985	0.00867904877625412	1.05788460460161	0.0055109576207359	0.0788346800924516	7.48979812935611	0.0801434950196542	0.22153548291012	8.33894222253711	0.0182202463377305	0.0527361260041837	0.0513483364909609	0.0614983227730153	0.644256151815547	0.00694830461367426	0.0331267781285319	0.0791466551544259	2.77788443079286	0.140066347217103
ASV_44	0.0965110350353267	0.142057758605755	0.056376737548669	0.26456381108437	0.0992098026247085	0.0868011233086546	0.324984010095248	0.0348656799679236	0.258239666274893	0.406969983887311	0.239174942119664	0.0548947849954254	0.0520742926575247	0.315870138123096	0.115730110035454	1.19864547686023	0.648225055072045	0.337747586154257	1.15235683967533	0.449891955081654	0.743386050579404	0.856083112134583	1.99019069709793	0.86284010436079	0.671946244300456	0.568023902167871	0.183171596710706	1.90671487417481	0.289882894989441	0.342793955031331
ASV_46	0.143856071090393	0.0848881728253902	0.132132978629693	0.404526601464489	0.308072544992516	0.391456046293932	0.47883282338502	0.235343339783484	0.940257246436789	1.17938240228568	0.537665269885005	0.217749313815188	0.704738760631835	0.700895276900361	0.211253375461543	0.464049594180567	0.0415297389043372	0.223256878983323	0.476580534663787	0.0177122816961281	0.907368267618978	0.748852989259409	1.31735042583707	0.41930674617965	0.500267670894021	0.680933852140078	0.621614248411863	0.510855683269476	0.6488769437512	3.36527828971618
ASV_32	0.930512054774565	0.427905687507579	1.00949595673085	0.544489391844607	0.743203258258781	0.864607267466599	2.80730868295044	1.42600631068807	1.21339535499677	1.07971628378266	0.639075445343742	0.874656907593779	0.630098941156049	0.285965272975347	0.960743611881625	0.136168992886962	0.415297389043371	1.27657138495592	1.05182813314469	0.338304580396047	0.732453902776765	0.212702374883541	0.086760982346796	0.145359672008945	0.134758450093223	0.288354641467482	0.428699481663354	0.0683539294515497	0.216932232674218	0.138223368964246
ASV_30	0.200305921771433	0.362074043275644	0.246648226775427	0.245788314813867	0.337661433494622	0.0408475874393669	0.0605023423049664	0.270209019751408	0.0595937691403599	0.0564774671517084	0.00382679907391462	0.00182982616651418	0.00347161951050165	0.0018690540717343	0.00183698587357863	0.243670829376669	0.162507673973493	0.291951303285883	0.210365626628937	0.31527861419108	2.55265651191604	2.06198252676358	0.557749172229403	0.359672008945211	3.03298813018035	0.0642718176764869	0.0662535562570638	0.0107927257028763	0.0211172969859858	0.0589753040914117
ASV_35	0.0309563697283123	0.020788940283769	0.019379503532355	0.146790243569393	0.027848365649041	0.0340396561994724	0.0190150218672751	0.0278925439743389	0.115876773328478	0.0149499177754522	0.0459215888869755	0.0384263494967978	0.0364520048602673	0.0392501355064202	0.0312287598508367	0.2078368838801	0.0252789715069878	1.86619852688623	0.363020329138432	0.0247971943745793	0.0163982217039574	1.97408898342328	0.984471554792216	0.033544539694372	0.0313821048162301	1.66064480266815	1.3932733154059	1.85095245804328	0.0787099251295834	1.08551419093255
ASV_52	0.023672518027533	0.0155917052128268	0.0123324113387713	0.0290166760544148	0.0226267970898458	0.0221257765296571	0.029386851976698	0.0244059759775465	0.0728368289493287	0.019933223700603	0.154985362493542	0.128087831655993	0.029508765839264	0.0392501355064202	0.157980785127762	1.41902424166413	0.173341518905059	0.431248330343854	1.04438156229057	0.0247971943745793	0.0109321478026383	2.45926134266177	2.06632788568798	2.59038389862095	0.705174355282347	0.376945525291829	0.163685256635099	0.888601082870145	0.96755615281244	0.396240324364172
ASV_50	0.384223177216112	0.185368050863607	0.86503056676239	3.47858739993514	0.0626588227103422	2.43383541826228	2.71914812702035	0.078447779927828	1.87720372792134	4.38863141808276	0.0535751870348047	0.0439158279963403	0.256899843777122	0.166345812384352	0.266362951668902	0.0394173400462258	0.0595861471236142	0.290043124833034	0.148931417082434	0.0673066704452868	0.133007798265433	0.0457046425369592	0.529419055544735	0.0447260529258293	0.0701482342951025	0.166759310728182	0.218247008846798	0.390336912920691	0.24188903820311	0.24511610762993
ASV_36	0.249471920751693	0.744937026835057	0.304786737372492	0.220185365354089	0.689247049813764	0.0987150029784699	0.300783073173261	0.568310583477154	0.175470542468837	0.262454112057939	0.0535751870348047	0.0457456541628545	0.0503384829022739	0.0112143244304058	0.0459246468394658	0.700553634457922	0.559748654797588	1.1315498225394	0.592002382902673	0.249743171915406	2.12630274761315	0.882451175136674	0.561290436814987	0.260901975400671	2.52718244078935	0.0607976653696498	0.0233836080907284	0.00539636285143813	0.0287963140717988	0.0313306302985625
ASV_33	1.70442129798237	1.62846698889524	1.87276475044485	0.524007032276785	0.734500643993456	0.0868011233086546	0.503033760307006	0.341683663685651	0.529722392358755	0.229232072556934	0.0191339953695731	0.0256175663311985	0.0173580975525082	0.0168214866456087	0.0330657457244154	0.442549226882626	0.397240980824094	1.24222417280464	0.863802219078114	0.621701087534096	1.10961300196779	0.578339515179215	0.249659153283638	0.409988818486769	0.703328349116686	0.105961645358533	0.144198916559492	0.0701527170686957	0.0537531196006911	0.0847769996314044
ASV_417	0.717459392526768	0.15245222874764	0.73994468032628	1.05313465444553	0.670101298430048	0.0238277593396307	0.264481667790282	0.0139462719871694	0.01489844228509	1.77904021527882	0.914604978665595	0.684354986276304	0.0225655268182607	0.018690540717343	1.60368866763415	0.0376256427713973	0.0288902531508432	0.433156508796703	0.141484846228312	0.028339650713805	0.0255083448728227	0.286532951289398	1.27485525081006	0.0242266120014909	0.049842166472836	0.208449138410228	0.265014225028255	0.55942294893242	0.145901324630447	0.35385182454847
ASV_38	0.0145677034015587	0.00519723507094226	0.0546149645002731	0.0256029494597778	0.029588888502106	0.0527614671091822	0.0103718301094228	0.0104597039903771	0.0182092072373322	0.00664440790020099	0.260222337026194	0.0713632204940531	0.241277555979865	0.194381623460367	0.0275547881036795	0.775804920000717	0.00722256328771081	0.862496660687708	1.22309926278949	0.00885614084806405	0.287879892136142	1.40102308084448	2.07163978256635	1.45918747670518	0.356279189972495	1.65890772651473	0.0292295101134105	2.2035148310039	0.00959877135726627	0.0110578695171397
ASV_56	0.17299147789351	0.0831557611350761	0.0264265957259386	0.0341372659463704	0.0539562084450169	0.507190877372139	0.18323566526647	0.0836776319230166	0.235064311609197	0.212621052806432	1.02940895088303	0.724611161939616	12.8154834230168	3.08207016428985	0.729283391810717	0.11466862558902	0.0920876819183128	0.0286226767927337	0.0484027105517909	0.0637642141060611	0.0473726404780993	0.0791041890062756	0.0513483364909609	0.0130450987700335	0.0553801849698178	0.137229016120067	0.153942086597295	0.147500584605976	0.0518333653292379	0.0608182823442683
ASV_34	0.502585767353777	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.0394173400462258	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529
ASV_1253	0.0437031102046762	0.0381130571869099	0.0334736879195222	0.194582415894311	0.0643993455634072	0.0816951748787337	0.0864319175785234	0.0610149399438663	0.192024367230049	0.124582648128769	0.1568987620305	0.0439158279963403	0.0624891511890297	0.586882978524569	0.0587835479545162	0.431799043233655	0.366545086851324	0.0839598519253521	0.335095688435475	0.0141698253569025	0.974783179068581	2.36785205758785	0.603785611841989	1.53373089824823	1.15929187203485	1.12215119510839	0.477415331852372	1.06847984458475	0.785179497024381	0.61002580169554
ASV_42	2.05586714254498	0.779585260641339	0.532055460615564	2.44934883165207	1.21662547429248	0.0306356905795251	0.159034728344483	0.00871641999198089	0.218510486847986	0.176076809355326	0.0727091824043778	0.210430009149131	0.258635653532373	1.12517055118405	0.0753164208167239	0.032250550946912	0.0288902531508432	0.00763271381139564	0.0111698562811825	0.0177122816961281	0.0163982217039574	0.00351574173361225	0.0566602333693362	0.00559075661572866	0.0184600616566059	0.0903279599777654	0.0643049222495031	0.0251830266400446	0.0345555768861586	0.0516033910799853
ASV_45	0.903197610896642	4.07463229561873	1.70363453779884	2.29061054500145	2.79876074772862	3.09250276572207	0.508219675361718	1.74677056639297	0.216855104371865	0.491686184614874	0.0382679907391462	0.248856358645929	0.0069432390210033	0.229893650823318	0.108382166541139	0.0340422482217405	0.0108338449315662	0.0152654276227913	0.0130314989947129	0.0106273690176769	0.0255083448728227	0.0228523212684796	0.014165058342334	0.00186358553857622	0.00184600616566059	0.0104224569205114	0.0136404380529249	0.00179878761714604	0.00383950854290651	0.00184297825285662
ASV_37	0.0364192585038969	0.0537047623997367	0.0845651063230035	0.0221892228651407	0.0609182998572771	0.0595693983490767	0.103718301094228	0.029635827972735	0.0496614742836332	0.196010033055929	0.137764766660926	0.0914913083257091	0.0381878146155181	0.0130833785021401	0.0606205338280949	0.442549226882626	1.03282655014265	0.372094798305538	0.523121602502048	0.80059513266499	0.686903286932439	0.151176894545327	0.152274377180091	0.20685799478196	0.422735411936276	0.455113952195664	2.17272691843018	0.0359757523429209	0.71990785179497	0.152967194987099
ASV_39	0.222157476873771	0.628865443584013	0.329451560050034	0.163858876542578	0.384655550527378	0.0629733639690239	0.312883541634255	0.552621027491589	0.0480060918075121	0.0946828125778642	0.516617874978474	0.362305580969808	0.824509633744142	0.267274732258004	0.473942355383287	0.146919176535932	0.160702033151566	0.0171736060756402	0.325787474867823	0.0637642141060611	0.307922163107645	0.62580202858298	0.0424951750270021	0.616846813268729	0.147680493252847	0.806003335186215	0.588487470283331	0.160092097925998	0.201574198502592	0.141909325469959
ASV_59	0.0218515551023381	0.0415778805675381	0.0264265957259386	0.0238960861624592	0.0313294113551711	0.0255297421496043	0.318069456688966	0.00522985199518854	0.0264861196179377	0.0149499177754522	0.0287009930543597	0.0237877401646844	0.0121506682867558	0.0130833785021401	0.0238808163565222	0.220378764803899	0.0108338449315662	0.316757623172919	0.694392732146846	0.0230259662049665	0.674149114496028	0.70314834672245	1.60773412185491	0.965337308982482	0.191984641228702	1.34449694274597	0.713200046767216	1.03430287985898	1.47629103474755	1.2108367121268
ASV_109	0.0564498506810401	0.0363806454965958	0.345307517485598	3.37446873879871	0.0591777770042121	0.122542762318101	1.73209562827361	0.0383522479647159	2.30925855418895	3.30060962442484	0.0765359814782925	0.858188472095151	0.836660302030897	2.06904285740986	0.0789903925638812	0.0734595882679662	0.0523635838359034	0.614433461817349	0.057710924119443	0.0212547380353537	0.0655928868158298	0.0597676094714082	0.669299006675284	0.0652254938501677	0.0443041479758542	0.0590605892162312	0.0720994582797459	0.043170902811505	0.0825494336724899	0.0884629561371176
ASV_58	0.0145677034015587	0.0138592935225127	0.604288155599796	0.360148155734207	0.0400320256204964	0.267211301165858	0.25929575273557	0.0244059759775465	0.518134715025907	1.38369794521686	0.0420947898130609	3.99817017383349	0.343690331539663	2.15315029063791	0.437202637911714	0.00358339454965689	0	0.00381635690569782	0.00744657085412168	0.00708491267845124	0.0145761970701844	0.00527361260041837	0.00177063229279176	0.0111815132314573	0.0147680493252847	0.0156336853807671	0.274757395066059	0.00899393808573022	0.0364753311576118	0.0294876520457059
