OTU	NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	NC10	NC11	NC12	NC13	NC14	NC15	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	MD10	MD11	MD12	MD13	MD14	MD15
ASV_16	0.333236215310656	0.346482338062817	0.627191205228942	0.576919794493659	0.156647056775855	0.0544634499191558	0.0397586820861208	0.0400955319631121	0.0695260639970865	0.0348831414760552	0.0746225819413352	0.0878316559926807	0.088526297517792	0.127095676877932	0.0587835479545162	1.06403800644117	1.61742658082723	1.83587093937229	1.36329298501432	2.13091220939988	0.633050424363455	0.849898400918809	1.71115305113687	1.18937232524964	0.801639552387689	0.949190396426577	2.28933017800185	0.0269614451334592	0.543100610759609	0.0141685705683368
ASV_10	1.31291426906548	0.672175735841865	2.38720248057645	0.638366873197126	0.42642809900094	0.548038464811505	0.693183978979758	0.674650907379321	1.27298912413713	0.26909851995814	1.16717371754396	2.81061299176578	0.699531331366082	0.211203110105975	0.780718996270919	2.82201384317005	0.165799453214569	0.756701295370014	1.20869274960032	0.169652678088704	1.5217174238642	3.02500220867568	0.508672598184596	0.174750356633381	0.741788635580463	1.28021057669299	0.209212196042117	0.00539228902669183	0.128003510953443	0.0230239271735473
ASV_22	1.17087916090028	0.802106612615422	1.04296964465038	0.474507996654548	0.490827444564347	0.263807335545911	0.625767083268509	0.556107595488381	0.478405535599	0.362120230560954	3.63928591929281	5.5608417200366	2.82763409130359	9.33592508831281	5.01313444899609	0.183270760306756	0.215186524384866	0.254676707158431	0.34082324625358	1.49704506049703	0.199700449326011	0.397561622051418	0.197717264312034	0.0820256776034237	0.645664435859768	0.157533700247268	0.109750660218815	0.0665048979958659	0.0694876202318692	0.136372491720242
ASV_27	0.193022070070653	0.20788940283769	0.0687091488874403	0.293580487138785	0.186235945277962	0.071483278018892	0.055316427250255	0.0400955319631121	0.0397291794269066	0.0631218750519094	0.0497483879608901	0.159194876486734	0.171845165769832	0.0429882436498888	0.145121884012712	0.0533798330990552	2.0019402063674	1.66181131937192	1.1876108993166	1.25654840694271	0.0678981527708437	1.99487587242689	1.16473442976544	1.35342368045649	0.389937791319803	0.590252851559384	3.2959495146963	0.0575177496180462	0.753392093040266	0.0265660698156315
ASV_97	0.504406730278972	0.472948391455746	0.176177304839591	0.853431648659259	0.898109792181571	0.558250361671347	1.28092101851372	0.334710527692066	0.831002003012796	1.43519210644341	0.495570480071944	0.188472095150961	0.341954521784412	0.0747621628693718	0.428017708543821	2.5195281222754	0.899550224887556	1.73693178695103	1.65843888898649	1.15773970431962	1.44383424862706	0.565420973584239	0.573380066504898	0.30848787446505	0.484248326894826	0.691951822605089	0.430428370545667	0.062910038644738	0.74424898511502	0.0761560668048102
ASV_21	0.0145677034015587	0.0242537636643972	0.0211412765807509	0.0375509925410074	0.0243673199429109	1.27138115905029	0.0345727670314094	0.56133744748357	0.390670264364581	0.0946828125778642	0.0899297782369937	1.12717291857274	0.102412775559799	0.0990598658019177	0.0385767033451513	1.76687247557873	0.248699179821854	0.392092196632404	0.288118620544263	0.0242360968698149	0.353469795307039	1.74750419648379	7.32093106857194	0.74358059914408	0.428024738378947	1.21241126266252	0.164625990328223	0.0413408825379707	0.0658303770617708	0.0371924977418841
ASV_24	0.300458882657149	0.0589019974706789	0.195556808371946	0.0477921723249185	0.212343788073937	4.23623521402434	1.17720271741949	8.0748914805711	2.77442102997898	0.207637746881281	10.4969098597478	1.24611161939616	4.77000520742927	0.558847167448554	0.194720502599335	0.0640557997188662	0.0388041273480907	0.0787848806317448	0.0632455508511797	0.0503365088834617	0.0738891662506241	0.104249492004594	0.0341511638357149	0.0338801711840228	0.0616645809528991	0.0279173646007817	0.0342970813183798	0.0215691561067673	0.0128003510953443	0.106264279262526
ASV_19	1.34387063879379	0.39845468877224	0.142703616920068	0.228719681840681	0.287186270755735	0.301250957365331	0.0847032792269529	0.00348656799679236	0.0331076495224222	0.00996661185030149	0.110977173143524	0.170173833485819	0.16837354625933	0.0112143244304058	0.398625934566563	10.6457180477216	0.844871681806156	0.454387218527272	4.73990267212452	0.00932157571915957	2.98152770843734	0.0759784433253821	1.66082502022108	0.458273894436519	0.119701833614451	2.08782005264417	0.0342970813183798	0.0125820077289476	0.00731448634019676	0.0708428528416839
ASV_17	3.48532303882293	7.43551097482806	1.03239900636	1.0138767986072	3.18863786681519	0.408475874393669	2.26451624055731	7.4839182051148	1.01474945786224	0.712612747296557	1.06576354208522	0.521500457456542	1.058843950703	0.104667028017121	0.420669765049507	0.373658831693386	0	0.00549661957895894	0.0122977459988405	0.020507466582151	0.0479281078382426	0.0247371675943105	0.0143794374045115	0.00178316690442225	0.00725465658269402	0.0398819494296881	0.121754638680248	1.74889907432372	0.13531799729364	0.0796982094468944
ASV_23	2.28348750819433	1.43270446788975	3.32270396927468	1.01558366190452	1.53514115640338	0.468045272742745	0.599837507994952	0.690340463364887	0.468473240742273	0.503313898440225	0.388420106002334	0.845379688929552	0.373199097378927	0.351382165486048	1.35018461708029	0.291809754274835	0.645559573154599	0.804338665054325	0.52353261537921	1.69093383545555	1.02446330504244	1.17501546072975	0.695605284443246	0.511768901569187	2.29065781598564	0.428730956369147	0.226360736701307	0.0790869057248135	0.303551183118166	0.10980642190461
ASV_20	0.735669021778717	0.252932106785857	0.461584538679727	0.652021779575674	0.550005221568559	0.214449834056676	0.879876920949368	0.763558391297526	0.82272509063219	0.0980050165279646	4.89638941507376	3.17840805123513	2.7425794132963	2.14754312842271	4.2379264103459	1.11741783954022	0.248699179821854	0.52034665347478	0.432177930816395	0.169652678088704	0.587119321018472	0.586624260093648	0.0736946166981217	0.149786019971469	0.939478027458875	2.40886974555316	0.327537126590527	0.0143794374045115	0.894195955089054	0.0584453535943892
ASV_28	0.0163886663267536	0.00173241169031409	0.0105706382903754	0.00170686329731852	0.0156647056775855	0.0544634499191558	0.0242009369219866	0.00697313599358471	0.0364184144746644	0.0116277138253517	0.0459215888869755	0.0585544373284538	0.0555459121680264	0.0205595947890772	0.0642945055752521	1.78644508104838	0.839580209895052	1.4456109492662	1.11733806503751	0.540651391711255	0.0479281078382426	1.2987012987013	0.51047002786016	1.57810271041369	0.0707329016812667	1.27024008933557	0.0531604760434887	0.0215691561067673	1.07157224883883	0.00885535660521049
ASV_31	0.100152960885716	1.26292812223897	1.69482567255686	0.67933159233277	0.912033975006092	4.87277678495447	5.58350187557261	1.68052577445392	2.46651988942045	6.48660321257122	1.48671144021583	1.70722781335773	0.680437424058323	0.19998878567557	0.826643643110385	0.0284692443194961	0.0211658876444131	0.0128254456842375	0.00527046257093164	0.0764369208971084	0.0239640539191213	0.021203286509409	0.0197717264312034	0.00534950071326676	0.00362732829134701	0.00997048735742203	0.0205782487910279	0.0161768670800755	0.00731448634019676	0.0602164249154313
ASV_29	0.092869109184937	0.0277185870450254	0.0246648226775427	0.110946114325704	0.0522156855919518	0.0170198280997362	0.0242009369219866	0.0209194079807541	0.0331076495224222	0.033222039501005	0.0478349884239328	0.0878316559926807	0.131921541399063	0.114012298375792	0.0367397174715726	0.0266899165495276	1.12179204515389	1.08283405705491	1.06990390189912	1.32739238240832	0.0239640539191213	1.31106988249845	0.778287049519187	1.03601997146933	0.179552750421677	0.103693068517189	2.69746544569057	0.0449357418890986	0.866766631313316	0.0159396418893789
ASV_41	4.10080850753879	3.1356651594685	1.69130212646007	2.17625070408111	5.51919796706931	0.0731852608288656	0.114090131203651	0.13248958387811	0.0364184144746644	0.0797328948024119	0.0459215888869755	0.598353156450137	1.08488109703177	0.22615554267985	0.0477616327130444	0.0160139499297166	0.266337419525531	0.679748621264589	0.0456773422814076	0.0316933574451425	0.0319520718921618	0.0247371675943105	0.0287588748090231	0.0303138373751783	0.0308322904764496	0.0239291696578129	0.0120039784614329	0.00898714837781972	0.0237720806056395	0.0460478543470946
ASV_25	0.191201107145459	0.192297697624864	0.264265957259386	0.215064775462133	0.167090193894246	0.660369330269764	0.454631886463033	0.920453951153182	0.486682447979606	0.141193667879271	0.363545912021889	0.35864592863678	0.548515882659261	0.325215408481767	0.666825872109043	0.014234622159748	0.0194020636740453	0.031147510947434	0.344336887967534	0.0242360968698149	2.71392910634049	0.881703330682923	0.0611126089691741	0.151569186875892	0.281117942579393	1.12666507138869	0.236649861096821	0.113238069560528	0.404125370295871	0.0265660698156315
ASV_201	0.0564498506810401	0.0415778805675381	0.0334736879195222	0.143376516974755	0.0748424826817976	0.0527614671091822	0.0432159587892617	0.0366089639663198	0.0314522670463011	0.0597996711018089	0.0956699768478656	0.117108874656908	0.321124804721403	0.106536082088855	0.101034223046825	0.0658351274888347	0.740806067554458	0.707231719159384	0.718539730503681	1.12791066201831	0.0698951572641038	0.892304973937627	1.59971241125191	0.631241084165478	0.2121987050438	0.227327111749222	1.47991905888809	0.0808843354003775	0.435211937241707	0.0212528558525052
ASV_51	0.00364192585038969	0.020788940283769	0.00176177304839591	0.00170686329731852	0	0.0289337077695515	0.00864319175785234	0.0435820999599045	0.0198645897134533	0.0298998355509045	0.0363545912021889	0.0256175663311985	0.00867904877625412	1.05788460460161	0.0055109576207359	0.0622764719488977	0.065261486903607	0.0641272284211876	0.0895978637058379	3.76964522082813	0.00998502246630055	0.00530082162735224	0.00179742967556394	0.0160485021398003	0.0018136641456735	0.0239291696578129	0.0171485406591899	0.0179742967556394	0.0182862158504919	0.0123974992472947
ASV_44	0.0965110350353267	0.142057758605755	0.056376737548669	0.26456381108437	0.0992098026247085	0.0868011233086546	0.324984010095248	0.0348656799679236	0.258239666274893	0.406969983887311	0.239174942119664	0.0548947849954254	0.0520742926575247	0.315870138123096	0.115730110035454	0.640557997188662	1.11120910133169	0.939921948001979	1.97818028495634	0.400827755923861	0.692960559161258	0.418764908560827	1.84596027680417	1.15014265335235	0.24303099552025	0.498524367871102	0.178344822855575	0.0125820077289476	0.246863913981641	0.0141685705683368
ASV_46	0.143856071090393	0.0848881728253902	0.132132978629693	0.404526601464489	0.308072544992516	0.391456046293932	0.47883282338502	0.235343339783484	0.940257246436789	1.17938240228568	0.537665269885005	0.217749313815188	0.704738760631835	0.700895276900361	0.211253375461543	0.405686731552819	0.287503307169944	0.349951446527053	1.82533687039933	0.0261004120136468	0.217673489765352	0.0388726919339164	0.469129145322189	0.424393723252496	0.330086874512578	1.05288346494377	1.05806495867202	0.0665048979958659	0.839337307537578	0.0318792837787578
ASV_32	0.930512054774565	0.427905687507579	1.00949595673085	0.544489391844607	0.743203258258781	0.864607267466599	2.80730868295044	1.42600631068807	1.21339535499677	1.07971628378266	0.639075445343742	0.874656907593779	0.630098941156049	0.285965272975347	0.960743611881625	1.28111599437732	0.269865067466267	0.434232946737756	0.267036770260537	0.387777549917038	0.0559161258112831	0.245604735400654	0.064707468320302	0.0641940085592011	0.188621071150044	0.578288266730478	0.176629968789656	0.257032443605644	0.164575942654427	0.242636770982768
ASV_30	0.200305921771433	0.362074043275644	0.246648226775427	0.245788314813867	0.337661433494622	0.0408475874393669	0.0605023423049664	0.270209019751408	0.0595937691403599	0.0564774671517084	0.00382679907391462	0.00182982616651418	0.00347161951050165	0.0018690540717343	0.00183698587357863	0.647675308268536	0.560896022576947	1.74792502610894	2.40508775320181	1.42433676988758	1.23414877683475	1.58494566657832	0.316347622899254	0.36376604850214	1.76288154959465	0.225333014277738	0.123469492746167	0.100656061831581	0.213948725450755	0.17710713210421
ASV_35	0.0309563697283123	0.020788940283769	0.019379503532355	0.146790243569393	0.027848365649041	0.0340396561994724	0.0190150218672751	0.0278925439743389	0.115876773328478	0.0149499177754522	0.0459215888869755	0.0384263494967978	0.0364520048602673	0.0392501355064202	0.0312287598508367	0.231312610095906	0.59793632595467	2.18582238589934	0.794083027353701	0.0186431514383191	0.657014478282576	0.434667373442884	0.0215691561067673	1.38373751783167	3.28273210366904	0.0199409747148441	1.93949994855438	0.030556304484587	0.627217203671872	0.0495899969891788
ASV_52	0.023672518027533	0.0155917052128268	0.0123324113387713	0.0290166760544148	0.0226267970898458	0.0221257765296571	0.029386851976698	0.0244059759775465	0.0728368289493287	0.019933223700603	0.154985362493542	0.128087831655993	0.029508765839264	0.0392501355064202	0.157980785127762	0.0195726054696536	1.74089425875298	0.0696238480001466	0.0825705802779291	0.119316169205242	0.0678981527708437	1.01952469299408	0.289386177765795	1.89728958630528	1.14260841177431	2.36300550370902	0.90029838460747	0.0269614451334592	0.182862158504919	0.017710713210421
ASV_50	0.384223177216112	0.185368050863607	0.86503056676239	3.47858739993514	0.0626588227103422	2.43383541826228	2.71914812702035	0.078447779927828	1.87720372792134	4.38863141808276	0.0535751870348047	0.0439158279963403	0.256899843777122	0.166345812384352	0.266362951668902	0.185050088076725	0.257518299673693	0.190549478737243	0.0281091337116354	0.0913514420477638	0.862705941088367	0.413464086933475	0.400826817650759	0.331669044222539	0.0453416036418376	0.0957166786312515	0.0771684329663546	0.0449357418890986	0.117031781443148	0.0655296388785576
ASV_36	0.249471920751693	0.744937026835057	0.304786737372492	0.220185365354089	0.689247049813764	0.0987150029784699	0.300783073173261	0.568310583477154	0.175470542468837	0.262454112057939	0.0535751870348047	0.0457456541628545	0.0503384829022739	0.0112143244304058	0.0459246468394658	0.556929592000142	0.380985977599436	1.08100185052859	1.42478171500852	0.76996215440258	1.34198701947079	1.34464175280502	0.239058146850004	0.531383737517832	2.62437201878956	0.0119645848289064	0.00857427032959495	0.0125820077289476	0.0932597008375087	0.0265660698156315
ASV_33	1.70442129798237	1.62846698889524	1.87276475044485	0.524007032276785	0.734500643993456	0.0868011233086546	0.503033760307006	0.341683663685651	0.529722392358755	0.229232072556934	0.0191339953695731	0.0256175663311985	0.0173580975525082	0.0168214866456087	0.0330657457244154	0.576502197469796	0.809595202398801	0.485534729474706	0.788812564782769	0.480993307108634	1.31203195207189	0.849898400918809	0.296575896468051	0.540299572039943	1.57244681429893	0.323043790380474	0.137188325273519	0.00539228902669183	0.146289726803935	0.0053132139631263
ASV_417	0.717459392526768	0.15245222874764	0.73994468032628	1.05313465444553	0.670101298430048	0.0238277593396307	0.264481667790282	0.0139462719871694	0.01489844228509	1.77904021527882	0.914604978665595	0.684354986276304	0.0225655268182607	0.018690540717343	1.60368866763415	0.0871870607284568	2.100714348708	1.39064475347661	0.470827989669893	0.0111858908629915	0.0299550673989016	0.989486703772418	0.0449357418890986	1.39800285306705	1.69396231205905	0.458642418441413	1.48849332921768	0.032353734160151	0.716819661339282	0.0141685705683368
ASV_43	0.00910481462597421	0.0225213519740831	0.0158559574355632	0.0136549063785481	0.00696209141226024	0.0170198280997362	0.0138291068125637	0.0244059759775465	0.0182092072373322	0.0348831414760552	0.00574019861087194	0.00548947849954254	0.0104148585315049	0.00934527035867148	0.0146958869886291	2.02131634668422	1.90140224005644	0.0128254456842375	0.0158113877127949	2.03396782192062	7.52071892161757	2.34296315928969	2.62784218567449	0.0481455064194009	3.53483141991766	0.993060540799234	0.600198923071647	0.0485306012402265	0.00731448634019676	0.0159396418893789
ASV_38	0.0145677034015587	0.00519723507094226	0.0546149645002731	0.0256029494597778	0.029588888502106	0.0527614671091822	0.0103718301094228	0.0104597039903771	0.0182092072373322	0.00664440790020099	0.260222337026194	0.0713632204940531	0.241277555979865	0.194381623460367	0.0275547881036795	0.596074802939449	0.153452685421995	0.888620165265029	0.771244356212997	0.00745726057532765	0.0279580629056415	0.0265041081367612	0.0143794374045115	3.09201141226819	0.0344596187677966	2.25532424024886	0.00685941626367596	0.0251640154578952	2.09560033646637	0.0123974992472947
ASV_56	0.17299147789351	0.0831557611350761	0.0264265957259386	0.0341372659463704	0.0539562084450169	0.507190877372139	0.18323566526647	0.0836776319230166	0.235064311609197	0.212621052806432	1.02940895088303	0.724611161939616	12.8154834230168	3.08207016428985	0.729283391810717	0.0231312610095906	0.0246935355851486	0.031147510947434	0.114193355703519	0.0727082906094446	0.0778831752371443	0.014135524339606	0.0107845780533837	0.0231811697574893	0.132397482634166	0.0937225811597671	0.0325822272524608	0.0826817650759414	0.0786307281571152	0.148769990967536
ASV_34	0.502585767353777	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.0676144552588032	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891
ASV_1253	0.0437031102046762	0.0381130571869099	0.0334736879195222	0.194582415894311	0.0643993455634072	0.0816951748787337	0.0864319175785234	0.0610149399438663	0.192024367230049	0.124582648128769	0.1568987620305	0.0439158279963403	0.0624891511890297	0.586882978524569	0.0587835479545162	0.145904877137417	0.0758444307258136	0.0439729566316715	0.108922893132587	1.16706128003878	0.491263105341987	0.371057513914657	1.46310775590905	1.38908701854494	0.74541596387181	0.624152508574619	0.411564975820558	0.030556304484587	0.579673042460593	0.0035421426420842
ASV_53	0	0.00173241169031409	0.00176177304839591	0.00512058989195555	0	0	0.00172863835157047	0.00174328399839618	0.00662152990448443	0.00498330592515074	0.0153071962956585	0.00365965233302836	0.00173580975525082	0	0.00183698587357863	0	0.00705529588147103	0	0	0.0186431514383191	0.00199700449326011	0.00176694054245075	0.0107845780533837	0.00178316690442225	0.00362732829134701	0.0259232671292973	0.147477449669033	6.48872112878584	0.038401053286033	13.968439509059
ASV_42	2.05586714254498	0.779585260641339	0.532055460615564	2.44934883165207	1.21662547429248	0.0306356905795251	0.159034728344483	0.00871641999198089	0.218510486847986	0.176076809355326	0.0727091824043778	0.210430009149131	0.258635653532373	1.12517055118405	0.0753164208167239	0.0177932776996851	0.0687891348443425	0.0256508913684751	0.0122977459988405	0.0261004120136468	0.00798801797304044	0.0353388108490149	0.0449357418890986	0.90941512125535	0.00725465658269402	0.129616335646486	4.78958740611174	0.100656061831581	4.64104158285484	0.0301082124577157
ASV_45	0.903197610896642	4.07463229561873	1.70363453779884	2.29061054500145	2.79876074772862	3.09250276572207	0.508219675361718	1.74677056639297	0.216855104371865	0.491686184614874	0.0382679907391462	0.248856358645929	0.0069432390210033	0.229893650823318	0.108382166541139	0.00711731107987402	0.201075932621924	0.329797174737536	0.335552783682648	0.0242360968698149	0.0119820269595607	0	0.00539228902669183	0.0106990014265335	0.018136641456735	0.0119645848289064	0.00685941626367596	0.00539228902669183	0.0109717295102951	0.0123974992472947
ASV_37	0.0364192585038969	0.0537047623997367	0.0845651063230035	0.0221892228651407	0.0609182998572771	0.0595693983490767	0.103718301094228	0.029635827972735	0.0496614742836332	0.196010033055929	0.137764766660926	0.0914913083257091	0.0381878146155181	0.0130833785021401	0.0606205338280949	0.314941015284426	0.58206191022136	0.494695762106305	0.405825617961736	0.234903708122821	2.76984523215177	2.62213976499691	0.684820706389863	0.303138373751783	0.399006112048171	1.31411023370822	1.01862331515588	0.0215691561067673	0.250521157151739	0.0053132139631263
ASV_39	0.222157476873771	0.628865443584013	0.329451560050034	0.163858876542578	0.384655550527378	0.0629733639690239	0.312883541634255	0.552621027491589	0.0480060918075121	0.0946828125778642	0.516617874978474	0.362305580969808	0.824509633744142	0.267274732258004	0.473942355383287	0.0266899165495276	0.0529147191110327	0.150240935158211	0.0843274011349063	0.109994593486083	0.435346979530704	1.24392614188533	0.0467331715646625	0.021398002853067	0.174111757984656	3.55746988912818	0.701375312960867	0.170755819178575	3.43780857989248	0.433912473655314
