Species	NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	NC10	NC11	NC12	NC13	NC14	NC15	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	MD10	MD11	MD12	MD13	MD14	MD15
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea|Unassigned	0.447956879597931	0.602879268229302	1.04120787160198	0.489869766330415	0.767570578201692	0.309760871415199	0.350913585368805	0.526471767515646	0.516479332549786	0.209298848856331	0.677343436082888	1.43824336688015	0.510328068043742	0.295310543334019	0.170839686242813	0.179712104766819	0.0352764794073551	0.0842815002107038	0.0368932379965215	0.13609500549973	0.0199700449326011	0.0159024648820567	0.0107845780533837	0.0374465049928673	0.014509313165388	0.00598229241445322	0.0154336865932709	0.00898714837781972	0.228577698131149	0.0460478543470946
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|Unassigned	0.114720664287275	0.124733641702614	0.121562340339317	0.095584344649837	0.085285619800188	0.326780699514935	0.304240349876402	0.39223889963914	0.297968845701799	0.264115214032989	0.0707957828674205	0.0640439158279963	0.0746398194757855	0.0728931087976375	0.0606205338280949	0.149463532677354	0.146397389540524	0.139247696000293	0.158113877127949	0.234903708122821	0.609086370444333	0.468239243749448	0.384649950570684	0.34771754636234	0.418956417650579	0.105687165988674	0.0891724114277875	0.138402085018424	0.0822879713272135	0.161167490214831
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum|Unassigned	0.291354068031175	0.601146856538988	0.362925247969557	0.331131479679792	0.865039857973335	0.0442515530593141	0.145205621531919	0.634555375416209	0.0513168567597543	0.149499177754522	0.0191339953695731	0.00914913083257091	0.0104148585315049	0.0168214866456087	0.0110219152414718	1.60673297628156	0.359820089955022	0.793345425896407	2.05196676094939	1.36654300042879	0.523215177234149	0.174927113702624	0.141996944369552	0.0802425106990014	0.714583673395361	0.073781606444923	0.0154336865932709	0.0736946166981217	0.038401053286033	0.00885535660521049
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Ileibacterium|Unassigned	0.0182096292519484	0.0277185870450254	0.0123324113387713	0.0170686329731852	0.00522156855919518	0.0936090545485491	0.0535877888986845	0.0732179279326395	0.0827691238060554	0.0514941612265577	0.00191339953695731	0.00365965233302836	0	0.00373810814346859	0.00183698587357863	0.00533798330990552	0.00529147191110327	0.00916103263159823	0.00175682085697721	0.0559294543149574	0.0559161258112831	0.0388726919339164	0.0449357418890986	0.0285306704707561	0.0507825960788581	0.0219350721863285	0.0120039784614329	0.0161768670800755	0.00731448634019676	0.0123974992472947
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Turicibacter|Unassigned	0.249471920751693	0.744937026835057	0.304786737372492	0.220185365354089	0.689247049813764	0.0987150029784699	0.300783073173261	0.568310583477154	0.175470542468837	0.262454112057939	0.0535751870348047	0.0457456541628545	0.0503384829022739	0.0112143244304058	0.0459246468394658	0.556929592000142	0.380985977599436	1.08100185052859	1.42478171500852	0.76996215440258	1.34198701947079	1.34464175280502	0.239058146850004	0.531383737517832	2.62437201878956	0.0119645848289064	0.00857427032959495	0.0125820077289476	0.0932597008375087	0.0265660698156315
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Unassigned|Unassigned	0.0145677034015587	0.0138592935225127	0.0264265957259386	0.0221892228651407	0.0261078427959759	0.0221257765296571	0.00864319175785234	0.0313791119711312	0.0165538247612111	0.019933223700603	0.0153071962956585	0.0128087831655993	0.0225655268182607	0.0112143244304058	0.0238808163565222	0.0498211775591182	0.0423317752888262	0.0366441305263929	0.0685160134221113	0.0186431514383191	0.0139790314528208	0.0229702270518597	0.00179742967556394	0.00713266761768902	0.018136641456735	0.0279173646007817	0.00857427032959495	0	0.0219434590205903	0
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Unassigned|Unassigned	0.187559181295069	0.138592935225127	0.153274255210444	0.174100056326489	0.368990844849793	0.214449834056676	0.0276582136251275	0.0714746439342433	0.0993229485672665	0.114616036278467	0.0937565773109083	0.137236962488564	0.197882312098594	0.050464459936826	0.350864301853519	0.27401647657515	0.0934826704294911	0.0787848806317448	0.0404068797104759	0.0727082906094446	0.277583624563155	0.00530082162735224	0	0.00534950071326676	0.0507825960788581	0.163515992661721	0.00685941626367596	0.00179742967556394	0	0.0035421426420842
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|Unassigned	0.203947847621822	0.142057758605755	0.112753475097338	0.0665676685954222	0.085285619800188	0.165092332567441	0.0743314491175301	0.109826891898959	0.153950570279263	0.0348831414760552	0.223867745824005	0.292772186642269	0.149279638951571	0.082238379156309	0.2149273472087	0.0213519332396221	0.0123467677925743	0.0366441305263929	0.0298659545686126	0.0466078785957978	0.0159760359460809	0.0671437406131284	0.00718971870225577	0.014265335235378	0.0544099243702051	0.0159527797718753	0.0120039784614329	0.032353734160151	0.00548586475514757	0.0301082124577157
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Turicimonas|Unassigned	0.0127467404763639	0.0259861753547113	0.00528531914518772	0.0119480430812296	0.0139241828245205	0.0527614671091822	0.0363014053829798	0.0366089639663198	0.0529722392358754	0.0149499177754522	0.00574019861087194	0.00731930466605672	0.00520742926575247	0.00373810814346859	0.00918492936789316	0.00711731107987402	0.0229297116147808	0.00183220652631965	0.0228386711407038	0.0335576725889744	0.0119820269595607	0.021203286509409	0	0.00178316690442225	0.0253912980394291	0.0139586823003908	0.260657818019687	0.711782151523322	0.0347438101159346	0.692488886527461
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Unassigned	0.52625828538131	0.452159451171977	0.762847729955427	0.732244354549644	0.231489539457653	18.4597055569739	15.2396757074452	9.98553074281331	9.39429555198729	9.91013438314978	0.357805713411017	0.591033851784081	0.727304287450095	1.09339663196456	2.59933501111376	1.22773616127827	1.79733662580474	1.98427966800418	1.47572951986086	2.37140886295419	0.744882675986021	1.03719409841859	1.81360654264402	1.30527817403709	0.825217186281444	1.05288346494377	2.45395616833008	0.267817021659028	0.656475149032659	0.184191417388378
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.023672518027533	0.0433102922578522	0.0281883687743345	0.0187754962705037	0.027848365649041	0.0663773295889711	0.0311154903282684	0.0400955319631121	0.0182092072373322	0.019933223700603	0.145418364808756	0.0365965233302836	0.0433952438812706	0.0411191895781545	0.128589011150504	0.00355865553993701	0	0.00183220652631965	0	0	0.00199700449326011	0	0	0	0	0.00199409747148441	0	0.00359485935112789	0	0.0017710713210421
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia|Unassigned	0.00546288877558453	0.00346482338062817	0.00704709219358362	0.0204823595678222	0.00174052285306506	0.0340396561994724	0.00172863835157047	0	0.00496614742836332	0.0116277138253517	0.0382679907391462	0.0365965233302836	0.00173580975525082	0	0	0.00177932776996851	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.017973040439341	0.0123685837971552	0.0143794374045115	0.00891583452211127	0.0018136641456735	0.313073303023052	0.655074253181054	18.7705581019143	1.28003510953443	30.5084745762712
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.502585767353777	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.0676144552588032	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Unassigned	4.6252458299949	3.74547407445905	4.95586758513768	2.72244695922304	2.29574964319281	0.651859416219896	0.376843160642362	1.83916461830797	2.12220033438726	1.07141077390741	0.340585117578402	1.03019213174748	0.288144419371637	0.160738650169149	1.06912577842276	16.3680361559403	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365
