OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_1652	13	1	8	107	2	13	5	11	16	5	6	8	1	1	3	21	7	55	22	983	3	136	9	11	3	7	97	17	20	4	3	3	3	2	2	0	0	0	1	3	0	3	1	5	5
ASV_257	41	115	48	28	53	58	105	116	16	66	137	13	64	16	43	20	12	11	21	3	22	0	95	101	23	141	5	21	6	30	20	6	12	4	5	22	13	7	62	15	7	10	2	3	8
ASV_490	36	39	29	4	9	19	6	26	75	142	51	159	100	17	34	36	61	23	16	1	3	0	101	71	94	110	86	60	20	36	14	8	3	2	2	3	0	15	39	11	25	9	8	2	17
ASV_237	66	38	7	3	9	6	57	1	63	93	3	2	137	12	280	3	41	57	18	1	11	0	2	30	93	1	3	101	2	445	2	0	3	2	7	6	5	2	0	2	1	4	1	1	0
ASV_258	58	26	81	62	86	81	93	39	19	50	26	4	38	37	70	11	26	5	15	1	37	2	70	71	81	136	0	39	0	34	3	7	7	4	11	6	23	13	19	109	22	27	10	24	35
ASV_306	26	52	34	40	6	37	13	16	34	80	45	87	64	12	42	60	67	42	14	3	23	1	19	17	30	29	96	45	19	24	46	27	38	37	41	27	38	36	46	25	25	11	52	35	30
ASV_247	0	7	19	3	336	2	1	40	82	1	6	5	30	69	1	4	256	197	1	3	0	1	19	61	57	132	2	78	0	140	0	1	2	1	2	0	1	0	1	0	1	0	0	0	0
ASV_296	107	49	21	9	64	2	23	44	30	68	55	48	7	69	15	86	1	2	1	2	1	4	144	42	82	12	8	8	3	4	27	154	34	19	10	6	77	25	15	83	14	19	26	7	20
ASV_262	107	72	33	47	44	17	18	188	9	49	156	8	51	5	43	9	103	2	16	0	25	2	31	78	33	110	2	26	15	9	24	15	8	7	7	8	5	22	24	34	26	8	17	4	28
ASV_251	127	28	9	8	11	8	3	68	12	26	32	19	49	22	23	29	20	14	8	1	14	7	44	27	30	59	8	38	26	26	28	96	12	7	17	5	17	33	33	131	61	67	82	36	123
ASV_1448	34	7	219	104	148	34	34	1	9	76	4	42	3	93	11	38	18	35	6	3	13	2	22	18	14	2	12	46	349	28	1	7	24	21	9	29	2	5	3	2	2	6	1	2	2
ASV_673	73	7	50	33	70	45	33	31	27	36	16	63	12	117	48	38	16	19	18	9	11	5	31	19	25	17	71	18	92	24	7	40	65	31	99	14	15	7	37	13	12	46	38	22	18
ASV_273	37	20	18	15	20	21	24	52	12	29	33	22	50	13	34	26	21	13	9	3	32	3	29	20	43	43	31	22	19	27	48	70	41	17	36	18	30	69	56	88	102	52	51	37	75
ASV_245	10	178	13	40	16	23	20	240	23	16	174	86	35	2	19	27	9	71	1	3	19	1	19	9	10	69	6	79	51	9	8	8	10	32	32	53	12	3	4	65	6	4	4	1	9
ASV_261	11	57	64	121	13	59	41	17	17	25	12	31	14	21	15	10	82	75	65	2	111	2	22	16	40	12	8	80	14	25	32	16	30	37	27	18	20	28	51	39	56	28	24	22	17
ASV_347	1	0	12	8	0	11	4	0	2	0	3	0	0	4	2	1	6	816	280	7	318	0	0	2	1	0	3	2	1	4	0	0	11	8	4	3	0	3	0	0	1	0	0	0	0
ASV_265	198	129	49	54	24	14	34	177	29	23	171	12	34	8	28	31	8	11	6	2	10	1	72	29	18	45	0	18	4	30	27	7	32	61	5	32	29	9	10	4	7	7	6	2	8
ASV_283	1	181	121	31	132	77	145	3	2	35	10	4	70	37	119	2	5	1	1	2	7	1	118	74	87	146	1	1	2	3	4	8	1	1	0	1	1	8	0	1	27	0	5	2	6
ASV_242	3	43	29	49	6	29	37	17	37	51	2	31	3	14	18	43	45	77	29	4	20	1	16	19	45	25	46	34	9	9	31	18	87	77	83	38	103	25	48	29	44	19	29	29	31
ASV_241	51	92	118	230	13	100	30	6	58	33	29	78	15	24	14	124	14	1	21	15	1	5	57	37	48	13	72	84	7	8	4	2	1	12	2	6	21	7	6	7	1	1	2	2	7
ASV_343	7	13	4	3	2	0	3	3	10	5	5	4	3	13	7	227	4	1	4	4	3	5	0	5	9	4	15	8	7	5	107	38	60	43	71	14	107	76	34	83	107	68	61	80	145
ASV_356	5	2	2	5	2	4	4	5	6	4	5	2	2	7	1	5	4	4	757	9	463	2	7	8	4	10	1	8	4	3	5	17	4	26	8	26	3	3	2	11	4	10	4	0	7
ASV_938	30	51	14	5	7	7	6	30	67	100	57	123	80	10	21	28	96	17	9	0	10	1	66	40	59	73	78	51	18	36	50	14	1	1	1	1	0	41	69	10	28	7	18	4	28
ASV_271	148	58	151	62	46	80	50	9	2	55	10	27	16	33	22	24	19	15	26	2	13	1	64	85	73	7	121	34	37	5	2	2	4	86	25	17	5	0	9	3	3	5	2	3	1
ASV_554	7	80	27	7	2	10	20	9	84	50	13	72	44	21	52	9	117	43	7	1	29	0	43	38	62	39	118	63	23	66	37	9	12	8	7	14	11	47	79	18	23	1	21	2	12
ASV_275	28	30	16	41	14	45	12	28	42	129	42	161	30	17	35	43	92	144	68	3	77	1	31	39	34	52	14	89	14	18	5	1	5	6	2	7	4	4	4	4	1	5	2	3	5
ASV_286	47	24	21	4	12	14	11	140	29	73	97	33	72	30	39	57	1	12	9	0	10	3	85	121	77	176	32	20	97	5	6	20	1	0	0	1	3	1	3	35	6	3	3	2	10
ASV_324	3	125	1	1	42	3	250	2	113	23	1	130	1	179	9	16	99	1	2	3	2	2	0	2	28	1	214	4	8	130	1	0	2	2	9	9	0	2	3	3	0	1	1	1	2
ASV_594	3	102	86	97	69	86	53	125	18	17	37	10	58	30	56	1	4	71	53	2	108	0	34	23	38	103	80	1	2	15	2	1	4	7	3	4	2	0	0	0	14	4	1	3	2
ASV_572	21	7	3	9	2	2	0	31	88	65	54	63	43	12	9	46	19	8	3	0	3	3	25	68	48	68	24	7	11	20	50	48	10	24	5	62	41	31	65	38	36	57	96	40	49
ASV_232	2	1	4	18	2	16	0	0	0	1	1	2	0	0	8	0	0	0	0	0	0	0	0	3	4	2	0	1	0	0	164	32	49	32	83	31	48	226	135	62	305	54	50	16	61
ASV_1501	1	56	1	2	9	151	12	470	3	4	221	1	7	7	3	4	0	2	1	2	0	6	1	4	4	398	1	1	0	1	0	1	0	0	1	27	0	2	0	0	0	0	0	2	2
ASV_299	106	3	88	95	160	31	109	2	56	103	2	0	12	30	5	124	1	10	26	0	3	1	127	78	96	0	63	7	59	0	0	0	1	1	2	1	1	0	1	1	0	1	0	0	1
ASV_305	147	37	57	14	50	76	63	25	7	116	24	10	86	53	96	4	17	8	9	1	11	1	84	107	62	39	10	68	14	50	3	5	0	0	0	9	1	3	1	6	4	1	2	2	5
ASV_480	33	8	7	3	3	6	1	48	105	145	88	116	79	13	8	42	27	7	3	0	1	1	47	94	70	83	58	26	21	26	9	20	3	6	3	5	1	9	25	6	24	33	20	14	39
ASV_766	81	18	23	38	29	28	41	62	19	32	24	35	25	57	24	17	21	19	51	2	18	1	55	77	84	60	13	42	21	15	32	28	4	6	1	3	10	34	13	77	28	27	41	8	42
ASV_279	0	44	14	35	20	11	22	16	25	8	4	64	26	34	50	62	28	50	31	0	45	4	41	42	34	29	65	26	44	18	65	22	16	26	18	37	48	34	44	19	27	45	23	42	27
ASV_407	22	11	19	35	31	11	7	8	8	16	8	8	13	17	15	11	13	31	15	5	22	5	19	13	17	9	14	15	57	35	21	102	101	99	121	18	27	30	26	84	29	81	57	5	70
ASV_325	1	0	0	0	0	0	0	0	1	0	1	3	6	1	1	5	0	0	6	0	0	0	0	0	0	6	0	11	0	0	3	58	4	7	18	19	11	4	85	64	33	698	14	6	302
ASV_274	2	2	4	14	1	12	1	9	1	10	10	0	3	2	4	32	54	36	12	25	29	16	20	24	28	86	45	90	13	11	43	53	6	9	19	14	18	111	35	42	167	46	68	60	63
ASV_311	638	15	63	3	11	29	55	0	2	47	3	136	70	26	133	0	1	0	1	0	2	1	4	0	15	1	0	0	0	0	3	11	1	10	1	0	3	3	3	9	4	3	5	1	5
ASV_259	15	24	46	153	5	83	36	37	7	22	34	28	8	19	26	9	8	211	84	93	56	49	15	9	8	20	79	44	11	7	5	1	7	2	2	1	2	6	5	7	2	8	7	10	3
ASV_1569	16	6	12	122	2	14	3	7	19	10	9	8	0	0	0	24	8	67	40	464	9	116	23	20	8	5	210	54	18	7	0	0	0	1	0	2	0	1	0	0	0	0	2	0	3
ASV_278	4	7	4	6	5	1	3	2	2	0	5	2	0	1	4	0	3	3	116	4	2	0	4	3	7	7	2	1	1	5	46	129	42	34	1	1	130	6	5	5	5	202	67	9	420
ASV_319	2	0	1	1	1	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	156	114	45	101	50	87	4	21	261	286	62	33	60	6	5
ASV_297	5	17	5	8	7	4	7	12	4	14	3	5	66	15	16	1	4	3	4	9	6	10	14	27	55	11	6	2	0	2	28	111	85	94	55	23	67	8	93	94	41	53	62	55	86
ASV_280	9	4	3	3	1	1	0	3	1	1	7	3	3	7	4	4	6	1	0	0	0	13	3	0	2	1	4	7	7	4	136	32	3	12	16	2	7	73	90	116	167	36	116	231	150
ASV_301	1	0	8	5	2	0	1	0	2	3	1	4	1	1	2	3	0	3	1	6	10	0	3	3	0	2	0	1	1	1	92	47	22	128	72	69	131	80	69	97	76	123	73	86	57
ASV_336	2	9	17	21	5	11	4	33	17	5	34	11	41	14	15	35	140	56	96	3	229	0	19	10	16	30	21	48	24	78	4	16	25	13	7	19	6	14	10	35	12	14	41	8	18
ASV_342	1	1	0	13	2	2	1	1	1	1	0	6	0	1	2	1	3	0	2	0	6	3	0	9	0	5	0	0	1	4	2	24	568	194	151	46	169	6	6	10	5	5	9	3	13
ASV_320	2	134	0	3	36	21	206	2	91	22	2	115	0	132	5	10	87	2	0	1	1	0	0	1	19	2	196	4	8	122	2	1	2	3	4	10	3	0	4	5	1	1	2	4	4
ASV_1614	15	5	70	46	115	10	41	3	46	14	0	6	280	39	8	27	107	0	95	1	44	1	9	47	23	5	20	9	1	121	6	1	3	4	2	10	2	1	0	11	6	3	1	3	6
ASV_284	8	27	42	112	22	33	37	10	13	14	9	22	15	25	13	8	94	80	77	1	81	0	8	10	22	14	6	93	9	11	23	10	20	22	26	18	23	26	39	31	46	12	21	19	14
ASV_270	50	32	25	31	18	13	25	14	15	15	3	5	35	28	41	49	0	17	53	81	24	30	77	51	47	18	28	73	26	45	52	4	1	5	5	2	14	45	59	64	23	5	7	2	5
ASV_959	0	115	34	18	61	44	44	37	13	4	2	34	251	87	112	106	10	54	0	1	32	1	6	4	4	40	2	24	18	79	0	1	2	1	2	1	0	1	0	2	1	2	1	2	3
ASV_410	7	17	7	97	2	38	7	11	2	37	10	15	58	2	44	17	12	70	47	1	71	2	59	46	53	50	247	63	26	50	2	4	1	5	19	1	3	11	6	5	4	2	12	2	9
ASV_295	4	2	0	0	1	0	0	3	25	12	6	11	9	0	1	27	18	11	5	0	7	1	20	26	24	35	7	8	8	5	38	93	17	56	14	19	91	41	62	9	48	109	154	91	128
ASV_350	5	7	2	2	1	4	3	10	6	4	9	3	11	1	0	79	3	5	2	14	3	11	4	3	5	85	1	4	0	2	24	29	67	31	107	41	73	23	64	36	27	166	125	114	27
ASV_354	25	33	10	11	11	18	8	31	19	25	25	20	24	38	31	42	18	1	4	0	3	2	18	28	41	37	25	28	55	22	18	63	21	63	71	14	83	20	17	39	60	30	31	14	45
ASV_388	1	3	3	24	1	89	100	2	4	378	6	2	1	34	33	2	1	1	2	0	6	2	34	35	17	1	0	2	38	13	8	92	3	15	11	10	2	1	25	44	10	38	63	2	80
ASV_378	57	29	33	11	51	41	31	13	10	33	9	21	30	72	53	33	12	29	31	2	42	1	23	24	14	8	20	27	75	53	5	32	5	13	18	12	1	28	4	42	32	35	57	5	51
ASV_304	8	26	8	6	2	8	3	18	21	49	31	32	21	6	12	13	49	20	6	0	19	2	14	27	20	56	90	28	14	23	65	14	10	10	8	6	30	77	137	51	59	24	46	20	32
ASV_315	14	29	6	8	3	5	5	32	18	50	37	36	15	5	13	12	51	17	8	0	16	1	21	24	26	47	89	29	30	21	63	12	7	19	9	8	31	85	115	43	54	16	45	8	36
ASV_298	10	65	6	7	5	12	7	17	24	15	27	47	39	53	59	15	60	7	11	15	12	20	17	17	17	34	74	70	52	48	15	40	9	10	12	12	9	16	17	12	11	49	51	51	33
ASV_303	202	42	0	4	3	35	3	1	13	69	2	3	67	6	98	2	5	25	3	1	14	2	7	240	165	3	0	1	2	89	1	0	1	4	1	65	0	1	0	1	5	13	2	7	1
ASV_529	29	38	4	3	4	5	7	23	115	59	50	63	58	25	30	34	92	29	10	1	10	0	28	36	37	47	105	32	44	28	38	5	3	4	3	1	5	15	42	13	14	2	10	3	2
ASV_1141	36	46	44	17	41	17	32	52	16	59	19	16	56	50	73	43	21	19	17	3	24	3	46	55	68	23	27	25	67	141	1	5	4	2	4	4	2	1	4	6	4	1	2	0	4
ASV_1364	2	12	49	4	127	51	8	89	48	12	57	4	51	142	39	53	1	88	2	3	73	1	9	37	17	16	2	3	2	79	0	1	5	5	10	84	2	1	1	1	2	2	1	2	2
ASV_329	58	37	4	7	2	6	7	211	4	25	101	7	6	4	12	4	4	1	0	4	5	4	11	8	8	118	1	2	2	4	27	50	29	13	46	20	27	41	12	40	39	18	62	34	71
ASV_867	7	102	27	36	57	65	36	30	10	11	1	46	240	95	137	20	6	37	2	4	23	0	0	2	7	40	3	15	40	72	0	2	2	2	1	9	1	0	0	0	1	2	0	2	2
ASV_629	53	4	57	65	76	12	19	3	8	54	0	72	2	74	9	68	7	14	9	0	5	2	8	19	7	4	17	20	367	11	1	2	20	12	27	26	0	2	0	1	2	18	1	9	4
ASV_267	6	30	13	7	57	27	30	13	29	18	24	26	42	67	85	65	0	12	23	1	17	2	162	44	30	50	2	32	3	1	20	13	41	49	14	6	32	6	5	20	28	7	7	2	4
ASV_669	12	26	33	15	30	23	60	37	23	262	15	41	75	69	49	17	10	8	8	2	35	14	20	36	26	13	8	5	4	35	9	9	8	8	9	4	9	12	11	6	17	16	14	15	11
ASV_307	23	1	2	0	3	1	3	22	17	14	25	7	2	3	0	22	5	0	2	3	1	13	18	13	21	4	7	9	2	6	26	3	46	16	18	69	9	16	24	19	28	3	17	356	265
ASV_308	2	2	20	21	64	68	25	2	3	66	1	6	109	278	188	0	5	0	2	0	8	1	107	37	43	0	0	25	3	20	4	3	0	3	2	4	1	5	6	16	2	3	0	0	2
ASV_312	12	20	13	8	4	11	7	17	20	52	36	57	42	3	26	40	55	8	2	1	1	0	19	17	29	30	60	45	11	31	38	17	39	45	36	42	37	21	45	30	19	14	36	30	26
ASV_287	0	30	8	11	3	12	3	2	17	15	2	39	6	16	40	5	108	35	5	1	43	6	62	53	56	132	3	64	43	33	8	16	19	12	5	27	35	13	20	3	66	6	11	9	38
ASV_1542	4	31	20	33	29	61	130	2	8	11	2	28	52	79	25	25	14	37	85	2	29	3	8	16	51	1	5	5	9	28	9	28	9	11	14	37	5	9	8	24	20	20	24	11	78
ASV_1550	5	7	23	35	36	23	31	3	23	2	2	9	17	98	8	5	5	33	31	3	30	2	54	46	9	11	0	23	3	100	73	78	11	13	5	2	12	12	63	130	38	3	11	1	8
ASV_345	1	0	3	1	0	0	0	0	2	0	2	1	3	0	2	0	0	2	0	1	0	1	46	1	1	0	6	1	1	0	35	190	0	1	3	31	1	50	47	166	257	106	66	19	90
ASV_359	29	5	22	16	17	8	2	19	33	28	40	55	32	7	6	28	8	6	5	8	8	17	21	28	32	49	18	12	12	8	31	36	28	25	30	28	23	44	44	26	36	50	46	57	51
ASV_460	64	33	5	20	5	54	60	1	40	69	3	1	122	6	233	0	30	30	15	1	5	0	3	46	57	3	0	77	3	127	1	0	2	2	3	3	2	0	3	1	0	1	1	0	0
ASV_334	2	63	172	75	63	159	41	60	2	3	44	0	13	4	61	0	4	0	11	2	2	0	2	1	15	65	2	18	0	0	9	62	2	6	5	4	9	11	6	47	7	34	14	2	20
ASV_313	2	5	1	3	0	0	1	6	24	11	3	4	2	2	2	19	5	5	7	0	4	0	13	9	11	17	10	3	4	7	31	101	20	28	15	21	71	40	45	14	60	84	161	108	132
ASV_352	35	14	21	6	3	3	12	31	6	2	30	28	10	35	8	31	0	10	1	1	1	0	2	7	19	23	27	1	62	7	36	60	33	5	7	15	0	34	19	198	61	63	55	23	66
ASV_770	11	53	4	19	10	25	15	85	12	45	74	17	60	2	62	25	20	5	7	0	36	2	24	8	14	16	2	15	6	21	28	26	9	8	11	10	18	44	18	34	53	42	30	23	54
ASV_397	25	38	35	49	28	54	60	31	6	12	21	12	24	40	42	19	19	20	22	1	26	3	18	16	16	19	4	14	19	53	3	8	127	44	36	5	80	16	1	8	10	7	5	0	2
ASV_328	49	3	10	11	32	11	25	2	44	10	0	2	28	135	23	23	1	9	36	1	36	0	7	15	44	0	5	31	7	67	40	21	5	15	56	43	12	33	20	60	16	32	34	7	33
ASV_349	20	43	20	30	48	50	48	57	5	28	54	21	28	32	46	43	16	32	58	4	67	1	46	39	30	39	20	38	32	15	9	3	7	7	8	6	8	1	6	6	1	8	4	1	9
ASV_340	0	1	1	0	1	0	0	1	3	733	4	0	0	0	0	5	0	0	1	0	0	1	0	3	6	0	0	0	0	0	2	0	2	41	279	4	2	0	0	0	0	0	2	1	0
ASV_327	4	2	4	2	3	1	0	1	5	1	3	1	0	3	5	4	1	0	0	0	1	1	2	4	2	0	1	2	0	5	61	0	132	363	4	1	7	132	48	90	89	86	6	6	9
ASV_332	22	18	22	21	26	31	33	46	19	39	19	16	24	57	53	42	38	12	17	1	25	0	49	35	13	76	7	70	84	65	13	2	8	12	6	7	12	2	8	11	9	3	4	2	9
ASV_289	16	5	4	10	0	0	4	13	10	13	7	13	8	1	6	5	17	1	2	7	3	14	1	7	9	14	6	27	3	7	84	15	87	112	63	34	89	58	39	25	34	72	25	46	70
ASV_323	41	43	28	14	32	17	37	6	16	29	6	23	42	19	33	27	36	26	50	0	20	1	11	15	23	7	84	25	33	28	23	18	36	25	48	51	20	3	14	8	12	5	10	15	18
ASV_1246	64	8	31	26	73	27	23	25	7	17	5	37	12	85	23	24	14	12	9	5	8	6	13	10	10	12	38	4	159	11	6	24	39	15	93	18	7	2	11	5	3	22	12	13	6
ASV_322	4	4	4	0	1	2	1	4	5	7	6	1	1	1	2	6	5	1	3	0	0	7	1	1	5	3	2	0	2	1	83	35	3	53	17	3	102	39	288	68	90	86	32	51	42
ASV_1629	24	13	1	2	2	0	0	30	83	122	62	107	56	9	3	38	28	10	1	0	1	1	35	72	56	71	33	16	13	18	9	10	1	1	1	3	2	16	24	4	11	25	19	4	31
ASV_398	1	206	150	55	2	56	30	54	0	1	35	0	9	1	10	2	63	1	76	2	48	2	2	6	4	106	5	2	2	2	4	0	27	18	19	28	24	1	4	2	2	4	0	0	0
ASV_285	2	45	31	53	4	29	6	10	18	26	1	23	3	13	27	41	33	16	10	0	9	1	30	11	30	7	20	103	22	6	33	18	23	16	25	20	55	22	24	56	32	38	8	36	27
ASV_1147	10	15	14	23	20	19	25	19	27	21	2	10	47	36	16	18	75	51	121	2	105	0	54	53	34	32	6	15	26	25	10	20	9	3	4	2	10	3	6	14	16	10	12	1	5
ASV_317	2	33	7	2	2	3	1	20	125	2	5	6	11	4	3	8	130	26	0	1	3	2	1	1	0	49	2	3	2	6	79	54	11	4	1	5	6	59	2	1	115	129	96	8	4
ASV_385	2	1	6	3	1	1	0	0	3	0	0	1	2	0	0	0	0	2	2	0	2	2	1	0	0	0	0	0	1	0	11	26	291	168	276	2	13	8	35	60	21	43	16	12	18
ASV_372	14	37	28	38	5	32	25	13	24	34	24	38	14	7	16	24	15	67	32	2	36	6	23	24	32	31	9	31	21	10	18	13	25	8	16	22	22	25	30	11	26	20	29	11	33
ASV_282	0	0	1	1	0	0	0	0	13	18	2	1	0	0	1	2	14	0	1	0	0	5	105	7	20	4	0	1	0	0	23	73	21	39	46	19	129	47	51	41	166	39	72	42	8
ASV_451	11	10	7	11	8	11	10	10	16	13	12	8	10	17	4	8	12	33	15	3	10	5	8	12	4	17	9	7	6	8	16	16	22	14	23	50	12	365	61	30	48	8	9	7	16
ASV_346	2	6	0	2	0	0	0	8	16	14	12	0	1	5	8	16	4	3	0	1	1	5	9	16	12	0	10	6	4	7	56	48	10	14	58	2	84	34	36	47	156	5	113	62	118
ASV_1567	1	2	1	2	5	1	5	0	2	3	1	1	1	2	1	0	2	6	390	4	149	1	7	3	1	0	0	2	1	90	122	10	1	9	2	7	8	13	30	86	36	0	1	0	1
ASV_387	28	19	24	26	16	21	14	25	19	25	17	22	19	30	22	21	19	6	22	21	23	38	19	17	12	16	12	22	12	17	32	23	33	28	14	11	29	26	40	26	43	34	13	14	29
ASV_537	71	2	69	44	47	23	24	1	11	70	4	22	2	26	3	0	3	4	7	1	4	4	9	5	4	3	3	12	67	9	5	4	3	102	13	9	9	8	1	4	5	151	4	66	54
ASV_1034	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	327	0	659	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1572	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	458	0	516	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_316	11	16	20	172	0	71	16	3	0	5	14	14	2	0	16	1	18	37	19	137	6	385	2	0	0	0	0	9	1	4	0	0	1	2	0	1	0	1	0	0	0	1	1	0	0
ASV_376	1	0	2	4	0	3	0	0	0	0	0	3	2	2	0	0	1	0	1	0	2	0	1	0	0	1	0	0	2	0	11	92	114	13	74	2	136	42	15	125	37	126	161	3	6
ASV_435	1	50	150	77	63	109	27	49	1	2	33	2	21	6	45	0	1	0	39	4	2	0	3	1	10	58	0	42	2	4	6	43	1	6	7	4	8	6	5	39	1	18	16	5	13
ASV_291	0	1	139	23	66	98	44	0	1	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	75	33	54	39	0	95	0	1	0	0	147	43	89	16
ASV_321	9	4	4	16	1	6	0	10	6	3	6	1	7	3	0	14	6	10	4	8	0	683	7	4	7	12	15	14	9	3	5	0	15	10	14	2	20	7	6	1	3	7	4	2	5
ASV_355	1	3	1	24	0	3	868	0	0	0	3	1	22	1	0	4	1	3	1	4	7	0	0	0	1	0	1	0	0	0	5	0	0	2	2	1	1	1	1	0	1	2	2	2	0
ASV_487	9	8	8	12	13	12	16	3	2	2	10	7	12	17	13	10	14	30	6	2	26	5	9	2	4	6	36	35	21	35	9	83	60	45	74	14	65	23	5	48	31	40	45	16	26
ASV_396	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	3	0	0	2	2	0	7	0	2	3	8	3	3	0	0	1	1	0	0	0	0	1	4	239	3	1	1	2	671
ASV_438	74	8	13	10	16	8	19	1	12	43	1	18	54	22	27	38	15	3	15	2	23	1	31	24	18	9	18	23	43	43	29	29	16	39	45	1	15	10	8	35	16	46	14	7	18
ASV_330	10	20	33	35	10	37	19	21	10	5	23	45	5	16	15	9	39	52	14	4	5	8	13	14	19	9	61	29	5	7	31	30	16	26	21	22	10	23	50	16	28	20	32	10	30
ASV_468	27	39	35	36	70	28	45	15	6	14	18	8	31	58	19	16	12	31	37	1	24	1	18	34	20	9	14	25	77	25	3	9	23	19	14	9	50	7	1	4	11	4	4	0	5
ASV_399	0	2	0	2	1	1	0	1	5	3	1	6	3	0	2	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	7	2	44	25	190	3	1	0	0	1	229	35	36	347
ASV_351	18	20	4	1	0	5	7	1	26	5	3	7	113	8	8	71	42	4	0	1	0	9	65	85	88	3	59	176	92	12	0	2	0	1	4	0	1	1	1	2	0	2	1	3	1
ASV_348	15	14	39	13	26	14	12	7	5	9	31	42	10	47	24	3	12	26	31	0	49	0	15	15	30	27	2	22	1	9	54	4	62	55	11	6	61	27	28	11	46	13	9	4	8
ASV_1319	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	283	0	655	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_302	54	3	0	0	0	0	0	79	139	35	27	0	4	5	0	15	2	1	0	2	3	5	2	1	3	1	1	0	2	1	55	1	3	10	9	2	11	212	63	22	148	5	4	8	2
ASV_341	0	9	25	6	17	14	19	2	10	30	3	6	33	40	57	9	43	2	7	1	14	0	59	75	19	1	2	25	5	30	28	16	1	44	11	27	15	14	37	37	52	20	20	6	45
ASV_362	50	4	12	13	20	11	7	5	10	24	0	12	42	22	25	32	14	13	9	0	12	3	31	18	23	8	21	16	24	34	22	31	10	15	73	2	50	9	18	54	41	57	14	8	17
ASV_383	2	8	8	17	2	3	4	1	8	7	4	11	4	2	17	1	84	9	116	3	38	4	4	15	8	4	2	16	9	61	22	5	117	134	7	33	64	28	1	15	25	2	7	2	2
ASV_331	0	153	259	56	1	5	83	0	0	3	0	40	39	2	167	1	0	3	4	0	9	0	2	0	0	0	4	1	1	0	15	5	2	18	3	1	13	2	6	7	8	5	3	7	5
ASV_370	45	60	71	4	89	0	66	2	3	2	0	17	6	99	0	50	20	0	54	1	91	0	0	0	15	0	5	50	126	25	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0
ASV_357	8	2	0	2	0	0	0	71	26	24	12	1	0	1	1	86	2	0	1	0	121	8	5	31	8	66	1	1	2	5	31	24	15	14	4	10	20	40	33	59	116	13	13	12	16
ASV_390	2	1	5	2	3	1	0	0	2	0	0	0	3	0	3	2	1	1	0	0	0	0	0	0	3	1	0	2	0	0	4	48	35	257	73	5	397	0	7	13	1	18	13	1	1
ASV_447	2	3	3	4	4	1	8	0	1	0	0	2	0	3	1	0	2	308	104	1	4	1	1	1	1	0	295	2	7	5	0	2	4	20	25	63	3	0	3	5	8	2	1	0	1
ASV_374	4	47	0	1	0	7	0	110	4	24	101	1	49	0	33	0	0	0	6	0	8	6	21	9	25	116	1	17	0	4	6	43	39	14	12	0	9	12	26	47	42	6	8	0	42
ASV_1297	6	1	3	4	7	0	0	1	2	0	1	0	2	0	0	0	1	0	0	0	1	4	1	2	1	2	0	0	0	0	42	3	165	173	98	157	105	29	51	8	14	0	4	2	4
ASV_368	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	4	2	0	0	1	0	0	96	58	0	39	44	0	15	17	78	94	171	54	46	136	33
ASV_656	100	22	5	3	6	1	5	68	22	26	63	20	73	33	49	10	11	3	17	1	7	2	16	68	30	57	4	56	76	26	3	0	1	0	0	2	0	1	0	1	2	1	1	1	0
ASV_950	8	9	12	10	26	6	4	3	2	13	1	4	7	8	15	1	10	23	25	7	28	4	11	7	11	3	1	10	10	12	5	106	60	38	44	16	38	10	13	84	24	69	39	9	45
ASV_364	21	16	15	20	21	12	19	31	9	12	54	11	25	24	20	15	30	31	31	2	32	0	24	32	30	58	11	44	63	37	14	7	10	4	9	7	10	18	8	6	25	4	10	1	4
ASV_379	6	2	0	0	6	0	8	1	52	104	1	135	13	97	10	164	0	0	0	1	2	0	8	176	13	1	0	1	0	58	0	3	0	1	0	0	6	1	3	0	8	2	2	0	0
ASV_1077	1	3	0	30	0	139	612	0	4	5	0	2	25	0	2	1	0	6	1	10	3	0	0	2	0	1	4	2	4	0	4	2	2	0	5	2	2	1	1	2	1	0	0	3	2
