OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_242	0.000000000	0.000000000	0.000000000	0.000000000	0.002492212	0.000000000	0.000000000	0.002413127	0.000000000	0.000000000	0.000000000	0.000000000	0.002636158	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002753835	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.004800077	0.000000000	0.000000000	0.000000000	0.002336176	0.005049357	0.007773632	0.004607976	1.813839096	0.004645869	0.000000000	0.000000000	0.000000000	0.002800885	0.000000000	0.305948440	0.004359293	0.000000000	0.044875471
ASV_288	0.007081317	0.062697497	0.034174681	0.017902813	0.037383178	0.071549714	0.021720767	0.014478764	0.043085969	0.039413721	0.119463608	0.027110067	0.031633890	0.015974076	0.016230755	0.018740630	0.025136365	0.058579040	0.040960894	0.112907223	0.030082147	0.051702489	0.056462502	0.021998973	0.006948787	0.051816028	0.041052886	0.031997806	0.031200499	0.011793287	0.014554628	0.009671414	0.028034108	0.030296145	0.015547264	0.147455245	0.066215769	0.069688030	0.140623708	0.099499187	0.051282051	0.098030978	0.162654522	0.097803190	0.032694697	0.042917485	0.132133330
ASV_300	0.000000000	0.015047399	0.048820973	0.000000000	0.012461059	0.005299979	0.053095209	0.007239382	0.005068938	0.009853430	0.080637936	0.004518344	0.000000000	0.034230164	0.027824151	0.028110945	0.020109092	0.008368434	0.004818929	0.016523008	0.009256045	0.024620233	0.022094022	0.295763975	0.606860769	0.056750888	0.067616518	0.036568921	0.028800461	0.080194353	0.046089657	0.149906913	0.046723514	0.022722109	0.012956053	0.006911965	0.061486071	0.000000000	0.000000000	0.019899837	0.133779264	0.014004425	0.000000000	0.000000000	0.015257525	0.000000000	0.059833961
ASV_336	0.245485660	0.010031600	0.012205243	0.994884910	0.009968847	0.270298919	0.014480512	0.004826255	0.005068938	0.012316788	0.005973180	0.013555033	0.005272315	0.018256087	0.002318679	0.000000000	0.000000000	0.000000000	0.002409464	0.016523008	0.002314011	0.019696186	0.009819565	0.000000000	0.002316262	0.000000000	0.062786766	0.102850090	0.201603226	0.023586575	0.004851543	0.002417853	0.004672351	0.005049357	0.002591211	0.006911965	0.021283640	0.030198146	0.011029310	0.006633279	0.004459309	0.005601770	0.004066363	0.032601063	0.015257525	0.020329335	0.034903144
ASV_351	0.134545025	0.017555299	0.034174681	0.074168798	0.034890966	0.042399830	0.111017256	0.045849421	0.038017032	0.032023648	0.056745214	0.047442617	0.007908473	0.059332284	0.039417548	0.007027736	0.047759093	0.022315825	0.031323037	0.071599703	0.085618420	0.032006303	0.058917393	0.073329911	0.016213837	0.049348598	0.050712388	0.015998903	0.043200691	0.042455834	0.123714341	0.094296284	0.067749095	0.421621349	0.041459370	0.002303988	0.004729698	0.002322934	0.005514655	0.013266558	0.015607581	0.000000000	0.000000000	0.000000000	0.023976111	0.006776445	0.004986163
ASV_258	0.158149416	0.092792296	0.004882097	0.035805627	0.000000000	0.294148823	0.079642814	0.091698842	0.007603406	0.034487006	0.044798853	0.083589373	0.034270048	0.059332284	0.048692265	0.163980510	0.085463640	0.089263299	0.207213936	0.096384215	0.016198079	0.032006303	0.046642936	0.100217545	0.097283024	0.004934860	0.079690896	0.043425594	0.064801037	0.002358657	0.000000000	0.000000000	0.002336176	0.000000000	0.002591211	0.002303988	0.000000000	0.000000000	0.005514655	0.009949919	0.013377926	0.002800885	0.000000000	0.000000000	0.000000000	0.000000000	0.009972327
ASV_249	0.01652307	0.05266590	0.03905678	0.02301790	0.02741433	0.09539962	0.06516230	0.01689189	0.05829278	0.05912058	0.03285249	0.02711007	0.17398640	0.02738413	0.01391208	0.02342579	0.01005455	0.13110547	0.03855143	0.04956902	0.03702418	0.02708226	0.02945870	0.01222165	0.03011141	0.02467430	0.03139338	0.01828446	0.04560073	0.01886926	0.02668349	0.01450712	0.02336176	0.01514807	0.04923300	0.22809483	0.11114790	0.07433390	0.01654397	0.12271566	0.03567447	0.07002213	0.04879636	0.02256997	0.02397611	0.05647038	0.08227170
ASV_366	0.023604390	0.075236997	0.051262022	0.020460358	0.062305296	0.066249735	0.101363582	0.002413127	0.045620438	0.059120581	0.035839083	0.022591722	0.068540096	0.031948153	0.102021888	0.009370315	0.040218184	0.053000084	0.009637858	0.033046017	0.050908249	0.029544279	0.110470112	0.009777322	0.018530100	0.074022898	0.031393383	0.041140036	0.048000768	0.014151945	0.092179313	0.007253560	0.035042635	0.060592290	0.018138474	0.029951847	0.089864258	0.055750424	0.162682328	0.009949919	0.031215162	0.056017702	0.036597267	0.025077741	0.032694697	0.045176301	0.104709431
ASV_317	0.009441756	0.015047399	0.002441049	0.015345269	0.139563863	0.169599322	0.106190419	0.041023166	0.058292782	0.061583939	0.077651345	0.042924273	0.060631623	0.000000000	0.013912076	0.002342579	0.007540909	0.117158080	0.074693396	0.206537604	0.009256045	0.078784745	0.135019025	0.036664956	0.009265050	0.012337150	0.012074378	0.000000000	0.033600538	0.127367502	0.070347370	0.045939215	0.049059689	0.131283294	0.106239635	0.032255835	0.028378187	0.016260540	0.000000000	0.016583198	0.015607581	0.000000000	0.000000000	0.017554419	0.002179646	0.006776445	0.044875471
ASV_435	0.028325268	0.055173797	0.100082996	0.033248082	0.087227414	0.021199915	0.062748884	0.021718147	0.038017032	0.036950363	0.080637936	0.027110067	0.073812411	0.009128044	0.092747171	0.032796102	0.035190911	0.036263215	0.069874467	0.057830529	0.069420340	0.007386070	0.066282067	0.009777322	0.037060200	0.044413739	0.067616518	0.045711151	0.074401190	0.002358657	0.063070056	0.019342827	0.042051162	0.050493575	0.088101161	0.048383752	0.075675164	0.006968803	0.044117242	0.013266558	0.035674470	0.044814161	0.121990891	0.040124386	0.039233636	0.011294075	0.072299369
ASV_402	0.002360439	0.012539499	0.002441049	0.035805627	0.004984424	0.002649989	0.079642814	0.014478764	0.015206813	0.096070945	0.014932951	0.031628411	0.005272315	0.004564022	0.006956038	0.004685157	0.002513636	0.019526347	0.019275715	0.024784512	0.002314011	0.000000000	0.009819565	0.009777322	0.039376462	0.054283458	0.016904129	0.022855576	0.014400230	0.091987641	0.097030856	0.033849948	0.011680878	0.055542932	0.088101161	0.018431906	0.018918791	0.030198146	0.088234483	0.076282710	0.187290970	0.226871691	0.117924528	0.157989768	0.104623030	0.117458381	0.147091820
ASV_1454	0.014162634	0.000000000	0.109847190	0.081841432	0.000000000	0.000000000	0.007240256	0.024131274	0.007603406	0.000000000	0.071678165	0.072293512	0.071176253	0.109536524	0.155351512	0.147582459	0.321745469	0.041842171	0.098788039	0.187260761	0.060164295	0.056626536	0.179207070	0.000000000	0.025478887	0.002467430	0.009659503	0.139419011	0.000000000	0.009434630	0.024257714	0.009671414	0.032706460	0.022722109	0.031094527	0.000000000	0.002364849	0.006968803	0.005514655	0.003316640	0.002229654	0.000000000	0.000000000	0.010031096	0.000000000	0.002258815	0.009972327
ASV_302	0.002360439	0.015047399	0.000000000	0.007672634	0.000000000	0.000000000	0.077229395	0.033783784	0.027879157	0.004926715	0.011946361	0.022591722	0.013180788	0.013692065	0.044054906	0.037481259	0.007540909	0.111579124	0.043370359	0.044061355	0.009256045	0.201885910	0.196391310	0.131993840	0.057906562	0.111034347	0.084520647	0.006856673	0.093601498	0.000000000	0.000000000	0.002417853	0.002336176	0.000000000	0.000000000	0.046079764	0.049661827	0.044135752	0.055146552	0.142615502	0.091415831	0.042013276	0.060995446	0.062694352	0.026155758	0.047435116	0.109695595
ASV_305	0.023604390	0.102823895	0.131816628	0.140664962	0.072274143	0.156349375	0.014480512	0.050675676	0.174878345	0.019706860	0.026879312	0.013555033	0.242526493	0.020538098	0.016230755	0.007027736	0.040218184	0.086473821	0.036141966	0.118414893	0.039338193	0.027082256	0.019639131	0.024443304	0.013897575	0.182589814	0.043467761	0.025141133	0.031200499	0.028303889	0.019406171	0.004835707	0.007008527	0.022722109	0.046641791	0.006911965	0.021283640	0.023229343	0.002757328	0.013266558	0.015607581	0.002800885	0.000000000	0.012538870	0.000000000	0.006776445	0.052354716
ASV_270	0.051929659	0.017555299	0.046379925	0.104859335	0.184423676	0.124549502	0.118257512	0.205115830	0.068430657	0.152728168	0.119463608	0.004518344	0.102810144	0.022820109	0.016230755	0.007027736	0.067868185	0.019526347	0.009637858	0.016523008	0.016198079	0.039392373	0.031913588	0.073329911	0.016213837	0.165317805	0.041052886	0.009142230	0.014400230	0.025945232	0.029109257	0.053192775	0.058404392	0.017672751	0.049233002	0.000000000	0.000000000	0.000000000	0.000000000	0.036483035	0.008918618	0.000000000	0.004066363	0.002507774	0.002179646	0.004517630	0.002493082
ASV_314	0.018883512	0.052665898	0.000000000	0.040920716	0.004984424	0.058299767	0.026547605	0.031370656	0.053223844	0.029560291	0.086611116	0.045183445	0.005272315	0.000000000	0.002318679	0.058564468	0.002513636	0.002789478	0.000000000	0.030292182	0.006942034	0.012310116	0.017184240	0.012221652	0.083385449	0.029609159	0.004829751	0.043425594	0.014400230	0.014151945	0.031535028	0.019342827	0.086438500	0.012623394	0.181384743	0.004607976	0.028378187	0.058073358	0.074447845	0.059699512	0.035674470	0.221269921	0.032530904	0.125388705	0.241940757	0.060988006	0.087257859
ASV_341	0.002360439	0.000000000	0.012205243	0.002557545	0.037383178	0.045049820	0.079642814	0.048262548	0.065896188	0.000000000	0.000000000	0.006777517	0.002636158	0.018256087	0.057966982	0.009370315	0.007540909	0.002789478	0.000000000	0.002753835	0.000000000	0.012310116	0.007364674	0.002444330	0.000000000	0.007402290	0.028978508	0.006856673	0.000000000	0.009434630	0.026683485	0.019342827	0.000000000	0.015148072	0.007773632	0.066815658	0.021283640	0.111500848	0.068933190	0.208948294	0.298773690	0.319300899	0.142322707	0.125388705	0.115521262	0.131011271	0.047368552
ASV_1128	0.007081317	0.002507900	0.000000000	0.015345269	0.004984424	0.002649989	0.118257512	0.004826255	0.005068938	0.004926715	0.068691575	0.020332550	0.002636158	0.006846033	0.009274717	0.004685157	0.005027273	0.133894948	0.014456786	0.000000000	0.000000000	0.004924047	0.034368479	0.114883528	0.004632525	0.133241216	0.091765274	0.009142230	0.108001728	0.058966436	0.164952455	0.544017022	0.084102324	0.159054760	0.012956053	0.006911965	0.009459396	0.013937606	0.002757328	0.029849756	0.064659978	0.008402655	0.008132726	0.005015548	0.004359293	0.002258815	0.007479245
ASV_252	0.002360439	0.027586899	0.058585168	0.040920716	0.029906542	0.105999576	0.036201279	0.028957529	0.017741281	0.034487006	0.119463608	0.038405928	0.084357041	0.066178316	0.051010944	0.053879310	0.082950004	0.092052777	0.060236609	0.110153389	0.020826102	0.098480932	0.066282067	0.036664956	0.025478887	0.044413739	0.045882637	0.036568921	0.081601306	0.011793287	0.016980400	0.016924974	0.049059689	0.073215683	0.031094527	0.027647858	0.016553942	0.039489884	0.019301293	0.026533117	0.002229654	0.022407081	0.105725439	0.025077741	0.039233636	0.038399855	0.029916980
ASV_332	0.033046147	0.010031600	0.000000000	0.000000000	0.000000000	0.002649989	0.014480512	0.106177606	0.048154907	0.004926715	0.011946361	0.042924273	0.000000000	0.006846033	0.000000000	0.007027736	0.002513636	0.005578956	0.000000000	0.000000000	0.000000000	0.027082256	0.002454891	0.007332991	0.009265050	0.000000000	0.002414876	0.000000000	0.012000192	0.021227917	0.060644285	0.041103508	0.000000000	0.007574036	0.005182421	0.046079764	0.011824244	0.197449418	0.099263794	0.358197075	0.037904125	0.047615046	0.069128172	0.082756545	0.418492121	0.230399133	0.034903144
ASV_874	0.080254927	0.022571099	0.014646292	0.046035806	0.012461059	0.026499894	0.053095209	0.113416988	0.020275750	0.017243503	0.020906131	0.022591722	0.002636158	0.036512175	0.016230755	0.023425787	0.015081819	0.013947390	0.019275715	0.027538347	0.067106329	0.039392373	0.019639131	0.019554643	0.046325250	0.029609159	0.007244627	0.011427788	0.021600346	0.040097177	0.067921599	0.045939215	0.070085270	0.058067611	0.033685738	0.009215953	0.002364849	0.053427490	0.022058621	0.043116315	0.084726867	0.123238944	0.024398178	0.085264319	0.268096515	0.117458381	0.042382389
ASV_267	0.002360439	0.000000000	0.056144120	0.000000000	0.007476636	0.333898664	0.004826837	0.074806950	0.012672344	0.000000000	0.000000000	0.000000000	0.292613487	0.013692065	0.118252643	0.000000000	0.640977302	0.005578956	0.002409464	0.019276843	0.159666782	0.002462023	0.004909783	0.002444330	0.002316262	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.004851543	0.004835707	0.000000000	0.002524679	0.000000000	0.023039882	0.002364849	0.002322934	0.005514655	0.086232629	0.127090301	0.005601770	0.004066363	0.030093289	0.006538939	0.031623410	0.039889307
ASV_281	0.066092293	0.005015800	0.000000000	0.171355499	0.012461059	0.103349587	0.079642814	0.222007722	0.078568532	0.167508314	0.062718394	0.020332550	0.086993199	0.139202665	0.016230755	0.011712894	0.037704547	0.019526347	0.028913573	0.057830529	0.027768136	0.009848093	0.012274457	0.041553616	0.002316262	0.000000000	0.038638010	0.025141133	0.050400806	0.120291530	0.065495828	0.026596388	0.067749095	0.075740362	0.007773632	0.004607976	0.002364849	0.000000000	0.002757328	0.026533117	0.046822742	0.008402655	0.004066363	0.005015548	0.019616818	0.011294075	0.000000000
ASV_465	0.030685708	0.040126398	0.036615730	0.058823529	0.059813084	0.018549926	0.062748884	0.002413127	0.043085969	0.041877078	0.032852492	0.060997650	0.073812411	0.027384131	0.081153775	0.009370315	0.015081819	0.030684259	0.019275715	0.068845868	0.043966215	0.012310116	0.058917393	0.004888661	0.027795150	0.064153178	0.026563632	0.107421205	0.048000768	0.009434630	0.058218513	0.016924974	0.032706460	0.047968896	0.049233002	0.117503398	0.061486071	0.025552278	0.132351725	0.029849756	0.031215162	0.050415931	0.048796357	0.037616611	0.045772576	0.018070520	0.074792451
ASV_407	0.007081317	0.005015800	0.024410487	0.002557545	0.000000000	0.002649989	0.000000000	0.002413127	0.007603406	0.002463358	0.044798853	0.002259172	0.000000000	0.000000000	0.000000000	0.007027736	0.002513636	0.005578956	0.031323037	0.002753835	0.000000000	0.000000000	0.000000000	0.004888661	0.006948787	0.007402290	0.053127264	0.004571115	0.002400038	0.000000000	0.000000000	0.004835707	0.004672351	0.005049357	0.062189055	0.002303988	0.002364849	0.000000000	0.322607329	0.315080760	0.216276477	0.246477887	0.321242681	0.220684121	0.115521262	0.219105057	0.007479245
ASV_280	0.007081317	0.002507900	0.043938876	0.038363171	0.034890966	0.002649989	0.096536744	0.016891892	0.010137875	0.014780145	0.008959771	0.011295861	0.007908473	0.061614295	0.009274717	0.021083208	0.007540909	0.058579040	0.048189288	1.123564564	0.032396159	0.098480932	0.009819565	0.009777322	0.002316262	0.000000000	0.009659503	0.020570018	0.084001344	0.004717315	0.031535028	0.099131991	0.009344703	0.022722109	0.002591211	0.011519941	0.000000000	0.000000000	0.000000000	0.009949919	0.002229654	0.000000000	0.000000000	0.010031096	0.034874343	0.004517630	0.002493082
ASV_299	0.018883512	0.005015800	0.085436704	0.028132992	0.226791277	0.015899936	0.041028116	0.045849421	0.103913220	0.024633576	0.011946361	0.004518344	0.021089260	0.191688916	0.044054906	0.030453523	0.098031823	0.005578956	0.142158398	0.002753835	0.159666782	0.056626536	0.002454891	0.083107233	0.009265050	0.019739439	0.014489254	0.006856673	0.060000960	0.007075972	0.043663885	0.045939215	0.018689405	0.116135222	0.007773632	0.002303988	0.002364849	0.009291737	0.000000000	0.033166396	0.049052397	0.000000000	0.004066363	0.010031096	0.032694697	0.024846965	0.027423899
ASV_330	0.037767025	0.020063199	0.034174681	0.015345269	0.079750779	0.055649777	0.086883070	0.135135135	0.025344688	0.041877078	0.017919541	0.063256823	0.042178521	0.111818534	0.090428492	0.086675412	0.065354548	0.019526347	0.031323037	0.013769174	0.057850283	0.029544279	0.044188045	0.063552590	0.027795150	0.019739439	0.033808259	0.018284460	0.004800077	0.037738519	0.031535028	0.113639111	0.074757622	0.053018253	0.007773632	0.002303988	0.009459396	0.032521081	0.013786638	0.023216477	0.062430323	0.025207966	0.012199089	0.025077741	0.047952222	0.018070520	0.017451572
ASV_282	0.007081317	0.002507900	0.000000000	0.000000000	0.000000000	0.000000000	0.161699047	0.004826255	0.002534469	0.000000000	0.000000000	0.000000000	0.000000000	0.004564022	0.241142645	1.391491754	0.010054546	0.005578956	0.002409464	0.005507669	0.006942034	0.014772140	0.002454891	0.004888661	0.000000000	0.002467430	0.000000000	0.000000000	0.002400038	0.000000000	0.002425771	0.002417853	0.000000000	0.000000000	0.002591211	0.000000000	0.000000000	0.004645869	0.002757328	0.003316640	0.006688963	0.014004425	0.000000000	0.000000000	0.000000000	0.000000000	0.004986163
ASV_303	0.061371415	0.075236997	0.058585168	0.135549872	0.089719626	0.140449438	0.036201279	0.033783784	0.065896188	0.046803794	0.080637936	0.133291162	0.063267781	0.027384131	0.025505472	0.224887556	0.027650001	0.016736869	0.028913573	0.052322860	0.027768136	0.014772140	0.024548914	0.063552590	0.016213837	0.066620608	0.026563632	0.013713345	0.012000192	0.030662547	0.026683485	0.048357069	0.067749095	0.035345502	0.075145108	0.009215953	0.000000000	0.002322934	0.000000000	0.003316640	0.002229654	0.002800885	0.000000000	0.002507774	0.002179646	0.006776445	0.000000000
ASV_294	0.349344978	0.000000000	0.000000000	0.002557545	0.002492212	0.121899512	0.000000000	0.033783784	0.266119221	0.000000000	0.038825673	0.058738478	0.000000000	0.002282011	0.000000000	0.000000000	0.002513636	0.000000000	0.000000000	0.008261504	0.000000000	0.051702489	0.000000000	0.002444330	0.000000000	0.000000000	0.028978508	0.338262519	0.000000000	0.002358657	0.002425771	0.000000000	0.002336176	0.000000000	0.002591211	0.025343870	0.037837582	0.004645869	0.013786638	0.116082385	0.015607581	0.005601770	0.056929083	0.110342060	0.017437172	0.268798988	0.007479245
ASV_246	0.000000000	0.000000000	0.002441049	0.000000000	0.000000000	0.010599958	0.041028116	0.055501931	0.000000000	0.000000000	0.000000000	0.002259172	0.002636158	0.002282011	0.004637359	0.002342579	0.000000000	0.000000000	0.000000000	0.002753835	0.000000000	0.000000000	0.000000000	0.009777322	0.000000000	0.004934860	0.147307414	0.002285558	0.004800077	0.002358657	0.000000000	0.024178534	0.002336176	0.148956045	0.000000000	0.112895422	0.113512747	0.137053126	0.330879312	0.089549269	0.164994426	0.224070806	0.211450878	0.055171030	0.043592929	0.040658670	0.117174840
ASV_286	0.080254927	0.152981893	0.082995655	0.196930946	0.099688474	0.029149883	0.098950163	0.024131274	0.055758313	0.017243503	0.137383150	0.004518344	0.142352507	0.020538098	0.025505472	0.018740630	0.057813639	0.064157996	0.033732501	0.046815190	0.037024181	0.019696186	0.024548914	0.007332991	0.013897575	0.083892617	0.014489254	0.000000000	0.012000192	0.002358657	0.053366971	0.009671414	0.014017054	0.020197430	0.046641791	0.023039882	0.044932129	0.041812818	0.002757328	0.009949919	0.008918618	0.014004425	0.024398178	0.040124386	0.004359293	0.011294075	0.062327042
ASV_322	0.033046147	0.050157998	0.043938876	0.038363171	0.102180685	0.251748993	0.062748884	0.055501931	0.038017032	0.061583939	0.095570887	0.029369239	0.121263247	0.011410055	0.016230755	0.014055472	0.047759093	0.212000335	0.091559646	0.088122711	0.037024181	0.096018908	0.061372284	0.021998973	0.016213837	0.032076589	0.016904129	0.015998903	0.036000576	0.016510602	0.014554628	0.007253560	0.004672351	0.053018253	0.031094527	0.000000000	0.000000000	0.011614672	0.022058621	0.026533117	0.015607581	0.014004425	0.020331815	0.005015548	0.004359293	0.006776445	0.000000000
ASV_365	0.490971321	0.000000000	0.004882097	0.000000000	0.002492212	0.050349799	0.135151442	0.004826255	0.005068938	0.044340436	0.000000000	0.002259172	0.000000000	0.000000000	0.002318679	0.002342579	0.000000000	0.008368434	0.000000000	0.066092033	0.002314011	0.066474629	0.110470112	0.000000000	0.004632525	0.000000000	0.000000000	0.002285558	0.000000000	0.002358657	0.315350281	0.212771102	0.002336176	0.128758615	0.005182421	0.011519941	0.000000000	0.039489884	0.008271983	0.036483035	0.042363434	0.019606196	0.012199089	0.007523322	0.078467273	0.006776445	0.004986163
ASV_325	0.002360439	0.000000000	0.000000000	0.000000000	0.000000000	0.177549290	0.002413419	0.347490347	0.002534469	0.000000000	0.002986590	0.000000000	0.002636158	0.002282011	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.049569025	0.006942034	0.019696186	0.007364674	0.002444330	0.002316262	0.000000000	0.000000000	0.000000000	0.175202803	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.099071493	0.040202431	0.002322934	0.005514655	0.003316640	0.026755853	0.039212391	0.008132726	0.313471762	0.344384141	0.169411127	0.019944654
ASV_1400	0.087336245	0.122887094	0.048820973	0.079283887	0.049844237	0.058299767	0.050681791	0.024131274	0.050689376	0.034487006	0.125436789	0.022591722	0.052723151	0.070742338	0.020868114	0.046851574	0.045245457	0.013947390	0.026504108	0.038553686	0.018512091	0.019696186	0.027003805	0.083107233	0.034743937	0.032076589	0.057957015	0.025141133	0.033600538	0.089628983	0.016980400	0.041103508	0.060740568	0.037870181	0.103648425	0.009215953	0.014189093	0.011614672	0.013786638	0.009949919	0.015607581	0.044814161	0.024398178	0.002507774	0.008718586	0.011294075	0.019944654
ASV_396	0.016523073	0.022571099	0.000000000	0.020460358	0.000000000	0.000000000	0.031374442	0.692567568	0.002534469	0.046803794	0.002986590	0.006777517	0.000000000	0.002282011	0.002318679	0.004685157	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002454891	0.004888661	0.020846362	0.000000000	0.009659503	0.000000000	0.110401766	0.042455834	0.004851543	0.007253560	0.002336176	0.025246787	0.007773632	0.006911965	0.004729698	0.002322934	0.013786638	0.195681735	0.218506132	0.011203540	0.008132726	0.002507774	0.163473485	0.128752456	0.027423899
ASV_337	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002649989	0.000000000	0.002413127	0.000000000	0.000000000	0.002986590	0.000000000	0.007908473	0.006846033	0.000000000	0.002342579	0.000000000	0.000000000	0.002409464	0.002753835	0.000000000	0.000000000	0.002454891	0.547530004	0.000000000	0.004934860	0.009659503	0.002285558	0.004800077	0.002358657	0.004851543	0.000000000	0.000000000	0.000000000	0.005182421	0.011519941	0.011824244	0.169574206	0.121322414	0.013266558	0.031215162	0.050415931	0.719746259	0.057678804	0.200527474	0.088093786	0.054847797
ASV_316	0.000000000	0.002507900	0.000000000	0.000000000	0.012461059	0.050349799	0.183419814	0.026544402	0.000000000	0.007390073	0.023892722	0.049701789	0.005272315	0.006846033	0.067241699	0.004685157	0.002513636	0.005578956	0.004818929	0.000000000	0.004628023	0.000000000	0.000000000	0.007332991	0.000000000	0.049348598	0.002414876	0.013713345	0.000000000	0.056607779	0.169803998	0.589956237	0.000000000	0.310535484	0.000000000	0.006911965	0.007094547	0.018583475	0.005514655	0.099499187	0.008918618	0.002800885	0.016265452	0.000000000	0.002179646	0.036141040	0.000000000
ASV_378	0.000000000	0.005015800	0.031733633	0.000000000	0.186915888	0.010599958	0.074815977	0.033783784	0.202757502	0.004926715	0.000000000	0.000000000	0.000000000	0.102690491	0.125208681	0.004685157	0.010054546	0.000000000	0.012047322	0.000000000	0.009256045	0.066474629	0.017184240	0.000000000	0.000000000	0.002467430	0.021733881	0.000000000	0.004800077	0.004717315	0.007277314	0.004835707	0.002336176	0.050493575	0.002591211	0.018431906	0.007094547	0.085948570	0.033087931	0.092865908	0.234113712	0.128840714	0.052862720	0.040124386	0.050131869	0.074540896	0.017451572
ASV_331	0.068452732	0.015047399	0.092759850	0.010230179	0.107165109	0.031799873	0.077229395	0.132722008	0.015206813	0.098534302	0.065704985	0.013555033	0.055359308	0.020538098	0.013912076	0.007027736	0.027650001	0.030684259	0.019275715	0.024784512	0.023140113	0.046778443	0.019639131	0.119772188	0.004632525	0.118436636	0.007244627	0.036568921	0.002400038	0.073118381	0.060644285	0.055610629	0.121481135	0.053018253	0.080327529	0.004607976	0.000000000	0.002322934	0.000000000	0.023216477	0.011148272	0.002800885	0.000000000	0.007523322	0.006538939	0.009035260	0.004986163
ASV_296	0.059010976	0.005015800	0.007323146	0.061381074	0.014953271	0.376298495	0.002413419	0.000000000	0.000000000	0.000000000	0.005973180	0.000000000	0.000000000	0.002282011	0.000000000	0.000000000	0.248850011	0.083684343	0.000000000	0.440613554	0.002314011	0.004924047	0.000000000	0.000000000	0.002316262	0.000000000	0.000000000	0.004571115	0.000000000	0.002358657	0.009703086	0.000000000	0.030370284	0.000000000	0.000000000	0.002303988	0.004729698	0.085948570	0.165439656	0.059699512	0.000000000	0.042013276	0.077260898	0.062694352	0.021796465	0.000000000	0.069806288
ASV_350	0.000000000	0.000000000	0.004882097	0.000000000	0.000000000	0.000000000	0.002413419	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002753835	0.006942034	0.000000000	0.000000000	0.002444330	0.000000000	0.000000000	0.007244627	0.000000000	0.004800077	0.002358657	0.000000000	0.002417853	0.002336176	0.000000000	0.005182421	0.013823929	0.002364849	0.227647564	0.181983621	0.056382873	0.044593088	0.075623897	0.935263500	0.037616611	0.337845202	0.119717196	0.057340879
ASV_387	0.051929659	0.080252796	0.002441049	0.033248082	0.002492212	0.063599746	0.072402558	0.038610039	0.162206002	0.199531962	0.053758624	0.000000000	0.002636158	0.009128044	0.000000000	0.002342579	0.000000000	0.041842171	0.000000000	0.000000000	0.002314011	0.000000000	0.019639131	0.053775268	0.074120399	0.009869720	0.007244627	0.077708957	0.019200307	0.235865745	0.046089657	0.026596388	0.009344703	0.027771466	0.323901327	0.002303988	0.002364849	0.002322934	0.000000000	0.023216477	0.000000000	0.002800885	0.000000000	0.002507774	0.000000000	0.000000000	0.002493082
ASV_312	0.084975805	0.070221197	0.017087341	0.112531969	0.114641745	0.026499894	0.041028116	0.048262548	0.098844282	0.009853430	0.029865902	0.033887584	0.176622555	0.143766687	0.039417548	0.025768366	0.090490913	0.002789478	0.012047322	0.000000000	0.062478306	0.002462023	0.004909783	0.053775268	0.071804137	0.054283458	0.033808259	0.002285558	0.002400038	0.000000000	0.031535028	0.082207017	0.028034108	0.055542932	0.025912106	0.009215953	0.004729698	0.006968803	0.000000000	0.023216477	0.006688963	0.000000000	0.000000000	0.000000000	0.010898232	0.009035260	0.002493082
ASV_380	0.000000000	0.000000000	0.002441049	0.000000000	0.027414330	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.010544630	0.000000000	0.002318679	0.000000000	0.002513636	0.000000000	0.000000000	0.005507669	0.018512091	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.019200307	0.000000000	0.002425771	0.002417853	0.007008527	0.000000000	0.002591211	0.129023339	0.203377004	0.000000000	0.005514655	0.006633279	0.004459309	0.002800885	0.000000000	0.486508175	0.150395606	0.004517630	0.633242751
ASV_420	0.047208781	0.035110598	0.056144120	0.012787724	0.022429907	0.090099640	0.026547605	0.024131274	0.063361719	0.022170218	0.038825673	0.011295861	0.026361575	0.082152393	0.039417548	0.023425787	0.050272730	0.047421128	0.033732501	0.033046017	0.011570057	0.041854396	0.036823371	0.036664956	0.076436662	0.024674299	0.031393383	0.031997806	0.024000384	0.040097177	0.043663885	0.024178534	0.063076743	0.020197430	0.038868159	0.018431906	0.004729698	0.053427490	0.052389224	0.043116315	0.075808250	0.033610621	0.060995446	0.025077741	0.000000000	0.033882225	0.037396225
