OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_433	0.001791697	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001842978	0.000000000	0.001908178	0.000000000	0.001771228	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003594859	0.001828622	0.000000000	0.000000000	0.000000000	0.000000000	0.001864315	0.000000000	0.000000000	0.001797430	0.001783167	0.063733702	0.039866447	0.036354591	0.021957914	0.029508766	0.072893109	0.049598619	0.003464823	0.012332411	0.075101985	0.001740523	0.030635691	0.027658214	0.332967244	0.048006092
ASV_484	0.001791697	0.014768049	0.001737076	0.013640438	0.000000000	0.000000000	0.000000000	0.003611282	0.043888104	0.011169856	0.001771228	0.007288099	0.003515742	0.007082529	0.001863586	0.028469244	0.010881985	0.011964585	0.001714854	0.000000000	0.000000000	0.001771071	0.014110592	0.014657652	0.010540925	0.001864315	0.041937094	0.024737168	0.008987148	0.001783167	0.040061184	0.019933224	0.001913400	0.029277219	0.001735810	0.000000000	0.000000000	0.043310292	0.022903050	0.058033352	0.093988234	0.066377330	0.036301405	0.137719436	0.033107650
ASV_632	0.010750184	0.007384025	0.012159533	0.009743170	0.007195150	0.007679017	0.018429783	0.001805641	0.001908178	0.005584928	0.005313685	0.009110123	0.003515742	0.008853161	0.005590757	0.026689917	0.003627328	0.001994097	0.000000000	0.007189719	0.003657243	0.007084285	0.005291472	0.007328826	0.007027283	0.018643151	0.003994009	0.008834703	0.010784578	0.010699001	0.003641926	0.061460773	0.110977173	0.021957914	0.098941156	0.007476216	0.056946562	0.003464823	0.047567872	0.010241180	0.073101960	0.062973364	0.044944597	0.022662692	0.006621530
ASV_583	0.019708670	0.018460062	0.000000000	0.013640438	0.023384239	0.015358034	0.003685957	0.000000000	0.020989963	0.018616427	0.037195792	0.014576197	0.024610192	0.001770632	0.007454342	0.030248572	0.016322977	0.023929170	0.015433687	0.001797430	0.003657243	0.005313214	0.007055296	0.014657652	0.012297746	0.000000000	0.035946081	0.026504108	0.001797430	0.005349501	0.036419259	0.004983306	0.009566998	0.036596523	0.027772956	0.029904865	0.045924647	0.045042704	0.056376738	0.006827453	0.019145751	0.023827759	0.027658214	0.055785088	0.029796885
ASV_538	0.007166789	0.000000000	0.000000000	0.003897268	0.005396363	0.000000000	0.000000000	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.001757871	0.003541265	0.001863586	0.003558656	0.000000000	0.000000000	0.000000000	0.001797430	0.001828622	0.000000000	0.001763824	0.000000000	0.001756821	0.000000000	0.001997004	0.000000000	0.000000000	0.001783167	0.001820963	0.028238734	0.258308937	0.164684355	0.211768790	0.001869054	0.003673972	0.005197235	0.019379504	0.042671582	0.013924183	0.040847587	0.019015022	0.010459704	0.013243060
ASV_648	0.001791697	0.000000000	0.003474152	0.003897268	0.003597575	0.003839509	0.005528935	0.016250767	0.003816357	0.001861643	0.001771228	0.003644049	0.000000000	0.012394426	0.005590757	0.007117311	0.001813664	0.039881949	0.101176390	0.007189719	0.537614746	0.000000000	0.003527648	0.009161033	0.010540925	0.011185891	0.000000000	0.000000000	0.001797430	0.000000000	0.001820963	0.004983306	0.000000000	0.003659652	0.001735810	0.007476216	0.005510958	0.001732412	0.003523546	0.013654906	0.005221569	0.010211897	0.005185915	0.000000000	0.006621530
ASV_522	0.000000000	0.000000000	0.000000000	0.001948634	0.001798788	0.000000000	0.001842978	0.005416922	0.003816357	0.000000000	0.001771228	0.000000000	0.001757871	0.005311897	0.000000000	0.001779328	0.000000000	0.000000000	0.000000000	0.000000000	0.001828622	0.008855357	0.003527648	0.000000000	0.000000000	0.005592945	0.001997004	0.001766941	0.000000000	0.000000000	0.010925778	0.257470806	0.013393797	0.007319305	0.067696580	0.020559595	0.154306813	0.017324117	0.005285319	0.085343165	0.090507188	0.017019828	0.000000000	0.000000000	0.033107650
ASV_615	0.034042248	0.003692012	0.006948305	0.013640438	0.025183027	0.001919754	0.007371913	0.010833845	0.005724535	0.013031499	0.000000000	0.010932148	0.012305096	0.007082529	0.001863586	0.000000000	0.025391298	0.000000000	0.000000000	0.025164015	0.005485865	0.021252856	0.008819120	0.005496620	0.024595492	0.009321576	0.001997004	0.001766941	0.014379437	0.010699001	0.007283852	0.049833059	0.013393797	0.082342177	0.055545912	0.110274190	0.056946562	0.006929647	0.000000000	0.052912762	0.026107843	0.064675347	0.015557745	0.001743284	0.001655382
ASV_513	0.008958486	0.005538018	0.001737076	0.009743170	0.000000000	0.005759263	0.003685957	0.000000000	0.003816357	0.003723285	0.000000000	0.027330370	0.012305096	0.003541265	0.011181513	0.007117311	0.007254657	0.003988195	0.003429708	0.005392289	0.007314486	0.003542143	0.001763824	0.003664413	0.003513642	0.033557673	0.013979031	0.008834703	0.010784578	0.010699001	0.076480443	0.043188651	0.045921589	0.177493138	0.020829717	0.011214324	0.018369859	0.034648234	0.022903050	0.010241180	0.017405229	0.045953536	0.032844129	0.038352248	0.031452267
ASV_533	0.030458854	0.033228111	0.036478599	0.007794536	0.017987876	0.024956806	0.025801696	0.014445127	0.020989963	0.070742423	0.010627369	0.000000000	0.050978255	0.015935691	0.076407007	0.030248572	0.003627328	0.029911462	0.022293103	0.001797430	0.014628973	0.001771071	0.029985007	0.086113707	0.063245551	0.024236097	0.009985022	0.010601643	0.026961445	0.028530670	0.000000000	0.009966612	0.001913400	0.003659652	0.000000000	0.005607162	0.000000000	0.000000000	0.000000000	0.001706863	0.003481046	0.008509914	0.003457277	0.000000000	0.000000000
ASV_957	0.010750184	0.000000000	0.001737076	0.000000000	0.001798788	0.001919754	0.000000000	0.028890253	0.009540892	0.020478070	0.015941054	0.000000000	0.003515742	0.001770632	0.003727171	0.010675967	0.038086947	0.005982292	0.000000000	0.000000000	0.000000000	0.000000000	0.014110592	0.009161033	0.012297746	0.102537333	0.001997004	0.014135524	0.012582008	0.003566334	0.025493481	0.004983306	0.070795783	0.082342177	0.039923624	0.140179055	0.067968477	0.020788940	0.017617730	0.001706863	0.012183660	0.003403966	0.024200937	0.010459704	0.011587677
ASV_1528	0.112876928	0.016614055	0.003474152	0.003897268	0.000000000	0.011518526	0.003685957	0.003611282	0.001908178	0.052125996	0.001771228	0.005466074	0.033399546	0.005311897	0.054043981	0.003558656	0.003627328	0.015952780	0.029152519	0.001797430	0.009143108	0.000000000	0.007055296	0.146576522	0.057975088	0.001864315	0.001997004	0.003533881	0.001797430	0.058844508	0.000000000	0.003322204	0.000000000	0.003659652	0.121506683	0.028035811	0.000000000	0.001732412	0.001761773	0.001706863	0.001740523	0.008509914	0.000000000	0.005229852	0.013243060
ASV_1091	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001842978	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.496090590	0.001828622	0.334732480	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001706863	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_523	0.001791697	0.001846006	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001863586	0.000000000	0.003627328	0.000000000	0.003429708	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001864315	0.000000000	0.003533881	0.000000000	0.003566334	0.001820963	0.001661102	0.034441192	0.014638609	0.006943239	0.000000000	0.003673972	0.000000000	0.597241063	0.015361770	0.001740523	0.006807931	0.038030044	0.074961212	0.006621530
ASV_1518	0.000000000	0.000000000	0.001737076	0.000000000	0.000000000	0.000000000	0.001842978	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003988195	0.003429708	0.616518379	0.000000000	0.196588917	0.001763824	0.001832207	0.000000000	0.001864315	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001913400	0.001829826	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_1649	0.000000000	0.001846006	0.000000000	0.003897268	0.000000000	0.001919754	0.000000000	0.001805641	0.000000000	0.000000000	0.001771228	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001994097	0.005144562	0.361283365	0.001828622	0.446309973	0.001763824	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_834	0.014333578	0.016614055	0.015633685	0.005845902	0.010792726	0.007679017	0.018429783	0.039724098	0.011449071	0.027924641	0.038967020	0.007288099	0.043946772	0.040724543	0.022363026	0.016013950	0.007254657	0.007976390	0.003429708	0.003594859	0.009143108	0.001771071	0.051150895	0.064127228	0.031622775	0.083894181	0.013979031	0.008834703	0.073694617	0.021398003	0.005462889	0.024916530	0.001913400	0.001829826	0.003471620	0.001869054	0.000000000	0.001732412	0.005285319	0.044378446	0.003481046	0.001701983	0.008643192	0.001743284	0.006621530
ASV_521	0.014333578	0.046150154	0.031267371	0.000000000	0.055762416	0.007679017	0.066347217	0.001805641	0.019081785	0.039094497	0.001771228	0.020042271	0.014062967	0.109779202	0.055907566	0.001779328	0.003627328	0.007976390	0.001714854	0.001797430	0.020114837	0.000000000	0.058206191	0.043972957	0.057975088	0.031693357	0.011982027	0.000000000	0.005392289	0.035663338	0.001820963	0.003322204	0.003826799	0.005489478	0.001735810	0.003738108	0.001836986	0.003464823	0.008808865	0.011948043	0.017405229	0.001701983	0.001728638	0.000000000	0.001655382
ASV_525	0.007166789	0.031382105	0.036478599	0.029229510	0.008993938	0.024956806	0.023958717	0.010833845	0.003816357	0.020478070	0.012398597	0.041906567	0.026368063	0.056660233	0.052180395	0.010675967	0.001813664	0.005982292	0.017148541	0.000000000	0.007314486	0.000000000	0.008819120	0.010993239	0.014054567	0.011185891	0.001997004	0.035338811	0.079086906	0.028530670	0.007283852	0.023255428	0.022960794	0.020128088	0.022565527	0.013083379	0.025717802	0.005197235	0.007047092	0.008534316	0.010443137	0.010211897	0.012100468	0.001743284	0.013243060
ASV_1105	0.008958486	0.007384025	0.001737076	0.000000000	0.000000000	0.001919754	0.000000000	0.001805641	0.000000000	0.007446571	0.003542456	0.000000000	0.001757871	0.001770632	0.001863586	0.007117311	0.001813664	0.000000000	0.000000000	0.005392289	0.000000000	0.007084285	0.003527648	0.001832207	0.003513642	0.000000000	0.001997004	0.000000000	0.003594859	0.000000000	0.050986962	0.031560938	0.003826799	0.047575480	0.003471620	0.007476216	0.104708195	0.034648234	0.200842128	0.066567669	0.043513071	0.045953536	0.025929575	0.034865680	0.028141502
ASV_1347	0.000000000	0.000000000	0.001737076	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001994097	0.001714854	0.350498787	0.000000000	0.448081044	0.000000000	0.000000000	0.000000000	0.003728630	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001706863	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_515	0.001791697	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.001861643	0.000000000	0.000000000	0.001757871	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.013050206	0.000000000	0.000000000	0.001797430	0.000000000	0.018209629	0.013288816	0.003826799	0.001829826	0.010414859	0.003738108	0.003673972	0.031183410	0.010570638	0.044378446	0.052215686	0.163390350	0.034572767	0.291128428	0.079458359
ASV_518	0.019708670	0.020306068	0.031267371	0.038972680	0.035975752	0.021117297	0.066347217	0.025278972	0.000000000	0.013031499	0.010627369	0.018220246	0.012305096	0.024788852	0.022363026	0.037365883	0.010881985	0.023929170	0.013718833	0.001797430	0.014628973	0.000000000	0.024693536	0.010993239	0.028109134	0.009321576	0.015976036	0.014135524	0.010784578	0.017831669	0.010925778	0.021594326	0.007653598	0.007319305	0.024301337	0.016821487	0.033065746	0.013859294	0.014094184	0.020482360	0.012183660	0.005105948	0.008643192	0.008716420	0.016553825
ASV_578	0.001791697	0.003692012	0.001737076	0.005845902	0.001798788	0.000000000	0.003685957	0.003611282	0.001908178	0.009308214	0.003542456	0.000000000	0.001757871	0.001770632	0.003727171	0.001779328	0.003627328	0.003988195	0.003429708	0.001797430	0.010971730	0.001771071	0.005291472	0.003664413	0.008784104	0.001864315	0.003994009	0.003533881	0.000000000	0.003566334	0.016388666	0.019933224	0.013393797	0.025617566	0.057281722	0.001869054	0.040413689	0.013859294	0.015855957	0.389164832	0.008702614	0.044251553	0.013829107	0.006973136	0.014898442
ASV_1265	0.000000000	0.000000000	0.001737076	0.033126778	0.000000000	0.011518526	0.000000000	0.007222563	0.000000000	0.000000000	0.005313685	0.000000000	0.000000000	0.001770632	0.001863586	0.000000000	0.000000000	0.013958682	0.003429708	0.368473083	0.001828622	0.336503551	0.000000000	0.000000000	0.000000000	0.000000000	0.001997004	0.000000000	0.001797430	0.000000000	0.000000000	0.000000000	0.007653598	0.001829826	0.005207429	0.000000000	0.001836986	0.000000000	0.000000000	0.001706863	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_474	0.057334313	0.046150154	0.003474152	0.007794536	0.001798788	0.003839509	0.003685957	0.061391788	0.024806320	0.046541068	0.017712282	0.021864296	0.021094450	0.008853161	0.009317928	0.028469244	0.025391298	0.011964585	0.005144562	0.001797430	0.023772081	0.000000000	0.024693536	0.062295022	0.061488730	0.087622812	0.023964054	0.022970227	0.001797430	0.003566334	0.023672518	0.000000000	0.003826799	0.001829826	0.001735810	0.000000000	0.000000000	0.027718587	0.008808865	0.006827453	0.003481046	0.005105948	0.000000000	0.005229852	0.004966147
ASV_512	0.000000000	0.005538018	0.006948305	0.001948634	0.001798788	0.000000000	0.000000000	0.000000000	0.013357249	0.005584928	0.003542456	0.001822025	0.019336580	0.005311897	0.000000000	0.007117311	0.068919238	0.017946877	0.006859416	0.000000000	0.025600702	0.000000000	0.001763824	0.005496620	0.001756821	0.014914521	0.027958063	0.019436346	0.014379437	0.010699001	0.038240221	0.003322204	0.026787594	0.029277219	0.019093907	0.052333514	0.146958870	0.045042704	0.038759007	0.017068633	0.043513071	0.006807931	0.003457277	0.043582100	0.008276912
ASV_622	0.000000000	0.000000000	0.003474152	0.000000000	0.000000000	0.000000000	0.003685957	0.000000000	0.001908178	0.530568173	0.003542456	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005144562	0.000000000	0.000000000	0.001771071	0.000000000	0.000000000	0.003513642	0.000000000	0.000000000	0.000000000	0.000000000	0.001783167	0.003641926	0.000000000	0.000000000	0.018298262	0.210032980	0.000000000	0.003673972	0.001732412	0.001761773	0.001706863	0.000000000	0.005105948	0.003457277	0.000000000	0.004966147
ASV_894	0.003583395	0.071994240	0.072957198	0.027280876	0.098933319	0.049913611	0.088462956	0.000000000	0.001908178	0.013031499	0.000000000	0.000000000	0.019336580	0.014165058	0.059634737	0.000000000	0.001813664	0.000000000	0.000000000	0.003594859	0.005485865	0.003542143	0.077608255	0.029315304	0.033379596	0.102537333	0.001997004	0.000000000	0.000000000	0.000000000	0.001820963	0.003322204	0.000000000	0.000000000	0.001735810	0.000000000	0.001836986	0.003464823	0.000000000	0.005120590	0.006962091	0.001701983	0.003457277	0.000000000	0.000000000
ASV_626	0.000000000	0.000000000	0.000000000	0.001948634	0.000000000	0.009598771	0.001842978	0.000000000	0.003816357	0.000000000	0.000000000	0.000000000	0.000000000	0.005311897	0.001863586	0.005337983	0.038086947	0.003988195	0.010289124	0.000000000	0.042058296	0.007084285	0.005291472	0.014657652	0.005270463	0.003728630	0.011982027	0.008834703	0.012582008	0.008915835	0.018209629	0.029899836	0.053575187	0.128087832	0.055545912	0.005607162	0.143284898	0.010394470	0.024664823	0.017068633	0.048734640	0.003403966	0.025929575	0.005229852	0.026486120
ASV_645	0.005375092	0.007384025	0.001737076	0.000000000	0.000000000	0.001919754	0.007371913	0.005416922	0.011449071	0.011169856	0.001771228	0.014576197	0.003515742	0.007082529	0.011181513	0.001779328	0.014509313	0.000000000	0.000000000	0.005392289	0.003657243	0.014168571	0.134050622	0.012825446	0.005270463	0.009321576	0.009985022	0.008834703	0.008987148	0.003566334	0.003641926	0.008305510	0.065055584	0.027447392	0.001735810	0.013083379	0.005510958	0.000000000	0.047567872	0.003413727	0.003481046	0.136158625	0.022472299	0.006973136	0.115876773
ASV_541	0.003583395	0.011076037	0.005211228	0.021434974	0.014390301	0.017277788	0.007371913	0.003611282	0.017173606	0.003723285	0.014169825	0.003644049	0.012305096	0.005311897	0.016772270	0.010675967	0.038086947	0.059822924	0.051445622	0.000000000	0.021943459	0.003542143	0.042331775	0.012825446	0.017568209	0.013050206	0.013979031	0.030037989	0.005392289	0.001783167	0.016388666	0.006644408	0.015307196	0.032936871	0.017358098	0.044857298	0.069805463	0.020788940	0.019379504	0.017068633	0.015664706	0.013615862	0.005185915	0.022662692	0.006621530
ASV_744	0.035833945	0.016614055	0.013896609	0.015589072	0.007195150	0.011518526	0.001842978	0.010833845	0.015265428	0.013031499	0.031882107	0.005466074	0.008789354	0.014165058	0.005590757	0.003558656	0.001813664	0.009970487	0.003429708	0.001797430	0.000000000	0.076156067	0.008819120	0.000000000	0.005270463	0.033557673	0.019970045	0.010601643	0.008987148	0.005349501	0.060091777	0.006644408	0.022960794	0.029277219	0.024301337	0.029904865	0.020206845	0.036380645	0.029950142	0.058033352	0.031329411	0.008509914	0.012100468	0.015689556	0.013243060
ASV_579	0.003583395	0.000000000	0.000000000	0.003897268	0.001798788	0.003839509	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005466074	0.000000000	0.000000000	0.005590757	0.003558656	0.000000000	0.001994097	0.001714854	0.003594859	0.001828622	0.003542143	0.001763824	0.000000000	0.005270463	0.000000000	0.001997004	0.000000000	0.000000000	0.000000000	0.020030592	0.011627714	0.000000000	0.009149131	0.067696580	0.016821487	0.012858901	0.076226114	0.028188369	0.368682472	0.093988234	0.003403966	0.005185915	0.001743284	0.001655382
ASV_1454	0.007166789	0.029536099	0.019107838	0.007794536	0.057561204	0.049913611	0.016586804	0.010833845	0.011449071	0.016754784	0.003542456	0.007288099	0.063283351	0.090302247	0.067089079	0.005337983	0.014509313	0.025923267	0.060019892	0.000000000	0.018286216	0.005313214	0.028221184	0.012825446	0.010540925	0.003728630	0.001997004	0.019436346	0.007189719	0.049928673	0.003641926	0.001661102	0.005740199	0.007319305	0.001735810	0.009345270	0.007347943	0.005197235	0.003523546	0.003413727	0.012183660	0.003403966	0.001728638	0.001743284	0.004966147
ASV_616	0.093168258	0.003692012	0.019107838	0.009743170	0.023384239	0.015358034	0.018429783	0.001805641	0.089684387	0.037232854	0.001771228	0.021864296	0.028125934	0.021247588	0.016772270	0.062276472	0.012695649	0.019940975	0.010289124	0.000000000	0.009143108	0.000000000	0.008819120	0.016489859	0.024595492	0.005592945	0.011982027	0.007067762	0.043138312	0.023181170	0.001820963	0.013288816	0.013393797	0.000000000	0.008679049	0.000000000	0.003673972	0.022521352	0.012332411	0.023896086	0.003481046	0.005105948	0.005185915	0.001743284	0.021519972
ASV_506	0.000000000	0.001846006	0.039952752	0.025332242	0.016189089	0.038395085	0.025801696	0.000000000	0.000000000	0.003723285	0.000000000	0.047372640	0.003515742	0.070825292	0.048453224	0.014234622	0.087055879	0.071787509	0.018863395	0.001797430	0.032915189	0.000000000	0.021165888	0.003664413	0.017568209	0.000000000	0.000000000	0.047707395	0.082681765	0.023181170	0.014567703	0.008305510	0.007653598	0.000000000	0.001735810	0.001869054	0.003673972	0.000000000	0.003523546	0.001706863	0.001740523	0.000000000	0.001728638	0.000000000	0.006621530
ASV_1428	0.001791697	0.001846006	0.001737076	0.038972680	0.000000000	0.003839509	0.000000000	0.003611282	0.005724535	0.001861643	0.001771228	0.001822025	0.000000000	0.000000000	0.000000000	0.007117311	0.001813664	0.021935072	0.006859416	0.551810910	0.001828622	0.097408923	0.001763824	0.000000000	0.001756821	0.000000000	0.013979031	0.000000000	0.001797430	0.001783167	0.001820963	0.000000000	0.001913400	0.000000000	0.000000000	0.001869054	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005105948	0.001728638	0.000000000	0.001655382
ASV_1055	0.000000000	0.000000000	0.003474152	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.445762560	0.001828622	0.318792838	0.000000000	0.000000000	0.000000000	0.000000000	0.001997004	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
ASV_514	0.060917707	0.009230031	0.000000000	0.046767216	0.014390301	0.078709925	0.001842978	0.005416922	0.000000000	0.014893142	0.012398597	0.040084542	0.005273613	0.001770632	0.024226612	0.000000000	0.036273283	0.065805217	0.032582227	0.007189719	0.087773836	0.000000000	0.001763824	0.005496620	0.000000000	0.035421988	0.001997004	0.086580087	0.062910039	0.001783167	0.001820963	0.000000000	0.009566998	0.007319305	0.017358098	0.003738108	0.007347943	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003486568	0.000000000
ASV_553	0.001791697	0.001846006	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001908178	0.001861643	0.003542456	0.003644049	0.001757871	0.000000000	0.000000000	0.001779328	0.001813664	0.000000000	0.000000000	0.001797430	0.000000000	0.000000000	0.001763824	0.003664413	0.003513642	0.000000000	0.001997004	0.001766941	0.000000000	0.000000000	0.080122369	0.014949918	0.003826799	0.031107045	0.020829717	0.005607162	0.128589011	0.027718587	0.035235461	0.039257856	0.033069934	0.045953536	0.070874172	0.158638844	0.028141502
ASV_1499	0.012541881	0.001846006	0.001737076	0.001948634	0.003597575	0.000000000	0.001842978	0.016250767	0.007632714	0.005584928	0.007084913	0.003644049	0.001757871	0.005311897	0.005590757	0.005337983	0.023577634	0.001994097	0.001714854	0.000000000	0.000000000	0.001771071	0.005291472	0.014657652	0.012297746	0.070843975	0.005991013	0.010601643	0.005392289	0.003566334	0.036419259	0.018272122	0.026787594	0.045745654	0.026037146	0.024297703	0.051435604	0.058901997	0.024664823	0.015361770	0.066139868	0.011913880	0.053587789	0.054041804	0.011587677
ASV_540	0.012541881	0.011076037	0.012159533	0.009743170	0.019786664	0.021117297	0.009214891	0.001805641	0.009540892	0.018616427	0.021254738	0.018220246	0.012305096	0.019476955	0.018635855	0.010675967	0.063478245	0.023929170	0.027437665	0.000000000	0.016457594	0.000000000	0.028221184	0.027483098	0.031622775	0.054065139	0.009985022	0.038872692	0.014379437	0.062410842	0.010925778	0.001661102	0.063142185	0.012808783	0.000000000	0.007476216	0.023880816	0.005197235	0.012332411	0.000000000	0.005221569	0.003403966	0.005185915	0.000000000	0.003310765
ASV_489	0.025083762	0.012922043	0.001737076	0.001948634	0.003597575	0.009598771	0.007371913	0.025278972	0.009540892	0.022339713	0.007084913	0.007288099	0.007031483	0.000000000	0.007454342	0.016013950	0.007254657	0.001994097	0.001714854	0.001797430	0.000000000	0.000000000	0.008819120	0.009161033	0.028109134	0.011185891	0.011982027	0.003533881	0.000000000	0.000000000	0.041882147	0.008305510	0.001913400	0.001829826	0.000000000	0.005607162	0.001836986	0.124733642	0.017617730	0.051205899	0.125317645	0.037443622	0.024200937	0.048811952	0.011587677
ASV_944	0.012541881	0.009230031	0.003474152	0.001948634	0.001798788	0.003839509	0.001842978	0.003611282	0.009540892	0.003723285	0.001771228	0.003644049	0.070314835	0.007082529	0.018635855	0.053379833	0.018136641	0.000000000	0.000000000	0.001797430	0.007314486	0.003542143	0.045859423	0.051301783	0.049190984	0.009321576	0.021967049	0.077745384	0.088074054	0.017831669	0.000000000	0.006644408	0.003826799	0.018298262	0.022565527	0.003738108	0.003673972	0.000000000	0.010570638	0.030723539	0.043513071	0.008509914	0.006914553	0.001743284	0.001655382
ASV_570	0.016125275	0.044304148	0.024319066	0.015589072	0.000000000	0.038395085	0.022115739	0.016250767	0.015265428	0.033509569	0.017712282	0.052838714	0.017578709	0.010623794	0.007454342	0.016013950	0.019950306	0.057828827	0.018863395	0.000000000	0.023772081	0.001771071	0.019402064	0.029315304	0.017568209	0.024236097	0.003994009	0.019436346	0.016176867	0.014265335	0.010925778	0.006644408	0.013393797	0.007319305	0.000000000	0.009345270	0.014695887	0.012126882	0.010570638	0.005120590	0.008702614	0.018721811	0.025929575	0.001743284	0.009932295
ASV_491	0.003583395	0.000000000	0.000000000	0.000000000	0.003597575	0.001919754	0.000000000	0.001805641	0.007632714	0.001861643	0.003542456	0.003644049	0.000000000	0.000000000	0.003727171	0.003558656	0.000000000	0.001994097	0.000000000	0.003594859	0.000000000	0.001771071	0.000000000	0.001832207	0.000000000	0.000000000	0.001997004	0.000000000	0.000000000	0.000000000	0.023672518	0.019933224	0.145418365	0.036596523	0.043395244	0.041119190	0.128589011	0.043310292	0.028188369	0.018775496	0.027848366	0.066377330	0.031115490	0.040095532	0.018209207
ASV_670	0.019708670	0.023998080	0.008685381	0.009743170	0.001798788	0.015358034	0.011057870	0.074031274	0.003816357	0.035371212	0.042509476	0.012754172	0.017578709	0.007082529	0.039135296	0.003558656	0.001813664	0.011964585	0.005144562	0.000000000	0.005485865	0.003542143	0.022929712	0.010993239	0.035136417	0.020507467	0.005991013	0.001766941	0.023366586	0.005349501	0.016388666	0.049833059	0.000000000	0.009149131	0.010414859	0.041119190	0.001836986	0.017324117	0.005285319	0.029016676	0.020886274	0.017019828	0.024200937	0.006973136	0.021519972
ASV_1519	0.005375092	0.001846006	0.000000000	0.062356288	0.000000000	0.009598771	0.005528935	0.001805641	0.000000000	0.003723285	0.005313685	0.000000000	0.001757871	0.000000000	0.000000000	0.001779328	0.001813664	0.019940975	0.017148541	0.496090590	0.005485865	0.081469281	0.001763824	0.001832207	0.000000000	0.000000000	0.017973040	0.001766941	0.003594859	0.003566334	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001732412	0.000000000	0.001706863	0.000000000	0.001701983	0.000000000	0.003486568	0.000000000
ASV_1111	0.012541881	0.029536099	0.003474152	0.001948634	0.003597575	0.003839509	0.007371913	0.025278972	0.051520818	0.068880780	0.012398597	0.030974419	0.022852321	0.008853161	0.016772270	0.017793278	0.032645955	0.031905560	0.012003978	0.003594859	0.032915189	0.000000000	0.029985007	0.029315304	0.022838671	0.018643151	0.131802297	0.022970227	0.017974297	0.010699001	0.003641926	0.003322204	0.007653598	0.010978957	0.000000000	0.009345270	0.007347943	0.001732412	0.003523546	0.003413727	0.000000000	0.001701983	0.001728638	0.005229852	0.000000000
