OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_358	5	3	6	5	0	10	2	3	2	0	7	2	6	2	2	4	5	6	1	6	2	9	6	4	1	5	4	5	2	1	1	1	1	8	2	2	1	3	3	4	0	1	3	2	1	0	4
ASV_445	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	2	13	14	5	3	7	73	1	3
ASV_362	8	4	5	4	3	3	3	2	4	4	3	5	2	5	5	4	7	4	3	1	5	0	4	5	1	0	1	3	2	2	5	4	4	7	4	0	0	0	0	6	3	0	0	0	1	0	0
ASV_392	2	10	0	0	0	0	3	0	4	1	4	8	0	2	11	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	15	0	10	9	2	1	0	5	4	21	9	5	2
ASV_381	1	2	0	6	0	2	11	12	1	13	4	0	11	3	1	3	1	6	3	0	0	3	5	2	2	1	7	4	0	10	3	7	5	4	0	0	0	0	0	0	2	0	1	0	3	1	0
ASV_409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	11	21	18	4	6	40	5	1	3	29
ASV_1254	3	2	11	0	10	0	3	2	0	4	2	6	1	0	3	0	4	1	1	1	0	5	2	1	0	1	0	2	1	3	3	1	16	0	11	0	2	1	0	3	4	0	0	1	10	7	0
ASV_390	2	2	0	3	0	2	0	0	0	1	2	1	0	1	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	3	1	19	3	88	2	1	0	0	0	1	0	1	0	0	0	0
ASV_405	8	0	1	9	2	12	7	1	2	6	6	0	4	0	1	1	1	4	2	4	0	4	1	2	0	4	0	1	5	1	2	1	0	3	0	4	7	1	1	2	1	1	2	3	1	3	8
ASV_432	3	7	2	7	5	5	2	0	3	0	4	2	0	2	2	3	5	2	2	4	2	4	6	6	2	4	3	0	6	0	0	1	0	2	1	3	4	3	5	7	2	9	3	1	5	3	1
ASV_371	1	4	1	13	8	0	4	12	1	5	0	0	11	4	0	0	2	2	1	8	4	3	5	2	2	4	3	2	0	2	5	2	8	1	20	1	0	0	0	0	0	0	0	0	0	0	0
ASV_412	1	1	1	0	0	0	0	0	1	1	0	1	3	3	0	1	0	0	2	0	3	0	1	2	2	3	3	2	2	2	3	0	0	0	0	12	8	2	3	6	0	5	6	18	6	10	15
ASV_429	0	0	2	4	5	0	4	6	1	1	1	3	1	1	0	1	3	2	13	0	1	0	0	9	1	5	1	0	11	2	6	3	5	17	3	1	0	0	0	0	0	0	0	1	1	0	1
ASV_346	1	0	0	3	13	2	4	14	2	4	4	4	1	1	1	2	1	0	4	1	1	1	3	3	0	3	2	1	1	10	14	14	2	1	2	1	0	1	0	5	5	0	1	0	1	1	1
ASV_507	1	5	1	2	1	14	1	1	1	2	0	1	0	3	0	0	2	3	0	3	0	15	1	0	1	4	0	1	0	5	1	0	1	8	2	4	0	13	0	0	2	4	0	2	0	5	17
ASV_561	1	5	4	4	0	3	2	1	0	6	4	7	1	0	8	2	1	4	0	4	0	2	6	3	0	5	1	6	0	0	7	1	0	3	3	7	0	0	9	0	2	4	4	5	0	1	7
ASV_1468	0	0	2	3	1	4	1	4	2	1	0	1	1	7	1	0	3	1	4	1	2	52	2	1	2	2	1	1	1	2	2	4	0	2	0	2	2	1	0	2	3	1	1	0	5	9	2
ASV_488	1	0	9	1	0	5	1	0	1	1	18	0	0	0	3	0	2	1	12	4	0	4	0	1	3	3	18	3	0	2	1	0	0	2	11	2	2	2	3	0	3	2	12	0	1	4	14
ASV_442	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	13	17	14	13	17	9	12	4	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_382	1	1	1	0	0	1	7	12	1	0	1	1	0	2	3	15	3	0	2	1	0	2	7	11	6	0	1	1	0	1	8	9	4	0	1	0	0	1	6	11	2	0	1	0	0	0	8
ASV_353	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	109	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ASV_457	0	3	4	6	2	4	0	0	0	0	1	1	2	0	4	2	3	4	2	3	0	4	1	0	0	0	0	0	0	0	5	9	7	10	7	7	15	10	0	0	0	0	0	0	0	1	0
ASV_388	3	1	0	1	11	1	23	6	1	8	1	0	2	0	0	0	0	1	7	0	3	1	1	1	1	10	2	1	2	7	2	1	0	2	0	0	0	0	2	2	4	0	2	2	2	0	0
ASV_464	2	3	3	2	4	0	2	4	9	3	4	1	7	6	1	0	6	1	2	0	4	4	2	1	2	1	2	0	0	1	1	0	2	0	2	2	2	7	2	3	1	6	5	4	1	7	9
ASV_1280	33	0	1	16	1	6	0	0	6	5	0	0	0	0	0	2	0	1	2	7	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	10	0	1	1	1	29	0
ASV_437	0	0	14	0	2	2	0	0	2	0	11	2	7	3	0	0	0	0	13	1	1	3	0	0	0	0	8	2	2	2	0	1	0	0	13	1	2	2	1	0	1	0	25	0	2	9	0
ASV_376	3	0	0	4	4	0	7	2	3	4	6	1	3	4	6	1	6	1	3	0	2	0	2	4	2	0	3	2	1	19	12	2	4	4	0	1	0	0	1	3	4	3	1	0	0	1	1
ASV_389	0	0	1	0	0	2	1	1	0	1	1	1	0	6	0	5	13	0	3	6	0	3	4	2	1	1	0	1	0	39	10	16	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_425	0	0	0	0	9	9	8	2	4	1	3	2	4	0	1	0	0	5	6	14	1	4	7	0	0	2	1	1	1	7	8	6	3	3	9	0	0	0	1	0	0	1	0	2	0	0	3
ASV_468	4	1	0	4	3	4	0	1	2	6	1	1	2	0	1	1	2	1	0	3	2	2	2	0	1	6	1	1	0	15	4	24	1	6	4	0	0	0	1	3	1	2	0	0	0	1	0
ASV_403	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	3	0	0	0	0	0	1	1	0	1	1	0	1	7	1	3	8	7	5	4	18	52	1	18
ASV_401	0	2	1	3	0	3	1	5	0	0	0	1	2	0	1	3	0	1	1	2	0	0	1	1	0	3	0	2	0	0	0	4	1	0	1	0	1	0	11	3	9	6	4	3	26	17	10
ASV_385	3	3	2	10	6	2	9	7	1	2	3	0	4	4	2	0	1	3	2	1	1	0	1	4	1	3	0	3	1	6	7	7	7	2	1	0	0	0	0	1	1	0	0	0	0	0	0
ASV_391	3	2	2	17	11	7	7	3	2	3	5	0	15	6	1	0	4	0	0	1	2	2	1	2	1	1	0	0	0	6	2	1	1	0	3	0	0	0	0	2	2	0	0	0	1	2	1
ASV_477	3	0	0	3	0	10	6	12	2	1	4	8	0	1	0	2	1	2	3	6	0	2	0	2	0	0	0	1	9	13	14	1	6	8	0	0	0	3	1	1	12	2	4	0	6	2	0
ASV_415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	24	13	6	10	71	0	2	8	4
ASV_399	0	0	1	4	0	2	7	3	0	0	1	1	0	1	0	0	5	2	2	2	1	3	0	1	4	1	0	3	6	3	1	10	3	9	3	1	1	1	1	9	16	0	0	1	5	8	1
ASV_424	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	5	13	28	2	7	6	8	21	3	5	2	14
ASV_742	0	0	6	0	50	3	2	1	0	0	1	3	27	6	10	0	3	0	0	1	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_395	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	25	0	0	0	1	0	0	9	27	5	4	7	24	0	3	21	0
ASV_612	1	3	3	3	0	0	0	5	4	2	4	7	0	1	1	4	2	1	5	4	0	1	0	8	2	1	4	4	1	0	0	5	3	4	4	5	0	2	0	8	4	3	7	0	0	1	0
ASV_419	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	15	18	0	0	0	0	0	0	41	9	0	40
ASV_416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	9	21	1	3	8	6	10	13	3	2	29
ASV_513	7	0	1	17	1	3	5	10	2	6	3	1	3	1	4	1	4	2	0	2	0	2	1	2	0	1	3	0	3	11	11	3	2	5	3	1	0	1	0	2	1	0	0	0	0	0	0
ASV_411	3	3	0	3	0	3	1	5	1	3	2	3	1	1	2	1	0	3	0	4	0	8	4	5	3	3	2	2	3	4	2	0	2	1	5	0	0	4	3	3	5	7	5	7	4	1	1
ASV_467	2	4	1	4	2	0	5	4	4	2	0	2	1	0	8	2	4	2	2	5	1	0	5	1	2	2	2	5	2	1	5	3	3	0	2	4	1	0	7	0	2	2	2	3	0	0	7
ASV_418	3	0	1	2	6	12	4	3	3	4	1	0	2	0	1	0	2	6	2	4	2	2	2	1	0	0	1	1	3	4	5	1	4	9	4	3	0	0	0	8	3	0	0	1	2	2	0
ASV_448	3	0	1	1	4	2	5	3	2	3	0	2	1	2	2	0	1	2	0	1	2	0	0	8	0	12	3	1	9	19	2	3	6	5	0	0	0	0	1	0	1	2	0	0	0	0	0
ASV_377	2	3	0	3	2	12	5	2	4	1	2	4	3	1	0	1	2	10	8	4	4	8	4	1	1	4	3	1	6	3	4	3	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_394	0	1	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0	18	0	2	1	0	1	0	3	2	1	29	4	2	1	11	1	2	4	6	5	1	6
ASV_443	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	19	19	0	0	0	0	0	0	18	10	35	22
ASV_430	3	1	0	4	1	0	1	0	0	0	0	1	1	5	1	1	2	1	0	1	1	1	3	1	0	2	0	2	3	1	3	0	1	0	0	12	11	13	4	9	4	8	3	4	2	8	4
ASV_408	1	0	13	6	4	0	4	7	1	1	2	1	9	4	1	10	8	0	6	0	0	3	0	5	1	1	2	0	2	2	4	4	2	3	1	4	0	3	0	6	2	2	0	1	0	0	0
ASV_438	7	0	0	23	0	5	0	5	4	0	3	1	0	2	2	2	0	0	0	12	0	1	0	0	0	0	0	0	0	10	5	3	0	2	0	0	1	0	0	1	0	0	1	0	0	8	1
ASV_386	0	0	6	0	2	2	0	0	0	1	9	0	4	12	11	8	1	2	1	4	2	0	0	0	0	1	1	4	0	0	3	0	1	0	6	0	1	6	4	7	0	2	2	2	0	1	6
ASV_413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	1	1	9	12	29	25
ASV_414	0	0	1	0	2	1	1	2	0	3	1	3	0	6	3	4	1	3	3	4	0	0	1	3	1	4	3	1	2	0	0	1	1	2	0	2	4	10	2	1	2	5	3	2	3	0	9
ASV_475	1	4	1	0	0	2	5	1	0	1	0	5	0	17	0	3	0	0	0	1	7	0	2	1	3	5	1	2	0	1	4	2	0	0	0	1	0	9	2	0	6	14	1	3	5	2	2
ASV_422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	13	21	27	3	24	23	0	1	0	2
ASV_626	1	4	1	2	3	2	1	0	1	1	2	5	2	3	1	1	0	4	1	6	0	3	0	2	0	7	3	0	3	5	0	1	0	7	3	5	1	5	1	2	0	4	2	3	0	2	2
ASV_489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	1	0	2	38	55	0	0
ASV_427	0	0	0	0	2	1	4	4	0	1	4	4	0	7	6	16	4	1	0	1	1	0	0	7	1	7	5	2	3	1	2	0	1	2	1	2	0	3	3	2	5	3	4	2	2	3	0
ASV_439	0	1	1	5	1	1	0	1	0	1	0	1	0	0	2	2	1	2	0	1	2	0	3	1	2	3	2	1	6	0	4	1	0	1	2	3	8	14	4	5	1	3	3	2	4	1	4
ASV_417	1	0	1	0	0	0	1	3	1	0	0	3	0	2	2	11	1	0	1	0	0	1	4	0	1	9	0	4	5	1	0	1	0	1	0	2	2	4	17	1	3	13	7	0	2	2	5
ASV_374	0	0	0	0	0	1	1	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	8	10	3	14	19	9	3	2	7	10
ASV_1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	9	16	11	38	2	0	1	7	4	0	0	22
ASV_451	2	0	0	0	1	6	10	0	49	1	11	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_495	2	0	0	0	6	2	4	1	3	0	0	1	2	10	3	3	5	0	3	0	4	1	4	5	0	0	0	4	3	6	7	1	9	5	4	2	1	1	0	1	4	0	1	3	1	2	2
ASV_449	0	0	0	0	0	0	0	0	0	10	0	0	3	15	0	38	1	0	2	1	0	1	0	3	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_479	0	0	0	0	2	2	3	1	0	3	6	0	2	1	1	0	2	3	2	8	0	5	3	2	0	8	3	0	5	5	1	2	0	1	3	3	4	1	0	4	0	2	5	1	1	1	0
ASV_531	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	19	42	10	2	0	23	8	2
ASV_434	0	1	99	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
ASV_516	4	0	0	0	1	2	4	4	2	4	1	0	1	5	1	0	1	0	2	3	3	0	2	1	3	0	1	1	3	5	4	8	3	4	0	0	0	1	0	4	6	0	0	2	2	3	2
ASV_512	0	0	1	0	0	8	0	1	1	0	0	0	0	6	2	12	6	6	8	6	4	6	0	3	1	1	2	1	0	4	0	1	2	0	5	1	0	8	0	4	1	0	0	1	1	4	0
ASV_447	0	2	2	10	3	0	6	2	4	4	7	0	2	0	2	2	2	4	0	1	8	1	1	0	1	3	1	0	1	0	0	0	1	5	1	0	3	2	1	0	1	1	0	4	0	3	7
ASV_494	1	1	5	3	4	2	2	1	2	3	4	1	2	3	5	1	1	2	0	2	3	3	9	1	1	1	1	1	8	0	6	0	0	0	0	2	3	3	5	1	2	1	3	2	4	1	3
ASV_456	3	2	3	3	4	2	3	0	4	5	3	0	3	1	2	1	1	3	2	3	1	2	2	2	4	1	3	2	2	1	0	0	0	5	1	1	1	2	4	9	3	2	5	3	1	2	0
ASV_462	2	4	1	0	2	1	5	1	6	2	2	3	3	0	4	0	5	5	1	1	1	0	4	1	3	6	3	0	5	0	4	1	4	1	0	0	3	1	6	1	0	2	2	1	1	0	6
ASV_446	4	0	0	4	1	4	6	2	3	0	3	13	0	4	7	12	1	0	3	2	0	0	2	1	0	4	0	1	3	8	2	2	2	0	3	1	1	1	1	2	1	0	0	2	0	0	0
ASV_541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	20	5	21	14
ASV_617	1	3	0	0	2	6	1	0	5	3	0	1	3	7	1	0	4	2	0	0	4	4	0	0	1	5	0	0	3	0	1	1	2	8	1	0	1	2	1	1	1	3	1	0	3	6	2
ASV_577	1	3	0	4	0	5	1	0	0	0	0	0	0	1	0	1	0	0	1	3	0	0	4	1	0	0	0	0	6	0	1	1	0	0	3	7	0	1	1	21	3	1	2	3	4	13	13
ASV_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	80	1	0	0	0	0	0	6	2	0	11
ASV_444	1	4	4	8	0	7	0	0	2	5	6	2	4	2	0	1	0	7	1	6	3	4	2	2	1	2	2	0	0	3	2	0	3	3	1	0	6	1	1	0	3	1	0	2	0	1	1
ASV_546	5	1	0	7	0	6	0	3	0	3	2	6	0	0	1	2	0	0	0	5	0	4	1	3	1	3	2	0	1	9	2	3	2	1	2	0	0	0	2	0	2	6	2	1	4	1	0
ASV_452	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	71	2	15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_397	0	0	0	0	2	2	1	3	0	0	1	0	4	7	1	0	2	3	4	4	3	2	7	0	0	0	0	0	0	0	3	0	0	0	0	1	2	8	12	1	1	5	11	0	5	5	2
ASV_644	5	0	1	2	1	2	2	2	1	0	5	1	4	5	2	0	1	0	1	2	0	0	0	3	0	0	2	0	2	0	3	2	2	3	1	14	1	2	0	6	2	0	1	0	0	4	2
ASV_814	0	0	0	0	1	0	2	1	0	1	2	2	1	2	0	3	1	3	6	9	5	0	13	8	6	1	1	2	6	1	1	0	0	3	0	0	0	0	0	2	0	0	1	1	0	6	3
ASV_589	2	1	4	0	0	2	7	0	1	2	0	0	1	2	5	0	5	2	6	1	0	2	7	2	1	2	5	0	0	2	5	1	4	0	2	0	2	1	7	1	2	2	5	0	1	3	6
ASV_480	0	1	0	0	0	0	6	5	2	2	2	3	0	20	2	1	2	0	1	1	6	2	0	0	2	2	1	3	0	0	0	1	1	0	1	0	2	10	1	5	7	9	2	2	8	2	0
ASV_556	2	0	1	0	3	0	5	0	0	0	0	0	1	3	1	0	1	0	4	3	0	0	4	0	0	1	1	0	1	0	1	1	0	2	0	1	1	0	2	0	1	0	1	12	2	0	38
ASV_521	3	0	0	4	11	1	4	4	0	0	0	0	0	3	5	0	3	0	4	1	10	4	1	3	4	6	2	0	1	0	2	4	3	1	2	0	0	0	0	1	11	0	0	0	2	2	2
ASV_796	0	0	2	1	0	1	1	1	1	0	3	5	0	1	3	6	4	0	4	1	0	3	3	1	0	2	1	1	2	1	1	1	1	2	0	1	1	8	4	4	1	12	6	0	1	0	2
ASV_460	0	2	0	8	6	2	15	3	0	3	2	0	1	3	2	1	2	2	4	1	5	8	4	1	0	5	2	1	4	5	2	0	5	3	0	1	0	0	0	1	0	0	0	0	1	0	0
ASV_483	3	0	1	18	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	4	1	4	0	0	30	0	1	22	1	2	0	4	0	1	1	0	0	0	0	0	1	0	1	2	0
ASV_1294	0	0	5	1	0	0	1	3	0	0	2	0	1	1	4	2	0	0	0	1	0	0	2	0	1	0	3	0	2	1	2	1	0	2	2	0	0	2	4	1	18	18	10	13	1	1	2
ASV_454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	10	1	53	2	0	4	4	1	4	7	3
ASV_517	3	0	1	6	2	6	3	4	2	4	1	0	1	2	0	0	1	1	1	1	4	5	1	4	0	1	0	0	2	4	8	5	2	7	1	0	0	1	0	1	2	1	1	0	3	0	0
ASV_592	1	1	3	0	1	0	9	1	1	2	1	0	3	0	5	3	1	1	1	0	2	0	6	8	0	0	2	0	7	0	4	1	4	1	1	0	4	0	5	6	2	1	2	0	2	1	8
ASV_765	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	11	10	1	2	0	1	4	0	6	9
ASV_502	0	2	1	0	0	1	0	1	1	0	0	1	0	0	0	2	0	1	1	0	0	2	0	0	3	0	1	0	1	0	1	0	1	1	5	0	0	7	1	1	6	20	8	2	7	0	2
ASV_486	0	1	1	0	0	0	0	0	2	1	1	3	0	13	4	1	0	0	0	1	7	0	0	1	3	3	0	2	0	0	3	3	1	1	0	0	1	2	3	4	2	9	2	4	7	0	2
ASV_528	4	4	0	22	0	0	1	0	3	14	0	0	5	0	0	0	0	20	6	11	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_487	1	3	1	2	3	0	0	1	1	0	4	0	0	0	0	0	0	0	1	1	0	0	2	4	2	6	2	4	2	2	8	2	6	3	3	6	3	7	0	2	2	1	1	1	0	0	0
ASV_458	4	1	1	0	2	1	3	3	1	8	1	0	2	5	1	0	2	0	5	1	2	0	0	1	2	4	2	2	2	2	4	1	3	2	1	1	1	0	0	6	0	0	0	1	2	3	0
ASV_628	1	2	0	1	0	7	0	2	5	5	2	2	1	6	2	0	0	2	1	3	0	7	1	0	2	2	0	3	1	5	0	0	3	2	1	1	3	8	4	1	2	1	2	1	0	4	3
ASV_542	4	0	0	91	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ASV_485	2	4	2	1	0	1	0	0	2	7	4	2	0	1	2	1	0	6	2	0	0	2	3	0	0	8	3	5	3	1	1	1	1	7	3	0	2	0	2	1	1	5	2	1	1	0	5
ASV_463	2	0	7	6	3	1	0	4	0	0	1	1	1	6	2	5	14	0	5	1	4	2	1	0	0	1	1	0	1	2	1	2	2	0	1	2	0	0	0	3	0	1	0	1	1	0	0
ASV_523	1	4	11	1	0	0	3	1	0	0	0	1	1	3	2	0	0	3	1	4	2	6	6	6	2	4	2	0	2	1	2	0	1	1	6	5	8	1	0	2	0	0	0	4	0	1	6
ASV_440	1	4	2	0	0	1	1	3	0	0	2	1	3	3	3	1	1	2	3	1	0	0	2	1	3	4	1	3	4	0	0	0	1	2	2	2	3	6	2	2	1	6	4	1	2	2	3
ASV_1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	20	11	13	5	0	1	3	1	0	4	20
ASV_506	0	0	1	0	1	1	2	1	1	0	0	1	1	16	0	1	0	0	0	0	6	0	0	0	1	2	0	2	2	1	1	2	3	0	0	0	2	5	0	4	2	8	4	2	4	1	4
ASV_637	2	0	0	2	0	0	0	4	4	1	1	0	2	1	0	0	1	0	1	0	0	1	0	3	2	0	3	2	0	2	2	1	2	2	1	18	1	0	1	5	14	0	0	5	3	2	2
ASV_459	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	24	0	1	3	0	0	0	0	0	1	21	4	0	0	10	1	3	3	2	6	1	8
ASV_508	0	0	0	0	1	0	0	2	0	1	1	0	0	16	0	0	1	0	0	0	10	1	0	0	6	5	0	1	0	3	2	0	0	1	3	0	2	4	4	2	5	12	3	3	5	0	2
ASV_490	0	1	1	0	1	1	2	0	4	7	1	1	1	6	5	3	0	0	0	4	0	1	4	9	4	2	0	4	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_567	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	6	13	7	9	4	11	9	1	2	1	0	0	1	2	1	4	2	0	2	0	1	0	0	0	0
ASV_491	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	2	17	7	4	3	11	15	5	1	0	7
ASV_509	2	0	2	2	0	3	2	0	0	1	3	3	2	7	6	2	0	0	0	1	4	0	0	2	0	4	2	2	0	4	0	1	0	2	1	0	0	17	3	1	1	9	7	0	0	1	7
ASV_474	4	1	0	2	0	1	3	5	0	1	0	0	2	1	1	0	0	4	1	1	3	1	4	6	0	2	1	2	2	5	7	3	1	2	2	2	0	0	1	2	6	0	0	3	11	1	1
ASV_538	3	1	1	2	1	0	1	1	0	2	3	0	2	2	1	4	0	4	1	6	0	2	4	6	1	3	2	0	6	4	1	0	0	1	2	3	2	0	1	4	0	0	3	4	0	0	2
ASV_802	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5	8	17	29	8	6	7	1	5
ASV_450	6	0	0	1	1	0	3	2	3	0	2	3	1	0	2	0	0	2	0	2	5	0	6	0	0	2	5	1	0	7	5	2	1	21	1	0	0	0	0	1	0	0	0	0	2	0	1
ASV_511	0	0	5	0	0	0	1	0	0	0	1	0	29	6	4	6	12	0	1	1	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0
ASV_519	3	1	1	4	2	1	2	4	7	0	1	2	1	6	0	1	1	3	3	2	0	2	4	0	1	2	1	2	2	1	1	3	2	3	0	1	0	6	1	1	3	7	7	0	2	1	0
ASV_587	0	0	0	1	1	0	1	5	0	1	0	0	1	1	3	2	0	1	0	0	0	2	3	6	0	4	1	1	0	2	0	1	0	1	0	0	1	1	1	13	13	3	4	2	10	10	6
ASV_535	0	0	1	0	1	0	1	2	4	4	0	2	0	1	3	1	0	0	1	0	1	2	1	4	0	1	0	0	1	0	0	0	1	0	1	3	4	10	4	1	3	9	2	6	9	2	4
ASV_569	1	4	0	0	4	8	0	0	0	2	0	0	3	4	3	4	3	11	1	4	8	3	0	0	0	3	0	0	2	0	0	0	1	2	1	1	2	5	0	1	0	5	0	0	2	2	0
ASV_575	1	2	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	11	12	6	10	12	10	7	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ASV_643	7	0	6	3	2	1	1	0	1	4	0	0	3	6	0	2	1	3	1	0	7	0	0	2	0	1	1	0	1	5	3	1	10	1	0	3	0	0	2	1	3	4	0	0	0	1	5
ASV_455	1	0	2	0	4	2	1	2	0	0	1	3	1	1	1	6	0	3	2	1	0	1	4	4	0	1	2	2	4	0	2	0	0	2	1	0	0	0	7	0	5	1	7	0	2	1	1
ASV_484	1	10	4	1	5	1	1	2	4	2	0	0	0	0	1	0	2	2	0	3	0	4	1	0	0	2	6	0	2	0	2	0	32	3	0	1	0	0	0	0	0	0	0	0	1	2	0
ASV_470	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	10	10	2	2	5	1	1	2	3	1	7	35
ASV_537	16	1	0	0	0	7	0	1	12	0	3	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	4	3	0	1	5	2	13	2
ASV_478	3	0	0	5	0	0	1	0	2	1	3	1	1	2	0	0	1	0	1	0	2	0	0	1	0	5	1	2	1	3	2	9	10	4	0	0	0	0	0	6	4	0	0	4	0	2	3
ASV_557	5	7	1	4	4	5	6	5	2	6	9	2	0	2	0	1	2	0	1	0	0	0	1	0	0	2	0	0	1	3	6	0	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0
