#OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_358	10	15	15	10	1	26	6	4	7	2	25	11	25	13	14	16	22	17	13	32	10	25	26	13	5	16	13	23	16	5	8	2	6	30	9	8	5	9	7	4	4	5	14	11	5	5	13
ASV_445	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	29	4	25	72	13	10	39	363	5	8
ASV_362	18	9	17	26	11	15	9	7	21	23	15	16	10	30	14	7	14	13	14	6	18	5	9	13	16	5	7	9	10	10	23	25	26	36	11	2	1	1	0	11	25	1	1	0	7	5	1
ASV_392	11	29	0	1	0	0	6	2	15	4	7	45	1	7	41	2	0	0	2	1	0	5	6	0	6	0	5	1	1	1	3	2	6	0	73	1	27	44	13	5	6	9	9	77	50	37	10
ASV_381	10	9	0	12	1	5	40	48	8	50	7	2	32	9	32	10	5	28	16	8	4	10	13	15	19	1	22	24	1	20	10	35	13	23	1	2	1	1	0	1	6	1	5	0	8	2	0
ASV_409	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	47	48	61	80	50	18	24	116	22	2	11	80
ASV_1254	21	5	41	2	33	5	11	7	3	12	11	27	2	3	11	6	24	8	8	2	11	11	16	4	4	5	1	15	3	14	13	13	65	0	55	6	3	3	3	8	5	2	0	2	23	31	8
ASV_390	10	8	2	18	3	4	2	0	6	3	7	2	2	1	0	1	3	1	1	2	2	2	0	10	1	2	2	0	0	0	9	4	73	7	365	3	1	2	0	0	1	0	1	0	0	2	2
ASV_405	27	6	5	36	11	41	21	8	9	12	14	3	12	5	2	1	3	21	8	30	1	26	9	7	0	16	3	3	15	2	22	9	8	13	2	26	17	8	6	9	12	4	7	13	2	18	30
ASV_432	8	19	18	17	20	18	10	6	8	5	8	7	6	6	10	11	13	12	12	14	7	10	17	16	10	15	12	13	10	4	7	5	6	8	10	9	11	13	22	22	13	32	15	11	18	15	4
ASV_371	6	19	3	50	28	12	13	38	4	16	6	2	47	9	7	3	8	8	3	32	18	10	16	6	12	15	11	3	5	18	7	3	24	6	89	1	0	1	0	0	0	0	0	1	2	0	0
ASV_412	2	5	3	3	0	3	1	3	3	3	2	5	11	4	5	8	4	8	7	7	10	8	2	13	16	18	9	6	16	3	5	0	2	2	3	50	41	5	7	22	4	17	12	68	31	36	66
ASV_429	1	0	7	15	23	2	12	35	1	4	3	11	3	14	2	11	11	3	50	4	2	0	4	42	7	21	2	2	70	6	27	40	13	75	7	3	1	0	0	3	4	0	1	3	6	1	4
ASV_346	5	3	5	8	32	9	16	46	12	19	20	17	8	10	3	9	10	4	21	1	10	2	15	20	2	11	10	3	7	42	47	29	13	11	4	6	0	3	1	11	16	1	2	1	14	9	7
ASV_507	7	22	5	7	2	40	3	2	7	12	0	11	1	39	1	3	8	22	1	17	2	38	2	1	3	15	1	16	2	14	1	2	4	19	3	16	1	36	4	3	7	16	1	13	8	40	75
ASV_561	3	25	19	11	4	8	16	2	4	25	16	26	2	5	21	4	7	25	8	12	0	6	19	6	2	32	8	21	1	2	22	1	2	24	12	31	1	5	29	2	5	21	11	13	1	6	24
ASV_1468	4	2	7	5	5	6	8	16	8	10	2	3	5	18	9	5	7	3	10	4	8	208	11	2	3	3	3	4	5	28	13	12	0	4	4	3	5	3	5	4	13	5	4	3	18	30	6
ASV_488	8	2	36	3	0	18	8	0	2	7	51	2	0	5	7	0	8	4	45	9	0	10	6	3	10	12	56	5	0	10	5	0	2	8	41	8	2	12	8	1	6	11	43	4	8	12	45
ASV_442	2	0	0	0	0	1	0	1	1	0	0	0	0	0	57	58	57	70	60	66	49	56	7	4	7	4	8	8	4	2	2	1	0	1	2	1	1	4	0	4	1	0	0	0	0	0	0
ASV_382	14	1	8	0	1	3	24	59	9	0	4	3	0	4	25	64	7	1	4	2	1	5	21	52	11	0	6	2	0	1	19	35	8	1	6	1	0	4	28	51	9	0	5	0	0	2	29
ASV_353	0	1	0	0	0	0	0	0	0	48	0	0	2	1	0	1	0	1	0	0	459	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	3	3
ASV_457	13	27	23	13	15	24	0	1	0	0	1	1	2	0	13	11	6	12	13	9	8	11	3	2	1	1	3	3	2	0	22	37	39	43	30	41	53	42	0	0	0	0	1	1	0	1	0
ASV_388	27	2	2	10	34	3	93	28	5	22	8	1	6	8	6	0	3	9	23	1	12	7	13	18	6	59	7	7	6	24	9	9	4	6	0	1	0	0	4	4	18	1	4	3	10	0	2
ASV_464	8	10	6	13	15	3	8	16	21	9	13	5	13	26	8	4	12	7	4	5	14	11	13	11	6	5	5	4	5	12	8	5	7	3	6	5	8	25	8	14	12	31	19	16	9	23	34
ASV_1280	113	5	3	105	3	12	0	1	20	9	0	1	0	2	0	5	0	1	10	23	0	7	2	0	1	1	0	1	2	0	2	0	2	2	2	1	0	0	3	8	41	2	1	3	6	122	0
ASV_437	0	0	70	0	8	13	0	0	3	0	69	2	19	11	0	0	1	2	34	1	8	9	0	1	0	4	49	5	8	9	0	1	1	0	54	1	13	9	3	1	2	0	56	1	9	45	0
ASV_376	31	4	0	11	14	10	29	22	12	21	13	13	11	22	19	6	16	7	12	1	12	4	11	8	6	0	9	8	3	60	34	6	23	9	4	3	0	1	6	8	12	5	6	0	4	3	1
ASV_389	0	0	1	1	0	10	2	5	0	10	2	3	2	14	1	19	49	0	4	31	3	17	14	14	1	1	2	2	0	150	42	66	35	2	1	0	1	2	2	0	4	0	0	1	0	0	0
ASV_425	4	3	0	4	31	31	29	9	26	8	15	11	14	1	3	0	4	16	17	32	4	28	24	6	1	7	5	2	7	33	29	12	14	29	22	4	3	2	1	0	2	2	0	5	0	0	10
ASV_468	19	2	3	16	16	8	3	18	11	25	4	2	7	14	3	3	4	8	3	10	16	8	5	5	5	26	8	1	3	57	19	76	26	18	23	0	1	1	1	15	10	4	0	1	0	2	0
ASV_403	1	0	2	4	0	2	4	2	3	0	0	3	1	0	5	0	2	0	3	1	1	1	4	5	1	0	1	1	2	1	4	0	2	1	0	6	16	10	9	24	42	22	15	76	172	6	54
ASV_401	0	6	1	7	1	12	4	9	1	2	0	3	4	0	4	9	1	9	1	3	0	0	3	4	1	6	0	5	1	0	7	12	2	5	3	8	3	11	38	7	57	24	5	10	107	84	27
ASV_385	17	6	11	36	17	13	39	22	5	14	11	4	12	11	7	2	8	7	9	6	5	7	2	20	6	12	3	13	6	25	29	31	31	10	18	0	0	1	3	3	3	0	0	2	15	2	2
ASV_391	15	4	8	67	39	28	23	20	11	12	12	6	44	17	19	1	13	0	2	5	19	2	1	8	1	3	9	1	3	32	6	6	20	4	9	3	1	0	1	3	6	1	0	1	2	10	2
ASV_477	14	0	1	6	0	24	22	31	10	3	9	17	1	8	3	7	13	7	5	14	1	4	2	4	1	1	1	7	42	36	35	12	12	18	0	1	0	14	4	3	47	11	9	3	26	9	2
ASV_415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	115	71	34	15	24	143	5	13	34	30
ASV_399	2	3	3	10	18	4	19	5	2	3	2	2	3	12	2	2	24	8	9	4	15	8	4	10	14	5	4	12	29	4	10	27	8	24	4	3	2	2	1	29	57	7	1	4	43	26	4
ASV_424	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	9	2	1	2	2	0	2	0	1	0	0	0	2	1	0	1	1	0	2	2	22	53	131	21	34	31	28	46	16	12	14	50
ASV_742	0	2	23	0	163	25	12	6	16	0	5	9	89	24	38	0	15	0	0	1	61	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_395	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	0	0	0	0	0	4	75	1	0	0	2	0	1	27	144	11	17	36	50	7	6	92	8
ASV_612	8	10	24	12	1	0	1	22	12	7	17	19	0	2	4	14	14	7	21	26	1	3	2	24	7	8	24	24	2	0	2	16	8	13	28	20	0	4	0	21	16	11	15	18	0	1	0
ASV_419	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	47	60	0	2	0	0	1	0	149	34	4	181
ASV_416	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	68	47	102	4	9	39	19	20	56	13	12	87
ASV_513	25	3	3	67	10	20	21	38	7	17	6	1	7	10	10	2	10	4	10	4	4	11	2	7	6	3	9	1	10	40	38	14	12	21	11	1	0	1	1	3	8	0	0	0	4	1	0
ASV_411	11	16	0	12	6	8	10	26	6	15	7	12	5	7	9	4	2	4	4	16	0	20	13	8	7	7	6	7	7	15	6	2	10	9	20	0	4	29	10	7	25	25	15	14	15	10	7
ASV_467	11	6	9	11	7	0	30	6	13	5	3	10	7	1	31	10	5	5	5	17	8	1	53	13	13	5	10	13	10	4	20	7	7	3	5	16	8	1	27	5	8	5	6	6	3	1	26
ASV_418	22	4	8	16	28	27	15	6	8	19	7	5	10	2	1	1	5	15	9	11	8	10	8	6	0	0	7	1	10	18	23	10	15	21	18	11	0	3	0	23	22	5	0	4	11	13	9
ASV_448	13	1	1	6	35	4	13	9	6	21	1	6	6	15	7	1	7	6	1	3	15	6	1	18	2	50	10	13	19	68	16	20	41	19	0	1	0	1	1	2	1	8	0	0	0	0	0
ASV_377	7	4	7	5	6	46	31	11	10	10	11	10	14	7	6	9	13	33	18	14	12	25	23	5	6	17	19	4	17	7	14	9	8	20	9	0	1	0	0	0	0	0	0	0	0	2	1
ASV_394	0	1	3	24	5	0	1	1	0	0	0	0	0	0	0	0	0	1	1	6	2	5	8	5	0	56	2	5	6	1	6	0	7	4	2	125	13	12	4	55	5	7	11	25	24	3	33
ASV_443	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	2	83	65	0	1	0	0	0	0	65	46	122	72
ASV_430	8	3	4	14	2	3	2	5	2	3	0	4	4	21	7	8	9	3	5	8	2	3	11	4	2	9	1	8	13	6	8	2	4	3	2	39	40	40	17	25	6	15	12	16	21	24	14
ASV_408	15	1	36	22	5	4	11	13	2	2	5	3	30	24	10	46	22	0	12	1	4	7	1	17	5	1	11	2	13	14	10	13	11	12	2	18	3	8	0	18	11	4	3	7	0	0	0
ASV_438	23	1	2	92	0	16	6	20	8	2	7	10	2	7	4	10	1	2	7	43	2	13	4	0	0	0	1	0	1	59	33	20	4	2	7	0	1	3	3	2	0	2	4	2	0	30	3
ASV_386	0	0	35	2	6	5	0	1	1	2	25	1	18	70	43	45	4	3	3	11	16	0	2	2	0	5	12	11	1	0	7	0	5	0	17	10	3	19	9	18	2	4	6	8	0	5	19
ASV_413	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	58	70	1	0	0	1	1	1	72	62	108	74
ASV_414	1	0	11	1	7	8	4	18	3	13	6	19	3	27	13	24	5	7	9	9	8	1	8	17	3	16	9	12	6	4	1	6	1	7	1	9	14	31	9	4	5	16	4	15	26	4	26
ASV_475	3	6	5	1	2	2	12	2	3	9	2	12	1	54	7	7	4	0	2	3	21	1	6	2	16	14	3	7	3	7	7	7	7	0	6	7	7	21	5	8	23	55	7	17	37	9	11
ASV_422	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	19	0	1	0	0	0	0	0	0	0	0	0	8	2	50	88	93	25	86	53	3	2	0	17
ASV_626	4	20	6	5	9	11	4	5	3	15	9	13	6	12	3	5	2	22	7	14	7	12	5	14	2	22	12	8	8	12	3	6	1	18	11	13	13	19	5	5	1	29	7	11	2	14	6
ASV_489	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	1	0	2	0	0	0	0	2	1	0	1	0	1	0	0	0	24	7	6	3	3	3	4	149	225	1	0
ASV_427	0	0	0	0	11	9	19	13	0	1	18	36	0	39	21	55	6	1	0	3	9	0	1	24	5	16	12	12	9	3	5	9	4	12	6	5	1	11	9	3	9	7	17	4	3	8	1
ASV_439	9	3	1	15	2	4	1	1	0	5	3	3	2	11	7	7	5	5	4	5	6	3	13	2	4	19	5	7	19	1	7	1	2	2	8	34	52	49	12	19	3	23	9	11	13	7	13
ASV_417	10	2	4	3	3	0	9	11	2	0	1	13	0	10	6	35	5	0	3	1	1	2	12	4	9	29	2	30	22	1	1	4	0	6	0	7	8	9	40	4	10	43	19	8	6	5	33
ASV_374	0	0	1	0	2	6	5	0	0	0	0	0	1	1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	10	28	47	20	38	64	26	13	7	30	33
ASV_1434	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	1	0	62	70	34	137	7	1	2	14	12	2	6	74
ASV_451	4	0	0	1	2	18	36	2	221	3	51	84	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_495	13	1	0	2	14	3	11	6	11	0	4	2	6	32	17	9	14	0	5	2	9	8	12	19	1	0	2	7	8	31	26	18	34	11	20	5	1	5	2	5	10	1	1	9	10	13	6
ASV_449	0	0	0	0	0	0	0	0	2	58	0	0	20	60	1	166	2	1	2	1	1	4	1	8	52	1	35	1	1	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0
ASV_479	5	5	9	7	6	12	9	5	1	12	14	4	17	12	4	1	3	11	11	27	3	13	18	14	5	18	9	12	21	16	6	3	6	6	8	11	8	7	8	13	1	5	12	6	1	11	7
ASV_531	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	13	12	69	130	35	4	2	101	39	12
ASV_434	0	2	388	3	3	2	0	0	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	7	0	5	0	0	1	0	0	1	0	1	0	0
ASV_516	14	0	1	0	2	6	20	13	24	12	5	9	1	14	3	3	3	3	18	12	9	0	9	5	7	8	6	3	6	19	12	14	15	16	5	5	2	4	3	20	33	10	1	6	15	21	5
ASV_512	3	0	5	0	0	34	0	9	6	0	6	4	0	33	9	27	24	18	24	14	9	40	0	12	3	1	10	2	0	20	1	7	6	0	7	2	0	30	0	11	6	0	5	2	1	29	0
ASV_447	10	13	12	44	15	0	20	6	18	13	15	2	12	5	6	6	5	15	4	10	35	3	7	3	3	13	7	0	5	2	9	2	4	12	4	4	10	4	3	3	4	2	3	16	2	8	19
ASV_494	4	3	21	8	11	11	10	2	6	11	11	4	13	12	15	1	6	5	10	7	11	8	18	7	4	7	13	7	23	6	15	2	9	4	10	9	11	10	14	4	5	3	9	5	11	8	14
ASV_456	7	5	8	9	4	14	8	4	9	14	11	3	21	4	9	7	7	14	9	11	5	11	14	11	8	13	7	5	10	16	3	2	2	7	5	9	10	9	10	26	10	8	10	12	3	7	3
ASV_462	9	19	4	3	12	1	23	3	10	5	4	7	11	0	28	4	7	13	4	7	9	0	24	4	10	19	6	9	11	1	20	3	16	13	5	6	12	1	13	2	7	8	3	3	6	2	24
ASV_446	9	2	0	16	7	11	16	9	8	2	7	51	4	15	19	60	9	0	10	8	2	1	7	16	0	16	8	4	14	18	5	8	3	2	6	8	3	4	1	3	2	3	0	7	4	1	1
ASV_541	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	63	0	0	1	0	1	0	70	39	97	64
ASV_617	6	21	0	0	11	11	3	4	17	13	0	3	13	22	5	3	11	23	1	3	8	16	2	0	8	20	0	1	18	14	5	1	8	29	1	0	12	14	7	6	10	15	1	3	12	21	6
ASV_577	4	5	1	6	1	14	3	2	3	0	1	1	0	1	0	1	0	2	5	14	0	3	23	1	1	0	0	1	32	1	1	1	3	1	9	43	1	6	2	63	13	4	4	15	14	45	52
ASV_766	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	5	345	1	0	0	0	0	0	8	2	0	31
ASV_444	1	10	9	18	5	27	10	6	13	15	14	4	12	5	3	3	4	22	6	19	11	9	8	2	5	9	5	6	0	8	8	6	7	6	13	8	21	12	2	0	6	8	3	12	5	5	10
ASV_546	15	9	0	20	0	19	15	15	7	10	7	14	2	3	10	5	2	2	3	15	1	11	8	7	5	10	8	13	4	33	13	5	12	6	14	1	0	6	3	3	15	18	4	5	13	8	1
ASV_452	0	2	0	2	0	0	5	1	0	1	3	0	1	0	0	0	0	1	0	5	0	2	4	3	0	285	3	64	6	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_397	3	0	0	1	3	10	1	9	0	0	3	0	16	27	12	6	9	6	22	15	13	16	23	0	0	1	0	0	0	4	7	1	1	0	0	11	4	59	41	5	1	10	31	1	10	12	4
ASV_644	8	3	5	14	5	11	10	11	3	7	15	9	13	16	6	8	7	1	10	9	5	4	4	7	4	4	5	8	6	11	14	18	10	14	4	33	6	3	1	12	11	0	2	2	3	23	12
ASV_814	0	1	4	0	3	1	5	5	0	8	8	13	4	7	9	5	3	9	27	21	17	9	50	32	21	12	12	11	30	9	4	1	2	10	3	1	0	2	2	8	2	2	1	2	0	17	4
ASV_589	12	3	13	0	3	4	27	1	10	6	11	0	1	11	23	2	12	5	13	3	2	10	31	4	6	3	15	3	1	8	26	3	14	4	9	1	6	8	27	3	8	4	11	1	1	7	20
ASV_480	1	6	2	1	5	1	16	8	5	7	3	7	3	56	7	3	2	3	2	2	24	2	1	6	9	8	1	9	5	3	2	7	5	0	2	2	7	18	4	11	23	34	7	10	45	5	4
ASV_556	6	0	1	1	6	0	20	1	0	0	1	0	2	9	6	0	7	0	22	20	6	2	7	1	0	3	1	0	4	1	1	3	0	6	0	2	6	1	4	1	5	0	2	32	5	3	196
ASV_521	8	2	1	25	48	3	12	11	1	0	7	2	1	12	18	0	12	2	8	2	45	5	1	23	16	17	7	1	6	2	7	14	12	4	3	3	2	0	0	7	24	0	0	1	7	9	2
ASV_796	6	0	8	2	1	8	15	7	1	2	8	15	6	19	14	24	12	1	14	7	2	8	10	9	2	5	5	6	5	2	3	1	5	12	2	9	8	37	8	10	9	21	14	7	8	5	9
ASV_460	10	6	0	19	12	10	31	12	6	12	9	2	5	14	6	1	15	4	7	4	12	21	7	15	5	26	11	4	23	14	7	14	10	10	1	2	1	0	0	6	4	1	0	0	7	1	0
ASV_483	17	3	2	66	0	6	0	8	0	0	0	1	0	0	1	2	0	0	3	13	0	7	2	21	0	0	113	1	2	66	8	5	0	20	0	1	1	1	0	0	3	0	1	0	2	9	1
ASV_1294	1	4	11	2	2	2	2	5	1	1	11	1	3	2	5	2	5	5	8	4	1	4	5	0	3	1	9	0	11	4	12	2	1	10	7	2	2	8	12	6	44	46	21	61	17	11	8
ASV_454	0	1	2	0	0	0	3	0	0	0	1	1	0	0	0	1	0	2	1	3	0	0	2	4	2	1	1	0	1	0	1	0	0	0	0	26	37	4	182	5	1	18	13	7	18	26	18
ASV_517	14	5	3	44	15	17	8	23	8	7	4	3	8	4	3	1	8	4	7	7	8	15	4	7	0	1	7	5	9	23	34	13	11	21	9	1	0	1	0	3	8	1	1	0	5	2	0
ASV_592	5	3	9	0	7	0	31	8	1	2	9	0	11	1	33	12	3	1	4	1	12	1	31	11	4	0	2	2	17	1	22	4	8	3	2	0	16	2	32	14	8	3	7	2	6	2	28
ASV_765	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	90	58	67	10	2	2	5	9	1	16	47
ASV_502	1	12	5	0	0	1	3	1	3	2	3	2	1	5	6	5	3	1	3	3	0	5	1	2	18	1	6	3	4	0	2	3	2	5	8	1	6	32	14	10	39	79	23	10	26	2	16
ASV_486	2	1	2	0	5	0	3	0	4	5	3	10	1	57	6	5	1	0	1	1	22	3	5	2	11	15	1	13	0	2	6	7	4	2	1	3	5	15	10	15	13	44	3	13	48	0	7
ASV_528	34	18	0	76	0	2	1	1	19	57	0	1	12	2	1	0	1	66	14	42	2	2	3	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
ASV_487	3	9	4	4	8	2	3	2	2	3	6	5	1	2	2	1	2	2	1	3	0	1	14	13	9	14	14	14	12	8	33	14	19	15	16	34	22	21	3	6	7	5	4	6	2	4	0
ASV_458	16	7	3	6	16	6	13	12	11	12	6	1	5	15	6	1	8	2	17	3	16	2	1	6	9	6	7	5	7	8	15	14	13	17	6	10	1	2	0	15	11	1	0	8	14	10	4
ASV_628	5	4	3	7	7	18	4	3	11	8	6	5	3	26	8	1	3	12	7	7	1	28	6	1	6	8	3	9	10	15	3	1	7	6	12	6	5	31	11	2	6	8	3	6	6	15	10
ASV_542	9	2	1	323	1	3	1	0	0	0	2	2	0	1	3	1	0	0	0	3	1	0	3	0	0	0	0	1	0	0	0	1	1	1	1	3	0	0	1	0	0	0	1	2	0	0	2
ASV_485	7	27	19	3	2	6	2	2	3	32	11	8	3	4	8	5	3	20	7	6	0	7	8	2	6	25	6	9	4	2	8	4	4	23	11	4	3	6	4	2	3	24	5	5	1	4	10
ASV_463	13	2	22	13	18	3	1	7	1	3	7	5	9	50	11	22	49	2	23	3	13	5	3	1	4	5	4	0	6	13	5	7	4	0	3	7	1	2	0	6	2	1	0	1	1	5	0
ASV_523	4	16	33	6	1	2	9	4	3	5	1	2	6	15	17	3	2	9	3	15	9	14	14	13	4	12	8	8	8	1	5	1	5	3	12	20	26	4	2	2	1	1	0	12	0	3	19
ASV_440	6	11	9	0	10	3	5	7	3	4	6	11	6	6	12	18	1	4	7	4	1	5	16	10	8	15	3	7	11	2	3	8	1	4	4	12	8	25	21	9	4	11	10	3	9	5	14
ASV_1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	61	103	42	41	11	0	1	4	6	0	14	67
ASV_506	1	3	5	1	7	1	10	1	2	3	1	7	3	53	3	5	3	0	1	0	22	0	4	4	16	12	0	9	3	2	2	7	8	5	1	2	10	13	6	14	15	27	15	11	26	5	9
ASV_637	11	3	3	7	5	2	2	7	8	3	4	3	3	4	0	4	4	4	5	8	1	4	0	5	10	2	3	7	4	4	4	6	11	3	1	59	10	2	8	12	64	4	2	16	12	6	8
ASV_459	1	0	5	9	6	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	1	3	5	5	0	77	2	8	7	1	3	1	2	0	1	80	16	5	2	31	4	7	7	14	21	3	23
ASV_508	2	1	2	2	4	0	5	4	1	6	2	4	1	55	3	4	9	0	1	0	27	2	0	5	10	22	0	10	0	6	4	6	0	2	5	2	11	14	11	9	16	39	4	12	20	6	8
ASV_490	0	1	2	0	2	1	4	3	12	30	3	1	11	37	22	11	0	0	0	19	1	5	29	34	8	7	0	11	75	1	1	0	3	0	21	0	0	0	0	0	0	0	0	0	0	0	0
ASV_567	1	1	0	3	0	1	0	0	2	0	0	4	0	1	0	1	5	0	0	6	0	1	33	43	27	31	30	34	34	14	4	7	2	3	6	15	10	13	2	1	6	3	1	3	0	1	5
ASV_491	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	25	9	75	41	18	10	29	47	19	11	7	58
ASV_509	8	2	6	6	2	8	8	0	0	2	6	9	4	22	14	15	2	1	0	1	9	0	0	4	5	9	9	15	0	9	1	3	2	11	1	1	4	61	13	6	3	23	11	2	0	5	28
ASV_474	17	3	1	12	8	6	8	19	1	2	0	0	6	5	5	1	3	9	4	5	5	4	17	18	0	22	8	6	8	16	28	6	6	3	2	2	0	2	1	5	26	3	2	7	29	4	5
ASV_538	4	6	4	6	2	2	8	3	2	7	4	2	7	3	10	7	2	14	4	23	2	9	17	15	5	13	7	8	22	12	5	2	2	5	6	14	6	5	9	15	3	9	7	9	2	12	8
ASV_802	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	6	5	4	20	26	81	99	16	19	39	7	17
ASV_450	26	2	3	2	4	1	23	4	7	1	8	12	2	3	7	0	3	5	0	15	17	2	19	1	1	11	16	1	0	16	31	4	3	85	1	1	0	0	0	2	3	1	0	0	2	0	2
ASV_511	1	1	27	5	0	0	3	1	1	2	2	5	110	30	18	14	47	0	4	3	45	3	1	0	1	0	0	7	0	0	0	1	0	0	1	6	1	0	0	0	0	1	3	2	0	0	1
ASV_519	16	7	2	27	7	10	5	9	17	4	2	9	8	10	0	2	3	5	8	7	4	8	12	3	11	12	3	7	2	4	10	7	7	8	7	1	1	13	9	1	18	20	10	5	5	1	0
ASV_587	1	1	0	6	2	1	4	10	2	5	1	1	2	1	6	5	0	2	0	0	0	7	7	14	1	12	4	3	0	10	0	13	1	3	2	0	2	5	5	34	55	8	9	17	29	35	20
ASV_535	2	1	6	2	4	1	4	6	5	7	2	9	4	6	10	2	7	1	1	3	5	4	1	13	0	7	1	5	2	1	3	1	6	0	3	4	10	41	6	6	20	29	6	20	38	12	17
ASV_569	2	16	1	1	14	26	2	1	2	10	1	0	15	11	8	11	13	31	5	12	22	26	2	2	1	8	0	1	13	5	0	1	4	14	2	3	9	16	1	1	2	11	2	2	5	8	1
ASV_575	6	8	5	2	2	6	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	51	37	27	42	46	46	38	16	0	0	1	0	0	1	0	0	0	1	1	2	0	2	0	0	0
ASV_643	25	5	14	14	13	1	7	2	4	7	0	3	10	15	3	6	8	12	2	0	38	1	1	7	2	6	1	0	3	18	6	10	37	10	0	8	1	0	3	3	13	9	0	1	1	4	8
ASV_455	7	0	8	2	11	11	2	17	1	1	8	25	4	12	7	20	3	6	20	3	5	11	12	18	3	1	6	4	10	0	5	5	4	11	2	0	1	9	14	3	14	8	12	4	4	3	4
ASV_484	3	29	17	4	34	5	4	11	11	5	0	1	0	0	6	0	15	3	0	5	0	11	2	0	1	7	17	0	4	0	2	0	115	8	0	1	1	2	0	0	1	0	0	1	3	9	1
ASV_470	0	0	0	3	0	0	0	2	0	0	2	0	0	6	1	3	0	1	0	7	1	1	0	0	0	0	2	0	5	2	1	0	0	0	0	25	41	6	3	15	10	2	2	20	6	46	123
ASV_537	75	1	0	0	0	23	0	4	50	0	4	8	0	2	0	0	0	0	0	1	1	8	0	0	0	0	3	40	0	1	0	1	1	0	0	2	1	2	0	14	6	0	4	19	4	58	2
ASV_478	11	1	0	20	4	1	4	4	3	5	9	3	4	5	5	1	3	8	2	0	2	1	5	8	0	21	8	10	2	9	13	24	24	23	2	1	1	1	1	30	31	1	0	7	0	5	11
ASV_557	20	25	4	30	16	20	17	15	14	29	15	7	3	4	2	2	4	2	4	14	3	10	5	1	0	7	1	1	5	6	15	1	14	5	6	0	0	3	0	0	0	0	0	1	3	0	0
