OTU	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_112	0.273810928832763	0.807543762852987	0.00976419469804228	0.0153452685421995	0.236760124610592	0.3312486750053	0.888138047544347	0.516409266409266	0.0253446877534469	0.263579258529376	1.63067825463668	1.55656967287186	0.00921595281432159	0.00709454665846852	0.00696880299193942	0.00275732759809193	0.0165831979038838	0	0	0	0.00752332229912729	0.00217964646134397	0	0.0124654084914363
ASV_133	0.639678980290334	0.012539499423183	0.00976419469804228	2.32736572890026	0.00996884735202492	0.0185499258002968	0.480270302884035	0.00482625482625483	0.220498783454988	0.199531962064294	0.00298659020995729	0.0248508946322068	0.011519941017902	0.0094593955446247	0.00929173732258589	0.00827198279427579	0.00994991874233027	0.00445930880713489	0.00560177015937036	0	0.0100310963988364	0.0108982323067198	0.020329335230738	0.0124654084914363
ASV_98	0.250206538416145	0.00250789988463661	0.00976419469804228	0.672634271099744	0.032398753894081	0.0026499894000424	0.714371907807409	0.347490347490347	0.0101378751013788	0.0960709446976229	0.680942567870263	0.293692391107898	0.00921595281432159	0.00472969777231235	0.00232293433064647	0.00827198279427579	0	0	0	0.0081327260897853	0.050155481994182	0.00871858584537588	0.0248469652820131	0.00747924509486176
ASV_275	0.0826153664581612	0.0275868987310027	0.0317336327686374	0.112531969309463	0.0722741433021807	0.19874920500318	0.113430674550501	0.028957528957529	0.0329480940794809	0.0197068604507944	0.0119463608398292	0.0293692391107898	0.0875515517360551	0.14189093316937	0.292689725661456	0.727934485896269	0.218898212331266	0.816053511705686	0.543371705458925	0.858002602472349	0.514093690440365	1.4276684321803	0.10164667615369	0.149584901897235
ASV_110	0.0141626342499705	0.238250489040478	0.185519699262803	0.368286445012788	0.0174454828660436	0.333898664405342	0.106190418728128	0.456081081081081	0.0152068126520681	0.0911442295849243	0.361377415404832	0.648382432676667	0.0322558348501256	0.00236484888615617	0.0162605403145253	0.0523892243637466	0.0563828728732049	0.0512820512820513	0.176455760020166	0.0406636304489265	0.115357608586619	0.0414132827655354	0.045176300512751	0.0448754705691706
ASV_87	0.0495692198748967	0.0351105983849125	0.17331445589025	0.051150895140665	0.0373831775700935	0.185499258002968	0.311331000362013	0.492277992277992	0.0582927818329278	0.024633575563493	1.11101155810411	0.368245075004518	0.0046079764071608	0.00236484888615617	0.00464586866129294	0.0634185347561144	0.0331663958077676	0.00891861761426979	0.173654874940481	0.0121990891346779	0.150466445982546	0.0174371716907518	0.0158117051794629	0.00997232679314901
ASV_124	0.0165230732916322	0.00501579976927321	0.0219694380705951	0.0383631713554987	0.0249221183800623	0.0953996184015264	0.101363581513213	0.287162162162162	0.0202757502027575	0.0024633575563493	0.0298659020995729	0.0338875835893728	0.479229546344723	0.203377004209431	0.311273200306627	0.333636639369123	0.689861032801566	0.581939799331104	0.350110634960648	0.309043591411841	0.779917745009529	1.12905686697618	1.1248898827675	0.48116476776944
ASV_99	0.0141626342499705	0.0326026985002759	0.0268515354196163	0.30690537084399	0.0274143302180685	0.12189951240195	0.892964884759261	1.26447876447876	0.0380170316301703	0.152728168493657	0.773526864378939	0.71163925537683	0.011519941017902	0.0118242444307809	0.0116146716532324	0.00551465519618386	0.0165831979038838	0.0133779264214047	0.00280088507968518	0.0081327260897853	0.0125388704985455	0.00653893938403191	0.0045176300512751	0.00997232679314901
ASV_118	0.0118021952083087	0.00250789988463661	0.00488209734902114	0.010230179028133	0.00996884735202492	0.0158999364002544	0.00724025582237239	0.00965250965250965	0.00760340632603406	0.0024633575563493	0.00298659020995729	0.0203325501536237	0.119807386586181	0.349997635151114	1.34497897744431	2.70493837372818	0.391363470531657	0.345596432552954	0.490154888944907	2.78545868575146	0.170528638780219	0.0283354039974716	0.304940028461069	0.134626411707512
ASV_97	0.0778944883748377	0.0752369965390982	0.0707904115608065	0.18925831202046	0.0847352024922118	0.400148399406402	0.14239169783999	0.115830115830116	0.0734995944849959	0.394137209015889	0.265806528686199	0.117476956443159	0.129023339400502	0.0331078844061864	0.0278752119677577	0.0413599139713789	0.334980597658452	0.0958751393534002	0.0504159314343333	0.069128171763175	0.147958671882837	0.0980840907604786	0.106164306204965	0.0797786143451921
ASV_105	0	0	0.00244104867451057	0.0051150895140665	0.00249221183800623	0.0185499258002968	0	0.00965250965250965	0	0	0	0.00225917223929152	0.354814183351381	0.522631603840515	2.5041232084369	0.00827198279427579	4.1093164405824	0.138238573021182	0.0168053104781111	0.439167208848406	0.283378473267128	0.0108982323067198	0.214587427435567	0.289197477001321
ASV_96	0.0731736102915142	0.150473993078196	0.161109212517698	0.176470588235294	0.127102803738318	0.257048971804113	0.470616628454205	0.0916988416988417	0.577858880778589	0.216775464958739	0.241913807006541	0.153623712271824	0.103679469161118	0.0354727332923426	0.00696880299193942	0	0.0198998374846605	0.0289855072463768	0.00280088507968518	0.00406636304489265	0.0351088373959274	0.0261557575361276	0.0632468207178514	0.0149584901897235
ASV_137	0.236043904166175	0.0727290966544615	0.131816628423571	0.0383631713554987	0.279127725856698	0.145749417002332	0.292023651502353	0.583976833976834	0.0861719383617194	0.123167877817465	0.0985574769285906	0.264323151997108	0.0138239292214824	0.0212836399754056	0.106854979209738	0.0579038795599305	0.0829159895194189	0.162764771460424	0.109234518107722	0.0528627195836044	0.120373156786037	0.143856666448702	0.0948702310767771	0.0897509411383411
ASV_143	0.226602147999528	0.183076691578472	0.051262022164722	0.0690537084398977	0.0772585669781931	0.0635997456010176	0.120670930372873	0.275096525096525	0.20529197080292	0.184751816726198	0.092584296508676	0.160401228989698	0.11289542197544	0.0922291065600908	0.137053125508142	0.129594397110321	0.218898212331266	0.234113712374582	0.672212419124443	0.21551724137931	0.188083057478182	0.440288585191482	0.155858236768991	0.191967290768118
ASV_115	0.254927416499469	0.0100315995385464	0.0488209734902114	0.120204603580563	0.0498442367601246	0.169599321602714	0.306504163147098	0.528474903474903	0.0354825628548256	0.0197068604507944	0.140369739867993	0.196547984818363	0.0483837522751883	0.0331078844061864	0.139376059838788	0.107535776325585	0.205631654008159	0.211817168338907	0.305296473685685	0.0935263500325309	0.285886247366837	0.675690403016631	0.257504912922681	0.147091820198948
ASV_129	0.0873362445414847	0.348598083964488	0.239222770102036	0.0869565217391304	0.169470404984424	0.283548865804537	0.330638349221672	0.13996138996139	0.136861313868613	0.120704520261116	0.265806528686199	0.0926260618109525	0.124415362993341	0.196282457550962	0.0720109642500407	0.0303306035790112	0.126032304069517	0.0245261984392419	0.0448141612749629	0.166720884840599	0.0827565452904002	0.00871858584537588	0.0406586704614759	0.159557228690384
ASV_1446	0.351705417207601	0.333550684656668	0.0903188009568911	0.271099744245524	0.166978193146417	0.0821496714013144	0.197900325811512	0.152027027027027	0.233171127331711	0.17736174405715	0.247886987426455	0.384059280679559	0.046079764071608	0.0283781866338741	0.0720109642500407	0.038602586373287	0.0497495937116514	0.0914158305462653	0.151247794303	0.0284645413142485	0.0902798675895275	0.0893655049151028	0.0948702310767771	0.0548477973623196
ASV_122	0.0684527322081907	0.00752369965390982	0.034174681443148	0.00767263427109974	0.196884735202492	0.249099003603986	0.217207674671172	0.504343629343629	0.179947283049473	0.285749476536519	0.501747155272825	0.309506596782939	0.011519941017902	0	0.00232293433064647	0.00275732759809193	0.00663327916155351	0.00668896321070234	0.00840265523905554	0.00406636304489265	0.00752332229912729	0.00217964646134397	0.56244494138375	0.00249308169828725
ASV_142	0	0	0	0.00767263427109974	0.0124610591900312	0.0052999788000848	0.00241341860745746	0.00723938223938224	0.0126723438767234	0.0024633575563493	0	0.0112958611964576	0.0575997050895099	0.0969588043324032	0.123115519524263	0.339151294565307	0.208948293588936	1.29765886287625	0.15684956446237	0.268379960962915	1.98114153877019	1.10290110944005	0.201034537281742	1.01967041459949
ASV_117	0.250206538416145	0.0100315995385464	0.195283893960846	0.19693094629156	0.204361370716511	0.14309942760229	0.154458790877278	0.748069498069498	0.0557583130575831	0.0739007266904791	0.122450198608249	0.223658051689861	0.00691196461074119	0.00236484888615617	0.0209064089758183	0.0137866379904596	0.0298497562269908	0.100334448160535	0.0140044253984259	0.0203318152244632	0.0175544186979637	0.0632097473789751	0.0722820808204016	0
ASV_151	0.316298831582674	0.012539499423183	0	0.0997442455242967	0.0124610591900312	0.0079499682001272	0.663690117050802	0.113416988416988	0.258515815085158	0.024633575563493	0.486814204223039	1.01436833544189	0.0253438702393844	0.014189093316937	0.113823782201677	0.0441172415694709	0.162515339458061	0.0156075808249721	0.0392123911155925	0.0162654521795706	0.0727254488915638	0.355282373199067	0.155858236768991	0.0324100620777343
ASV_573	0.13454502537472	0.180568791693836	0.102524044329444	0.186700767263427	0.19190031152648	0.14309942760229	0.19066006998914	0.255791505791506	0.1191200324412	0.157654883606355	0.185168593017352	0.16266040122899	0.398589959219409	0.0614860710400605	0.169574206137192	0.179226293875975	0.242114689396703	0.53288740245262	0.0868274374702406	0.150455432661028	0.210653024375564	0.0915451513764467	0.20329335230738	0.443768542295131
ASV_103	0.00708131712498525	0.00250789988463661	0.00976419469804228	0.0051150895140665	0.498442367601246	0.378948484206063	0.0820562326535538	0.361969111969112	0.00506893755068938	0.00492671511269861	1.4962816951886	0.397614314115308	0	0.00472969777231235	0.32288787195986	1.67645517963989	0.142615501973401	0.0245261984392419	0.700221269921295	1.52488614183474	0.00752332229912729	0.00653893938403191	0.00225881502563755	0.00747924509486176
ASV_111	0.41779771037413	0.0526658975773687	0.0659083142117854	0.429667519181586	0.498442367601246	0.291498834004664	0.246168697960661	0.325772200772201	0.223033252230333	0.14287473826826	0.229967446166711	0.0542201337429966	0.0161279174250628	0.00472969777231235	0.00929173732258589	0.0110293103923677	0.0397996749693211	0.084726867335563	0.0140044253984259	0	0.0100310963988364	0.0610301009176312	0.0293645953332882	0.00747924509486176
ASV_102	0.22896258704119	0.0677132968851883	0.187960747937314	0.721227621483376	0.102180685358255	0.0291498834004664	0.272716302642693	0.041023166023166	0.0253446877534469	0.118241162704767	0.0836245258788042	0.0429242725465389	0.472317581733982	0.312160052972615	0.290366791330809	0.281247415005377	0.583728566216709	0.0423634336677815	0.092429207629611	0.524560832791152	0.308456214264219	0.0675690403016631	0.140046531589528	0.241828924733864
ASV_132	0.110940634958102	0.260821588002207	0.136698725772592	0.143222506393862	0.196884735202492	0.294148823404706	0.18100639555931	0.13030888030888	0.0836374695863747	0.133021308042862	0.310605381835558	0.110699439725285	0.0714236343109923	0.0780400132431538	0.0464586866129295	0.0275732759809193	0.165831979038838	0.153846153846154	0.0420132761952777	0.105725439167209	0.025077740997091	0.0196168181520957	0.0316234103589257	0.0523547156640323
ASV_219	0.0708131712498525	0.0225710989617294	0.0366157301176585	0.0562659846547315	0.0897196261682243	3.47413610345559	0.0724025582237239	0.0361969111969112	0.108982157339822	0.056657223796034	0.0179195412597437	0.137809506596783	0.211966914729397	0.115877595421653	0.0255522776371112	0.0165439655885516	0.013266558323107	0.0156075808249721	0.030809735876537	0.0081327260897853	0.0200621927976728	0.172192070446174	0.336563438819995	0.0897509411383411
ASV_121	0.219520830874543	0.198124090886292	0.175755504564761	0.240409207161125	0.229283489096573	0.0900996396014416	0.234101604923374	0.253378378378378	0.16220600162206	0.135484665599212	0.0119463608398292	0.00225917223929152	0.11519941017902	0.0283781866338741	0.00696880299193942	0.00827198279427579	0.152565420715731	0.182831661092531	0.120438058426463	0.00406636304489265	0.0526632560938911	0.246300050131869	0.0338822253845633	0.0473685522674578
ASV_139	0.00236043904166175	0	0	0.0051150895140665	0.0124610591900312	0	0	0	0	0.0024633575563493	0	0	0.0622076814966707	0.094593955446247	0.123115519524263	0.30054870819202	0.268647806042917	1.25306577480491	0.140044253984259	0.166720884840599	1.66766977630655	1.10290110944005	0.219105057486842	1.02216349629777
ASV_152	0	0	0.0195283893960846	0.0051150895140665	0	0	0.00241341860745746	0.00241312741312741	0	0	0.0179195412597437	0.00903668895716609	0.267262631615326	0.0449321288369673	0.0116146716532324	0.0496318967656547	0.0298497562269908	0.0222965440356745	0.0252079657171666	0.069128171763175	1.00812518808306	2.76379171298415	0.923855345485758	0.727979855899878
ASV_147	0.32338014870766	0.0300947986156393	0.051262022164722	0.135549872122762	0.122118380062305	0.0635997456010176	0.0796428140460963	0.0530888030888031	0.141930251419303	0.024633575563493	0.101544067138548	0.128772817639617	0.0276478584429648	0.0804048621293099	0.325210806290506	0.168196983483608	0.12271566448874	0.325529542920847	0.431336302271518	0.418835393623943	0.273347376868292	0.387977070119227	0.494680490614624	0.246815088130438
ASV_154	0.0047208780833235	0	0	0	0.00249221183800623	0.0052999788000848	0.00241341860745746	0	0.00253446877534469	0	0.00298659020995729	0.00451834447858305	0.251134714190263	0.297970959655678	0.144021928500081	0.788595693054292	0.139298862392624	0.688963210702341	0.0532168165140184	0.463565387117762	1.21877821245862	0.699666514091414	0.575997831537575	1.07701129366009
ASV_167	0.127463708249734	0.0175552991924562	0.100082995654933	0.104859335038363	0.249221183800623	0.013249947000212	0.17135272112948	0.0555019305019305	0	0.0197068604507944	0.131409969238121	0.0564793059822881	0.0161279174250628	0.0283781866338741	0.0139376059838788	0.0193012931866435	0.165831979038838	0.10479375696767	0.207265495896703	0	0.0677099006921456	0.0283354039974716	0.065505635743489	0.147091820198948
ASV_570	0.162870293874661	0.346090184079852	0.00976419469804228	0.171355498721228	0.448598130841121	0.0344498622005512	0.193073488596597	0.0555019305019305	0.179947283049473	0.194605246951595	0.050772033569274	0.0316284113500813	0.0207358938322236	0.0189187910892494	0.0162605403145253	0.0137866379904596	0.00994991874233027	0.0267558528428094	0.0280088507968518	0	0.0175544186979637	0.0196168181520957	0.0429174854871135	0.0149584901897235
ASV_130	0.0684527322081907	0.11787129457792	0.0952008983059122	0.104859335038363	0.0797507788161994	0.137799448802205	0.296850488717268	0.0844594594594595	0.0278791565287916	0.0665106540214312	0.307618791625601	0.248508946322068	0.0184319056286432	0.0118242444307809	0.0720109642500407	0.107535776325585	0.0729660707770887	0.084726867335563	0.100831862868667	0.134189980481457	0.0175544186979637	0.0326946969201595	0.0383998554358384	0.0324100620777343
ASV_123	0.0212439513749557	0	0.253869062149099	0.191815856777494	0.505919003115265	0.0026499894000424	0.123084348980331	0	0.167274939172749	0.731617194235743	0.00298659020995729	0.121995300921742	0.00691196461074119	0.00709454665846852	0.00696880299193942	0.00275732759809193	0.0165831979038838	0.0133779264214047	0.0280088507968518	0	0	0	0.00225881502563755	0.00249308169828725
ASV_1343	0.132184586333058	0.248282088579024	0.00488209734902114	0.10997442455243	0.00996884735202492	0.19874920500318	0.231688186315917	0.171332046332046	0.392842660178427	0.362113560783348	0.256846758056327	0.327579974697271	0.0046079764071608	0.00472969777231235	0.00464586866129294	0.00551465519618386	0	0.00222965440356745	0.00840265523905554	0.00406636304489265	0.0050155481994182	0.0392336363041915	0.0045176300512751	0.00997232679314901
ASV_170	0.177032928124631	0.285900586848573	0.29780793829029	0.283887468030691	0.206853582554517	0.39749841000636	0.036201279111862	0.361969111969112	0.0481549067315491	0.0665106540214312	0.125436788818206	0.1332911621182	0.0299518466465452	0.106418199877028	0.0743338985806871	0.0165439655885516	0.361513714304667	0.040133779264214	0.0980309777889813	0.126057254391672	0.0401243855953456	0.0501318686109113	0.0790585258973143	0.00249308169828725
ASV_125	0.0896966835831465	0.00501579976927321	0.0146462920470634	0.143222506393862	0.0398753894080997	0.0741997032011872	0.35235911668879	0.0506756756756757	0.146999188969992	0.0270969331198423	0.0895977062987188	0.0180733779143322	0.382462041794346	0.189187910892494	0.0232293433064647	0.0523892243637466	0.258697887300587	0.084726867335563	0.103632747948352	0.081327260897853	0.135419801384291	0.0392336363041915	0.0745408958460392	0.184488045673257
ASV_126	0.106219756874779	0.351105983849125	0.00732314602353171	0.143222506393862	0.0448598130841121	0.129849480602078	0.178592976951852	0.441602316602317	0.215429845904298	0.0024633575563493	0.00895977062987187	0.00451834447858305	0.00691196461074119	0.00236484888615617	0.00929173732258589	0	0	0	0.00280088507968518	0	0	0	0.00225881502563755	0.00498616339657451
ASV_1357	1.06691844683111	0.0250789988463661	0.0122052433725528	0.746803069053708	0.0299065420560748	0.227899088403646	0.00724025582237239	0.159266409266409	0.0329480940794809	0.00739007266904791	0	0.00677751671787457	0.0138239292214824	0.00236484888615617	0.0209064089758183	0.0551465519618386	0.321714039335345	0.593088071348941	0.0392123911155925	0.0406636304489265	0.0376166114956365	0.0261557575361276	1.4975943619977	0.00747924509486176
ASV_128	0.141626342499705	0.0551737974620053	0.00732314602353171	0.0562659846547315	0.0199376947040498	0.156349374602502	0.13273802341016	0.161679536679537	0.0557583130575831	0.0936075871412736	0.00298659020995729	0.404391830833183	0.0184319056286432	0.0307430355200303	0.246231039048526	0.336393966967215	0.11276574574641	0.0914158305462653	0.109234518107722	0.821405335068315	0.0326010632962183	0.128599141219294	0.0406586704614759	0.0174515718880108
ASV_136	0.0354065856249262	0.157997692732106	0.0976419469804228	0.0153452685421995	0.398753894080997	0.182849268602926	0.243755279353204	0.284749034749035	0.337084347120843	0.0468037935706368	0.215034495116925	0.0971444062895355	0.00691196461074119	0.0118242444307809	0.0139376059838788	0.00827198279427579	0.145932141554177	0.111482720178372	0.0140044253984259	0.0121990891346779	0.0025077740997091	0.0523115150722553	0.10164667615369	0.00249308169828725
ASV_160	0.233683465124513	0.303455886041029	0.322218425035395	0.176470588235294	0.269158878504673	0.503497986008056	0.164112465307108	0.101351351351351	0.116585563665856	0.081290799359527	0.137383149658035	0.094885234050244	0.0161279174250628	0.0236484888615617	0.116146716532324	0.132351724708413	0.0596995124539816	0.0579710144927536	0.0280088507968518	0.0447299934938191	0.0275855150968001	0.0217964646134397	0.11971719635879	0.117174839819501
ASV_202	0.153428537708014	0.15548979284747	0.0952008983059122	0.173913043478261	0.13208722741433	0.0635997456010176	0.127911186195246	0.200289575289575	0.0937753446877534	0.108387732479369	0.0567452139891885	0.00451834447858305	0.103679469161118	0.0638509199262167	0.0348440149596971	0.0827198279427579	0.0829159895194189	0.321070234113712	0.179256645099852	0.0406636304489265	0.100310963988364	0.276815100590684	0.0496939305640261	0.114681758121214
ASV_150	0.066092293166529	0.230726789386568	0.104965093003954	0.112531969309463	0.221806853582555	0.280898876404494	0.103777000120671	0.125482625482625	0.0760340632603406	0.115777805148417	0.212047904906968	0.112958611964576	0.0322558348501256	0.0567563732677482	0.0301981462984041	0.0220586207847354	0.109449106165633	0.100334448160535	0.0280088507968518	0.101659076122316	0.00752332229912729	0.0283354039974716	0.0293645953332882	0.0349031437760215
ASV_145	0.207718635666234	0.105331795154737	0.319777376360885	0.0460358056265985	0.147040498442368	0.0185499258002968	0.270302884035236	0.041023166023166	0.040551500405515	0.0985343022539722	0.256846758056327	0.286914874390023	0.0645116697002511	0.014189093316937	0.0371669492903436	0.0606612071580224	0.0530662332924281	0.0668896321070234	0.0364115060359073	0.0284645413142485	0.0300932891965092	0.237581464286493	0.0722820808204016	0.0523547156640323
ASV_453	0.446122978874071	0.102823895270101	0.051262022164722	0.0946291560102302	0.129595015576324	0.0741997032011872	0.30409074453964	0.27992277992278	0.263584752635848	0.216775464958739	0.11050383776842	0.135550334357491	0.0023039882035804	0.00709454665846852	0.0185834746451718	0.0220586207847354	0.0298497562269908	0.124860646599777	0.0336106209562222	0.0203318152244632	0.0125388704985455	0.0806469190697269	0.0293645953332882	0.019944653586298
ASV_1445	0.309217514457689	0.343582284195215	0.222135429380462	0.138107416879795	0.236760124610592	0.0238499046003816	0.115844093157958	0.125482625482625	0.0126723438767234	0.645399679763518	0.0328524923095302	0.0406651003072474	0.046079764071608	0.0118242444307809	0.00696880299193942	0.00275732759809193	0.0232164770654373	0.00891861761426979	0.0196061955577963	0.00406636304489265	0.0125388704985455	0.0544911615335992	0.0926114160511396	0.0224377352845853
ASV_174	0.483890003540659	0.0401263981541857	0.0317336327686374	0.191815856777494	0.0922118380062305	0.100699597201611	0.207554000241342	0.33542471042471	0.0278791565287916	0.0640472964650819	0.238927216796583	0.144587023314658	0.023039882035804	0.0094593955446247	0.0185834746451718	0.0165439655885516	0.0265331166462141	0.0735785953177257	0.00840265523905554	0.0162654521795706	0.0175544186979637	0.0370539898428475	0.0835761559485894	0.0174515718880108
ASV_195	0	0.00250789988463661	0	0.00255754475703325	0.00249221183800623	0.0079499682001272	0.00241341860745746	0	0.00253446877534469	0	0.00298659020995729	0.00225917223929152	0.836347717899684	0.167904270917088	0.373992427234082	0.284004742603469	0.291864283108355	0.341137123745819	0.719827465479091	0.146389069616135	0.245761861771492	0.928529392532531	0.65505635743489	0.194460372466406
ASV_173	0.084975805499823	0.163013492501379	0.466240296831519	0.0818414322250639	0.179439252336449	0.119249523001908	0.154458790877278	0.0675675675675676	0.0912408759124088	0.100997659810321	0.0866111160887615	0.185252123621905	0.124415362993341	0.134796386510902	0.0766568329113336	0.00827198279427579	0.0530662332924281	0.00891861761426979	0.0196061955577963	0.0243981782693559	0.0601865783930184	0.00435929292268794	0.0135528901538253	0.112188676422926
ASV_141	0.09441756166647	0.127902894116467	0.0707904115608065	0.168797953964194	0.0573208722741433	0.0635997456010176	0.0941233256908411	0.0941119691119691	0.0912408759124088	0.115777805148417	0.0985574769285906	0.108440267485993	0.034559823053706	0.0118242444307809	0.19744941810495	0.15716767309124	0.48091273921263	0.318840579710145	0.54617259053861	0.182986337020169	0.0476477078944729	0.191808888598269	0.207810982358655	0.0822716960434794
ASV_166	0.0165230732916322	0.0225710989617294	0.273397451545184	0.0127877237851662	0.451090342679128	0.0503497986008056	0.0241341860745746	0.0434362934362934	0.0101378751013788	0.0123167877817465	0.0149329510497865	0.0406651003072474	0.0184319056286432	0.054391524381592	0.195126483774304	0.187498276670251	0.0530662332924281	0.243032329988852	0.338907094641907	0.207384515289525	0.152974220082255	0.202707120904989	0.0858349709742269	0.0623270424571813
ASV_159	0.00236043904166175	0.00250789988463661	0.00488209734902114	0.0051150895140665	0.00249221183800623	0.0026499894000424	0.00241341860745746	0.00482625482625483	0	0	0.00597318041991458	0.0112958611964576	0.182015068082851	0.361821879581895	1.55404306720249	0.00827198279427579	0.175781897781168	0.0245261984392419	0.092429207629611	0.894599869876383	1.18868492326211	0.00653893938403191	0.0542115606153012	0.363989927949939
ASV_192	0.0165230732916322	0.310979585694939	0.190401796611824	0.0895140664961637	0.032398753894081	0.731397074411702	0.195486907204055	0.028957528957529	0.661496350364963	0.187215174282547	0.0537586237792312	0.0203325501536237	0	0.0118242444307809	0.00929173732258589	0.00827198279427579	0.0431163145500978	0.00891861761426979	0.0280088507968518	0.0081327260897853	0.0050155481994182	0.0435929292268794	0.0293645953332882	0.029916980379447
ASV_162	0.00236043904166175	0.00501579976927321	0.197724942635356	0.0485933503836317	0.381308411214953	0.0238499046003816	0.19066006998914	0.0723938223938224	0	0.0197068604507944	0.00597318041991458	0.0112958611964576	0.023039882035804	0.0378375821784988	0.0371669492903436	0.0523892243637466	0.0298497562269908	0.0535117056856187	0.0700221269921295	0.0081327260897853	0.0200621927976728	0.0566708079949432	0.0090352601025502	0.019944653586298
ASV_1200	0.245485660332822	0.0727290966544615	0.00976419469804228	0.258312020460358	0.00996884735202492	0.079499682001272	0.123084348980331	0.125482625482625	0.0177412814274128	0.278359403867471	0.00298659020995729	0.16266040122899	0.0645116697002511	0.0118242444307809	0.0139376059838788	0.0165439655885516	0.0198998374846605	0.0267558528428094	0.0252079657171666	0.00406636304489265	0.0376166114956365	0.0675690403016631	0.0677644507691265	0.039889307172596
ASV_146	0.155788976749675	0.263329487886844	0.0659083142117854	0.166240409207161	0.0473520249221184	0.113949544201823	0.540605768070472	0.185810810810811	0.233171127331711	0.21184874984604	0.400203088134277	0.047442617025122	0	0.00709454665846852	0.00464586866129294	0.00275732759809193	0.0331663958077676	0.0133779264214047	0	0.0162654521795706	0.0050155481994182	0.0544911615335992	0.0112940751281878	0.00498616339657451
ASV_182	0.084975805499823	0.120379194462557	0.124493482400039	0.0895140664961637	0.0423676012461059	0.148399406402374	0.101363581513213	0.0651544401544402	0.0532238442822384	0.0541938662396847	0.119463608398292	0.0316284113500813	0.276478584429648	0.208106701981743	0.0557504239355153	0.0110293103923677	0.0563828728732049	0.040133779264214	0.0364115060359073	0.0406636304489265	0.215668572574982	0.0632097473789751	0.248469652820131	0.249308169828725
ASV_153	0.0448483417915732	0.0626974971159151	0.144021871796124	0.0767263427109974	0.0822429906542056	0.270298918804325	0.0724025582237239	0.0748069498069498	0.0658961881589619	0.0714373691341298	0.265806528686199	0.124254473161034	0.0575997050895099	0.0591212221539044	0.11846965086297	0.0413599139713789	0.0729660707770887	0.0267558528428094	0.0560177015937036	0.134189980481457	0.0601865783930184	0.0850062119924148	0.0609880056922139	0.114681758121214
ASV_193	0.0731736102915142	0.110347594924011	0.0952008983059122	0.125319693094629	0.326479750778816	0.0953996184015264	0.33305176782913	0.371621621621622	0.114051094890511	0.160118241162705	0.229967446166711	0.0768118561359118	0.011519941017902	0	0.00696880299193942	0.00275732759809193	0.0895492686809724	0.160535117056856	0.00280088507968518	0	0.0125388704985455	0.069748686763007	0.0474351155383886	0.00997232679314901
ASV_201	0.009441756166647	0.00250789988463661	0.00488209734902114	0.010230179028133	0.00747663551401869	0.328598685605258	0.0724025582237239	0.740830115830116	0.0101378751013788	0.00492671511269861	0.00597318041991458	0.00451834447858305	0.195838997304334	0.118242444307809	0.0278752119677577	0.0358452587751951	0.013266558323107	0.084726867335563	0.0420132761952777	0.00406636304489265	0.937907513291203	0.83480459469474	0.280093063179056	0.0448754705691706
ASV_175	0.0306857075416027	0.00250789988463661	0.00488209734902114	0.161125319693095	0.47601246105919	0.317998728005088	0.00241341860745746	0.49469111969112	0.00506893755068938	0.0123167877817465	0.00895977062987187	0.0112958611964576	0.00921595281432159	0.00709454665846852	0.0116146716532324	0.0165439655885516	0.102815827004079	0.133779264214047	0.0364115060359073	0.00406636304489265	0.0200621927976728	0.0871858584537588	0.0135528901538253	0.0149584901897235
ASV_264	0.0141626342499705	0.00752369965390982	0.0219694380705951	0.0179028132992327	0.0224299065420561	0.0052999788000848	0.0482683721491493	0.0506756756756757	0.00760340632603406	0.024633575563493	0.00298659020995729	0.0271100668714983	0.0207358938322236	0.0094593955446247	0.0209064089758183	0.0551465519618386	0.0464329541308746	0.0624303232998885	0.0336106209562222	0.0284645413142485	2.82124586217274	0.0348743433815035	0.0383998554358384	0.438782378898557
ASV_266	0.0236043904166175	0.012539499423183	0.0219694380705951	0.0051150895140665	0.00747663551401869	0.233199067203731	0.0168939302522022	0.123069498069498	0.0101378751013788	0.024633575563493	0.00895977062987187	0.00903668895716609	0.479229546344723	0.0496618266092797	0.0116146716532324	0.0634185347561144	0.0364830353885443	0.0579710144927536	0.0112035403187407	0.325309043591412	0.233222991272946	0.176551363368862	0.66409161753744	0.0897509411383411
ASV_165	0.120382391124749	0.122887094347194	0.178196553239272	0.040920716112532	0.0448598130841121	0.0211999152003392	0.0748159768311814	0.0675675675675676	0.0658961881589619	0.0541938662396847	0.0895977062987188	0.110699439725285	0.011519941017902	0.0331078844061864	0.0998861762177983	0.0193012931866435	0.149248781134954	0.12263099219621	0.599389407052629	0.426968119713728	0.0451399337947638	0.233222171363805	0.0383998554358384	0.0673132058537558
ASV_196	0.0920571226248082	0.0100315995385464	0.0146462920470634	0.0383631713554987	0.356386292834891	0.0768496926012296	0.164112465307108	0.188223938223938	0.0836374695863747	0.0024633575563493	0.0657049846190604	0.051960961503705	0.0299518466465452	0.0354727332923426	0.0301981462984041	0.0275732759809193	0.106132466584856	0.1917502787068	0.0252079657171666	0.0325309043591412	0.0476477078944729	0.139497373526014	0.121976011384428	0.0972301862332029
