OTU	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_143	0.100217545403437	0.321960484562111	0.133241215949467	0.103839652257909	0.0754233995383174	0.0624009984159747	0.127367502417624	0.1964874830196	0.111221257767354	0.212591986917416	0.111085864323765	0.186567164179104	0.11289542197544	0.0922291065600908	0.137053125508142	0.129594397110321	0.218898212331266	0.234113712374582	0.672212419124443	0.21551724137931	0.188083057478182	0.440288585191482	0.155858236768991	0.191967290768118
ASV_115	0.0831072327735817	0.101915549070021	0.239340702724043	0.0120743781695243	0.059424496605947	0.0912014592233476	0.179257966365545	0.356588395109645	0.229696075823884	0.137834365144259	0.249943194728471	0.0725538971807628	0.0483837522751883	0.0331078844061864	0.139376059838788	0.107535776325585	0.205631654008159	0.211817168338907	0.305296473685685	0.0935263500325309	0.285886247366837	0.675690403016631	0.257504912922681	0.147091820198948
ASV_129	0.0317762948840165	0.0162138373520487	0.0912949072246348	0.0531272639459068	0.0137133453706032	0.040800652810445	0.0872703257305942	0.106733941393363	0.0459392151647767	0.042051162247401	0.131283294200813	0.194340796019901	0.124415362993341	0.196282457550962	0.0720109642500407	0.0303306035790112	0.126032304069517	0.0245261984392419	0.0448141612749629	0.166720884840599	0.0827565452904002	0.00871858584537588	0.0406586704614759	0.159557228690384
ASV_1446	0.0513309378895652	0.67171611887059	0.18258981444927	0.0386380101424777	0.0914223024706877	0.0552008832141314	0.167464679104654	0.310498738598874	0.166831886651031	0.301366662773041	0.224696407382161	0.25393864013267	0.046079764071608	0.0283781866338741	0.0720109642500407	0.038602586373287	0.0497495937116514	0.0914158305462653	0.151247794303	0.0284645413142485	0.0902798675895275	0.0893655049151028	0.0948702310767771	0.0548477973623196
ASV_122	0.0122216518784679	0.590646932110347	0.00986971969996052	0.352571842550109	0.00685667268530158	0.00720011520184323	0.113215557704555	0.00242577139530371	0.251456756691409	0.070085270412335	0.118659900527658	0.111422056384743	0.011519941017902	0	0.00232293433064647	0.00275732759809193	0.00663327916155351	0.00668896321070234	0.00840265523905554	0.00406636304489265	0.00752332229912729	0.00217964646134397	0.56244494138375	0.00249308169828725
ASV_142	0.0122216518784679	0.00926504991545642	0.00493485984998026	0.00482975126780971	0.00685667268530158	0.0144002304036865	0.00471731490435644	0.00242577139530371	0	0	0.00504935746926204	0.00259121061359867	0.0575997050895099	0.0969588043324032	0.123115519524263	0.339151294565307	0.208948293588936	1.29765886287625	0.15684956446237	0.268379960962915	1.98114153877019	1.10290110944005	0.201034537281742	1.01967041459949
ASV_117	0.625748576177556	0.0162138373520487	0.143110935649428	0.115914030427433	0.118848993211894	0.710411366581865	0.247659032478713	0.23529982534446	0.200681834667182	0.224272865319472	0.343356307909818	0.00518242122719735	0.00691196461074119	0.00236484888615617	0.0209064089758183	0.0137866379904596	0.0298497562269908	0.100334448160535	0.0140044253984259	0.0203318152244632	0.0175544186979637	0.0632097473789751	0.0722820808204016	0
ASV_151	0.183324778177018	0.282584022421421	0.00740228977497039	0	0.00914223024706877	0.357605721691547	0.287756209165743	0.0679215990685038	0.597209797142097	0.00934470272164467	0.176727511424171	0.0129560530679934	0.0253438702393844	0.014189093316937	0.113823782201677	0.0441172415694709	0.162515339458061	0.0156075808249721	0.0392123911155925	0.0162654521795706	0.0727254488915638	0.355282373199067	0.155858236768991	0.0324100620777343
ASV_573	0.092884554276356	0.0810691867602437	0.00493485984998026	0.0796908959188602	0.0502822663588782	0.0696011136178179	0.150954076939406	0.0921793130215409	0.0507749220242269	0.0794299731339797	0.0328208235502032	0.0777363184079602	0.398589959219409	0.0614860710400605	0.169574206137192	0.179226293875975	0.242114689396703	0.53288740245262	0.0868274374702406	0.150455432661028	0.210653024375564	0.0915451513764467	0.20329335230738	0.443768542295131
ASV_103	0.00488866075138716	0	0	0.00241487563390485	0	0	0.0636837512088119	0.0485154279060741	0.0459392151647767	0.0490596892886345	0.00757403620389305	0.160655058043118	0	0.00472969777231235	0.32288787195986	1.67645517963989	0.142615501973401	0.0245261984392419	0.700221269921295	1.52488614183474	0.00752332229912729	0.00653893938403191	0.00225881502563755	0.00747924509486176
ASV_111	0.271320671701987	0.0718041368447872	0.157915515199368	0.144892538034291	0.0274266907412063	0.175202803244852	0.162747364200297	0.203764797205511	0.181339007229382	0.270996378927695	0.141382009139337	0.0595978441127695	0.0161279174250628	0.00472969777231235	0.00929173732258589	0.0110293103923677	0.0397996749693211	0.084726867335563	0.0140044253984259	0	0.0100310963988364	0.0610301009176312	0.0293645953332882	0.00747924509486176
ASV_102	0.0611082593923395	0.0208463623097769	0.552704303197789	0.0724462690171456	0.0845656297853861	0.093601497623962	0.0825530108262377	0.0363865709295556	0.120892671486254	0.0186894054432893	0.0833143982428236	0.0414593698175788	0.472317581733982	0.312160052972615	0.290366791330809	0.281247415005377	0.583728566216709	0.0423634336677815	0.092429207629611	0.524560832791152	0.308456214264219	0.0675690403016631	0.140046531589528	0.241828924733864
ASV_132	0.23221138569089	0.0602228244504667	0.19492696407422	0.219753682685342	0.0799945146618518	0.355205683290933	0.136802132226337	0.0606442848825927	0.0628641891728523	0.0537320406494568	0.305486126890353	0.132151741293532	0.0714236343109923	0.0780400132431538	0.0464586866129295	0.0275732759809193	0.165831979038838	0.153846153846154	0.0420132761952777	0.105725439167209	0.025077740997091	0.0196168181520957	0.0316234103589257	0.0523547156640323
ASV_219	0.00733299112708074	0.0115813123943205	0.0616857481247533	0.00965950253561942	0.121134550773661	0.00480007680122882	0.021227917069604	0.0242577139530371	0.0217606808675258	0.0210255811237005	0.00757403620389305	0.0310945273631841	0.211966914729397	0.115877595421653	0.0255522776371112	0.0165439655885516	0.013266558323107	0.0156075808249721	0.030809735876537	0.0081327260897853	0.0200621927976728	0.172192070446174	0.336563438819995	0.0897509411383411
ASV_121	0.36909388672973	0.238575035323003	0.273884721673904	0.099009900990099	0.0159989029323703	0.156002496039937	0.181616623817723	0.30079565301766	0.377185135037114	0.0116808784020558	0.330732914236663	0.0129560530679934	0.11519941017902	0.0283781866338741	0.00696880299193942	0.00827198279427579	0.152565420715731	0.182831661092531	0.120438058426463	0.00406636304489265	0.0526632560938911	0.246300050131869	0.0338822253845633	0.0473685522674578
ASV_139	0	0	0.00493485984998026	0.00241487563390485	0.00685667268530158	0.00480007680122882	0.00235865745217822	0.00970308558121483	0	0.00233617568041117	0.00252467873463102	0.00259121061359867	0.0622076814966707	0.094593955446247	0.123115519524263	0.30054870819202	0.268647806042917	1.25306577480491	0.140044253984259	0.166720884840599	1.66766977630655	1.10290110944005	0.219105057486842	1.02216349629777
ASV_152	0.00244433037569358	0	0	0.016904129437334	0.00228555756176719	0.0144002304036865	0	0.00242577139530371	0	0	0.00252467873463102	0.0129560530679934	0.267262631615326	0.0449321288369673	0.0116146716532324	0.0496318967656547	0.0298497562269908	0.0222965440356745	0.0252079657171666	0.069128171763175	1.00812518808306	2.76379171298415	0.923855345485758	0.727979855899878
ASV_147	0.124660849160373	0.0277951497463693	0.0444137386498223	0.0748611446510505	0.0411400361118095	0.0792012672202755	0.148595419487228	0.0703473704638075	0.053192775453952	0.0794299731339797	0.0681663258350375	0.0621890547263682	0.0276478584429648	0.0804048621293099	0.325210806290506	0.168196983483608	0.12271566448874	0.325529542920847	0.431336302271518	0.418835393623943	0.273347376868292	0.387977070119227	0.494680490614624	0.246815088130438
ASV_154	0	0.0023162624788641	0	0	0.00228555756176719	0.00240003840061441	0.00471731490435644	0.0121288569765185	0.00241785342972509	0.00467235136082233	0.00252467873463102	0.00259121061359867	0.251134714190263	0.297970959655678	0.144021928500081	0.788595693054292	0.139298862392624	0.688963210702341	0.0532168165140184	0.463565387117762	1.21877821245862	0.699666514091414	0.575997831537575	1.07701129366009
ASV_167	0.217545403436728	0.0254788872675052	0.412060797473352	0.166626418739435	0.159989029323704	0.012000192003072	0.363233247635446	0.099456627207452	0.0701177494620276	0.084102324494802	0.229745764851423	0.0336857379767828	0.0161279174250628	0.0283781866338741	0.0139376059838788	0.0193012931866435	0.165831979038838	0.10479375696767	0.207265495896703	0	0.0677099006921456	0.0283354039974716	0.065505635743489	0.147091820198948
ASV_570	0.190657769304099	0.722673893405601	0.57244374259771	0.082105771552765	0.139419011267799	0.0288004608073729	0.207561855791683	0.293518338831748	0.232113929253609	0.203247284195772	0.260041909666995	0.15547263681592	0.0207358938322236	0.0189187910892494	0.0162605403145253	0.0137866379904596	0.00994991874233027	0.0267558528428094	0.0280088507968518	0	0.0175544186979637	0.0196168181520957	0.0429174854871135	0.0149584901897235
ASV_130	0.273765002077681	0.0857017117179719	0.219601263324122	0.120743781695243	0.214842410806116	0.352805644890318	0.0801943533740595	0.058218513487289	0.0386856548756014	0.0350426352061675	0.191875583831957	0.0440505804311774	0.0184319056286432	0.0118242444307809	0.0720109642500407	0.107535776325585	0.0729660707770887	0.084726867335563	0.100831862868667	0.134189980481457	0.0175544186979637	0.0326946969201595	0.0383998554358384	0.0324100620777343
ASV_123	0.0317762948840165	0.0023162624788641	0	0.00482975126780971	0.121134550773661	0.012000192003072	0.507111352218317	0.553075878129245	0.268381730699485	0.742903866370751	0.209548334974375	0.00518242122719735	0.00691196461074119	0.00709454665846852	0.00696880299193942	0.00275732759809193	0.0165831979038838	0.0133779264214047	0.0280088507968518	0	0	0	0.00225881502563755	0.00249308169828725
ASV_1343	0.0122216518784679	0.319644222083246	0.00493485984998026	0.0627867664815262	0.00685667268530158	0.0600009600153602	0.287756209165743	0.298369881622356	0.125728378345705	0.523303352412101	0.224696407382161	0.487147595356551	0.0046079764071608	0.00472969777231235	0.00464586866129294	0.00551465519618386	0	0.00222965440356745	0.00840265523905554	0.00406636304489265	0.0050155481994182	0.0392336363041915	0.0045176300512751	0.00997232679314901
ASV_170	0.310429957713085	0.0648553494081949	0.056750888274773	0.115914030427433	0.0685667268530158	0.12000192003072	0.0636837512088119	0.041238113720163	0.220024662104983	0.0584043920102792	0.100987149385241	0.0984660033167496	0.0299518466465452	0.106418199877028	0.0743338985806871	0.0165439655885516	0.361513714304667	0.040133779264214	0.0980309777889813	0.126057254391672	0.0401243855953456	0.0501318686109113	0.0790585258973143	0.00249308169828725
ASV_125	0.114883527657598	0.0926504991545642	0.0838926174496644	0.25356194156001	0.11427787808836	0.321605145682331	0.0495318064957426	0.0218319425577334	0.0362678014458764	0.0327064595257563	0.0328208235502032	0.0518242122719735	0.382462041794346	0.189187910892494	0.0232293433064647	0.0523892243637466	0.258697887300587	0.084726867335563	0.103632747948352	0.081327260897853	0.135419801384291	0.0392336363041915	0.0745408958460392	0.184488045673257
ASV_126	0.00244433037569358	0.00463252495772821	0.0271417291748914	0	0.11427787808836	0.18480295684731	0.45050357336604	0.482728507665438	0.00483570685945018	0.299030487092629	0.315584841828877	0	0.00691196461074119	0.00236484888615617	0.00929173732258589	0	0	0	0.00280088507968518	0	0	0	0.00225881502563755	0.00498616339657451
ASV_1357	0.00244433037569358	0.00463252495772821	0.00246742992499013	0	0.00457111512353439	0.052800844813517	0.00471731490435644	0	0	0.0116808784020558	0.00757403620389305	0	0.0138239292214824	0.00236484888615617	0.0209064089758183	0.0551465519618386	0.321714039335345	0.593088071348941	0.0392123911155925	0.0406636304489265	0.0376166114956365	0.0261557575361276	1.4975943619977	0.00747924509486176
ASV_128	0.119772188408985	0.0115813123943205	0.00740228977497039	0.00241487563390485	0.00685667268530158	0.38640618249892	0.0707597235653466	0.0727731418591112	0.0894605768998283	0.0490596892886345	0.169153475220278	0.00518242122719735	0.0184319056286432	0.0307430355200303	0.246231039048526	0.336393966967215	0.11276574574641	0.0914158305462653	0.109234518107722	0.821405335068315	0.0326010632962183	0.128599141219294	0.0406586704614759	0.0174515718880108
ASV_136	0.217545403436728	0.226993722928682	0.202329253849191	0.115914030427433	0.070852284414783	0.0384006144098306	0.115574215156733	0.138268969532311	0.340917333591238	0.231281392360706	0.141382009139337	0.0881011608623549	0.00691196461074119	0.0118242444307809	0.0139376059838788	0.00827198279427579	0.145932141554177	0.111482720178372	0.0140044253984259	0.0121990891346779	0.0025077740997091	0.0523115150722553	0.10164667615369	0.00249308169828725
ASV_160	0.141771161790228	0.12971069881639	0.123371496249507	0.200434677614103	0.164560144447238	0.192003072049153	0.231148430313466	0.041238113720163	0.0169249740080756	0.014017054082467	0.0227221086116792	0.0181384742951907	0.0161279174250628	0.0236484888615617	0.116146716532324	0.132351724708413	0.0596995124539816	0.0579710144927536	0.0280088507968518	0.0447299934938191	0.0275855150968001	0.0217964646134397	0.11971719635879	0.117174839819501
ASV_202	0.105106206154824	0.264053922590508	0.209731543624161	0.0507123883120019	0.0159989029323703	0.129602073633178	0.231148430313466	0.228022511158548	0.159578326361856	0.224272865319472	0.128758615466182	0.272077114427861	0.103679469161118	0.0638509199262167	0.0348440149596971	0.0827198279427579	0.0829159895194189	0.321070234113712	0.179256645099852	0.0406636304489265	0.100310963988364	0.276815100590684	0.0496939305640261	0.114681758121214
ASV_150	0.224878394563809	0.0532740370138744	0.155448085274378	0.188360299444579	0.082280072223619	0.254404070465127	0.096704955539307	0.0557927420919853	0.0411035083053265	0.0584043920102792	0.189350905097326	0.101057213930348	0.0322558348501256	0.0567563732677482	0.0301981462984041	0.0220586207847354	0.109449106165633	0.100334448160535	0.0280088507968518	0.101659076122316	0.00752332229912729	0.0283354039974716	0.0293645953332882	0.0349031437760215
ASV_145	0	0.00463252495772821	0.00740228977497039	0.0120743781695243	0.0388544785500423	0	0.200485883435149	0.145546283718222	0.369931574747939	0.523303352412101	0.00757403620389305	0.419776119402985	0.0645116697002511	0.014189093316937	0.0371669492903436	0.0606612071580224	0.0530662332924281	0.0668896321070234	0.0364115060359073	0.0284645413142485	0.0300932891965092	0.237581464286493	0.0722820808204016	0.0523547156640323
ASV_453	0.0757742416465009	0.14129201121071	0.113501776549546	0.0700313933832408	0.0319978058647407	0.158402534440551	0.259452319739604	0.162526683485348	0.258710316980585	0.238289919401939	0.201974298770481	0.126969320066335	0.0023039882035804	0.00709454665846852	0.0185834746451718	0.0220586207847354	0.0298497562269908	0.124860646599777	0.0336106209562222	0.0203318152244632	0.0125388704985455	0.0806469190697269	0.0293645953332882	0.019944653586298
ASV_1445	0.0953288846520496	0.155189586083895	0.0542834583497829	0.082105771552765	0.0319978058647407	0.0384006144098306	0.174540651461188	0.15039782650883	0.0145071205783505	0.163532297628782	0.19944962003585	0.129560530679934	0.046079764071608	0.0118242444307809	0.00696880299193942	0.00275732759809193	0.0232164770654373	0.00891861761426979	0.0196061955577963	0.00406636304489265	0.0125388704985455	0.0544911615335992	0.0926114160511396	0.0224377352845853
ASV_174	0.0977732150277432	0.182984735830264	0.0863600473746546	0.0603718908476213	0.0914223024706877	0.117601881630106	0.273604264452674	0.334756452551911	0.181339007229382	0.261651676206051	0.179252190158802	0.106239635157546	0.023039882035804	0.0094593955446247	0.0185834746451718	0.0165439655885516	0.0265331166462141	0.0735785953177257	0.00840265523905554	0.0162654521795706	0.0175544186979637	0.0370539898428475	0.0835761559485894	0.0174515718880108
ASV_195	0	0.0023162624788641	0.00246742992499013	0	0.00228555756176719	0.00480007680122882	0.00471731490435644	0.0121288569765185	0	0.00467235136082233	0.00504935746926204	0.00259121061359867	0.836347717899684	0.167904270917088	0.373992427234082	0.284004742603469	0.291864283108355	0.341137123745819	0.719827465479091	0.146389069616135	0.245761861771492	0.928529392532531	0.65505635743489	0.194460372466406
ASV_173	0.112439197281905	0.106548074027749	0.170252664824319	0.0893503984544796	0.127991223458963	0.132002112033793	0.0259452319739604	0.0727731418591112	0.0362678014458764	0.0607405676906903	0.0833143982428236	0.173611111111111	0.124415362993341	0.134796386510902	0.0766568329113336	0.00827198279427579	0.0530662332924281	0.00891861761426979	0.0196061955577963	0.0243981782693559	0.0601865783930184	0.00435929292268794	0.0135528901538253	0.112188676422926
ASV_141	0.134438170663147	0.12971069881639	0.0444137386498223	0.0507123883120019	0.0868511873471533	0.0696011136178179	0.0896289831827724	0.0873277702309334	0.0411035083053265	0.0817661488143908	0.0403948597540963	0.0699626865671642	0.034559823053706	0.0118242444307809	0.19744941810495	0.15716767309124	0.48091273921263	0.318840579710145	0.54617259053861	0.182986337020169	0.0476477078944729	0.191808888598269	0.207810982358655	0.0822716960434794
ASV_166	0.063552589768033	0.0115813123943205	0.019739439399921	0.00482975126780971	0.011427787808836	0.0144002304036865	0.0188692596174258	0.00485154279060741	0.00241785342972509	0.00467235136082233	0.0858390769774546	0.00777363184079602	0.0184319056286432	0.054391524381592	0.195126483774304	0.187498276670251	0.0530662332924281	0.243032329988852	0.338907094641907	0.207384515289525	0.152974220082255	0.202707120904989	0.0858349709742269	0.0623270424571813
ASV_159	0	0	0	0	0.00457111512353439	0	0.00235865745217822	0	0.00483570685945018	0	0.00757403620389305	0.00518242122719735	0.182015068082851	0.361821879581895	1.55404306720249	0.00827198279427579	0.175781897781168	0.0245261984392419	0.092429207629611	0.894599869876383	1.18868492326211	0.00653893938403191	0.0542115606153012	0.363989927949939
ASV_192	0.0586639290166459	0.0903342366757001	0.394788787998421	0.0338082588746679	0.205700180559047	0.093601497623962	0.492959407505248	0.099456627207452	0.268381730699485	0.252306973484406	0.0252467873463102	0.015547263681592	0	0.0118242444307809	0.00929173732258589	0.00827198279427579	0.0431163145500978	0.00891861761426979	0.0280088507968518	0.0081327260897853	0.0050155481994182	0.0435929292268794	0.0293645953332882	0.029916980379447
ASV_162	0.00244433037569358	0.00926504991545642	0.00246742992499013	0.0120743781695243	0.00228555756176719	0.216003456055297	0.219355143052574	0.0291092567436445	0.26596387726976	0.0116808784020558	0.22217172864753	0.00777363184079602	0.023039882035804	0.0378375821784988	0.0371669492903436	0.0523892243637466	0.0298497562269908	0.0535117056856187	0.0700221269921295	0.0081327260897853	0.0200621927976728	0.0566708079949432	0.0090352601025502	0.019944653586298
ASV_1200	0.349539243724182	0.00694878743659231	0.00493485984998026	0.219753682685342	0.0479967087971111	0.0288004608073729	0.332570700757129	0.480302736270134	0.13781764549433	0.270996378927695	0.335782271705925	0.0207296849087894	0.0645116697002511	0.0118242444307809	0.0139376059838788	0.0165439655885516	0.0198998374846605	0.0267558528428094	0.0252079657171666	0.00406636304489265	0.0376166114956365	0.0675690403016631	0.0677644507691265	0.039889307172596
ASV_146	0.212656742685341	0.0185300998309128	0.0148045795499408	0.224583433953151	0.0434255936735767	0.0480007680122882	0.0542491214000991	0.106733941393363	0.152324766072681	0.275668730288518	0.103511828119872	0.349813432835821	0	0.00709454665846852	0.00464586866129294	0.00275732759809193	0.0331663958077676	0.0133779264214047	0	0.0162654521795706	0.0050155481994182	0.0544911615335992	0.0112940751281878	0.00498616339657451
ASV_182	0.0855515631492753	0.0555902994927385	0.111034346624556	0.0362231345085728	0.153132356638402	0.100801612825805	0.0636837512088119	0.0751989132544149	0.053192775453952	0.0794299731339797	0.113610543058396	0.111422056384743	0.276478584429648	0.208106701981743	0.0557504239355153	0.0110293103923677	0.0563828728732049	0.040133779264214	0.0364115060359073	0.0406636304489265	0.215668572574982	0.0632097473789751	0.248469652820131	0.249308169828725
ASV_153	0.092884554276356	0.0208463623097769	0.0863600473746546	0.0893503984544796	0.0868511873471533	0.172802764844238	0.0448144915913862	0.0654958276732001	0.0435213617350516	0.0770937974535685	0.141382009139337	0.0699626865671642	0.0575997050895099	0.0591212221539044	0.11846965086297	0.0413599139713789	0.0729660707770887	0.0267558528428094	0.0560177015937036	0.134189980481457	0.0601865783930184	0.0850062119924148	0.0609880056922139	0.114681758121214
ASV_193	0.195546430055486	0.113496861464341	0.113501776549546	0.0676165177493359	0.0365689209882751	0.0792012672202755	0.0707597235653466	0.0751989132544149	0.145071205783505	0.147179067865904	0.0934131131813477	0.0570066334991708	0.011519941017902	0	0.00696880299193942	0.00275732759809193	0.0895492686809724	0.160535117056856	0.00280088507968518	0	0.0125388704985455	0.069748686763007	0.0474351155383886	0.00997232679314901
ASV_201	0.00488866075138716	0.00463252495772821	0.00246742992499013	0	0.00914223024706877	0.463207411318581	0.00235865745217822	0.00727731418591112	0.00967141371890036	0	0.00252467873463102	0	0.195838997304334	0.118242444307809	0.0278752119677577	0.0358452587751951	0.013266558323107	0.084726867335563	0.0420132761952777	0.00406636304489265	0.937907513291203	0.83480459469474	0.280093063179056	0.0448754705691706
ASV_175	0.017110312629855	0.0023162624788641	0.0345440189498618	0.0241487563390485	0.00228555756176719	0.151202419238708	0.365591905087624	0.315350281389482	0.0701177494620276	0.00467235136082233	0	0.00259121061359867	0.00921595281432159	0.00709454665846852	0.0116146716532324	0.0165439655885516	0.102815827004079	0.133779264214047	0.0364115060359073	0.00406636304489265	0.0200621927976728	0.0871858584537588	0.0135528901538253	0.0149584901897235
ASV_264	0.0268876341326294	0.0208463623097769	0.0345440189498618	0.0241487563390485	0.0251411331794391	0.012000192003072	0.0566077788522773	0.0751989132544149	0.0386856548756014	0.0350426352061675	0.0227221086116792	0.0103648424543947	0.0207358938322236	0.0094593955446247	0.0209064089758183	0.0551465519618386	0.0464329541308746	0.0624303232998885	0.0336106209562222	0.0284645413142485	2.82124586217274	0.0348743433815035	0.0383998554358384	0.438782378898557
ASV_266	0.00488866075138716	0.0023162624788641	0.00493485984998026	0.00241487563390485	0.00914223024706877	0	0.0117932872608911	0.327479138366	0.00483570685945018	0.00934470272164467	0.0176727511424171	0.00777363184079602	0.479229546344723	0.0496618266092797	0.0116146716532324	0.0634185347561144	0.0364830353885443	0.0579710144927536	0.0112035403187407	0.325309043591412	0.233222991272946	0.176551363368862	0.66409161753744	0.0897509411383411
ASV_165	0.134438170663147	0.0949667616334283	0.00740228977497039	0.0458826370441922	0.0937078600324549	0.0984015744251908	0.0684010661131684	0.0315350281389482	0.0870427234701032	0.056068216329868	0.0757403620389305	0.0362769485903814	0.011519941017902	0.0331078844061864	0.0998861762177983	0.0193012931866435	0.149248781134954	0.12263099219621	0.599389407052629	0.426968119713728	0.0451399337947638	0.233222171363805	0.0383998554358384	0.0673132058537558
ASV_196	0.0806629023978881	0.0301114122252334	0	0.016904129437334	0.0982789751559893	0.052800844813517	0.283038894261386	0.184358626043082	0.198263981237457	0.217264338278239	0.103511828119872	0.160655058043118	0.0299518466465452	0.0354727332923426	0.0301981462984041	0.0275732759809193	0.106132466584856	0.1917502787068	0.0252079657171666	0.0325309043591412	0.0476477078944729	0.139497373526014	0.121976011384428	0.0972301862332029
ASV_197	0.00244433037569358	0.803743080165844	0.0246742992499013	0.0410528857763825	0.0365689209882751	0.00480007680122882	0.0825530108262377	0.0194061711624297	0.0459392151647767	0.0467235136082233	0.0302961448155722	1.28783167495854	0.0023039882035804	0	0.00232293433064647	0.00275732759809193	0	0.00445930880713489	0.00280088507968518	0	0.0025077740997091	0	0.0045176300512751	0
ASV_208	0.00244433037569358	0.00926504991545642	0.00246742992499013	0.00482975126780971	0	0.012000192003072	0.0141519447130693	0.00727731418591112	0.0120892671486255	0.0186894054432893	0	0.00518242122719735	0.0391677994608668	0.0189187910892494	0.689911496202002	0.0413599139713789	0.198998374846605	2.69565217391304	0.030809735876537	0.0569290826284971	0.0401243855953456	0.0588504544562872	0.0858349709742269	0.0124654084914363
ASV_158	0.0953288846520496	0.00463252495772821	0	0.127988408596957	0.290265810344434	0.458407334517352	0.042455834139208	0.0970308558121483	0.0290142411567011	0	0.141382009139337	0.00518242122719735	0.0138239292214824	0.00236484888615617	0.0139376059838788	0.00551465519618386	0.00994991874233027	0.0379041248606466	0.00280088507968518	0	0.0025077740997091	0	0.0993878611280522	0.00747924509486176
ASV_171	0.100217545403437	0.0995992865911565	0.222068693249112	0.144892538034291	0.171416817132539	0.0768012288196611	0.0400971766870297	0.0218319425577334	0.0169249740080756	0.109800256979325	0.0984624706506097	0.285033167495854	0.0806395871253139	0.13006668873859	0.0905944388952124	0.0165439655885516	0.0198998374846605	0.00222965440356745	0.0196061955577963	0.0447299934938191	0.0451399337947638	0.00653893938403191	0.0316234103589257	0.0349031437760215
ASV_235	0.168658795922857	0.122761911379798	0.155448085274378	0.171456170007245	0.139419011267799	0.158402534440551	0.136802132226337	0.167378226275956	0.14748905921323	0.149515243546315	0.207023656239744	0.15547263681592	0.168191138861369	0.219930946412524	0.211387024088829	0.179226293875975	0.155882060296508	0.0869565217391304	0.092429207629611	0.130123617436565	0.0802487711906911	0.069748686763007	0.103905491179327	0.0423823888708833
ASV_1368	0.119772188408985	0.125078173858662	0.103632056849585	0.149722289302101	0.153132356638402	0.136802188835021	0.0825530108262377	0.101882398602756	0.0846248700403782	0.070085270412335	0.0934131131813477	0.108830845771144	0.11519941017902	0.094593955446247	0.120792585193617	0.118565086717953	0.0563828728732049	0.0468227424749164	0.0672212419124443	0.069128171763175	0.0551710301936002	0.0348743433815035	0.0542115606153012	0.0747924509486176
ASV_979	0.017110312629855	0.00694878743659231	0.130773786024477	0.00482975126780971	0.11427787808836	0.00720011520184323	0.00235865745217822	0.0315350281389482	0.0435213617350516	0.0794299731339797	0.0100987149385241	0.0259121061359867	0.142847268621985	0.104053350990872	0.00696880299193942	0.0110293103923677	0.00663327916155351	0.0289855072463768	0.0700221269921295	0	0.0451399337947638	0.0784672726083829	0.0519527455896637	0.0573408790606068
ASV_180	0.0611082593923395	0.0416927246195539	0.244275562574023	0.115914030427433	0.0502822663588782	0.0360005760092161	0.0165106021652475	0.0533669706966815	0.0241785342972509	0.0513958649690457	0.0656416471004065	0.202114427860696	0.223486855747299	0.364186728468051	0.106854979209738	0.0854771555408498	0.0729660707770887	0.0445930880713489	0.0700221269921295	0.162654521795706	0.0827565452904002	0.0239761110747837	0.0609880056922139	0.184488045673257
ASV_1427	0.149104152917308	0.0115813123943205	0.155448085274378	0.130403284230862	0.0251411331794391	0.24480391686267	0.0872703257305942	0.220745196972637	0.592374090282647	0.413503095432777	0.292862733217198	0.015547263681592	0.0207358938322236	0.0331078844061864	0.0557504239355153	0.0110293103923677	0.162515339458061	0.403567447045708	0.0504159314343333	0.0406636304489265	0.0100310963988364	0.00435929292268794	0.0045176300512751	0.00997232679314901
ASV_191	0.0586639290166459	0.044008987098418	0.0715554678247138	0.0458826370441922	0.109706762964825	0.403206451303221	0.00235865745217822	0.0242577139530371	0.0290142411567011	0.070085270412335	0.0252467873463102	0.0336857379767828	0.0622076814966707	0.0922291065600908	0.590025319984204	0.261946121818733	0.0928659082617492	0.180602006688963	0.0728230120718147	0.666883539362394	0.100310963988364	0.11552126245123	0.065505635743489	0.102216349629777
ASV_194	0.105106206154824	0.0926504991545642	0.0789577575996842	0.0338082588746679	0.0799945146618518	0.0768012288196611	0.0801943533740595	0.337182223947215	0.25629246355086	0.177549351711249	0.267615945870888	0.0881011608623549	0.0161279174250628	0.0094593955446247	0.00929173732258589	0.00551465519618386	0.0596995124539816	0.0713489409141583	0.00280088507968518	0.0081327260897853	0.00752332229912729	0.0196168181520957	0.0112940751281878	0.0149584901897235
ASV_161	0.0391092860110973	0.0162138373520487	0.0222068693249112	0.00724462690171456	0.0251411331794391	0.00480007680122882	0	0.00727731418591112	0.00241785342972509	0.00934470272164467	0.0100987149385241	0.0103648424543947	0.340990254129899	0.49425341720664	0.0487816209435759	2.17553147489453	0.0497495937116514	0.0178372352285396	0.218469036215444	0.264313597918022	0.0927876416892366	0.0806469190697269	0.264281357999593	0.169529555483533
ASV_190	0.0415536163867908	0.0787529242813796	0.217133833399131	0.0338082588746679	0.0365689209882751	0.112801804828877	0.183975281269901	0.121288569765185	0.0507749220242269	0.0256979324845228	0.0959377919159787	0.202114427860696	0.0138239292214824	0.014189093316937	0.0487816209435759	0.0854771555408498	0.11276574574641	0.459308807134894	1.50967705795031	0.121990891346779	0.0376166114956365	0.0544911615335992	0.135528901538253	0.0274238986811598
