OTU	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_124	0.013180787683872	0.0205380981721093	0.00695603784084585	0.0538793103448276	0.0276500012568182	0.0585790398616419	0.0626460737777992	0.145953239886542	0.0532222607890779	0.0517024891055469	0.0662820670185344	0.479229546344723	0.203377004209431	0.311273200306627	0.333636639369123	0.689861032801566	0.581939799331104	0.350110634960648	0.309043591411841	0.779917745009529	1.12905686697618	1.1248898827675	0.48116476776944
ASV_99	0.0237254178309696	0.0775883708724128	0.0162307549619737	0.370127436281859	0.0351909106904959	0.00278947808864961	0.0024094643760692	0.00550766942968083	0.00925604535462224	0.110791048083315	0.00736467411317049	0.011519941017902	0.0118242444307809	0.0116146716532324	0.00551465519618386	0.0165831979038838	0.0133779264214047	0.00280088507968518	0.0081327260897853	0.0125388704985455	0.00653893938403191	0.0045176300512751	0.00997232679314901
ASV_118	0.00790847261032319	0.00456402181602428	0.00231867928028195	0.00937031484257871	0.0150818188673554	0	0.0024094643760692	0.0192768430038829	0.0138840680319334	0.014772139744442	0.0196391309684546	0.119807386586181	0.349997635151114	1.34497897744431	2.70493837372818	0.391363470531657	0.345596432552954	0.490154888944907	2.78545868575146	0.170528638780219	0.0283354039974716	0.304940028461069	0.134626411707512
ASV_97	0.442874466178099	0.0775883708724128	0.097384529771842	0.117128935532234	0.158359098107232	0.426790147563391	0.108425896923114	0.13218406631234	0.113386555594122	0.322525051086983	0.304406530011047	0.129023339400502	0.0331078844061864	0.0278752119677577	0.0413599139713789	0.334980597658452	0.0958751393534002	0.0504159314343333	0.069128171763175	0.147958671882837	0.0980840907604786	0.106164306204965	0.0797786143451921
ASV_105	0	0.00912804363204856	0	0.00702773613193403	0	0	0	0.00550766942968083	0	0.00492404658148066	0.00245489137105683	0.354814183351381	0.522631603840515	2.5041232084369	0.00827198279427579	4.1093164405824	0.138238573021182	0.0168053104781111	0.439167208848406	0.283378473267128	0.0108982323067198	0.214587427435567	0.289197477001321
ASV_96	0.258343438603891	0.0251021199881335	0.0788350955295864	0.14523988005997	0.110600005027273	0.764316996289994	0.289135725128304	0.393798364222179	0.099502487562189	0.260974468818475	0.223395114766172	0.103679469161118	0.0354727332923426	0.00696880299193942	0	0.0198998374846605	0.0289855072463768	0.00280088507968518	0.00406636304489265	0.0351088373959274	0.0261557575361276	0.0632468207178514	0.0149584901897235
ASV_137	0.179258712500659	0.367403756189955	0.28519755147468	0.248313343328336	0.299122740869216	0.0920527769254373	0.183119292581259	0.0688458678710104	0.268425315284045	0.145259374153679	0.0908309807291027	0.0138239292214824	0.0212836399754056	0.106854979209738	0.0579038795599305	0.0829159895194189	0.162764771460424	0.109234518107722	0.0528627195836044	0.120373156786037	0.143856666448702	0.0948702310767771	0.0897509411383411
ASV_143	0.0448146781251648	0.184842883548983	0.143758115377481	0.135869565217391	0.0703818213809919	0.0334737370637954	0.122882683179529	0.0771073720155316	0.196690963785723	0.105867001501834	0.112925003068614	0.11289542197544	0.0922291065600908	0.137053125508142	0.129594397110321	0.218898212331266	0.234113712374582	0.672212419124443	0.21551724137931	0.188083057478182	0.440288585191482	0.155858236768991	0.191967290768118
ASV_115	0.039542363051616	0.237329134433263	0.0695603784084585	0.126499250374813	0.0904909132041324	0.050210605595693	0.0915596462906296	0.112907223308457	0.0971884762235335	0.123101164537017	0.0957407634712164	0.0483837522751883	0.0331078844061864	0.139376059838788	0.107535776325585	0.205631654008159	0.211817168338907	0.305296473685685	0.0935263500325309	0.285886247366837	0.675690403016631	0.257504912922681	0.147091820198948
ASV_129	0.258343438603891	0.180278861732959	0.192450380263402	0.0843328335832084	0.241309101877686	0.64715891656671	0.267450545743681	0.553520777682924	0.150410737012611	0.384075633355492	0.439425555419173	0.124415362993341	0.196282457550962	0.0720109642500407	0.0303306035790112	0.126032304069517	0.0245261984392419	0.0448141612749629	0.166720884840599	0.0827565452904002	0.00871858584537588	0.0406586704614759	0.159557228690384
ASV_1446	0.0790847261032319	0.214509025353141	0.125208681135225	0.196776611694153	0.0955181861599176	0.0530000836843427	0.125292147555598	0.06609203315617	0.0624783061437001	0.100942954920354	0.132564134037069	0.046079764071608	0.0283781866338741	0.0720109642500407	0.038602586373287	0.0497495937116514	0.0914158305462653	0.151247794303	0.0284645413142485	0.0902798675895275	0.0893655049151028	0.0948702310767771	0.0548477973623196
ASV_122	0.189803342647757	0.0205380981721093	0.0115933964014098	0.278766866566717	0.296609104391323	0.354263717258501	0.344553405777896	0.203783768898191	0.00231401133865556	0.430854075879558	0.385417945255922	0.011519941017902	0	0.00232293433064647	0.00275732759809193	0.00663327916155351	0.00668896321070234	0.00840265523905554	0.00406636304489265	0.00752332229912729	0.00217964646134397	0.56244494138375	0.00249308169828725
ASV_142	0.0026361575367744	0.00228201090801214	0.00231867928028195	0.00234257871064468	0.0100545459115703	0.00278947808864961	0	0.00275383471484042	0.00231401133865556	0.00246202329074033	0.00736467411317049	0.0575997050895099	0.0969588043324032	0.123115519524263	0.339151294565307	0.208948293588936	1.29765886287625	0.15684956446237	0.268379960962915	1.98114153877019	1.10290110944005	0.201034537281742	1.01967041459949
ASV_117	0.0790847261032319	0.143766687204765	0.0904284919309961	0.0445089955022489	0.138250006284091	0.0725264303048899	0.113244825675252	0.19827609946851	0.0902464422075668	0.0590885589777679	0.189026635571376	0.00691196461074119	0.00236484888615617	0.0209064089758183	0.0137866379904596	0.0298497562269908	0.100334448160535	0.0140044253984259	0.0203318152244632	0.0175544186979637	0.0632097473789751	0.0722820808204016	0
ASV_151	0.0158169452206464	0.00684603272403642	0	0.332646176911544	0.0125681823894628	0.00278947808864961	0.231308580102643	0.0110153388593617	0.00694203401596668	0.199423886549967	0.0171842395973978	0.0253438702393844	0.014189093316937	0.113823782201677	0.0441172415694709	0.162515339458061	0.0156075808249721	0.0392123911155925	0.0162654521795706	0.0727254488915638	0.355282373199067	0.155858236768991	0.0324100620777343
ASV_573	0.195075657721305	0.146048698112777	0.146076794657763	0.0327961019490255	0.150818188673554	0.0669474741275907	0.108425896923114	0.159722413460744	0.113386555594122	0.0984809316296132	0.166932613231864	0.398589959219409	0.0614860710400605	0.169574206137192	0.179226293875975	0.242114689396703	0.53288740245262	0.0868274374702406	0.150455432661028	0.210653024375564	0.0915451513764467	0.20329335230738	0.443768542295131
ASV_103	0.0105446301470976	0.0136920654480728	0.00231867928028195	0	0	0.00278947808864961	0.0072283931282076	0	0.00462802267731112	0.00246202329074033	0.00245489137105683	0	0.00472969777231235	0.32288787195986	1.67645517963989	0.142615501973401	0.0245261984392419	0.700221269921295	1.52488614183474	0.00752332229912729	0.00653893938403191	0.00225881502563755	0.00747924509486176
ASV_111	0.0790847261032319	0.0638963054243399	0.1669449081803	0.0210832083958021	0.339340924515497	0.0530000836843427	0.115654290051322	0.107399553878776	0.263797292606734	0.386537656646232	0.225850006137228	0.0161279174250628	0.00472969777231235	0.00929173732258589	0.0110293103923677	0.0397996749693211	0.084726867335563	0.0140044253984259	0	0.0100310963988364	0.0610301009176312	0.0293645953332882	0.00747924509486176
ASV_102	0.0843570411767807	0.00228201090801214	0.0370988684845112	0.00702773613193403	0.0653545484252067	0.106000167368685	0.0819217887863528	0.0605843637264891	0.0740483628369779	0.103404978211094	0.0908309807291027	0.472317581733982	0.312160052972615	0.290366791330809	0.281247415005377	0.583728566216709	0.0423634336677815	0.092429207629611	0.524560832791152	0.308456214264219	0.0675690403016631	0.140046531589528	0.241828924733864
ASV_132	0.19771181525808	0.15974076356085	0.1669449081803	0.0679347826086956	0.10808636854938	0.390526932410946	0.130111076307737	0.280891140913722	0.078676385514289	0.288056725016619	0.35595924880324	0.0714236343109923	0.0780400132431538	0.0464586866129295	0.0275732759809193	0.165831979038838	0.153846153846154	0.0420132761952777	0.105725439167209	0.025077740997091	0.0196168181520957	0.0316234103589257	0.0523547156640323
ASV_106	0.181894870037433	4.90404144131809	0.0185494342422556	0.00937031484257871	1.09091823140537	0.0139473904432481	0.0048189287521384	0.00826150414452125	0	0.014772139744442	0	0	0	0.0185834746451718	0	0	0.00222965440356745	0	0	0	0	0.0045176300512751	0
ASV_219	0.0237254178309696	0.340019625293809	0.173900946021146	0.0585644677661169	0.314204559736571	0.0278947808864961	0.0915596462906296	0.0605843637264891	0.108758532916811	0.0123101164537017	0.0785565238738186	0.211966914729397	0.115877595421653	0.0255522776371112	0.0165439655885516	0.013266558323107	0.0156075808249721	0.030809735876537	0.0081327260897853	0.0200621927976728	0.172192070446174	0.336563438819995	0.0897509411383411
ASV_121	0.205620287868403	0.205380981721093	0.197087738823966	0.0609070464767616	0.155845461629339	0.0613685179502915	0.134930005059875	0.101891884449095	0.0115700566932778	0.0812467685944309	0.137473916779183	0.11519941017902	0.0283781866338741	0.00696880299193942	0.00827198279427579	0.152565420715731	0.182831661092531	0.120438058426463	0.00406636304489265	0.0526632560938911	0.246300050131869	0.0338822253845633	0.0473685522674578
ASV_139	0.00790847261032319	0	0	0.00234257871064468	0.00502727295578513	0.00278947808864961	0	0.00275383471484042	0.00231401133865556	0	0.00736467411317049	0.0622076814966707	0.094593955446247	0.123115519524263	0.30054870819202	0.268647806042917	1.25306577480491	0.140044253984259	0.166720884840599	1.66766977630655	1.10290110944005	0.219105057486842	1.02216349629777
ASV_152	0.0237254178309696	0.00456402181602428	0.0046373585605639	0	0	0	0.012047321880346	0	0.0231401133865556	0.00246202329074033	0.00245489137105683	0.267262631615326	0.0449321288369673	0.0116146716532324	0.0496318967656547	0.0298497562269908	0.0222965440356745	0.0252079657171666	0.069128171763175	1.00812518808306	2.76379171298415	0.923855345485758	0.727979855899878
ASV_147	0.0448146781251648	0.132356632664704	0.0556483027267668	0.0585644677661169	0.128195460372521	0.0474211275070434	0.084331253162422	0.170737752320106	0.0254541247252112	0.199423886549967	0.216030440653001	0.0276478584429648	0.0804048621293099	0.325210806290506	0.168196983483608	0.12271566448874	0.325529542920847	0.431336302271518	0.418835393623943	0.273347376868292	0.387977070119227	0.494680490614624	0.246815088130438
ASV_154	0	0.00228201090801214	0.00231867928028195	0	0	0	0	0.0110153388593617	0.00231401133865556	0.00492404658148066	0.00736467411317049	0.251134714190263	0.297970959655678	0.144021928500081	0.788595693054292	0.139298862392624	0.688963210702341	0.0532168165140184	0.463565387117762	1.21877821245862	0.699666514091414	0.575997831537575	1.07701129366009
ASV_167	0.0369062055148416	0.193970927181032	0.192450380263402	0.0679347826086956	0.233768192444009	0.345895282992552	0.103606968170976	0.410321372511222	0.0671063288210112	0.662284265209149	0.270038050816251	0.0161279174250628	0.0283781866338741	0.0139376059838788	0.0193012931866435	0.165831979038838	0.10479375696767	0.207265495896703	0	0.0677099006921456	0.0283354039974716	0.065505635743489	0.147091820198948
ASV_570	0.147624822059366	0.0730243490563885	0.120571322574661	0.0913605697151424	0.130709096850413	0.0892632988367876	0.0746933956581452	0.0688458678710104	0.0161980793705889	0.100942954920354	0.0785565238738186	0.0207358938322236	0.0189187910892494	0.0162605403145253	0.0137866379904596	0.00994991874233027	0.0267558528428094	0.0280088507968518	0	0.0175544186979637	0.0196168181520957	0.0429174854871135	0.0149584901897235
ASV_130	0.118627089154848	0.125510599940668	0.108977926173252	0.260026236881559	0.0377045471683885	0.167368685318977	0.175890899453052	0.421336711370584	0.106444521578156	0.354531353866608	0.314226095495274	0.0184319056286432	0.0118242444307809	0.0720109642500407	0.107535776325585	0.0729660707770887	0.084726867335563	0.100831862868667	0.134189980481457	0.0175544186979637	0.0326946969201595	0.0383998554358384	0.0324100620777343
ASV_123	0.0448146781251648	0.280687341685493	0.206362455945094	0.00468515742128936	0.19606364527562	0.189684510028174	0.18070982820519	0.0908765455897337	0.0509082494504223	0.0935568850481326	0.0662820670185344	0.00691196461074119	0.00709454665846852	0.00696880299193942	0.00275732759809193	0.0165831979038838	0.0133779264214047	0.0280088507968518	0	0	0	0.00225881502563755	0.00249308169828725
ASV_1343	0.052723150735488	0.0547682617922914	0.0904284919309961	0.0960457271364318	0.0150818188673554	0.119947557811933	0.101197503794906	0.13493790102718	0.00231401133865556	0.201885909840707	0.277402724929422	0.0046079764071608	0.00472969777231235	0.00464586866129294	0.00551465519618386	0	0.00222965440356745	0.00840265523905554	0.00406636304489265	0.0050155481994182	0.0392336363041915	0.0045176300512751	0.00997232679314901
ASV_170	0.134444034375494	0.0935624472284978	0.0208681135225376	0.40058095952024	0.075409094336777	0.103210689280036	0.139748933812014	0.245091289620797	0.122642600948745	0.113253071374055	0.0343684791947956	0.0299518466465452	0.106418199877028	0.0743338985806871	0.0165439655885516	0.361513714304667	0.040133779264214	0.0980309777889813	0.126057254391672	0.0401243855953456	0.0501318686109113	0.0790585258973143	0.00249308169828725
ASV_125	0.640586281436179	0.0616142945163278	0.0417362270450751	0.0632496251874063	0.10808636854938	0.605316745236966	0.0746933956581452	0.0633381984413296	0.134212657642022	0.440702169042519	0.142383699521296	0.382462041794346	0.189187910892494	0.0232293433064647	0.0523892243637466	0.258697887300587	0.084726867335563	0.103632747948352	0.081327260897853	0.135419801384291	0.0392336363041915	0.0745408958460392	0.184488045673257
ASV_126	0.0316338904412928	0.00912804363204856	0.0278241513633834	0.00468515742128936	0.0075409094336777	0.424000669474741	0.257812688239404	0.685704843995263	0.0115700566932778	0.568727380161016	0.552350558487787	0.00691196461074119	0.00236484888615617	0.00929173732258589	0	0	0	0.00280088507968518	0	0	0	0.00225881502563755	0.00498616339657451
ASV_1357	0.00790847261032319	0.015974076356085	0.00927471712112781	0.131184407796102	0.0125681823894628	0.0418421713297442	0.142158398188083	0.305675653347286	0.00231401133865556	0.022158209616663	0.0662820670185344	0.0138239292214824	0.00236484888615617	0.0209064089758183	0.0551465519618386	0.321714039335345	0.593088071348941	0.0392123911155925	0.0406636304489265	0.0376166114956365	0.0261557575361276	1.4975943619977	0.00747924509486176
ASV_128	0.0105446301470976	0.00456402181602428	0.0324615099239473	0.241285607196402	0.093004549682025	0.209210856648721	0.395152157675349	0.151460909316223	0.00231401133865556	0.312676957924022	0.473794034613968	0.0184319056286432	0.0307430355200303	0.246231039048526	0.336393966967215	0.11276574574641	0.0914158305462653	0.109234518107722	0.821405335068315	0.0326010632962183	0.128599141219294	0.0406586704614759	0.0174515718880108
ASV_136	0.26361575367744	0.171150818100911	0.157670191059173	0.0421664167916042	0.226227283010331	0.14505286060978	0.0313230368888996	0.0908765455897337	0.0809903968529446	0.029544279488884	0.0515527187921934	0.00691196461074119	0.0118242444307809	0.0139376059838788	0.00827198279427579	0.145932141554177	0.111482720178372	0.0140044253984259	0.0121990891346779	0.0025077740997091	0.0523115150722553	0.10164667615369	0.00249308169828725
ASV_160	0.129171719301945	0.230483101709226	0.0904284919309961	0.0515367316341829	0.057813638991529	0.0753159083935396	0.036141965641038	0.0771073720155316	0.0485942381117667	0.137873304281458	0.272492942187308	0.0161279174250628	0.0236484888615617	0.116146716532324	0.132351724708413	0.0596995124539816	0.0579710144927536	0.0280088507968518	0.0447299934938191	0.0275855150968001	0.0217964646134397	0.11971719635879	0.117174839819501
ASV_202	0.0289977329045184	0.171150818100911	0.0231867928028195	0.0163980509745127	0.143277279239876	0.00557895617729923	0.0313230368888996	0.145953239886542	0.129584634964711	0.0787847453036906	0.0270038050816251	0.103679469161118	0.0638509199262167	0.0348440149596971	0.0827198279427579	0.0829159895194189	0.321070234113712	0.179256645099852	0.0406636304489265	0.100310963988364	0.276815100590684	0.0496939305640261	0.114681758121214
ASV_150	0.202984130331629	0.114100545400607	0.171582266740864	0.0749625187406297	0.057813638991529	0.345895282992552	0.0987880394188372	0.234075950761435	0.0925604535462224	0.214196026294409	0.304406530011047	0.0322558348501256	0.0567563732677482	0.0301981462984041	0.0220586207847354	0.109449106165633	0.100334448160535	0.0280088507968518	0.101659076122316	0.00752332229912729	0.0283354039974716	0.0293645953332882	0.0349031437760215
ASV_145	0	0.0136920654480728	0.0347801892042293	0.124156671664168	0.211145464142976	0.164579207230327	0.175890899453052	0.137691735742021	0.00231401133865556	0.199423886549967	0.189026635571376	0.0645116697002511	0.014189093316937	0.0371669492903436	0.0606612071580224	0.0530662332924281	0.0668896321070234	0.0364115060359073	0.0284645413142485	0.0300932891965092	0.237581464286493	0.0722820808204016	0.0523547156640323
ASV_453	0.052723150735488	0.180278861732959	0.0556483027267668	0.0304535232383808	0.100545459115703	0.086473820748138	0.0915596462906296	0.0715997025858508	0.141154691657989	0.137873304281458	0.0957407634712164	0.0023039882035804	0.00709454665846852	0.0185834746451718	0.0220586207847354	0.0298497562269908	0.124860646599777	0.0336106209562222	0.0203318152244632	0.0125388704985455	0.0806469190697269	0.0293645953332882	0.019944653586298
ASV_1445	0.0685400959561343	0.152894730836813	0.10665924689297	0.0538793103448276	0.0779227308146696	0.0306842589751458	0.414427872683902	0.00826150414452125	0.344787689459678	0.14772139744442	0.137473916779183	0.046079764071608	0.0118242444307809	0.00696880299193942	0.00275732759809193	0.0232164770654373	0.00891861761426979	0.0196061955577963	0.00406636304489265	0.0125388704985455	0.0544911615335992	0.0926114160511396	0.0224377352845853
ASV_174	0.0184531027574208	0.264713265329408	0.0417362270450751	0.0351386806596702	0.105572732071488	0.0613685179502915	0.0650555381538684	0.0633381984413296	0.099502487562189	0.167417583770342	0.0883760893580459	0.023039882035804	0.0094593955446247	0.0185834746451718	0.0165439655885516	0.0265331166462141	0.0735785953177257	0.00840265523905554	0.0162654521795706	0.0175544186979637	0.0370539898428475	0.0835761559485894	0.0174515718880108
ASV_156	0.0026361575367744	0.0228201090801214	0.00695603784084585	0.00468515742128936	0.0251363647789257	0.0251053027978465	0.036141965641038	0.0247845124335637	0.0231401133865556	4.79109732378068	0.0343684791947956	0.00921595281432159	0.0094593955446247	0.0185834746451718	0.00551465519618386	0	0.0156075808249721	0.00840265523905554	0.00406636304489265	0.0050155481994182	0.0108982323067198	0.0361410404102008	0.0124654084914363
ASV_195	0.0105446301470976	0.00228201090801214	0.00231867928028195	0	0.00251363647789257	0	0.0024094643760692	0	0.00925604535462224	0.00492404658148066	0.00490978274211366	0.836347717899684	0.167904270917088	0.373992427234082	0.284004742603469	0.291864283108355	0.341137123745819	0.719827465479091	0.146389069616135	0.245761861771492	0.928529392532531	0.65505635743489	0.194460372466406
ASV_173	0.192439500184531	0.308071472581639	0.162307549619737	0.0609070464767616	0.0955181861599176	0.14784233869843	0.0144567862564152	0.143199405171702	0.203632997801689	0.155107467316641	0.137473916779183	0.124415362993341	0.134796386510902	0.0766568329113336	0.00827198279427579	0.0530662332924281	0.00891861761426979	0.0196061955577963	0.0243981782693559	0.0601865783930184	0.00435929292268794	0.0135528901538253	0.112188676422926
ASV_141	0.0474508356619392	0.177996850824947	0.0649230198478946	0.0773050974512744	0.0527863660357439	0.0306842589751458	0.0626460737777992	0.0881227108748933	0.0231401133865556	0.0837087918851712	0.0957407634712164	0.034559823053706	0.0118242444307809	0.19744941810495	0.15716767309124	0.48091273921263	0.318840579710145	0.54617259053861	0.182986337020169	0.0476477078944729	0.191808888598269	0.207810982358655	0.0822716960434794
ASV_166	0.213528760478726	0.931060450468953	0.0718790576887405	0.0304535232383808	0.211145464142976	0.0641579960389411	0.0987880394188372	0.0165230082890425	0.418836052296656	0.0541645123962873	0.0196391309684546	0.0184319056286432	0.054391524381592	0.195126483774304	0.187498276670251	0.0530662332924281	0.243032329988852	0.338907094641907	0.207384515289525	0.152974220082255	0.202707120904989	0.0858349709742269	0.0623270424571813
ASV_159	0.292613486581958	0.015974076356085	0.00231867928028195	0	0.165900007540909	0.00278947808864961	0.0024094643760692	0.00275383471484042	0.00231401133865556	0.00246202329074033	0	0.182015068082851	0.361821879581895	1.55404306720249	0.00827198279427579	0.175781897781168	0.0245261984392419	0.092429207629611	0.894599869876383	1.18868492326211	0.00653893938403191	0.0542115606153012	0.363989927949939
ASV_192	0.0105446301470976	0.00684603272403642	0.108977926173252	0.0304535232383808	0.0100545459115703	0.036263215152445	0.0048189287521384	0.0192768430038829	0.0138840680319334	0.0320063027796243	0.014729348226341	0	0.0118242444307809	0.00929173732258589	0.00827198279427579	0.0431163145500978	0.00891861761426979	0.0280088507968518	0.0081327260897853	0.0050155481994182	0.0435929292268794	0.0293645953332882	0.029916980379447
ASV_162	0.0184531027574208	0.711987403299788	0.0579669820070488	0.0117128935532234	0.241309101877686	0.0613685179502915	0.178300363829121	0.0550766942968083	0.821474025222724	0.307752911342541	0.0540076101632503	0.023039882035804	0.0378375821784988	0.0371669492903436	0.0523892243637466	0.0298497562269908	0.0535117056856187	0.0700221269921295	0.0081327260897853	0.0200621927976728	0.0566708079949432	0.0090352601025502	0.019944653586298
ASV_1200	0.0500869931987135	0.00456402181602428	0.0602856612873307	0.267053973013493	0.017595455345248	0.0585790398616419	0.139748933812014	0.0578305290116487	0.00925604535462224	0.142797350862939	0.0957407634712164	0.0645116697002511	0.0118242444307809	0.0139376059838788	0.0165439655885516	0.0198998374846605	0.0267558528428094	0.0252079657171666	0.00406636304489265	0.0376166114956365	0.0675690403016631	0.0677644507691265	0.039889307172596
ASV_146	0.195075657721305	0.0273841308961457	0.09506585049156	0.0187406296851574	0.0502727295578513	0.0613685179502915	0.0987880394188372	0.212045273042712	0.0485942381117667	0.0517024891055469	0.00490978274211366	0	0.00709454665846852	0.00464586866129294	0.00275732759809193	0.0331663958077676	0.0133779264214047	0	0.0162654521795706	0.0050155481994182	0.0544911615335992	0.0112940751281878	0.00498616339657451
ASV_182	0.129171719301945	0.19168891627302	0.0927471712112781	0.0445089955022489	0.0653545484252067	0.0976317331027365	0.06023660940173	0.123922562167819	0.192062941108411	0.118177117955536	0.120289677181785	0.276478584429648	0.208106701981743	0.0557504239355153	0.0110293103923677	0.0563828728732049	0.040133779264214	0.0364115060359073	0.0406636304489265	0.215668572574982	0.0632097473789751	0.248469652820131	0.249308169828725
ASV_153	0.171350239890336	0.104972501768558	0.102021888332406	0.126499250374813	0.130709096850413	0.184105553850875	0.137339469435944	0.225814446616914	0.057850283466389	0.236354235911072	0.125199459923898	0.0575997050895099	0.0591212221539044	0.11846965086297	0.0413599139713789	0.0729660707770887	0.0267558528428094	0.0560177015937036	0.134189980481457	0.0601865783930184	0.0850062119924148	0.0609880056922139	0.114681758121214
ASV_193	0.123899404228397	0.100408479952534	0.0788350955295864	0.00937031484257871	0.140763642761984	0.0530000836843427	0.0987880394188372	0.0605843637264891	0.152724748351267	0.0935568850481326	0.0810114152448754	0.011519941017902	0	0.00696880299193942	0.00275732759809193	0.0895492686809724	0.160535117056856	0.00280088507968518	0	0.0125388704985455	0.069748686763007	0.0474351155383886	0.00997232679314901
ASV_201	0.0184531027574208	0.0136920654480728	0.0046373585605639	0.00468515742128936	0	0	0.0024094643760692	0.099138049734255	0.00694203401596668	0.0935568850481326	0.00981956548422732	0.195838997304334	0.118242444307809	0.0278752119677577	0.0358452587751951	0.013266558323107	0.084726867335563	0.0420132761952777	0.00406636304489265	0.937907513291203	0.83480459469474	0.280093063179056	0.0448754705691706
ASV_175	0.511414562134233	0.20309897081308	0.0881098126507142	0.0515367316341829	0.198577281753513	0.167368685318977	0.118063754427391	0.0633381984413296	0.136526668980678	0.137873304281458	0.0687369583895913	0.00921595281432159	0.00709454665846852	0.0116146716532324	0.0165439655885516	0.102815827004079	0.133779264214047	0.0364115060359073	0.00406636304489265	0.0200621927976728	0.0871858584537588	0.0135528901538253	0.0149584901897235
ASV_264	0.0369062055148416	0.0410761963442185	0.0695603784084585	0.0234257871064468	0.0653545484252067	0.0139473904432481	0.036141965641038	0.033046016578085	0.0717343514983223	0.022158209616663	0.0368233705658525	0.0207358938322236	0.0094593955446247	0.0209064089758183	0.0551465519618386	0.0464329541308746	0.0624303232998885	0.0336106209562222	0.0284645413142485	2.82124586217274	0.0348743433815035	0.0383998554358384	0.438782378898557
ASV_266	0.00790847261032319	0.00684603272403642	0.00927471712112781	0.00937031484257871	0.017595455345248	0.343105804903902	1.0167939667012	0.0247845124335637	0.0208261020479	0.0960189083388729	0.0319135878237388	0.479229546344723	0.0496618266092797	0.0116146716532324	0.0634185347561144	0.0364830353885443	0.0579710144927536	0.0112035403187407	0.325309043591412	0.233222991272946	0.176551363368862	0.66409161753744	0.0897509411383411
ASV_165	0.052723150735488	0.205380981721093	0.0417362270450751	0.358414542728636	0.0477590930799588	0.086473820748138	0.106016432547045	0.0413075207226062	0.0509082494504223	0.0541645123962873	0.0981956548422732	0.011519941017902	0.0331078844061864	0.0998861762177983	0.0193012931866435	0.149248781134954	0.12263099219621	0.599389407052629	0.426968119713728	0.0451399337947638	0.233222171363805	0.0383998554358384	0.0673132058537558
ASV_196	0.0421785205883904	0.225919079893202	0.173900946021146	0.079647676161919	0.140763642761984	0.00836843426594884	0.0433703587692456	0.0771073720155316	0.0439662154344556	0.0566265356870276	0.198846201055603	0.0299518466465452	0.0354727332923426	0.0301981462984041	0.0275732759809193	0.106132466584856	0.1917502787068	0.0252079657171666	0.0325309043591412	0.0476477078944729	0.139497373526014	0.121976011384428	0.0972301862332029
ASV_208	0.00790847261032319	0.00456402181602428	0.0046373585605639	0.00468515742128936	0.0125681823894628	0.00836843426594884	0.0048189287521384	0	0.00462802267731112	0.0270822561981436	0.00981956548422732	0.0391677994608668	0.0189187910892494	0.689911496202002	0.0413599139713789	0.198998374846605	2.69565217391304	0.030809735876537	0.0569290826284971	0.0401243855953456	0.0588504544562872	0.0858349709742269	0.0124654084914363
ASV_158	0.0922655137871039	0.613860934255266	0.227230569467631	0.107758620689655	0.00502727295578513	0.00836843426594884	0.315639833265065	0.00275383471484042	0.0809903968529446	0.236354235911072	0.338775009205843	0.0138239292214824	0.00236484888615617	0.0139376059838788	0.00551465519618386	0.00994991874233027	0.0379041248606466	0.00280088507968518	0	0.0025077740997091	0	0.0993878611280522	0.00747924509486176
ASV_171	0.324247377023251	0.0273841308961457	0.0811537748098683	0.0163980509745127	0.173440916974587	0.139473904432481	0.072283931282076	0.118414892738138	0.0532222607890779	0.145259374153679	0.130109242666012	0.0806395871253139	0.13006668873859	0.0905944388952124	0.0165439655885516	0.0198998374846605	0.00222965440356745	0.0196061955577963	0.0447299934938191	0.0451399337947638	0.00653893938403191	0.0316234103589257	0.0349031437760215
ASV_235	0.0184531027574208	0.00912804363204856	0.0718790576887405	0.0515367316341829	0.0829500037704547	0.0976317331027365	0.0578271450256608	0.0908765455897337	0.057850283466389	0.0467784425240663	0.186571744200319	0.168191138861369	0.219930946412524	0.211387024088829	0.179226293875975	0.155882060296508	0.0869565217391304	0.092429207629611	0.130123617436565	0.0802487711906911	0.069748686763007	0.103905491179327	0.0423823888708833
ASV_1368	0.224073390625824	0.155176741744826	0.0162307549619737	0.0163980509745127	0.0251363647789257	0.0306842589751458	0.0168662506324844	0.0247845124335637	0.0208261020479	0.0393923726518453	0.144838590892353	0.11519941017902	0.094593955446247	0.120792585193617	0.118565086717953	0.0563828728732049	0.0468227424749164	0.0672212419124443	0.069128171763175	0.0551710301936002	0.0348743433815035	0.0542115606153012	0.0747924509486176
ASV_979	0.0184531027574208	0.463248214326465	0.287516230754962	0.107758620689655	0.625895482995249	0.0390526932410946	0.144567862564152	0.0853688761600529	0.192062941108411	0.00492404658148066	0.122744568552842	0.142847268621985	0.104053350990872	0.00696880299193942	0.0110293103923677	0.00663327916155351	0.0289855072463768	0.0700221269921295	0	0.0451399337947638	0.0784672726083829	0.0519527455896637	0.0573408790606068
