X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_22	14.3928472948656	-8.87725797467196	ASV_22	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	306.106382978723
ASV_221	-16.1063284349289	6.42970846148678	ASV_221	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	Unassigned	23.2340425531915
ASV_223	7.50637557145407	17.9559218719252	ASV_223	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	27.4255319148936
ASV_224	-8.19707067533071	3.62560923345477	ASV_224	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Unassigned	Unassigned	23.8936170212766
ASV_225	19.1668391964902	-8.14150324741579	ASV_225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	33.1914893617021
ASV_226	10.3318987114806	7.11667340988005	ASV_226	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	25.4255319148936
ASV_227	-15.4707506464648	8.82421551960156	ASV_227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	25.6170212765957
ASV_228	13.154091535555	6.50012816793252	ASV_228	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	23.1063829787234
ASV_229	8.35849625553212	-13.3591622916226	ASV_229	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	27.0212765957447
ASV_230	12.2788009630176	5.78935955947674	ASV_230	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	27.1489361702128
ASV_231	18.6474000857709	-15.7250857782043	ASV_231	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	36.6808510638298
ASV_232	-11.6843304999039	-10.8596009515011	ASV_232	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	23.9787234042553
ASV_233	21.1061852269822	-10.7517662441161	ASV_233	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	23.5744680851064
ASV_234	13.1486632551741	13.9276242144535	ASV_234	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	27.5744680851064
ASV_235	-10.7498251378895	-20.5171373573094	ASV_235	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned	38.8085106382979
ASV_237	20.5576632319977	-9.94849279135347	ASV_237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	32.7234042553191
ASV_238	13.4051655811202	13.1836551506488	ASV_238	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	28.4255319148936
ASV_24	10.6982962554746	1.98670473428056	ASV_24	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	259.425531914894
ASV_240	4.65500110103893	-9.74285162078126	ASV_240	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	25.8297872340426
ASV_241	1.0786216605597	19.0560796440379	ASV_241	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Stomatobaculum	Unassigned	24
ASV_242	-1.23684168957787	10.1377280481096	ASV_242	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	19.7021276595745
ASV_243	14.7663468568346	-20.7426452570362	ASV_243	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	21.9574468085106
ASV_246	-6.89236473495608	2.48297679992292	ASV_246	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	17.2127659574468
ASV_249	5.18629030866526	-24.0021782025395	ASV_249	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Unassigned	19.1914893617021
ASV_25	7.80599682585489	0.703547087016424	ASV_25	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	285.063829787234
ASV_250	9.01230252744705	-14.5057856613355	ASV_250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	22.1702127659574
ASV_252	10.6627972861837	-5.84820313972602	ASV_252	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	18.2765957446809
ASV_255	10.0224085305342	-14.549575510734	ASV_255	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	25.4255319148936
ASV_256	-16.966535176015	-1.03992382352066	ASV_256	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	27.5744680851064
ASV_26	8.22201539846461	-3.86262900395764	ASV_26	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Unassigned	269.042553191489
ASV_262	-15.484591809306	0.937206055353824	ASV_262	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	28.7446808510638
ASV_263	-15.9776384810222	-18.1278788547443	ASV_263	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	29.5744680851064
ASV_264	-13.5850969413891	11.415263931575	ASV_264	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	40.0851063829787
ASV_265	20.5488467799185	0.864552566671705	ASV_265	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	20.7872340425532
ASV_266	12.8718451029293	-21.588512430217	ASV_266	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	40
ASV_27	8.13048213914519	3.42850768038014	ASV_27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	259.042553191489
ASV_270	-22.1035981386562	-12.6509068821149	ASV_270	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	Unassigned	18.3404255319149
ASV_271	-21.0600900808054	-8.66382436207095	ASV_271	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnotalea	Unassigned	19.8510638297872
ASV_272	12.2136813550595	13.2907222679239	ASV_272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	21.8510638297872
ASV_273	-2.31065240717793	-14.1698549607975	ASV_273	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	25.1276595744681
ASV_274	-12.05391390104	-23.1777581353703	ASV_274	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Unassigned	31.0425531914894
ASV_275	-16.394284491083	5.74596164813597	ASV_275	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	73.1063829787234
ASV_276	-20.7934664880728	-7.22102811713658	ASV_276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	24.4893617021277
ASV_277	-7.9999646225856	13.379934896589	ASV_277	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	22.2765957446809
ASV_28	-8.78985559235478	-15.0521980695251	ASV_28	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	288.723404255319
ASV_280	5.69941792717918	-16.271483552539	ASV_280	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	17.5531914893617
ASV_282	-6.6137029549873	-22.884721471436	ASV_282	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	17.3191489361702
ASV_284	19.8096102192555	0.0258836888643523	ASV_284	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Unassigned	24.1063829787234
ASV_287	-15.1166460661552	-18.402075491404	ASV_287	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	20.4042553191489
ASV_289	1.31458038042433	-11.7404658707171	ASV_289	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	22.7659574468085
ASV_29	-7.95082169371363	-15.795428763364	ASV_29	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	326.382978723404
ASV_291	12.6847420920417	-8.55128081288955	ASV_291	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Aminipila	Unassigned	25.5106382978723
ASV_292	0.592910511275389	-12.4757490141728	ASV_292	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	22.468085106383
ASV_293	8.6898299022758	9.20707548119516	ASV_293	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Unassigned	29.7446808510638
ASV_294	-15.0843457727496	-20.6193593130402	ASV_294	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Unassigned	17.2553191489362
ASV_295	12.6907795458122	13.5815376851734	ASV_295	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	20.1702127659574
ASV_296	3.39315510874702	-14.5083558744538	ASV_296	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Unassigned	15.6170212765957
ASV_297	-23.0499509756148	-3.43180204231031	ASV_297	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	27.7021276595745
ASV_299	6.92214285408729	-23.7666929329863	ASV_299	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	17.468085106383
ASV_30	-7.47549961061336	8.43001144470451	ASV_30	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	277.68085106383
ASV_300	-20.8927804825372	-11.5813722575881	ASV_300	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	19.4893617021277
ASV_302	3.97251601801493	-11.8626324189878	ASV_302	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	18.531914893617
ASV_303	18.1628735097867	6.59747158553805	ASV_303	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Unassigned	17.2765957446809
ASV_306	7.03255622908329	-11.0764849834094	ASV_306	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	32.2553191489362
ASV_307	21.0344961990425	-0.0735388089195852	ASV_307	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	20.531914893617
ASV_308	-1.78972201840963	-0.40508555109461	ASV_308	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Unassigned	14.9787234042553
ASV_309	-15.1295838974458	7.19089393859934	ASV_309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	Unassigned	24.2978723404255
ASV_31	14.967869142144	-15.4495629101455	ASV_31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	217.042553191489
ASV_310	-17.0896061678532	7.14351747761126	ASV_310	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	21
ASV_311	9.97662989775816	-23.5433648082171	ASV_311	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	15.0212765957447
ASV_313	2.3146009869346	-25.7595736454528	ASV_313	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	20.8723404255319
ASV_314	-18.4143412573796	4.58636856643504	ASV_314	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	18.2978723404255
ASV_315	3.82058247429306	-9.30509880192755	ASV_315	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	23.0425531914894
ASV_316	15.3344449553982	-13.4964784090641	ASV_316	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	15.9787234042553
ASV_317	-20.0351053510005	-5.87015906381843	ASV_317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	19.063829787234
ASV_318	10.7328212339312	11.0682691288107	ASV_318	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Unassigned	19.8936170212766
ASV_319	4.74670773772565	-24.7455625919099	ASV_319	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Unassigned	13.7659574468085
ASV_32	5.92216649031507	15.1397964205111	ASV_32	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	218.106382978723
ASV_320	-7.78650953679558	-22.2806989680615	ASV_320	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Unassigned	12.9574468085106
ASV_321	-11.4947532335575	-1.04189079495448	ASV_321	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	14.6382978723404
ASV_322	12.2914918899398	0.226696193312578	ASV_322	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	17.0212765957447
ASV_323	20.5428674213237	-0.591661648149156	ASV_323	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	22.7659574468085
ASV_325	-22.101137796108	7.22556521662343	ASV_325	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	16.6382978723404
ASV_327	-2.82663201947505	-12.0373439270653	ASV_327	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Unassigned	15.0212765957447
ASV_328	15.4636946712485	-12.2588074571669	ASV_328	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	25.2553191489362
ASV_33	12.9148635474551	1.99083720276333	ASV_33	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Unassigned	175.893617021277
ASV_330	7.69955229194816	14.3298532554544	ASV_330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Unassigned	17.3829787234043
ASV_332	-15.2408076662376	8.37077459660889	ASV_332	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	18.063829787234
ASV_334	8.47321028447788	13.8472696980086	ASV_334	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	14
ASV_335	-15.3599266774307	7.67117101125049	ASV_335	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Unassigned	20.2553191489362
ASV_336	-0.310813014293839	-23.2878518617157	ASV_336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	19.468085106383
ASV_338	-13.8891263854824	-1.54023238661957	ASV_338	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	23.5744680851064
ASV_339	-14.6681528867844	7.58081181877207	ASV_339	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Caecibacterium	Unassigned	19.8297872340426
ASV_34	-4.30008442063594	-0.272297998407599	ASV_34	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	239.553191489362
ASV_340	12.3777173087428	6.57734249830671	ASV_340	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	14.5957446808511
ASV_341	-14.249006240745	0.909404900501903	ASV_341	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	18.2978723404255
ASV_342	-11.9870640740869	9.80212338487911	ASV_342	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Unassigned	12.4893617021277
ASV_344	9.24061156584898	17.2257852680045	ASV_344	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	12.8936170212766
ASV_345	17.9180103066688	-9.74160450284573	ASV_345	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	14
ASV_347	4.45196115311479	-21.7201957246112	ASV_347	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	13.4255319148936
ASV_348	1.85482591408984	-26.0997049570868	ASV_348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	13.5106382978723
ASV_350	-4.72611802897117	-4.41988876889726	ASV_350	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Unassigned	15.5106382978723
ASV_351	12.1072753478135	-19.5947971566249	ASV_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	19.468085106383
ASV_352	17.4892719393226	-12.209555788741	ASV_352	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	13.4255319148936
ASV_353	-10.5123965260503	-13.4349534743824	ASV_353	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Unassigned	11.2553191489362
ASV_354	-10.9166758242752	11.2444175063139	ASV_354	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	19.9574468085106
ASV_355	0.208865976881327	-23.0309771193493	ASV_355	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	12.7659574468085
ASV_357	-11.0946873884605	-1.92621102590441	ASV_357	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	14.5957446808511
ASV_358	10.8532864156442	-4.89614896919803	ASV_358	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Unassigned	12.3617021276596
ASV_359	-4.71398053268029	-1.60083162208258	ASV_359	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Unassigned	13.531914893617
ASV_36	-4.57305474697481	8.90463086891081	ASV_36	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Unassigned	Unassigned	165.702127659574
ASV_360	6.76832227783459	-17.1310130439479	ASV_360	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	Unassigned	13.8297872340426
ASV_361	-11.4454728031837	-11.7206777692299	ASV_361	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	12.6595744680851
ASV_363	3.42089146251504	-11.0942107163003	ASV_363	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	13.7446808510638
ASV_366	3.32470710656501	-18.9049140367273	ASV_366	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Unassigned	19.0851063829787
ASV_367	-10.720602916202	-11.1112177905486	ASV_367	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	14.5744680851064
ASV_369	-4.04845193574237	-26.2351198962108	ASV_369	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Unassigned	12.4893617021277
ASV_37	-10.7796591652308	-0.344973988227245	ASV_37	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	215.085106382979
ASV_370	10.5177868581804	-20.9139206400178	ASV_370	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	14.531914893617
ASV_373	8.86529596608732	-12.9997067949108	ASV_373	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	31.9148936170213
ASV_374	1.66592041061704	5.56299001373436	ASV_374	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	9.17021276595745
ASV_376	19.9554561600775	-10.4407902075149	ASV_376	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Stomatobaculum	Unassigned	11.063829787234
ASV_377	13.5953200586102	0.985701909264594	ASV_377	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Unassigned	10.0212765957447
ASV_378	12.3418672859458	-10.6626212668945	ASV_378	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Unassigned	15.7659574468085
ASV_379	-13.8271257825947	-10.4255383855875	ASV_379	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	13.1914893617021
ASV_38	14.6534448458741	-19.044816361188	ASV_38	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	201.021276595745
ASV_380	-9.15527862783377	9.33843035518329	ASV_380	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	15.1063829787234
ASV_381	13.0303359904025	5.67902962248655	ASV_381	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	12.1276595744681
ASV_382	-13.105665499957	-13.7925880567138	ASV_382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	Unassigned	11.2765957446809
ASV_383	1.86638244215697	-18.1629460253003	ASV_383	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	Unassigned	23.531914893617
ASV_384	-15.614151024566	-13.6416868198612	ASV_384	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned	12.5957446808511
ASV_385	6.38524717971609	17.4826759477363	ASV_385	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	10.7659574468085
ASV_387	5.80235169737719	-19.6899535287503	ASV_387	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Unassigned	15.2765957446809
ASV_389	20.9208662962438	-8.82682760626737	ASV_389	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	10.936170212766
ASV_39	-6.82852653865568	6.24457147226999	ASV_39	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	190.510638297872
ASV_390	-2.77893671945006	-13.0616103228305	ASV_390	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	12.0212765957447
ASV_393	-5.24928276894995	1.70995574145465	ASV_393	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	12.9787234042553
ASV_394	20.089891102421	2.54896009753475	ASV_394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	9.97872340425532
ASV_395	-6.87713696510974	0.584273045304962	ASV_395	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	Unassigned	10.4468085106383
ASV_396	-23.8876431857725	-3.58256811525365	ASV_396	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	16.3617021276596
ASV_397	-1.39572650137407	-2.88732061219116	ASV_397	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Unassigned	Unassigned	Unassigned	8.46808510638298
ASV_398	17.2716601813178	-4.37653480252701	ASV_398	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Bombella	Unassigned	6.97872340425532
ASV_399	-20.1894625630741	1.41739340700899	ASV_399	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	10.5106382978723
ASV_4	7.32432642049661	10.3776204863443	ASV_4	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Unassigned	596
ASV_401	-14.9077769218437	6.44275729146394	ASV_401	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	Unassigned	10.7872340425532
ASV_402	-16.1063594988064	2.52848063813903	ASV_402	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	18.8510638297872
ASV_403	-15.6486396052248	6.69044983393503	ASV_403	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Extibacter	Unassigned	10.8297872340426
ASV_404	4.9772699912974	-22.3670074332202	ASV_404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	13.3404255319149
ASV_405	16.9669696693002	-17.4780684259115	ASV_405	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	11.9787234042553
ASV_407	-11.0832405127319	1.33018636390429	ASV_407	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	Unassigned	17.8723404255319
ASV_409	-4.94096934738409	-1.57002284955597	ASV_409	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	Unassigned	12.063829787234
ASV_41	13.5165016369041	3.27599150219398	ASV_41	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Unassigned	142.63829787234
ASV_410	-18.4079865379425	-15.4328897765918	ASV_410	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Unassigned	13.531914893617
ASV_412	-8.57558999327428	10.021801994769	ASV_412	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	11.8936170212766
ASV_413	-10.3474220757624	9.4129975510676	ASV_413	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Unassigned	9.63829787234043
ASV_415	-4.13028725618505	-1.46791804838392	ASV_415	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea	Unassigned	10.6170212765957
ASV_416	-3.24804925064545	3.1972509358997	ASV_416	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	10.2978723404255
ASV_419	-9.27752770809463	9.6200619181754	ASV_419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	10.3191489361702
ASV_42	9.21056858898624	14.9913282650634	ASV_42	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	178.127659574468
ASV_421	18.4560928720139	0.0136748237698119	ASV_421	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	14.4255319148936
