feature	method	group1	group2	p_values	adj_method	p_adjust
ko00908	edgeR	HMAT	LMAT	0.96677703786777	none	0.96677703786777
ko04930	edgeR	HMAT	LMAT	0.876802393971421	none	0.876802393971421
ko03430	edgeR	HMAT	LMAT	0.991069454241656	none	0.991069454241656
ko00906	edgeR	HMAT	LMAT	0.0140081186259184	none	0.0140081186259184
ko00900	edgeR	HMAT	LMAT	0.825526909821699	none	0.825526909821699
ko00901	edgeR	HMAT	LMAT	0.000639066692333007	none	0.000639066692333007
ko00903	edgeR	HMAT	LMAT	0.635423979498882	none	0.635423979498882
ko00471	edgeR	HMAT	LMAT	0.964325614091461	none	0.964325614091461
ko00472	edgeR	HMAT	LMAT	0.602171549243464	none	0.602171549243464
ko00473	edgeR	HMAT	LMAT	0.958362936724341	none	0.958362936724341
ko05111	edgeR	HMAT	LMAT	0.904166470892537	none	0.904166470892537
ko04210	edgeR	HMAT	LMAT	0.699518374353636	none	0.699518374353636
ko00240	edgeR	HMAT	LMAT	0.913712116399236	none	0.913712116399236
ko04011	edgeR	HMAT	LMAT	0.359298572919386	none	0.359298572919386
ko00944	edgeR	HMAT	LMAT	0.000218814224540179	none	0.000218814224540179
ko04113	edgeR	HMAT	LMAT	0.00569462456352546	none	0.00569462456352546
ko04070	edgeR	HMAT	LMAT	0.7710728921209	none	0.7710728921209
ko04640	edgeR	HMAT	LMAT	0.00124805058805646	none	0.00124805058805646
ko04310	edgeR	HMAT	LMAT	0.357203704462417	none	0.357203704462417
ko03420	edgeR	HMAT	LMAT	0.948054726971138	none	0.948054726971138
ko00770	edgeR	HMAT	LMAT	0.968071650756759	none	0.968071650756759
ko02040	edgeR	HMAT	LMAT	0.36863787845166	none	0.36863787845166
ko04912	edgeR	HMAT	LMAT	0.210504773339583	none	0.210504773339583
ko00670	edgeR	HMAT	LMAT	0.904153510932319	none	0.904153510932319
ko04920	edgeR	HMAT	LMAT	0.595039859891895	none	0.595039859891895
ko04144	edgeR	HMAT	LMAT	0.890798111372838	none	0.890798111372838
ko00930	edgeR	HMAT	LMAT	0.357265512273218	none	0.357265512273218
ko04112	edgeR	HMAT	LMAT	0.914873650039756	none	0.914873650039756
ko04075	edgeR	HMAT	LMAT	0.85480437140199	none	0.85480437140199
