feature	method	group1	group2	p_values	adj_method	p_adjust
ko00650	LinDA	HMAT	MD	0.953060034461839	none	0.953060034461839
ko05220	LinDA	HMAT	MD	0.163519420500406	none	0.163519420500406
ko02030	LinDA	HMAT	MD	0.875915221914515	none	0.875915221914515
ko03320	LinDA	HMAT	MD	0.612421329368496	none	0.612421329368496
ko04612	LinDA	HMAT	MD	0.907035016695173	none	0.907035016695173
ko04621	LinDA	HMAT	MD	0.901349778362088	none	0.901349778362088
ko04622	LinDA	HMAT	MD	0.409383974403892	none	0.409383974403892
ko00910	LinDA	HMAT	MD	0.946553007735363	none	0.946553007735363
ko00460	LinDA	HMAT	MD	0.860671331571621	none	0.860671331571621
ko00830	LinDA	HMAT	MD	0.397438284403932	none	0.397438284403932
ko00780	LinDA	HMAT	MD	0.391786194630899	none	0.391786194630899
ko00511	LinDA	HMAT	MD	0.0242919167516609	none	0.0242919167516609
ko00970	LinDA	HMAT	MD	0.850394686107247	none	0.850394686107247
ko00030	LinDA	HMAT	MD	0.871457062873741	none	0.871457062873741
ko04972	LinDA	HMAT	MD	0.115180759262221	none	0.115180759262221
ko00232	LinDA	HMAT	MD	0.314385196056363	none	0.314385196056363
ko00230	LinDA	HMAT	MD	0.968565960182183	none	0.968565960182183
ko04122	LinDA	HMAT	MD	0.51467182323729	none	0.51467182323729
ko00540	LinDA	HMAT	MD	0.0623294321293914	none	0.0623294321293914
ko05014	LinDA	HMAT	MD	0.386504445079333	none	0.386504445079333
ko00660	LinDA	HMAT	MD	0.82400088593104	none	0.82400088593104
ko03020	LinDA	HMAT	MD	0.811672329102231	none	0.811672329102231
ko04512	LinDA	HMAT	MD	0.0828909118546881	none	0.0828909118546881
ko00982	LinDA	HMAT	MD	0.695784857519565	none	0.695784857519565
ko03010	LinDA	HMAT	MD	0.812020871019175	none	0.812020871019175
ko00140	LinDA	HMAT	MD	0.611023062001836	none	0.611023062001836
ko05100	LinDA	HMAT	MD	0.104930260293447	none	0.104930260293447
ko00860	LinDA	HMAT	MD	0.484095579544532	none	0.484095579544532
ko05410	LinDA	HMAT	MD	0.289689986748672	none	0.289689986748672
ko00330	LinDA	HMAT	MD	0.85511433724373	none	0.85511433724373
ko00908	LinDA	HMAT	MD	0.83457035520505	none	0.83457035520505
ko04930	LinDA	HMAT	MD	0.755157974181168	none	0.755157974181168
ko03430	LinDA	HMAT	MD	0.900021996931209	none	0.900021996931209
ko00906	LinDA	HMAT	MD	0.617084169352591	none	0.617084169352591
ko00900	LinDA	HMAT	MD	0.898941658412257	none	0.898941658412257
ko00901	LinDA	HMAT	MD	0.0520082820142221	none	0.0520082820142221
ko00903	LinDA	HMAT	MD	0.412609601500591	none	0.412609601500591
ko00471	LinDA	HMAT	MD	0.67858166452276	none	0.67858166452276
ko00472	LinDA	HMAT	MD	0.252141074452808	none	0.252141074452808
ko00473	LinDA	HMAT	MD	0.846016798846324	none	0.846016798846324
ko05111	LinDA	HMAT	MD	0.48382564137497	none	0.48382564137497
ko04210	LinDA	HMAT	MD	0.729481321260008	none	0.729481321260008
ko00240	LinDA	HMAT	MD	0.934764191624788	none	0.934764191624788
ko04011	LinDA	HMAT	MD	0.138030048113753	none	0.138030048113753
ko00944	LinDA	HMAT	MD	0.242154360459346	none	0.242154360459346
ko04113	LinDA	HMAT	MD	0.677561404895642	none	0.677561404895642
ko04070	LinDA	HMAT	MD	0.932044323339304	none	0.932044323339304
ko04640	LinDA	HMAT	MD	0.111904301122845	none	0.111904301122845
ko04310	LinDA	HMAT	MD	0.163519420500406	none	0.163519420500406
ko03420	LinDA	HMAT	MD	0.935009392508609	none	0.935009392508609
ko00770	LinDA	HMAT	MD	0.833138405360875	none	0.833138405360875
ko02040	LinDA	HMAT	MD	0.978582300208019	none	0.978582300208019
ko04912	LinDA	HMAT	MD	0.919718719462017	none	0.919718719462017
ko00670	LinDA	HMAT	MD	0.924780106492454	none	0.924780106492454
ko04920	LinDA	HMAT	MD	0.128158007360908	none	0.128158007360908
ko04144	LinDA	HMAT	MD	0.654575945932031	none	0.654575945932031
ko00930	LinDA	HMAT	MD	0.274639515850788	none	0.274639515850788
ko04112	LinDA	HMAT	MD	0.970038675449899	none	0.970038675449899
ko04075	LinDA	HMAT	MD	0.727462712727308	none	0.727462712727308
