feature	method	group1	group2	p_values	adj_method	p_adjust
ko00524	edgeR	HMAT	NC	0.968609596274748	none	0.968609596274748
ko00300	edgeR	HMAT	NC	0.976230086086966	none	0.976230086086966
ko05222	edgeR	HMAT	NC	0.000459218110631028	none	0.000459218110631028
ko05416	edgeR	HMAT	NC	0.000488177478280111	none	0.000488177478280111
ko00260	edgeR	HMAT	NC	0.932225079782762	none	0.932225079782762
ko00190	edgeR	HMAT	NC	0.657375496540786	none	0.657375496540786
ko03440	edgeR	HMAT	NC	0.99495199967923	none	0.99495199967923
ko00750	edgeR	HMAT	NC	0.697374973925234	none	0.697374973925234
ko00950	edgeR	HMAT	NC	0.829934329259427	none	0.829934329259427
ko00592	edgeR	HMAT	NC	0.000135196302020905	none	0.000135196302020905
ko00591	edgeR	HMAT	NC	0.245060838238875	none	0.245060838238875
ko00590	edgeR	HMAT	NC	0.029685716940208	none	0.029685716940208
ko00062	edgeR	HMAT	NC	0.392178251501069	none	0.392178251501069
ko00061	edgeR	HMAT	NC	0.660970023015084	none	0.660970023015084
ko03070	edgeR	HMAT	NC	0.902267073375387	none	0.902267073375387
ko00253	edgeR	HMAT	NC	0.295712881148815	none	0.295712881148815
ko03060	edgeR	HMAT	NC	0.722840007632056	none	0.722840007632056
ko00380	edgeR	HMAT	NC	0.988482801312296	none	0.988482801312296
ko00500	edgeR	HMAT	NC	0.70026651850816	none	0.70026651850816
ko05120	edgeR	HMAT	NC	0.76173838654619	none	0.76173838654619
ko04666	edgeR	HMAT	NC	0.0657057620755272	none	0.0657057620755272
ko05322	edgeR	HMAT	NC	0.449172085138374	none	0.449172085138374
ko04964	edgeR	HMAT	NC	0.0227257873953186	none	0.0227257873953186
ko00625	edgeR	HMAT	NC	0.302013754214578	none	0.302013754214578
ko00624	edgeR	HMAT	NC	0.125030013459674	none	0.125030013459674
ko00627	edgeR	HMAT	NC	0.00320281904834695	none	0.00320281904834695
ko00626	edgeR	HMAT	NC	0.785950248944046	none	0.785950248944046
ko00621	edgeR	HMAT	NC	0.515542551396497	none	0.515542551396497
ko00620	edgeR	HMAT	NC	0.790753785688171	none	0.790753785688171
ko00623	edgeR	HMAT	NC	0.271529092196063	none	0.271529092196063
ko00622	edgeR	HMAT	NC	0.421258405178393	none	0.421258405178393
ko00270	edgeR	HMAT	NC	0.901256406596145	none	0.901256406596145
ko00940	edgeR	HMAT	NC	0.475936830922963	none	0.475936830922963
ko00941	edgeR	HMAT	NC	0.428605772670495	none	0.428605772670495
ko01053	edgeR	HMAT	NC	0.913461153713077	none	0.913461153713077
ko00943	edgeR	HMAT	NC	1.16878221760414e-10	none	1.16878221760414e-10
ko00100	edgeR	HMAT	NC	0.000123089882020293	none	0.000123089882020293
ko00945	edgeR	HMAT	NC	0.622083224799398	none	0.622083224799398
ko01056	edgeR	HMAT	NC	0.00255683099012252	none	0.00255683099012252
ko05016	edgeR	HMAT	NC	0.253735889560284	none	0.253735889560284
ko04145	edgeR	HMAT	NC	1.53960330250912e-05	none	1.53960330250912e-05
ko00071	edgeR	HMAT	NC	0.926791341054329	none	0.926791341054329
ko00072	edgeR	HMAT	NC	0.447304000863647	none	0.447304000863647
ko05219	edgeR	HMAT	NC	0.021341870153138	none	0.021341870153138
ko05215	edgeR	HMAT	NC	0.844378376226807	none	0.844378376226807
ko05211	edgeR	HMAT	NC	0.0316966556834483	none	0.0316966556834483
ko05210	edgeR	HMAT	NC	0.000459218110631028	none	0.000459218110631028
ko01055	edgeR	HMAT	NC	0.474088510520304	none	0.474088510520304
ko00902	edgeR	HMAT	NC	0.459679190048328	none	0.459679190048328
ko04910	edgeR	HMAT	NC	0.698887987112682	none	0.698887987112682
ko00531	edgeR	HMAT	NC	0.834052154849904	none	0.834052154849904
ko04916	edgeR	HMAT	NC	0.459679190048328	none	0.459679190048328
ko00360	edgeR	HMAT	NC	0.960736233610164	none	0.960736233610164
ko00633	edgeR	HMAT	NC	0.0688101426827679	none	0.0688101426827679
ko00630	edgeR	HMAT	NC	0.955604870733384	none	0.955604870733384
ko00363	edgeR	HMAT	NC	0.255767762185392	none	0.255767762185392
ko00364	edgeR	HMAT	NC	0.390516377018502	none	0.390516377018502
ko05130	edgeR	HMAT	NC	2.47294187483531e-08	none	2.47294187483531e-08
ko04115	edgeR	HMAT	NC	0.000459218110631028	none	0.000459218110631028
ko00121	edgeR	HMAT	NC	0.00710361842945699	none	0.00710361842945699
ko04914	edgeR	HMAT	NC	0.844378376226807	none	0.844378376226807
ko00430	edgeR	HMAT	NC	0.840664532250402	none	0.840664532250402
ko02010	edgeR	HMAT	NC	0.652998576787754	none	0.652998576787754
ko00130	edgeR	HMAT	NC	0.12227324124452	none	0.12227324124452
ko04330	edgeR	HMAT	NC	1	none	1
ko03050	edgeR	HMAT	NC	0.486515403542988	none	0.486515403542988
ko00361	edgeR	HMAT	NC	0.137331057068606	none	0.137331057068606
ko00040	edgeR	HMAT	NC	0.775235515141739	none	0.775235515141739
ko00730	edgeR	HMAT	NC	0.247325068658167	none	0.247325068658167
ko00362	edgeR	HMAT	NC	0.449376564520163	none	0.449376564520163
ko01040	edgeR	HMAT	NC	0.902958144690356	none	0.902958144690356
ko00603	edgeR	HMAT	NC	0.317248840143234	none	0.317248840143234
ko03018	edgeR	HMAT	NC	0.7407882661768	none	0.7407882661768
ko00281	edgeR	HMAT	NC	9.56237908599823e-05	none	9.56237908599823e-05
ko00280	edgeR	HMAT	NC	0.745781946310758	none	0.745781946310758
ko03013	edgeR	HMAT	NC	0.615228248812422	none	0.615228248812422
ko04626	edgeR	HMAT	NC	0.952446100634883	none	0.952446100634883
ko05200	edgeR	HMAT	NC	0.979409234207536	none	0.979409234207536
ko00601	edgeR	HMAT	NC	0.69166457392831	none	0.69166457392831
ko00312	edgeR	HMAT	NC	0.100161708518239	none	0.100161708518239
ko05020	edgeR	HMAT	NC	0.11628516209178	none	0.11628516209178
ko05143	edgeR	HMAT	NC	0.375950532943229	none	0.375950532943229
ko00523	edgeR	HMAT	NC	0.650484367102205	none	0.650484367102205
ko00520	edgeR	HMAT	NC	0.827892485488196	none	0.827892485488196
ko00521	edgeR	HMAT	NC	0.783305599549664	none	0.783305599549664
ko05146	edgeR	HMAT	NC	1.00917802883658e-08	none	1.00917802883658e-08
ko05145	edgeR	HMAT	NC	0.000676187032992264	none	0.000676187032992264
ko05144	edgeR	HMAT	NC	1.07094650558112e-11	none	1.07094650558112e-11
ko00052	edgeR	HMAT	NC	0.766320418105426	none	0.766320418105426
ko00053	edgeR	HMAT	NC	0.981262694114907	none	0.981262694114907
ko00051	edgeR	HMAT	NC	0.761598563016945	none	0.761598563016945
ko00401	edgeR	HMAT	NC	0.768538566542281	none	0.768538566542281
ko00400	edgeR	HMAT	NC	0.630947410112496	none	0.630947410112496
ko04020	edgeR	HMAT	NC	0.0342714233637503	none	0.0342714233637503
