feature	method	group1	group2	p_values	adj_method	p_adjust
ko04666	edgeR	LMAT	MD	0.565843407658711	none	0.565843407658711
ko05322	edgeR	LMAT	MD	0.959781911178692	none	0.959781911178692
ko04964	edgeR	LMAT	MD	0.657853809766952	none	0.657853809766952
ko00625	edgeR	LMAT	MD	0.472536602098631	none	0.472536602098631
ko00624	edgeR	LMAT	MD	0.00328693760004057	none	0.00328693760004057
ko00627	edgeR	LMAT	MD	0.814005253111515	none	0.814005253111515
ko00626	edgeR	LMAT	MD	0.206298587943354	none	0.206298587943354
ko00621	edgeR	LMAT	MD	0.152512256279779	none	0.152512256279779
ko00620	edgeR	LMAT	MD	0.973552245685131	none	0.973552245685131
ko00623	edgeR	LMAT	MD	0.474687190932266	none	0.474687190932266
ko00622	edgeR	LMAT	MD	0.0630440563100925	none	0.0630440563100925
ko00270	edgeR	LMAT	MD	0.981843779115397	none	0.981843779115397
ko00940	edgeR	LMAT	MD	0.701411514546185	none	0.701411514546185
ko00941	edgeR	LMAT	MD	0.957716630849135	none	0.957716630849135
ko01053	edgeR	LMAT	MD	0.419880035737199	none	0.419880035737199
ko00943	edgeR	LMAT	MD	0.0818262934008995	none	0.0818262934008995
ko00100	edgeR	LMAT	MD	2.38060817723256e-12	none	2.38060817723256e-12
ko00945	edgeR	LMAT	MD	0.0823157773894941	none	0.0823157773894941
ko01056	edgeR	LMAT	MD	1	none	1
ko05016	edgeR	LMAT	MD	0.614347265952495	none	0.614347265952495
ko04145	edgeR	LMAT	MD	0.275233237134853	none	0.275233237134853
ko00071	edgeR	LMAT	MD	0.799385934742348	none	0.799385934742348
ko00072	edgeR	LMAT	MD	0.499615149014292	none	0.499615149014292
ko05219	edgeR	LMAT	MD	0.017141726356061	none	0.017141726356061
ko05215	edgeR	LMAT	MD	0.961657112844	none	0.961657112844
ko05211	edgeR	LMAT	MD	0.211823311320625	none	0.211823311320625
ko05210	edgeR	LMAT	MD	0.0269145422708332	none	0.0269145422708332
ko01055	edgeR	LMAT	MD	0.937982713412282	none	0.937982713412282
ko00902	edgeR	LMAT	MD	0.169859954124034	none	0.169859954124034
ko04910	edgeR	LMAT	MD	0.695830981694541	none	0.695830981694541
ko00531	edgeR	LMAT	MD	0.0529792188105841	none	0.0529792188105841
ko04916	edgeR	LMAT	MD	0.169859954124034	none	0.169859954124034
ko00360	edgeR	LMAT	MD	0.914133942255947	none	0.914133942255947
ko00633	edgeR	LMAT	MD	0.865539878970452	none	0.865539878970452
ko00630	edgeR	LMAT	MD	0.677293526861225	none	0.677293526861225
ko00363	edgeR	LMAT	MD	0.259268805566059	none	0.259268805566059
ko00364	edgeR	LMAT	MD	0.000511471139612518	none	0.000511471139612518
ko05130	edgeR	LMAT	MD	0.133226020539873	none	0.133226020539873
ko04115	edgeR	LMAT	MD	0.0269145422708332	none	0.0269145422708332
ko00121	edgeR	LMAT	MD	0.927114292479487	none	0.927114292479487
ko04914	edgeR	LMAT	MD	0.961657112844	none	0.961657112844
ko00430	edgeR	LMAT	MD	0.835470657345821	none	0.835470657345821
ko02010	edgeR	LMAT	MD	0.999950078807178	none	0.999950078807178
ko00130	edgeR	LMAT	MD	0.758447878156196	none	0.758447878156196
ko04330	edgeR	LMAT	MD	0.935071019877561	none	0.935071019877561
ko03050	edgeR	LMAT	MD	0.234696683588109	none	0.234696683588109
ko00361	edgeR	LMAT	MD	0.751505405949929	none	0.751505405949929
ko00040	edgeR	LMAT	MD	0.620312399277217	none	0.620312399277217
ko00730	edgeR	LMAT	MD	0.667822568815449	none	0.667822568815449
ko00362	edgeR	LMAT	MD	0.950501067072101	none	0.950501067072101
ko01040	edgeR	LMAT	MD	0.78309809460271	none	0.78309809460271
ko00603	edgeR	LMAT	MD	0.412419956569604	none	0.412419956569604
ko03018	edgeR	LMAT	MD	0.922084437826651	none	0.922084437826651
ko00281	edgeR	LMAT	MD	0.968622670822537	none	0.968622670822537
