"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_771",6,1,0,6
"ASV_499",2,1,0,2
"ASV_323",2,1,0,2
"ASV_647",2,1,0,2
"ASV_612",2,1,0,2
"ASV_561",1,1,0,1
"ASV_4",5,1,0,5
"ASV_31",19,1,0,19
"ASV_24",19,1,0,19
"ASV_17",9,1,0,9
"ASV_11",1,1,0,1
"ASV_82",14,1,0,14
"ASV_720",2,1,0,2
"ASV_109",22,1,0,22
"ASV_32",10,1,0,10
"ASV_61",5,1,0,5
"ASV_3",3,1,0,3
"ASV_45",7,1,0,7
"ASV_1",4,1,0,4
"ASV_73",11,1,0,11
"ASV_54",16,1,0,16
"ASV_6",6,1,0,6
"ASV_80",6,1,0,6
"ASV_26",13,1,0,13
"ASV_507",12,1,0,12
"ASV_98",9,1,0,9
"ASV_10",5,1,0,5
"ASV_128",18,1,0,18
"ASV_215",4,1,0,4
"ASV_9",7,1,0,7
"ASV_155",14,1,0,14
"ASV_20",2,1,0,2
"ASV_23",9,1,0,9
"ASV_1658",5,1,0,5
"ASV_21",8,1,0,8
"ASV_119",8,1,0,8
"ASV_13",7,1,0,7
"ASV_196",6,1,0,6
"ASV_170",14,1,0,14
"ASV_195",7,1,0,7
"ASV_64",13,1,0,13
"ASV_278",12,1,0,12
"ASV_72",5,1,0,5
"ASV_238",4,1,0,4
"ASV_156",8,1,0,8
"ASV_14",6,1,0,6
"ASV_295",6,1,0,6
"ASV_49",4,1,0,4
"ASV_104",10,1,0,10
"ASV_99",6,1,0,6
"ASV_477",8,1,0,8
"ASV_291",6,1,0,6
"ASV_246",1,1,0,1
"ASV_415",7,1,0,7
"ASV_1505",5,1,0,5
"ASV_182",3,1,0,3
"ASV_443",3,1,0,3
"ASV_662",2,1,0,2
"ASV_401",2,1,0,2
"ASV_547",4,1,0,4
"ASV_172",2,1,0,2
"ASV_673",6,1,0,6
"ASV_261",2,1,0,2
"ASV_665",2,1,0,2
"ASV_1135",1,1,0,1
