OTU	Group
ASV_239	HD4
ASV_239	HD5
ASV_239	HD6
ASV_239	HD8
ASV_239	MD2
ASV_239	MD3
ASV_239	MD4
ASV_239	MD5
ASV_239	MD6
ASV_239	MD7
ASV_239	MD8
ASV_217	HD4
ASV_217	NC1
ASV_217	NC10
ASV_217	NC11
ASV_217	NC12
ASV_217	NC13
ASV_217	NC14
ASV_217	NC15
ASV_217	NC2
ASV_217	NC3
ASV_217	NC4
ASV_217	NC5
ASV_217	NC6
ASV_217	NC7
ASV_217	NC8
ASV_217	NC9
ASV_162	HD10
ASV_162	HD13
ASV_162	HD3
ASV_162	HD4
ASV_162	HD5
ASV_162	HD6
ASV_162	HD7
ASV_162	HD8
ASV_162	HD9
ASV_162	MD10
ASV_162	MD11
ASV_162	MD2
ASV_162	MD3
ASV_162	MD4
ASV_162	MD5
ASV_162	MD9
ASV_162	NC14
ASV_222	NC1
ASV_222	NC10
ASV_222	NC11
ASV_222	NC12
ASV_222	NC13
ASV_222	NC15
ASV_222	NC2
ASV_222	NC3
ASV_222	NC4
ASV_222	NC5
ASV_222	NC6
ASV_222	NC7
ASV_222	NC9
ASV_256	HD10
ASV_256	HD12
ASV_256	HD13
ASV_256	HD14
ASV_256	HD2
ASV_256	HD7
ASV_256	HD9
ASV_256	MD10
ASV_256	MD12
ASV_256	MD14
ASV_256	MD2
ASV_256	MD3
ASV_256	MD5
ASV_256	MD6
ASV_256	MD7
ASV_256	MD8
ASV_256	MD9
ASV_256	NC1
ASV_256	NC10
ASV_256	NC11
ASV_256	NC12
ASV_256	NC15
ASV_256	NC4
ASV_256	NC7
ASV_256	NC9
ASV_198	HD11
ASV_198	HD12
ASV_198	HD13
ASV_198	HD14
ASV_198	HD15
ASV_198	HD3
ASV_198	HD8
ASV_198	MD12
ASV_198	MD14
ASV_198	MD3
ASV_198	MD7
ASV_198	NC13
ASV_198	NC4
ASV_226	HD14
ASV_226	HD15
ASV_226	HD2
ASV_226	HD4
ASV_226	HD6
ASV_226	HD7
ASV_226	HD8
ASV_226	HD9
ASV_226	MD1
ASV_226	MD2
ASV_226	MD3
ASV_226	MD4
ASV_226	MD5
ASV_226	MD6
ASV_226	MD8
ASV_226	NC10
ASV_215	NC12
ASV_215	NC13
ASV_215	NC14
ASV_215	NC6
ASV_215	NC7
ASV_215	NC8
ASV_215	NC9
ASV_220	NC10
ASV_220	NC11
ASV_220	NC12
ASV_220	NC13
ASV_220	NC15
ASV_220	NC5
ASV_171	HD13
ASV_171	HD2
ASV_171	HD3
ASV_171	HD5
ASV_171	HD6
ASV_171	HD8
ASV_171	MD1
ASV_171	MD11
ASV_171	MD6
ASV_171	NC1
ASV_171	NC10
ASV_171	NC12
ASV_171	NC13
ASV_171	NC15
ASV_171	NC2
ASV_171	NC3
ASV_171	NC4
ASV_171	NC5
ASV_171	NC6
ASV_210	HD13
ASV_210	HD2
ASV_210	HD4
ASV_210	HD6
ASV_210	HD8
ASV_210	HD9
ASV_210	MD1
ASV_210	MD10
ASV_210	MD11
ASV_210	MD12
ASV_210	MD14
ASV_210	MD2
ASV_210	MD3
ASV_210	MD4
ASV_210	MD6
ASV_210	MD7
ASV_210	MD8
ASV_210	MD9
ASV_210	NC14
ASV_210	NC4
ASV_1413	HD13
ASV_1413	HD7
ASV_1413	HD8
ASV_1413	MD10
ASV_1413	MD11
ASV_1413	MD12
ASV_1413	MD14
ASV_1413	MD2
ASV_1413	MD7
ASV_1413	MD9
ASV_1413	NC10
ASV_1413	NC12
ASV_1413	NC3
ASV_1413	NC4
ASV_1413	NC5
ASV_1035	HD11
ASV_1035	HD13
ASV_1035	HD4
ASV_1035	HD7
ASV_1035	HD8
ASV_1035	HD9
ASV_1035	MD1
ASV_1035	MD11
ASV_1035	MD14
ASV_1035	MD3
ASV_1035	MD4
ASV_1035	MD9
ASV_1035	NC14
ASV_172	HD11
ASV_172	HD12
ASV_172	HD14
ASV_172	HD15
ASV_172	MD10
ASV_172	MD11
ASV_172	MD12
ASV_172	MD14
ASV_172	MD7
ASV_172	NC1
ASV_172	NC2
ASV_172	NC3
ASV_172	NC4
ASV_172	NC5
ASV_189	HD14
ASV_189	MD1
ASV_189	MD11
ASV_189	MD12
ASV_189	MD13
ASV_189	MD14
ASV_189	MD7
ASV_189	MD8
ASV_189	NC1
ASV_189	NC11
ASV_189	NC12
ASV_189	NC13
ASV_189	NC2
ASV_189	NC3
ASV_189	NC4
ASV_189	NC5
ASV_189	NC7
ASV_189	NC8
ASV_208	HD4
ASV_208	HD6
ASV_208	HD8
ASV_208	HD9
ASV_208	MD1
ASV_208	MD10
ASV_208	MD11
ASV_208	MD2
ASV_208	MD3
ASV_208	MD6
ASV_208	MD7
ASV_208	MD8
ASV_208	MD9
ASV_1027	HD11
ASV_1027	HD13
ASV_1027	HD4
ASV_1027	HD7
ASV_1027	HD8
ASV_1027	HD9
ASV_1027	MD1
ASV_1027	MD11
ASV_1027	MD14
ASV_1027	MD3
ASV_1027	MD9
ASV_1027	NC11
ASV_1027	NC13
ASV_205	HD10
ASV_205	HD11
ASV_205	HD12
ASV_205	HD13
ASV_205	HD14
ASV_205	HD15
ASV_205	HD4
ASV_205	HD5
ASV_205	HD6
ASV_205	HD9
ASV_205	MD2
ASV_205	MD4
ASV_205	MD5
ASV_205	NC11
ASV_205	NC12
ASV_205	NC13
ASV_205	NC14
ASV_205	NC15
ASV_205	NC7
ASV_205	NC9
ASV_203	HD11
ASV_203	HD12
ASV_203	HD13
ASV_203	HD14
ASV_203	HD15
ASV_203	HD3
ASV_203	MD12
ASV_203	MD2
ASV_216	HD10
ASV_216	HD11
ASV_216	HD12
ASV_216	HD13
ASV_216	HD14
ASV_216	HD15
ASV_216	HD4
ASV_216	HD9
ASV_216	MD2
ASV_216	MD4
ASV_216	NC10
ASV_216	NC11
ASV_216	NC2
ASV_216	NC4
ASV_216	NC5
ASV_216	NC6
ASV_216	NC7
ASV_314	MD12
ASV_314	MD2
ASV_314	MD3
ASV_314	MD4
ASV_314	MD8
ASV_314	NC10
ASV_314	NC11
ASV_314	NC12
ASV_314	NC15
ASV_314	NC4
ASV_314	NC6
ASV_314	NC7
ASV_314	NC9
ASV_1314	MD12
ASV_1314	MD14
ASV_1314	MD9
ASV_1314	NC1
ASV_1314	NC14
ASV_1314	NC2
ASV_1314	NC4
ASV_1314	NC5
ASV_223	HD11
ASV_223	HD13
ASV_223	HD14
ASV_223	HD15
ASV_223	HD2
ASV_223	HD4
ASV_223	HD5
ASV_223	HD6
ASV_223	HD7
ASV_223	HD8
ASV_223	HD9
ASV_223	MD1
ASV_223	MD6
ASV_223	NC11
ASV_223	NC13
ASV_223	NC15
ASV_1440	HD10
ASV_1440	HD11
ASV_1440	HD12
ASV_1440	HD14
ASV_1440	HD15
ASV_1440	HD6
ASV_1440	HD8
ASV_1440	MD10
ASV_1440	MD11
ASV_1440	MD6
ASV_1440	MD9
ASV_1440	NC11
ASV_1440	NC12
ASV_1440	NC13
ASV_182	HD3
ASV_182	HD4
ASV_182	HD5
ASV_182	MD10
ASV_182	MD5
ASV_182	MD6
ASV_182	MD7
ASV_182	NC1
ASV_182	NC11
ASV_182	NC12
ASV_182	NC13
ASV_182	NC14
ASV_182	NC15
ASV_182	NC2
ASV_182	NC3
ASV_182	NC7
ASV_238	MD12
ASV_238	MD4
ASV_238	NC10
ASV_238	NC11
ASV_238	NC12
ASV_238	NC13
ASV_238	NC15
ASV_238	NC4
ASV_238	NC5
ASV_238	NC6
ASV_238	NC7
ASV_231	HD10
ASV_231	HD11
ASV_231	HD12
ASV_231	HD13
ASV_231	HD14
ASV_231	HD15
ASV_231	HD7
ASV_231	HD8
ASV_231	HD9
ASV_231	MD10
ASV_231	MD11
ASV_231	MD12
ASV_231	MD5
ASV_231	MD6
ASV_231	MD7
ASV_231	MD8
ASV_231	MD9
ASV_231	NC10
ASV_184	HD4
ASV_184	HD5
ASV_184	HD6
ASV_184	MD1
ASV_184	MD2
ASV_184	MD4
ASV_184	NC1
ASV_184	NC12
ASV_184	NC14
ASV_184	NC15
ASV_184	NC2
ASV_184	NC3
ASV_184	NC4
ASV_184	NC5
ASV_184	NC6
ASV_184	NC7
ASV_184	NC8
ASV_184	NC9
ASV_179	HD10
ASV_179	HD11
ASV_179	HD12
ASV_179	HD14
ASV_179	HD15
ASV_179	HD4
ASV_179	HD5
ASV_179	HD9
ASV_179	MD12
ASV_179	MD14
ASV_179	MD2
ASV_179	MD3
ASV_179	MD4
ASV_179	MD5
ASV_179	MD7
ASV_179	MD8
ASV_179	MD9
ASV_179	NC15
ASV_1054	HD2
ASV_1054	HD3
ASV_1054	HD4
ASV_1054	HD5
ASV_1054	HD6
ASV_1054	HD7
ASV_1054	MD1
ASV_1054	MD2
ASV_1054	MD3
ASV_1054	MD4
ASV_1054	MD5
ASV_1054	MD6
ASV_1054	MD9
ASV_1054	NC1
ASV_1054	NC2
ASV_1054	NC3
ASV_1054	NC4
ASV_1054	NC5
ASV_1054	NC7
ASV_1054	NC9
ASV_169	HD11
ASV_169	HD12
ASV_169	HD13
ASV_169	HD14
ASV_169	HD15
ASV_169	HD4
ASV_169	HD6
ASV_169	HD8
ASV_169	HD9
ASV_169	MD1
ASV_169	MD6
ASV_169	MD8
ASV_168	NC1
ASV_168	NC10
ASV_168	NC2
ASV_168	NC3
ASV_168	NC5
ASV_168	NC6
ASV_168	NC7
ASV_168	NC8
ASV_168	NC9
ASV_800	HD11
ASV_800	HD12
ASV_800	HD13
ASV_800	HD15
ASV_800	HD6
ASV_800	HD8
ASV_800	MD1
ASV_800	MD12
ASV_800	MD2
ASV_800	MD3
ASV_800	MD6
ASV_800	MD8
ASV_800	MD9
ASV_800	NC10
ASV_800	NC11
ASV_800	NC12
ASV_800	NC13
ASV_800	NC15
ASV_800	NC6
ASV_800	NC9
ASV_1582	HD11
ASV_1582	HD12
ASV_1582	HD14
ASV_1582	HD15
ASV_1582	HD6
ASV_1582	HD7
ASV_1582	HD9
ASV_1582	MD6
ASV_1582	NC10
ASV_1582	NC11
ASV_1582	NC13
ASV_1582	NC15
ASV_1582	NC4
ASV_1582	NC5
ASV_1582	NC6
ASV_1582	NC7
ASV_1582	NC9
ASV_573	HD10
ASV_573	HD11
ASV_573	HD12
ASV_573	HD13
ASV_573	HD14
ASV_573	HD15
ASV_573	HD4
ASV_573	HD8
ASV_573	MD3
ASV_573	MD4
ASV_573	MD9
ASV_573	NC10
ASV_240	HD15
ASV_240	MD6
ASV_240	MD7
ASV_240	MD9
ASV_240	NC10
ASV_240	NC11
ASV_240	NC12
ASV_240	NC13
ASV_240	NC15
ASV_240	NC4
ASV_240	NC6
ASV_240	NC7
ASV_240	NC9
ASV_219	HD15
ASV_219	HD3
ASV_219	HD4
ASV_219	HD8
ASV_219	HD9
ASV_219	MD5
ASV_219	NC9
ASV_268	HD10
ASV_268	HD2
ASV_268	HD4
ASV_268	HD5
ASV_268	HD7
ASV_268	HD9
ASV_268	MD10
ASV_268	MD14
ASV_268	MD2
ASV_268	MD3
ASV_268	MD5
ASV_268	MD6
ASV_268	MD7
ASV_268	NC1
ASV_268	NC2
ASV_268	NC3
ASV_268	NC4
ASV_268	NC5
ASV_268	NC7
ASV_246	NC1
ASV_246	NC11
ASV_246	NC12
ASV_246	NC3
ASV_246	NC4
ASV_246	NC6
ASV_246	NC9
ASV_1318	HD12
ASV_1318	HD13
ASV_1318	HD14
ASV_1318	HD15
ASV_1318	MD12
ASV_1318	MD14
ASV_1318	NC1
ASV_1318	NC12
ASV_1318	NC14
ASV_1318	NC4
ASV_1318	NC5
ASV_175	HD12
ASV_175	HD13
ASV_175	HD14
ASV_175	HD15
ASV_175	HD2
ASV_175	HD4
ASV_175	HD6
ASV_175	HD8
ASV_175	HD9
ASV_175	MD1
ASV_175	MD6
ASV_175	MD8
ASV_255	HD10
ASV_255	HD7
ASV_255	MD4
ASV_255	NC10
ASV_255	NC11
ASV_255	NC12
ASV_255	NC13
ASV_255	NC14
ASV_255	NC15
ASV_255	NC2
ASV_255	NC4
ASV_255	NC6
ASV_255	NC7
ASV_255	NC9
ASV_200	HD12
ASV_200	HD14
ASV_200	HD2
ASV_200	HD7
ASV_200	HD9
ASV_200	MD10
ASV_200	MD12
ASV_200	MD2
ASV_200	MD5
ASV_200	MD6
ASV_200	MD7
ASV_200	MD8
ASV_200	MD9
ASV_200	NC1
ASV_200	NC11
ASV_200	NC15
ASV_200	NC4
ASV_200	NC7
ASV_200	NC9
ASV_195	NC10
ASV_195	NC11
ASV_195	NC13
ASV_195	NC15
ASV_195	NC2
ASV_195	NC4
ASV_195	NC5
ASV_195	NC6
ASV_195	NC7
ASV_188	HD2
ASV_188	HD6
ASV_188	MD11
ASV_188	MD4
ASV_188	MD5
ASV_188	NC10
ASV_188	NC12
ASV_188	NC15
ASV_188	NC2
ASV_188	NC3
ASV_188	NC4
ASV_188	NC5
ASV_188	NC6
ASV_188	NC9
ASV_213	MD14
ASV_213	NC10
ASV_213	NC11
ASV_213	NC12
ASV_213	NC13
ASV_213	NC15
ASV_213	NC8
ASV_227	HD10
ASV_227	HD11
ASV_227	HD12
ASV_227	HD14
ASV_227	HD15
ASV_227	MD11
ASV_227	MD12
ASV_227	MD14
ASV_227	MD2
ASV_227	MD7
ASV_227	MD8
ASV_199	HD4
ASV_199	HD5
ASV_199	MD10
ASV_199	MD3
ASV_199	MD5
ASV_199	MD6
ASV_199	NC1
ASV_199	NC2
ASV_199	NC3
ASV_199	NC4
ASV_199	NC5
ASV_199	NC7
ASV_185	HD11
ASV_185	HD12
ASV_185	HD7
ASV_185	HD9
ASV_185	MD11
ASV_185	MD12
ASV_185	MD14
ASV_185	MD7
ASV_185	NC11
ASV_185	NC13
ASV_185	NC2
ASV_185	NC8
ASV_536	HD3
ASV_536	HD4
ASV_536	HD5
ASV_536	HD6
ASV_536	HD7
ASV_536	MD1
ASV_536	MD10
ASV_536	MD2
ASV_536	MD3
ASV_536	MD4
ASV_536	MD5
ASV_536	MD6
ASV_536	NC1
ASV_536	NC2
ASV_536	NC3
ASV_536	NC4
ASV_536	NC5
ASV_536	NC7
ASV_536	NC9
ASV_230	NC1
ASV_230	NC10
ASV_230	NC12
ASV_230	NC13
ASV_230	NC15
ASV_230	NC2
ASV_230	NC4
ASV_230	NC5
ASV_230	NC6
ASV_230	NC7
ASV_230	NC8
ASV_230	NC9
ASV_190	HD2
ASV_190	MD11
ASV_190	MD13
ASV_190	MD15
ASV_190	NC11
ASV_192	HD10
ASV_192	HD12
ASV_192	HD13
ASV_192	HD14
ASV_192	HD15
ASV_192	HD7
ASV_192	MD1
ASV_192	MD11
ASV_192	MD12
ASV_192	MD14
ASV_192	MD2
ASV_192	MD4
ASV_192	MD6
ASV_192	NC10
ASV_192	NC12
ASV_192	NC6
ASV_250	HD11
ASV_250	HD13
ASV_250	HD14
ASV_250	HD15
ASV_250	HD4
ASV_250	HD8
ASV_250	HD9
ASV_250	MD14
ASV_250	MD9
ASV_250	NC6
ASV_244	HD11
ASV_244	HD12
ASV_244	HD13
ASV_244	HD14
ASV_244	HD15
ASV_244	HD7
ASV_244	MD10
ASV_244	MD11
ASV_244	MD12
ASV_244	MD2
ASV_244	MD6
ASV_244	MD7
ASV_244	MD8
ASV_244	MD9
ASV_244	NC10
ASV_186	NC1
ASV_186	NC11
ASV_186	NC2
ASV_186	NC3
ASV_186	NC4
ASV_186	NC5
ASV_186	NC7
ASV_211	HD10
ASV_211	HD11
ASV_211	HD12
ASV_211	HD4
ASV_211	HD5
ASV_211	HD6
ASV_211	HD7
ASV_211	MD10
ASV_211	MD11
ASV_211	MD14
ASV_211	MD5
ASV_211	MD6
ASV_211	MD7
ASV_211	NC11
ASV_211	NC15
ASV_1439	HD10
ASV_1439	HD14
ASV_1439	HD2
ASV_1439	HD5
ASV_1439	MD5
ASV_1439	NC14
ASV_450	HD10
ASV_450	HD11
ASV_450	HD13
ASV_450	HD15
ASV_450	HD4
ASV_450	HD8
ASV_450	HD9
ASV_450	MD1
ASV_450	MD2
ASV_450	MD3
ASV_450	MD4
ASV_450	MD6
ASV_450	MD8
ASV_450	MD9
ASV_318	NC1
ASV_318	NC10
ASV_318	NC11
ASV_318	NC14
ASV_318	NC15
ASV_318	NC3
ASV_318	NC4
ASV_318	NC6
ASV_318	NC7
ASV_318	NC9
ASV_228	MD6
ASV_228	NC1
ASV_228	NC15
ASV_228	NC2
ASV_228	NC3
ASV_228	NC4
ASV_228	NC5
ASV_228	NC8
ASV_254	HD2
ASV_254	HD4
ASV_254	HD5
ASV_254	HD6
ASV_254	HD8
ASV_254	MD12
ASV_254	MD2
ASV_254	MD3
ASV_254	MD4
ASV_254	MD7
ASV_254	MD8
ASV_254	NC11
ASV_254	NC15
ASV_260	HD11
ASV_260	HD13
ASV_260	HD14
ASV_260	HD15
ASV_260	HD7
ASV_260	HD8
ASV_260	HD9
ASV_260	MD2
ASV_260	MD5
ASV_260	NC13
ASV_260	NC6
ASV_260	NC7
ASV_290	HD3
ASV_290	HD8
ASV_290	MD11
ASV_290	NC11
ASV_423	HD10
ASV_423	HD11
ASV_423	HD12
ASV_423	HD13
ASV_423	HD14
ASV_423	HD15
ASV_423	HD4
ASV_423	HD6
ASV_423	HD8
ASV_249	HD10
ASV_249	HD11
ASV_249	HD12
ASV_249	HD14
ASV_249	HD15
ASV_249	HD9
ASV_249	MD11
ASV_249	MD8
ASV_209	HD10
ASV_209	MD10
ASV_209	MD11
ASV_209	MD12
ASV_209	MD14
ASV_209	MD2
ASV_209	MD3
ASV_209	MD4
ASV_209	MD5
ASV_209	MD7
ASV_209	NC3
ASV_229	HD2
ASV_229	HD3
ASV_229	HD4
ASV_229	HD5
ASV_229	HD6
ASV_229	HD7
ASV_229	MD10
ASV_229	MD11
ASV_229	MD14
ASV_229	MD3
ASV_229	MD4
ASV_229	MD5
ASV_229	MD6
ASV_229	MD7
ASV_229	NC15
ASV_264	NC1
ASV_264	NC4
ASV_264	NC9
ASV_218	HD2
ASV_218	HD5
ASV_218	HD7
ASV_218	MD14
ASV_218	MD5
ASV_218	NC14
ASV_218	NC3
ASV_214	HD11
ASV_214	HD12
ASV_214	HD13
ASV_214	HD14
ASV_214	HD15
ASV_214	HD3
ASV_214	HD6
ASV_214	MD1
ASV_214	MD12
ASV_214	MD6
ASV_214	MD7
ASV_214	MD8
ASV_214	NC1
ASV_214	NC2
ASV_214	NC3
ASV_214	NC5
ASV_253	HD10
ASV_253	HD14
ASV_253	HD15
ASV_253	HD2
ASV_253	HD6
ASV_253	HD7
ASV_253	HD9
ASV_253	MD14
ASV_253	MD3
ASV_253	MD4
ASV_253	MD9
ASV_202	HD11
ASV_202	HD13
ASV_202	HD4
ASV_202	HD9
ASV_202	MD2
ASV_202	MD3
ASV_202	MD4
ASV_202	MD9
ASV_252	HD10
ASV_252	HD5
ASV_252	HD6
ASV_252	HD7
ASV_252	HD9
ASV_252	MD10
ASV_252	MD2
ASV_252	MD4
ASV_252	MD5
ASV_252	MD7
ASV_252	NC3
ASV_266	MD2
ASV_266	MD4
ASV_266	NC10
ASV_266	NC2
ASV_266	NC5
ASV_266	NC6
ASV_266	NC7
ASV_266	NC9
ASV_236	HD10
ASV_236	HD12
ASV_236	HD14
ASV_236	HD2
ASV_236	HD5
ASV_236	HD8
ASV_236	HD9
ASV_236	MD10
ASV_236	MD2
ASV_236	MD3
ASV_236	MD4
ASV_236	MD5
ASV_236	MD7
ASV_236	MD9
ASV_235	HD3
ASV_235	MD11
ASV_235	MD6
ASV_235	NC1
ASV_235	NC15
ASV_235	NC2
ASV_235	NC3
ASV_235	NC4
ASV_235	NC5
ASV_235	NC8
ASV_204	HD10
ASV_204	HD12
ASV_204	HD4
ASV_204	HD6
ASV_204	MD1
ASV_204	MD11
ASV_204	MD6
ASV_204	NC11
ASV_204	NC12
ASV_204	NC13
ASV_204	NC14
ASV_204	NC15
ASV_269	MD1
ASV_269	NC1
ASV_269	NC12
ASV_269	NC2
ASV_269	NC3
ASV_269	NC5
ASV_233	HD10
ASV_233	HD11
ASV_233	HD14
ASV_233	HD15
ASV_233	HD2
ASV_233	HD5
ASV_233	HD7
ASV_233	HD9
ASV_233	MD4
ASV_233	MD6
ASV_234	HD10
ASV_234	HD11
ASV_234	HD12
ASV_234	HD13
ASV_234	HD14
ASV_234	HD15
ASV_234	HD2
ASV_234	HD5
ASV_234	HD7
ASV_234	HD9
ASV_234	MD14
ASV_234	MD2
ASV_234	MD3
ASV_234	MD5
ASV_234	MD7
ASV_234	MD9
ASV_225	HD10
ASV_225	HD6
ASV_225	HD7
ASV_225	HD9
ASV_225	MD11
ASV_225	MD2
ASV_225	MD4
ASV_225	NC2
ASV_225	NC7
ASV_293	HD11
ASV_293	HD12
ASV_293	HD13
ASV_293	HD14
ASV_293	HD15
ASV_293	HD4
ASV_293	HD7
ASV_293	HD9
ASV_293	MD4
ASV_293	NC10
ASV_293	NC13
ASV_293	NC2
ASV_207	HD12
ASV_207	HD14
ASV_207	HD2
ASV_207	HD4
ASV_207	MD11
ASV_207	MD3
ASV_207	MD6
ASV_207	NC11
ASV_207	NC12
ASV_207	NC14
ASV_207	NC15
ASV_207	NC6
ASV_248	MD14
ASV_248	NC12
ASV_248	NC3
ASV_281	NC1
ASV_281	NC10
ASV_281	NC11
ASV_281	NC12
ASV_281	NC13
ASV_281	NC14
ASV_281	NC15
ASV_281	NC2
ASV_281	NC3
ASV_281	NC5
ASV_281	NC6
ASV_281	NC7
ASV_281	NC8
ASV_1553	HD10
ASV_1553	HD11
ASV_1553	HD12
ASV_1553	HD13
ASV_1553	HD14
ASV_1553	HD15
ASV_1553	HD6
ASV_1553	HD7
ASV_1553	HD9
ASV_1553	MD5
ASV_309	HD10
ASV_309	HD11
ASV_309	HD13
ASV_309	HD14
ASV_309	HD4
ASV_309	HD7
ASV_309	HD9
ASV_309	MD12
ASV_309	MD14
ASV_263	HD10
ASV_263	HD6
ASV_263	HD7
ASV_263	HD9
ASV_263	MD10
ASV_263	MD2
ASV_263	MD4
ASV_263	MD5
ASV_263	MD7
ASV_263	NC3
ASV_277	HD10
ASV_277	HD12
ASV_277	HD15
ASV_277	HD6
ASV_277	HD8
ASV_277	MD1
ASV_277	MD14
ASV_277	MD2
ASV_277	MD5
ASV_277	MD9
ASV_243	MD10
ASV_243	MD7
ASV_243	NC11
ASV_243	NC12
ASV_243	NC13
ASV_243	NC14
ASV_243	NC15
ASV_288	MD1
ASV_288	MD5
ASV_288	NC11
ASV_288	NC13
ASV_288	NC14
ASV_288	NC15
ASV_288	NC3
ASV_288	NC4
ASV_288	NC6
ASV_288	NC7
ASV_288	NC8
ASV_411	NC11
ASV_411	NC12
ASV_411	NC13
ASV_411	NC15
ASV_276	HD10
ASV_276	HD11
ASV_276	HD12
ASV_276	HD14
ASV_276	HD4
ASV_276	HD7
ASV_276	HD9
ASV_276	MD11
ASV_276	MD14
ASV_276	MD3
ASV_276	MD7
ASV_276	MD8
ASV_276	MD9
ASV_1605	HD11
ASV_1605	HD12
ASV_1605	HD13
ASV_1605	HD4
ASV_1605	HD6
ASV_1605	HD8
ASV_1605	MD1
ASV_1605	MD8
ASV_1652	HD12
ASV_1652	MD11
ASV_1652	MD13
ASV_1652	MD15
ASV_1652	MD6
ASV_257	HD10
ASV_257	HD14
ASV_257	HD15
ASV_257	HD2
ASV_257	HD4
ASV_257	HD5
ASV_257	HD7
ASV_257	MD2
ASV_257	MD3
ASV_257	MD5
ASV_257	NC3
ASV_490	HD3
ASV_490	HD4
ASV_490	HD6
ASV_490	HD7
ASV_490	MD10
ASV_490	MD2
ASV_490	MD3
ASV_490	MD4
ASV_490	MD5
ASV_490	MD6
ASV_490	MD7
ASV_237	HD15
ASV_237	HD3
ASV_237	HD4
ASV_237	HD7
ASV_237	HD9
ASV_237	MD11
ASV_237	MD4
ASV_237	MD7
ASV_237	MD9
ASV_258	HD11
ASV_258	HD12
ASV_258	HD13
ASV_258	HD14
ASV_258	HD15
ASV_258	HD9
ASV_258	MD2
ASV_258	MD3
ASV_258	MD4
ASV_258	MD5
ASV_258	NC4
ASV_306	HD4
ASV_306	HD6
ASV_306	HD7
ASV_306	MD1
ASV_306	MD10
ASV_306	MD6
ASV_247	HD13
ASV_247	HD3
ASV_247	HD8
ASV_247	MD10
ASV_247	MD11
ASV_247	MD3
ASV_247	MD4
ASV_247	MD5
ASV_247	MD7
ASV_247	MD9
ASV_296	HD13
ASV_296	HD4
ASV_296	HD8
ASV_296	MD1
ASV_296	MD2
ASV_296	MD4
ASV_296	NC10
ASV_296	NC15
ASV_296	NC4
ASV_262	HD10
ASV_262	HD2
ASV_262	HD5
ASV_262	MD10
ASV_262	MD3
ASV_262	MD5
ASV_251	HD2
ASV_251	MD5
ASV_251	NC10
ASV_251	NC4
ASV_251	NC5
ASV_251	NC6
ASV_251	NC7
ASV_251	NC9
ASV_1448	HD11
ASV_1448	HD12
ASV_1448	HD13
ASV_1448	HD4
ASV_1448	HD8
ASV_1448	MD8
ASV_673	HD13
ASV_673	HD6
ASV_673	HD8
ASV_673	MD6
ASV_673	MD8
ASV_673	NC11
ASV_673	NC13
ASV_273	NC10
ASV_273	NC2
ASV_273	NC4
ASV_273	NC5
ASV_273	NC9
ASV_245	HD10
ASV_245	HD2
ASV_245	HD5
ASV_245	HD6
ASV_245	MD11
ASV_245	MD5
ASV_245	MD7
ASV_245	NC4
ASV_261	HD10
ASV_261	HD11
ASV_261	HD12
ASV_261	HD14
ASV_261	MD10
ASV_261	MD11
ASV_261	MD12
ASV_261	MD14
ASV_261	MD7
ASV_347	MD11
ASV_347	MD12
ASV_347	MD14
ASV_265	HD10
ASV_265	HD12
ASV_265	HD2
ASV_265	HD5
ASV_265	MD2
ASV_265	NC12
ASV_283	HD10
ASV_283	HD11
ASV_283	HD13
ASV_283	HD14
ASV_283	HD15
ASV_283	HD7
ASV_283	HD9
ASV_283	MD2
ASV_283	MD3
ASV_283	MD4
ASV_283	MD5
ASV_242	MD11
ASV_242	NC11
ASV_242	NC12
ASV_242	NC13
ASV_242	NC15
ASV_241	HD10
ASV_241	HD11
ASV_241	HD12
ASV_241	HD14
ASV_241	HD3
ASV_241	HD6
ASV_241	MD1
ASV_241	MD2
ASV_241	MD6
ASV_241	MD7
ASV_343	MD1
ASV_343	NC1
ASV_343	NC11
ASV_343	NC13
ASV_343	NC15
ASV_343	NC2
ASV_343	NC4
ASV_343	NC5
ASV_343	NC6
ASV_343	NC7
ASV_343	NC8
ASV_343	NC9
ASV_356	MD12
ASV_356	MD14
ASV_938	HD3
ASV_938	HD4
ASV_938	HD5
ASV_938	HD6
ASV_938	HD7
ASV_938	MD10
ASV_938	MD2
ASV_938	MD4
ASV_938	MD5
ASV_938	MD6
ASV_938	NC3
ASV_271	HD10
ASV_271	HD11
ASV_271	HD12
ASV_271	HD14
ASV_271	HD4
ASV_271	MD2
ASV_271	MD3
ASV_271	MD4
ASV_271	MD6
ASV_271	NC12
ASV_554	HD10
ASV_554	HD3
ASV_554	HD6
ASV_554	MD10
ASV_554	MD4
ASV_554	MD6
ASV_554	MD7
ASV_554	MD9
ASV_554	NC3
ASV_275	HD4
ASV_275	HD6
ASV_275	MD10
ASV_275	MD11
ASV_275	MD12
ASV_275	MD14
ASV_275	MD7
ASV_286	HD2
ASV_286	HD4
ASV_286	HD5
ASV_286	HD7
ASV_286	MD1
ASV_286	MD2
ASV_286	MD3
ASV_286	MD4
ASV_286	MD5
ASV_286	MD8
ASV_324	HD10
ASV_324	HD15
ASV_324	HD3
ASV_324	HD6
ASV_324	HD8
ASV_324	MD10
ASV_324	MD6
ASV_324	MD9
ASV_594	HD10
ASV_594	HD11
ASV_594	HD12
ASV_594	HD13
