z	module	p	roles	label	role_7
ASV_306	0.429719781845205	9	0	Peripherals		ultra peripheral
ASV_21	1.88415596655205	9	0	Peripherals		ultra peripheral
ASV_175	-0.297498310508219	9	0	Peripherals		ultra peripheral
ASV_979	0.707106781186547	15	0	Peripherals		ultra peripheral
ASV_219	-0.707106781186547	15	0	Peripherals		ultra peripheral
ASV_239	1.73205080756888	5	0	Peripherals		ultra peripheral
ASV_182	0	5	0	Peripherals		ultra peripheral
ASV_456	0	5	0.5	Peripherals		peripheral
ASV_479	0	5	0	Peripherals		ultra peripheral
ASV_61	0	5	0	Peripherals		ultra peripheral
ASV_73	-1.73205080756888	5	0	Peripherals		ultra peripheral
ASV_97	0	5	0	Peripherals		ultra peripheral
ASV_431	0.7841599532609	10	0	Peripherals		ultra peripheral
ASV_544	0.7841599532609	10	0.32	Peripherals		peripheral
ASV_382	-1.21980437173918	10	0.545184304399524	Peripherals		peripheral
ASV_626	-1.21980437173918	10	0.0867768595041323	Peripherals		peripheral
ASV_617	0.116171844927541	10	0.207612456747405	Peripherals		peripheral
ASV_383	0.7841599532609	10	0.235537190082645	Peripherals		peripheral
ASV_366	1.45214806159426	10	0.485	Peripherals		peripheral
ASV_561	-0.551816263405818	10	0.37603305785124	Peripherals		peripheral
ASV_589	0.116171844927541	10	0.489795918367347	Peripherals		peripheral
ASV_465	1.45214806159426	10	0	Peripherals		ultra peripheral
ASV_494	0.116171844927541	10	0.462809917355372	Peripherals		peripheral
ASV_462	1.45214806159426	10	0	Peripherals		ultra peripheral
ASV_612	0.7841599532609	10	0	Peripherals		ultra peripheral
ASV_510	-0.551816263405818	10	0	Peripherals		ultra peripheral
ASV_512	-0.551816263405818	10	0	Peripherals		ultra peripheral
ASV_164	0.7841599532609	10	0	Peripherals		ultra peripheral
ASV_170	-0.551816263405818	10	0.625	Connectors	ASV_170	non hub connector
ASV_435	1.45214806159426	10	0	Peripherals		ultra peripheral
ASV_420	-1.21980437173918	10	0	Peripherals		ultra peripheral
ASV_482	-0.551816263405818	10	0	Peripherals		ultra peripheral
ASV_384	-1.21980437173918	10	0.32	Peripherals		peripheral
ASV_406	-1.21980437173918	10	0	Peripherals		ultra peripheral
ASV_467	-1.21980437173918	10	0.48	Peripherals		peripheral
ASV_49	-0.214598768819738	18	0	Peripherals		ultra peripheral
ASV_1427	-0.214598768819738	18	0.5	Peripherals		peripheral
ASV_1309	-0.214598768819738	18	0.448979591836735	Peripherals		peripheral
ASV_1467	-1.07299384409869	18	0.444444444444444	Peripherals		peripheral
ASV_1128	-0.214598768819738	18	0	Peripherals		ultra peripheral
ASV_311	2.36058645701712	18	0.5	Peripherals		peripheral
ASV_1477	-0.214598768819738	18	0	Peripherals		ultra peripheral
ASV_31	-0.214598768819738	18	0	Peripherals		ultra peripheral
ASV_144	0	11	0.5	Peripherals		peripheral
ASV_35	0	11	0.5	Peripherals		peripheral
ASV_191	0.707106781186547	12	0	Peripherals		ultra peripheral
ASV_417	-0.707106781186547	12	0	Peripherals		ultra peripheral
ASV_92	0	17	0.32	Peripherals		peripheral
ASV_85	0	17	0.444444444444444	Peripherals		peripheral
ASV_464	0.707106781186547	6	0	Peripherals		ultra peripheral
ASV_63	-0.707106781186547	6	0.625	Connectors	ASV_63	non hub connector
ASV_231	0	8	0	Peripherals		ultra peripheral
ASV_241	0	8	0	Peripherals		ultra peripheral
ASV_227	0	8	0	Peripherals		ultra peripheral
ASV_84	0	8	0	Peripherals		ultra peripheral
ASV_495	-0.707106781186547	16	0	Peripherals		ultra peripheral
ASV_196	0.707106781186547	16	0	Peripherals		ultra peripheral
ASV_434	0	13	0	Peripherals		ultra peripheral
ASV_181	0	13	0	Peripherals		ultra peripheral
ASV_319	0	14	0	Peripherals		ultra peripheral
ASV_249	0	14	0	Peripherals		ultra peripheral
ASV_427	0	7	0	Peripherals		ultra peripheral
ASV_316	0	7	0	Peripherals		ultra peripheral
