OTU	Group
ASV_298	MDB
ASV_303	HDA
ASV_303	MDA
ASV_529	HDA
ASV_529	MDB
ASV_1141	MDB
ASV_329	HDA
ASV_867	HDB
ASV_629	MDB
ASV_267	MDA
ASV_669	HDA
ASV_307	NCB
ASV_308	HDB
ASV_287	MDA
ASV_1542	HDC
ASV_1550	NCA
ASV_345	NCA
ASV_345	NCB
ASV_460	HDB
ASV_334	HDC
ASV_313	NCB
ASV_352	NCA
ASV_397	NCC
ASV_340	HDA
ASV_340	NCC
ASV_327	NCA
ASV_327	NCC
ASV_289	NCC
ASV_322	NCA
ASV_1629	HDA
ASV_398	HDC
ASV_1147	MDC
ASV_385	NCC
ASV_282	NCA
ASV_451	NCA
ASV_346	NCA
ASV_346	NCB
ASV_1567	MDC
ASV_1567	NCA
ASV_1034	MDC
ASV_1572	MDC
ASV_316	HDC
ASV_316	MDC
ASV_376	NCB
ASV_376	NCC
ASV_435	HDC
ASV_291	HDC
ASV_291	NCB
ASV_321	MDC
ASV_355	HDC
ASV_396	NCB
ASV_399	NCB
ASV_351	MDA
ASV_351	MDB
ASV_1319	MDC
ASV_302	HDA
ASV_302	NCA
ASV_383	NCC
ASV_331	HDB
ASV_331	HDC
ASV_390	NCC
ASV_447	MDB
ASV_447	MDC
ASV_1297	NCC
ASV_368	NCA
ASV_368	NCB
ASV_656	HDA
ASV_379	MDA
ASV_1077	HDC
ASV_1540	NCB
ASV_365	NCB
ASV_1230	MDC
ASV_481	HDC
ASV_403	MDB
ASV_448	NCC
ASV_443	NCC
ASV_371	NCA
ASV_454	NCB
ASV_1424	NCC
ASV_361	NCA
ASV_361	NCB
ASV_369	MDC
ASV_367	NCA
ASV_358	MDC
ASV_413	HDC
ASV_1470	NCC
ASV_375	HDB
ASV_401	NCA
ASV_1090	MDC
ASV_400	NCB
ASV_848	NCC
ASV_366	NCA
ASV_373	NCA
ASV_373	NCB
ASV_414	NCA
ASV_617	MDC
ASV_459	MDA
ASV_459	MDB
ASV_415	NCA
ASV_415	NCB
ASV_1242	MDC
ASV_467	HDC
ASV_422	NCC
ASV_424	NCB
ASV_546	NCC
ASV_426	MDC
ASV_477	NCB
ASV_442	NCC
ASV_475	HDC
ASV_456	NCC
ASV_1071	NCA
ASV_781	NCB
ASV_1337	HDC
ASV_405	MDB
ASV_1228	MDC
ASV_394	MDC
ASV_1573	MDC
ASV_476	NCB
ASV_449	NCC
ASV_455	HDC
ASV_504	NCB
ASV_473	MDC
ASV_1204	MDC
ASV_1205	MDC
ASV_1117	MDC
ASV_496	MDC
ASV_549	HDC
ASV_599	MDB
ASV_444	NCA
ASV_500	NCC
ASV_538	NCC
ASV_648	MDC
ASV_1091	MDC
ASV_523	NCA
ASV_1518	MDC
ASV_1649	MDC
ASV_1347	MDC
ASV_515	NCB
ASV_1265	MDC
ASV_622	HDA
ASV_579	NCA
ASV_1428	MDC
ASV_1055	MDC
ASV_1519	MDC
ASV_988	NCC
ASV_532	MDC
ASV_1349	MDC
ASV_1467	MDC
ASV_1267	MDC
ASV_510	NCA
ASV_601	NCB
ASV_687	NCC
ASV_1201	MDC
ASV_1426	MDC
ASV_1510	MDC
ASV_1469	MDC
ASV_1293	MDC
ASV_1647	MDC
