Class	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	0.351705417207601	0.00752369965390982	1.01059415124738	0.879795396419437	0.0299065420560748	0.0211999152003392	0.229274767708459	0.685328185328185	0.0456204379562044	0.0270969331198423	1.31708628259117	1.45038857762516	2.52016660515632	4.26964240889071	6.13754405490633	11.7128935532234	10.318477741749	1.32500209210857	1.63843577572706	6.868063778812	1.1454356126345	1.29748627422015	9.22057198968946	0.0879958935249688	0.122761911379798	0.0518160284247927	0.123158657329148	2.74266907412063	0.0576009216147458	0.247659032478713	0.584610906268193	0.401363669334365	0.506950122649223	0.345880986644449	0.536380597014925	0.034559823053706	0.0212836399754056	0.0487816209435759	0.0413599139713789	0.0464329541308746	0.0267558528428094	0.00560177015937036	0.0284645413142485	0.0200621927976728	0.00653893938403191	0.00677644507691265	0.0448754705691706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Acetatifactor	1.3761359612888	0.2808847870793	0.292925840941268	0.232736572890026	0.700311526479751	0.211999152003392	1.55665500181006	1.46718146718147	0.805961070559611	0.42616085724843	0.791446405638682	0.239472257364902	0.237254178309696	1.07710914858173	0.329252457800037	0.426349325337331	0.640977301862605	0.345895282992552	0.469845553333494	0.228568281331754	0.597014925373134	0.477632518403624	0.331410335092672	0.344650582972795	0.507261482871239	0.239340702724043	0.340497464380584	0.239983543985555	0.621609945759132	0.495318064957426	0.618571705802445	0.986484199327837	0.766265623174863	0.663990507207958	0.310945273631841	0.0253438702393844	0.0165539422030932	0.03948988362099	0.0496318967656547	0.0729660707770887	0.216276477146042	0.0420132761952777	0.0284645413142485	0.0225699668973819	0.12641949475795	0.0993878611280522	0.0224377352845853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerocolumna	0.970140446122979	1.01319155339319	0.622467412000195	0.741687979539642	0.907165109034268	1.79139283442866	0.509231326173525	3.83204633204633	0.585462287104623	1.71449685921912	0.361377415404832	0.501536237122718	0.387515157905836	0.495196367038634	0.827768503060657	0.278766866566717	0.628409119473142	0.811738123797038	8.31506156181481	2.10117588742324	1.06444521578156	4.79355934707142	2.22658647354855	0.562195986409523	1.01915549070021	0.557639163047769	0.379135474523062	0.326834731332709	1.43762300196803	0.832606080618912	0.601591306035319	0.234531782683334	1.18677724564887	0.84324269736676	0.95615671641791	5.82909015505841	5.3634772738022	5.83521103858394	5.77660131800259	2.2254651587012	4.51059085841695	1.06433633028037	3.82238126219909	7.02176747918547	0.749798382702326	8.58349709742269	6.52190172271945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Clostridium_XlVa	0.75534049333176	0.142950293424287	0.0317336327686374	0.163682864450128	0.0672897196261682	0.317998728005088	0.036201279111862	1.24034749034749	0.0557583130575831	0.0123167877817465	0.349431054565003	0.277878185432857	0.0790847261032319	0.03194815271217	0.0440549063253571	0.0398238380809595	0.736495488022522	1.03489637088901	2.83112064188131	1.13182606779941	0.0856184195302557	0.945416943644287	0.014729348226341	0.0611082593923395	0.0509577745350103	0.0271417291748914	0.0386380101424777	1.20448883505131	1.44242307876926	0.0283038894261386	0.545798563943334	3.04165961459416	0.42051162247401	0.0504935746926204	0.0414593698175788	1.03218671520402	0.806413470179256	1.47738623429116	3.50180604957675	1.17740705117575	5.35340022296544	1.72254432400639	0.679082628497072	6.60547697863376	11.6698271540356	2.35594407173997	0.957343372142305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	4.86958574294819	1.54486632893615	0.854367036078699	8.15601023017903	1.86666666666667	2.10939156243375	2.48582116568119	2.30936293436293	0.805961070559611	3.87486143613746	0.830272078368127	3.23965299114405	1.2047239943059	0.773601697816116	1.77610832869597	6.47723013493253	0.947640952165498	1.37521269770426	1.87456328458184	1.95797648225154	1.72625245863705	1.75542260629786	1.98600711918498	3.30473466793772	1.83216362078151	1.05606000789578	1.95604926346293	0.980504193998126	0.700811212979408	3.97197914946812	5.87279254803027	2.11078604415	3.01600280341082	3.88548057259714	1.30337893864013	0.603644909338064	0.227025493070993	0.190480615113011	0.317092673780572	0.119399024907963	0.457079152731327	0.576982326415147	0.109791802212101	0.737285585314475	0.666971817171255	0.66409161753744	0.543491810226621
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Enterocloster	6.6092293166529	2.17936499974921	0.112288239027486	4.0613810741688	2.37009345794393	1.99809200763197	3.11813684083504	0.933880308880309	2.16697080291971	2.14065771646755	3.00450975121704	2.10103018254112	0.988559076290399	0.508888432486707	1.01094416620293	2.20670914542729	0.83201367418244	2.1646349967921	1.28183504806881	2.53077410293834	0.0809903968529446	0.790309476327646	1.73560819933718	2.61054484124074	4.64873879508026	4.97680615870509	1.42719149963777	0.875368546156835	2.52484039744636	1.02601599169753	2.23656122647002	4.66645711936942	2.91788342483355	2.88318311494862	1.06757877280265	0.205054950118655	0.139526084283214	0.346117215266324	0.38602586373287	2.51401280222878	4.2876254180602	0.350110634960648	0.345640858815875	0.132912027284582	0.178731009830206	6.91649160850218	0.0972301862332029
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Faecalicatena	1.21090522837248	0.922907157546271	0.781135575843382	0.918158567774936	0.8	0.771146915412338	1.41426330397007	1.20656370656371	0.831305758313058	0.522231801946052	1.4335633007795	2.14847279956624	0.321611219486477	2.01273362086671	1.0271749211649	1.74522113943029	0.648518211296282	0.390526932410946	1.27701611931668	1.15110291080329	1.03667707971769	0.568727380161016	1.39437829876028	0.43020214612207	0.333541796956431	0.0518160284247927	0.357401593817918	0.370260325006285	0.477607641722268	0.867985942401585	0.356588395109645	0.382020841896564	0.198574932834949	0.355979701582974	0.510468490878939	0.0829435753288943	0.0189187910892494	0.0975632418871518	0.121322414316045	0.139298862392624	0.187290969899666	0.375318600677814	0.142322706571243	0.280870699167419	0.163473484600798	0.0767997108716767	0.0972301862332029
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Kineothrix	3.42735748849286	5.25154235842905	2.53869062149099	1.89002557544757	4.69283489096573	0.951346194615222	6.00941233256908	4.0492277992278	5.04866180048662	6.09927330952088	2.93581817638802	2.41505512380264	1.80576791269046	8.38867209785263	3.40845854201447	3.49981259370315	2.85297740240806	2.03910848280287	3.00701154133436	1.36590201856085	5.53280111072544	2.26259940419036	2.99742236406039	3.48561511573904	8.10691867602437	4.89784840110541	1.72663607824197	1.63874477178708	1.79042864685835	6.40847229756822	5.16689307199689	7.05771416136754	8.30276836818129	5.07460425660835	8.61059286898839	6.64009400271871	6.57427990351417	4.25561569374434	1.69851380042463	6.91187688633876	5.83054626532887	1.99423017673585	1.49642160052049	7.11706289497442	8.95616730966237	8.54057961193558	5.65929545511206
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiracea_incertae_sedis	0.752980054290098	2.81135577067763	0.278279548894205	1.76982097186701	1.16635514018692	0.58564765740937	0.835042838180282	0.945945945945946	0.418187347931873	0.906515580736544	1.02141385180539	0.727453461051871	0.748668740443929	1.05885306131763	6.88415878315711	0.442747376311844	0.465022748410125	0.7252643030489	0.469845553333494	1.03268801806516	2.88788615064214	0.930644803899845	1.33791579722597	3.16785216689888	0.625390869293308	2.19848006316621	0.693069306930693	2.32441204031724	3.99606393702299	1.10621034507159	1.8969532311275	0.40861722962354	0.567690690339914	0.335782271705925	1.08830845771144	0.63820473239177	0.688171025871447	5.35900950080141	2.99170044392974	3.06457497263772	2.14715719063545	3.19861076100048	3.96470396877033	4.77229411174641	2.75725277360012	0.311716473537982	2.91939866869437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora	6.99634131948542	11.4510708732507	13.1108724307963	4.55754475703325	17.6	1.09179563281747	9.85881501146374	6.77364864864865	11.169403892944	15.6669540583816	7.06925902696891	10.283752033255	9.56397954341752	11.8710207434792	15.6881840103877	7.27604947526237	11.9045823592992	4.3125331250523	7.39464617015637	2.35452868118856	18.9077866481546	4.84526183617697	6.41708604394256	14.0500109994867	20.5336668751303	11.6314646664035	10.8355469693311	5.86016958837108	2.89684634954159	11.1517324338986	8.24034542984669	8.45523344374864	21.3503095432777	12.110883890025	24.7667910447761	3.87070018201507	2.40032161944852	0.627192269274548	0.413599139713789	1.33328911147226	1.31772575250836	2.08946026944514	0.378171763175016	0.150466445982546	3.52666797445454	9.3537530211651	2.22632195657052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia	0.564144930957158	0.160505592616743	0.270956402870673	0.468030690537084	0.294080996884735	1.26404494382022	1.75696874622903	2.17181467181467	0.52970397404704	1.68493656854292	1.30215333154138	0.463130309054762	0.202984130331629	3.65121745281942	1.91986644407346	1.81081334332834	0.331800015081819	0.0530000836843427	0.0265041081367612	0.0550766942968083	4.43364572486405	0.66967033508137	0.0490978274211366	0.779741389846252	0.321960484562111	0.101164626924595	1.08427915962328	0.7245217470802	2.03523256372102	2.32563624784772	2.84542984669125	2.72492081530018	1.60962504380329	5.4937009265571	0.443097014925373	0.177407091675691	0.120607293193965	0.346117215266324	0.115807759119861	0.172465258200391	1.90189520624303	0.302495588606	0.0975927130774236	0.132912027284582	0.18091065629155	0.950961125793409	0.157064146992097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Merdimonas	0.295054880207719	0.0175552991924562	0.0146462920470634	0.0920716112531969	0.0573208722741433	0.204049183803265	0.506817907566067	0.296814671814672	0.136861313868613	0.332553270107156	0.226980855956754	0.962407373938189	0.0500869931987135	0.435864083430319	0.262010758671861	1.06821589205397	0.100545459115703	0.0641579960389411	0.402380550803556	0.451628893233828	0.136526668980678	0.485018588275845	0.807659261077697	0.413091833492215	1.66307645982443	0.296091590998816	0.415358609031635	1.29819669508377	0.211203379254068	1.10856900252376	1.24684649718611	1.04451268164124	0.689171825721294	0.363553737786867	0.437914593698176	0.152063221436306	0.0378375821784988	0.123115519524263	0.195770259464527	0.321714039335345	0.787068004459309	0.414530991793407	0.406636304489265	0.363627244457819	0.505677979031801	0.304940028461069	0.157064146992097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.0236043904166175	0.0100315995385464	0.017087340721574	0.184143222506394	0.0124610591900312	0.0980496078015688	0.00724025582237239	0.417471042471042	0.0101378751013788	0.00492671511269861	0.0238927216796583	0.0180733779143322	0.110718616544525	0.0296661418041578	0.39185679836765	0.0515367316341829	0.45999547545434	0.599737789059667	0.472255017709563	0.539751604108721	0.0185120907092445	0.194499839968486	0.245489137105683	0.0219989733812422	0.0138975748731846	0.0148045795499408	0.016904129437334	0.0228555756176719	1.12321797148754	0.188692596174258	0.082476227440326	0.0652820426025774	0.014017054082467	0.320634199298139	0.0207296849087894	0.101375480957537	0.0260133377477179	0.824641687379498	0.449444398488984	0.12271566448874	1.96432552954292	3.10618155337087	1.00032530904359	4.06760958972816	1.0854639377493	0.354633959025095	0.206925780957842
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Schaedlerella	0.592470199457099	0.356121783618398	0.183078650588293	0.557544757033248	0.725233644859813	0.347148611405554	0.878484373114517	1.26930501930502	0.276257096512571	0.31777312476906	0.325538332885345	0.677751671787457	0.166077924816787	0.328609570753748	0.0741977369690224	0.168665667166417	0.226227283010331	0.14784233869843	0.163843577572706	0.357998512929254	0.284623394654634	0.0910948617573922	0.405057076224377	0.16377013517147	0.22004493549209	0.199861823924201	0.0893503984544796	0.50510822115055	0.379206067297077	0.393895794513763	0.557927420919852	0.258710316980585	0.285013433010162	0.179252190158802	0.375725538971808	0.0852475635324747	0.0922291065600908	0.67829682454877	1.48068492017537	0.424529866339425	1.02341137123746	1.4928717474722	1.24430709173715	0.476477078944729	0.562348787026744	0.252987282871406	0.274238986811598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unassigned	21.1636964475392	9.97642574108442	7.01069179319436	16.0664961636829	1.32336448598131	7.88901844392622	4.54929407505732	3.6969111969112	19.5128751013788	15.0831383175268	1.33201923364095	8.97569130670522	0.930563610481362	1.78681454097351	0.289834910035244	4.226011994003	2.65691375713244	10.4493849200815	16.3771293641424	9.4236223941839	0.296193451347912	6.65731097816185	3.4859457469007	10.0290875314708	1.2392004261923	1.37189103829451	11.4803187635837	3.65003542614221	13.5242163874622	13.7250277142251	14.1204152920629	14.8311129379337	3.81731106179185	7.48567244818097	0.3912728026534	1.6104877543027	0.737832852480726	7.01061580989105	0.719662503101994	10.6530463334549	4.07357859531773	0.680615074363499	6.35572543916721	3.38298726050757	2.31042524902461	3.58925707573807	0.663159731744409
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	0.28325268499941	0.333550684656668	0.248986964800078	0.342710997442455	0.695327102803738	1.82584269662921	0.30409074453964	0.371621621621622	1.05940794809408	0.583815740854785	0.570438730101843	0.246249774082776	0.790847261032319	0.312635494397663	0.658504915600074	0.826930284857571	0.165900007540909	2.59421462244414	0.660193239042961	0.572797620686806	0.2290871225269	1.1719230863924	1.55149134650792	0.383759868983892	0.122761911379798	0.355309909198579	0.260806568461724	0.223984641053185	0.880814093025488	0.382102507252872	0.191635940228993	0.120892671486254	0.0607405676906903	1.03006892372946	0.25393864013267	0.0207358938322236	0.0378375821784988	0.0232293433064647	0.0193012931866435	0.00331663958077676	0.00445930880713489	0.00560177015937036	0.0081327260897853	0.0100310963988364	0.00435929292268794	0.0158117051794629	0.00997232679314901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Unassigned	0	0	0	0.00255754475703325	0.00996884735202492	0.0052999788000848	0.0144805116447448	0	0	0	0.00298659020995729	0.00677751671787457	0.013180787683872	0.00684603272403642	0.0185494342422556	0	0	0	0	0.0110153388593617	0.00462802267731112	0.00738606987222099	0.0245489137105683	0	0	0	0	0.00914223024706877	0.0168002688043009	0.00707597235653466	0.0315350281389482	0.0145071205783505	0.0210255811237005	0.0100987149385241	0.015547263681592	3.8315323825542	5.14354632738968	0.664359218564891	0.708633192709626	0.198998374846605	0.020066889632107	0.16245133462174	0.26024723487313	0.478984853044438	0.237581464286493	0.797361704050055	6.13048789608835
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flintibacter	0.405995515165821	0.303455886041029	0.585851681882537	1.43734015345269	1.4006230529595	1.7940428238287	0.748159768311814	0.620173745173745	0.542376317923763	0.458184505480971	1.42460353014963	0.840412073016447	0.553593082722624	0.976700668629196	0.830087182340939	0.332646176911544	0.718900032677274	0.161789729141678	0.467436088957425	0.46264423209319	0.775193798449612	0.329911120959204	0.537621210261446	0.559751656033829	0.634655919208765	0.466344255823135	0.2487321902922	0.292551367906201	0.345605529688475	0.943462980871288	1.02367552881816	0.947798544452235	1.18444106996846	0.777601050266354	0.520833333333333	0.046079764071608	0.0118242444307809	0.0603962925968083	0.0193012931866435	0.0895492686809724	0.178372352285396	0.0112035403187407	0.0162654521795706	0.0426321596950547	0.100263737221823	0.0632468207178514	0.019944653586298
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Unassigned|g__Unassigned	0.0165230732916322	0.0326026985002759	0.0292925840941268	0.0332480818414322	0.311526479750779	11.0107059571762	0.0965367442982985	1.01351351351351	0.00253446877534469	0.00985343022539722	0.0328524923095302	0.0542201337429966	0.0869931987135551	0.225919079893202	4.02522723056947	1.56718515742129	1.82490008295	0.0390526932410946	0.0313230368888996	1.90565362266957	0.555362721277334	0.0566265356870276	0.0196391309684546	0.00488866075138716	0.00694878743659231	0.00246742992499013	0.00965950253561942	0.0159989029323703	0	0.0117932872608911	0.0242577139530371	0.00725356028917527	0.00233617568041117	0.00504935746926204	0.0129560530679934	0.317950372094095	0.19155275977865	0.657390415572952	8.25268150108914	0.686544393220789	0.0334448160535117	0.845867294064924	3.13923227065712	0.0902798675895275	0.0239761110747837	0.140046531589528	0.107202513026352
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibaculum	0.568865809040482	12.6072127200682	5.25557779622126	0.209718670076726	8.26417445482866	2.54663981344075	0.511644744780982	2.71476833976834	9.59803325223033	2.8377879049144	9.88860018516859	4.92499548165552	5.72573416987399	3.95016088176901	4.40549063253571	6.46083208395802	0.26393183017872	16.2849730815364	2.76847456810351	3.83333792305786	2.45979405299086	8.84851170692075	6.38517245611882	5.76617535626115	2.15412410534362	0.794512435846822	2.48490702728809	6.29442552510685	10.3753660058561	0.969408212845248	1.25169803997671	1.07836262965739	0.366779581824553	2.78472064429801	5.41303897180763	0.0760316107181531	0.0969588043324032	0.617900531951962	2.43472026911517	0.0928659082617492	0.0423634336677815	0.487354003865221	0.817338972023422	0.0426321596950547	0.0392336363041915	0.0406586704614759	0.0324100620777343
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0.0613714150832055	0.185584591463109	0.151345017819655	0.0690537084398977	1.14641744548287	5.23902904388382	2.42789911910221	0.668436293436293	0.36749797242498	0.229092252740485	3.79595615685572	0.29595156334719	4.85052986766489	2.04468177357888	3.73307364125394	6.34604572713643	0.651031847774175	1.19389662194203	2.14201383032552	1.34662517555696	0.960314705542057	5.37952089026762	2.86485823002332	0.158881474420083	0.0718041368447872	0.123371496249507	0.099009900990099	0.297122483029735	0.288004608073729	0.127367502417624	0.0242577139530371	0.0362678014458764	0.0303702838453452	0.169153475220278	0.0103648424543947	0.11289542197544	0.215201248640212	0.109177913540384	0.0827198279427579	0.0663327916155351	0.0133779264214047	0.0532168165140184	0.187052700065062	0.230715217173237	0.261557575361276	0.740891328409117	0.179501882276682
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.0165230732916322	0.0426342980388223	0.0805546062588488	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0386100386100386	0.0152068126520681	0.0344870057888903	0.0627183944091031	0.0180733779143322	0.0553593082722623	0.0136920654480728	0.00927471712112781	0.0234257871064468	0.0276500012568182	0.0446316494183938	0.0554176806495916	0.0440613554374466	0.0370241814184889	0.00984809316296132	0.0171842395973978	0.0342206252597101	0.0138975748731846	0.037011448874852	0.0603718908476213	0.0342833634265079	0.0432006912110594	0.00235865745217822	0.00970308558121483	0.0145071205783505	0.0116808784020558	0.0252467873463102	0.0388681592039801	0.0575997050895099	0.0709454665846852	2.19749587679156	4.20768191468828	6.56031309077642	1.64548494983278	9.32694731535165	3.8711776187378	0.0752332229912729	0.0980840907604786	0.0700232657947641	0.117174839819501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	0.125103269208073	5.20890806039023	24.469071913294	0.135549872122762	0.166978193146417	0.079499682001272	0.108603837335586	0.132722007722008	0.641220600162206	0.14041138071191	0.734701191649494	11.9984637628773	6.4559498075605	0.435864083430319	7.46150992394732	0.466173163418291	17.454691702486	0.198052944294123	0.15179625569236	0.283644975628563	14.2242276987157	0.265898515399956	0.314226095495274	8.93647185353572	10.0317327959604	11.8905448085274	27.208403767206	39.1835988389368	0.604809676954831	0.165106021652475	0.194061711624297	0.14748905921323	5.22836117276019	0.176727511424171	10.3233830845771	18.5240651567864	19.5170978574469	8.94562010731957	2.38233104475143	0.421213226758648	0.0869565217391304	1.03632747948352	7.9090761223162	4.52402447587521	0.353102726737723	0.78380881389623	11.9618059883822
