X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_1541	-16.706960750012	10.9105283923726	ASV_1541	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	2.91111111111111
ASV_1542	1.5959632618769	-21.7035072624958	ASV_1542	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	25.3333333333333
ASV_1548	-25.6567852686847	-0.505380910436742	ASV_1548	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	3.64444444444444
ASV_155	-9.91462102264538	-3.75651468335352	ASV_155	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	101.6
ASV_1552	-16.9594155640007	-12.8367383583933	ASV_1552	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	18.9111111111111
ASV_1553	-1.31969161122875	-16.9421988002578	ASV_1553	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	38.4444444444444
ASV_1554	5.87437435681532	-0.926927721828717	ASV_1554	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	12.4666666666667
ASV_156	-14.6180212204751	18.3238138771104	ASV_156	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus	Unassigned	70.5111111111111
ASV_1567	9.54753691111468	18.6807841969891	ASV_1567	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	22.4444444444444
ASV_1569	17.3147869782919	3.39657287038611	ASV_1569	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	29.1111111111111
ASV_157	17.4792802734701	10.9044583065321	ASV_157	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	135.888888888889
ASV_1570	17.9268206980068	-0.216445609814994	ASV_1570	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	5.42222222222222
ASV_1572	16.4764818511892	1.74395228560905	ASV_1572	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	21.9333333333333
ASV_1573	17.027484764389	2.55296349266992	ASV_1573	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Unassigned	Unassigned	13.6888888888889
ASV_1575	15.7649684338804	1.8146689412036	ASV_1575	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	4.71111111111111
ASV_1578	17.0343995358825	3.42533091357591	ASV_1578	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	4.44444444444444
ASV_1581	-14.6819530187088	11.4712480860068	ASV_1581	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Unassigned	6.44444444444444
ASV_159	10.322391732162	11.8256262523446	ASV_159	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	93.7111111111111
ASV_16	5.32019078126293	-14.0455507089264	ASV_16	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	539.866666666667
ASV_1605	-13.4651882014312	-15.9404244233986	ASV_1605	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Unassigned	36.8222222222222
ASV_1607	4.51849391277766	17.3566636591977	ASV_1607	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	5.66666666666667
ASV_1611	-6.5765084137001	-20.653529103465	ASV_1611	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	9.13333333333333
ASV_1613	-24.1274585022925	-0.245196031000781	ASV_1613	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	9.24444444444444
ASV_1614	0.189338301751867	-18.600547881069	ASV_1614	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	28.1555555555556
ASV_1618	-14.6096798149444	-13.4612792226396	ASV_1618	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	Unassigned	6.97777777777778
ASV_1625	-18.6543814373672	17.9896546597989	ASV_1625	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	5.46666666666667
ASV_1627	11.4317256881587	-10.9333067822036	ASV_1627	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	17.6
ASV_1629	12.8989754604901	-12.7241346110171	ASV_1629	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	23.7333333333333
ASV_1635	-14.7327109681204	12.1808511128122	ASV_1635	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Unassigned	5.06666666666667
ASV_1637	-13.8344195381258	-16.5974115032979	ASV_1637	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	13.5555555555556
ASV_164	-14.8726647658008	19.6544950793006	ASV_164	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	72.9555555555555
ASV_1647	15.9909299778483	2.42789935900719	ASV_1647	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	6.28888888888889
ASV_1649	16.4904722233496	1.55723134980076	ASV_1649	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	10.3333333333333
ASV_165	3.66700652627559	1.48405590803682	ASV_165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Unassigned	73.6
ASV_1652	17.3861953825949	3.09463225611972	ASV_1652	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	36.1333333333333
ASV_1653	16.7727420071215	2.31451902383089	ASV_1653	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	3.55555555555556
ASV_167	4.19259453818576	19.2591215248394	ASV_167	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	87.5555555555556
ASV_168	-0.129906784179406	5.39894680714475	ASV_168	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Unassigned	54.9777777777778
ASV_169	-17.7847734393856	-14.1310842292249	ASV_169	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	55.2222222222222
ASV_17	0.624925231513732	5.33767573261358	ASV_17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unassigned	437.022222222222
ASV_170	-12.550544369133	1.18025967277378	ASV_170	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	68.8222222222222
ASV_172	4.09683527421855	-22.163003298535	ASV_172	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	59.7111111111111
ASV_173	-8.04690459640242	-18.3940530222562	ASV_173	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	70.0222222222222
ASV_175	-17.2886668877315	-14.7846046462142	ASV_175	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	52.0666666666667
ASV_176	-21.2491585289768	-10.970711739493	ASV_176	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Unassigned	71.4
ASV_177	3.09437181735039	3.4447902068551	ASV_177	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	71.9333333333333
ASV_180	-9.6572361571534	-0.525630870897756	ASV_180	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	70.8
ASV_182	-19.6947272191735	14.484829636972	ASV_182	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	55.5111111111111
ASV_183	6.28021829127609	5.57994132579335	ASV_183	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	87
ASV_184	0.789728264773318	-4.0324957768892	ASV_184	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	55.3555555555556
ASV_185	-24.6489995284513	3.30525462237354	ASV_185	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Unassigned	49.7111111111111
ASV_186	0.70792722316109	-0.612026640810586	ASV_186	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	47.3777777777778
ASV_188	-13.1449778739478	7.58111881202296	ASV_188	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	Unassigned	51.4666666666667
ASV_19	18.2387367945683	12.6235427075009	ASV_19	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	446.155555555556
ASV_190	16.8550739511925	3.64903172867305	ASV_190	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	48.7555555555556
ASV_191	-5.80694148617251	12.673850243998	ASV_191	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	70.8222222222222
ASV_193	17.1598759246385	11.6878400977924	ASV_193	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	68.4222222222222
ASV_195	-12.2080699418099	2.9889962119172	ASV_195	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Unassigned	51.5777777777778
ASV_196	-9.73278998147959	0.526697768263591	ASV_196	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	74.2444444444444
ASV_199	5.45525308009121	-6.3361565603748	ASV_199	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	49.9555555555556
ASV_2	-3.38453547929536	-16.9426722951225	ASV_2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	1298.35555555556
ASV_20	-16.459915510147	12.292573804361	ASV_20	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	417.511111111111
ASV_200	10.8630188682932	13.9395089147763	ASV_200	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	51.6222222222222
ASV_201	1.89196132739421	-17.3918353428986	ASV_201	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	319.422222222222
ASV_203	8.10996506704812	22.1505264582407	ASV_203	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	57.2666666666667
ASV_204	-20.1053971771909	11.6633687389373	ASV_204	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Unassigned	41.7333333333333
ASV_206	-14.4007782349714	-11.0043850245777	ASV_206	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	131.111111111111
ASV_208	0.532104063279034	-12.2958753064454	ASV_208	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	59.1111111111111
ASV_209	6.01835802288834	19.3138840203289	ASV_209	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	44.7333333333333
ASV_21	-12.4363445070832	-16.2094269603216	ASV_21	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	473.155555555556
ASV_210	1.31291218137175	-11.9546860937677	ASV_210	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	60.4666666666667
ASV_211	-5.83962805414201	-14.8299458891152	ASV_211	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	47.3333333333333
ASV_213	-13.050684635667	15.3648529351087	ASV_213	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	51.2444444444444
ASV_215	-14.1649335709053	-5.4247111335188	ASV_215	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	62.5111111111111
ASV_217	-9.27644522357136	5.39219999258583	ASV_217	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	64.6222222222222
ASV_218	-11.5796479449032	-21.5250117895707	ASV_218	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Unassigned	43.6444444444444
ASV_219	13.9417483086589	16.9324284521219	ASV_219	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	52.8
ASV_22	-15.4560971565047	14.9991756778813	ASV_22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	490.8
ASV_220	-15.0859260794461	12.0000991951443	ASV_220	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Unassigned	60.8222222222222
ASV_222	-15.3586696899923	6.19534638252398	ASV_222	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	64.1777777777778
ASV_223	-7.3819517271515	-20.9387690178465	ASV_223	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	56.6444444444444
ASV_225	-24.5388730115821	6.16831831721296	ASV_225	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	40.7111111111111
ASV_226	-20.9206132668265	-13.9073037146372	ASV_226	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	62.6222222222222
ASV_228	-2.13148544731101	5.68528931447543	ASV_228	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	45.4444444444444
ASV_23	5.69262604965367	-5.97896007759362	ASV_23	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	423.555555555556
ASV_230	-6.7832053749678	1.64413702434135	ASV_230	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	48.9333333333333
ASV_231	10.8959393881161	10.0765034981215	ASV_231	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	55.4888888888889
ASV_232	1.20883242859134	2.19297443769965	ASV_232	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	31.4
ASV_233	-1.42552541652195	-12.041162752453	ASV_233	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	Unassigned	41.4
ASV_235	-2.29720663540513	5.95977273657689	ASV_235	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	42.0888888888889
ASV_237	-22.3596004996231	-5.36411629936708	ASV_237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Unassigned	36.0222222222222
ASV_238	-17.9285891859608	6.06807231035908	ASV_238	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	55.5111111111111
ASV_239	-20.3626568952289	-14.7466225392988	ASV_239	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Unassigned	65.1777777777778
ASV_24	-2.83125436616931	12.5984180396062	ASV_24	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus	Unassigned	450.822222222222
ASV_240	-13.5562098552135	3.57339544813843	ASV_240	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	53.5555555555556
ASV_242	-19.8218701052036	12.2875548966919	ASV_242	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Unassigned	32.9333333333333
ASV_243	-16.7821039266827	13.7582404618896	ASV_243	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	37.5111111111111
ASV_244	11.6706282737741	10.5235487967738	ASV_244	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	48
ASV_245	-13.3515331827489	-20.0311563198249	ASV_245	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	33.9777777777778
ASV_246	-7.98997668625073	-4.84002237203596	ASV_246	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	52.2
ASV_248	-1.27888224169337	19.5724248175306	ASV_248	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	39.8888888888889
ASV_249	6.10061863212211	-19.1971718877361	ASV_249	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	Unassigned	44.7555555555556
ASV_250	-10.0537180985537	-13.3646044923977	ASV_250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Unassigned	48.3555555555556
ASV_252	11.186106578249	-15.3490908559343	ASV_252	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Unassigned	42.9777777777778
ASV_255	-14.3297612900641	9.99566617119434	ASV_255	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	51.9555555555556
ASV_256	9.99105785006443	13.7633021976232	ASV_256	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	63.9555555555556
ASV_257	-6.48156334857918	-17.2644933953736	ASV_257	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Unassigned	36.1333333333333
ASV_259	9.68195960409259	21.3803802025815	ASV_259	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Unassigned	29.2
ASV_26	-7.35354110282032	-18.9714815938664	ASV_26	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella	Unassigned	584.022222222222
ASV_260	-0.428035680689778	-21.5759367998082	ASV_260	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	45.2888888888889
ASV_261	3.66148407631064	-21.4417442085122	ASV_261	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	33.9333333333333
ASV_262	-10.0921565655043	-21.3348107897186	ASV_262	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flintibacter	Unassigned	34.3333333333333
ASV_263	10.9236331781318	-14.3138871244147	ASV_263	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	38.1111111111111
ASV_264	-7.24976535376538	-7.02434469270329	ASV_264	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	44.2
ASV_265	-8.93101861201193	-21.8379864868614	ASV_265	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Unassigned	33.6666666666667
ASV_266	-11.3668459999714	-0.475231472709287	ASV_266	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Schaedlerella	Unassigned	42.5777777777778
ASV_267	15.7701012675352	11.9155428076277	ASV_267	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	26.0444444444444
ASV_269	-0.723810782922373	-3.84237155356831	ASV_269	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	Unassigned	41.6666666666667
ASV_27	2.06464105065753	-17.9640870922283	ASV_27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	483.911111111111
ASV_270	-7.07460125470742	-22.561989224745	ASV_270	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Unassigned	28.0444444444444
ASV_272	11.7159894790131	16.6282716989807	ASV_272	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	90.9777777777778
ASV_273	-3.43529680365155	0.968876047817295	ASV_273	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	34.0222222222222
ASV_274	1.98046959952645	1.5346516168332	ASV_274	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Ihubacter	Unassigned	30
ASV_275	17.520458587227	-6.60057142353639	ASV_275	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	32.1555555555556
ASV_276	-9.82952496741314	-16.9475612458693	ASV_276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	Unassigned	36.9777777777778
ASV_278	-13.0930472435748	-4.01044035474732	ASV_278	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	29.0222222222222
ASV_280	-1.556963039033	4.92381794706409	ASV_280	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Unassigned	Unassigned	28.6444444444444
ASV_281	-13.667018064177	8.33314492789793	ASV_281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	39.7555555555556
ASV_282	4.7214842544823	6.65253709989221	ASV_282	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	22.4888888888889
ASV_283	-0.932933189476934	-15.4504131711304	ASV_283	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	32.9777777777778
ASV_284	3.21578424985714	-22.2618678994718	ASV_284	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	28.1333333333333
ASV_286	-0.700241662737228	-19.9916451707185	ASV_286	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Unassigned	32.1111111111111
ASV_288	16.5003099215585	13.7922116801878	ASV_288	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Unassigned	37.3777777777778
ASV_289	-11.3401349005053	8.02651158549069	ASV_289	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Unassigned	24.1333333333333
ASV_29	2.89111605414869	-17.349186649935	ASV_29	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Unassigned	384.822222222222
ASV_290	-8.61447870571077	-13.8270401758932	ASV_290	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Unassigned	45.2666666666667
ASV_293	-21.4283899619728	-9.01335949627441	ASV_293	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Merdimonas	Unassigned	40.4222222222222
ASV_295	-8.47967849061778	2.49779867105786	ASV_295	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	27.6888888888889
ASV_297	-18.5914781223576	5.00715125909607	ASV_297	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	Unassigned	28.8222222222222
ASV_298	-4.46919720393467	23.1987531581045	ASV_298	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Unassigned	26.8666666666667
ASV_299	7.84173060592391	13.6101663710265	ASV_299	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	31.2666666666667
ASV_3	18.6936663865619	11.7476755752913	ASV_3	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Unassigned	849.244444444444
ASV_30	12.0494336027555	-15.4967249082421	ASV_30	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Unassigned	304.377777777778
ASV_300	6.90064140429414	-18.542921602937	ASV_300	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Lawsonibacter	Unassigned	137.222222222222
ASV_301	-8.45667821285245	6.191260152199	ASV_301	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Unassigned	28.6
ASV_302	4.81904813086546	3.82401562572202	ASV_302	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Unassigned	20.8888888888889
ASV_303	-24.0415868620648	-7.59012030578955	ASV_303	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnotalea	Unassigned	26.8666666666667
ASV_304	5.40620993116078	-6.86402779754834	ASV_304	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	27.1333333333333
ASV_305	-21.4999813765217	-11.9820602743827	ASV_305	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned	30.8444444444444
ASV_306	-5.04390070443581	-14.1261892799811	ASV_306	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	35.3555555555556
ASV_307	-3.48783759255283	9.68403713865881	ASV_307	Bacteria	Firmicutes	Clostridia	Clostridiales	Unassigned	Unassigned	Unassigned	25.8666666666667
ASV_308	-9.35863012653544	-12.4629158824355	ASV_308	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unassigned	25.7111111111111
ASV_31	-10.319612422371	1.36265439990052	ASV_31	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotaenia	Unassigned	403.244444444444
ASV_311	13.6767914944044	16.3217537076849	ASV_311	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Unassigned	29.2888888888889
ASV_312	-4.23552989936727	-13.3524044878448	ASV_312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	25.6
ASV_313	-7.06260775844869	2.59527846364502	ASV_313	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Paramuribaculum	Unassigned	24.6888888888889
ASV_314	-15.34759394227	3.02215397274911	ASV_314	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	56.8222222222222
ASV_315	5.84556162288881	-6.63268514828378	ASV_315	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Unassigned	27.0888888888889
