Genus	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerocolumna	1.28106355150234	0.915619058167654	0.640981100611451	0.448185821738961	0.579209612721026	0.88500671913995	0.49576115001843	1.32353472247301	0.234705949700416	0.649713307022116	0.772255481951185	0.570293710370964	0.784010406595532	0.92781132142288	0.499440924338427	0.551591608690237	0.319204889638537	0.40280768923985	0.426998662413829	0.0593151792936101	3.17814431481549	0.0920957086941891	0.583825734191728	0.7273859909489	0.700971521933908	1.46348738790805	0.449326010983525	0.381659157169361	0.810640783679339	0.609843081312411	0.245829994901304	0.636202056444245	0.463042687943669	2.26715462031107	0.704738760631835	0.26540567818627	1.36855447581608	0.206156991147376	3.40198375645249	0.588867837574889	0.283705225049605	2.39468981363288	0.340541755259382	0.139462719871694	0.814448178251585
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerosporobacter	0.0125418809237991	0.457809529083827	0.887645914396887	1.0015978798862	0.116921195114493	0.581685544250336	0.464430519719867	0.00541692246578311	0.0114490707170935	0.201057413061285	0.00354245633922562	0.0874571824211063	0.184576441014643	0.0531189687837527	0.361535594483787	0.00177932776996851	0.141465803362533	0.478583393156257	0.121754638680248	0.0179742967556394	0.208462860695608	0.0035421426420842	0.0987741423405944	0.223529196210997	0.122977459988405	0.00932157571915957	0.0159760359460809	0.226168389433696	0.780084479194752	0.333452211126961	0.0473450360550659	0.0149499177754522	0.0746225819413352	0.0567246111619396	0.069432390210033	0.0112143244304058	0.0587835479545162	0.0155917052128268	0.0334736879195222	0.0307235393517333	0.0330699342082362	0.0119138796698153	0.0103718301094228	0.00871641999198089	0.0314522670463011
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes	0.00716678909931378	0.00738402466264237	0.00694830461367426	0	0.00179878761714604	0.00383950854290651	0.00184297825285662	0.00722256328771081	0.00954089226424455	0.0130314989947129	0.0106273690176769	0.00182202463377305	0.00175787086680612	0.00177063229279176	0.00372717107715244	0.010675966619811	0.00906832072836752	0.00199409747148441	0.00514456219775697	0	0	0.0123974992472947	0.00176382397036776	0.00183220652631965	0.00878410428488607	0.00559294543149574	0.00399400898652022	0	0.00359485935112789	0.00178316690442225	0.151139922791172	0.0581385691267587	0.00574019861087194	0.0969807868252516	0.029508765839264	0.00560716221520289	0.18737255910502	0.0675640559222494	0.507390637938021	0.116066704217659	0.156647056775855	0.146370521657731	0.055316427250255	0.0889074839182051	0.0695260639970865
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerotaenia	0.0537509182448534	0.0701482342951025	0.092065036131184	0.0467672161814568	0.0737502923029878	0.0652716452294106	0.13085145595282	0.0722256328771081	0.0820516734725032	0.502643532653213	0.0389670197314818	0.174914364842213	0.286532951289398	0.138109318837757	0.111815132314573	0.137008238287575	0.021763969748082	0.0338996570152349	0.0342970813183798	0.0197717264312034	0.0713162418169184	0.0850114234100207	0.065261486903607	0.15390534821085	0.15108659370004	0.102537332910755	0.0818771842236645	0.0300379892216627	0.0988586321560169	0.0713266761768902	0.11654162721247	6.50155313034667	1.50201863651149	1.72186642268984	0.696059711855581	0.207465001962507	0.843176515972592	1.28371706252274	1.71420517608922	0.691279635414	0.941622863508198	4.90000850991405	5.6077028124946	1.70667503442986	2.48472909665778
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerotignum	0.326088904018777	0.0941463144486903	0.0764313507504169	0.0915857983553529	0.133110283668807	0.0921482050297562	0.0497604128271286	0.310570221371565	0.0935007441895966	0.117283490952416	0.492401431152361	0.038262517309234	0.131840315010459	0.0371832781486269	0.0838613492359299	0.161918827067134	0.0979378638663692	0.0757757039164074	0.0651644545049216	0.0143794374045115	0.341952236404199	0.0035421426420842	0.0881911985183879	0.131918869895015	0.0720296551360658	0.333712410745913	0.103844233649526	0.106016432547045	0.283993888739103	0.124821683309558	0.187559181295069	0.0896995066527134	0.103323574995695	0.111619396157365	0.0676965804547821	0.155131487953947	0.104708194793982	0.103944701418845	0.257218865065802	0.360148155734207	0.0974692797716434	0.0391456046293932	0.107175577797369	0.0383522479647159	0.0811137413299343
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia	0.696970239908265	0.891620978014067	1.63806281267371	2.33446354105772	0.124116345583077	1.69898253023613	1.20899373387394	0.241955870138312	0.448421936419494	1.04996649043116	0.219632293031988	0.519277020625319	0.407826041099021	0.628574463941073	0.726798360044726	0.104980338428142	0.411701761067885	0.211374331977347	0.18691909318517	0.941853149995506	0.277950480927477	0.490586755928661	0.329835082458771	0.600963740632844	0.407582438818714	0.329983780458249	1.20818771842237	0.273875784079866	0.203109553338726	0.718616262482168	0.122004515988054	0.367103536486105	2.12196008648566	1.73833485818847	1.44592952612394	0.147655271667009	0.356375259474255	0.11433917156073	0.18498617008157	0.430129550924266	0.259337905106694	0.166794315377415	0.271396221196563	0.102853755905375	0.317833435415253
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Caecibacterium	0.00358339454965689	0	0.00173707615341857	0.0019486340075607	0.00179878761714604	0	0.00368595650571323	0	0	0.00186164271353042	0	0	0.00175787086680612	0	0.00186358553857622	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179742967556394	0	0.284070216330396	0.189365625155728	0.086102979163079	0.184812442817932	0.0867904877625412	0.162607704240884	0.00734794349431453	0.0363806454965958	0.459822765631331	0.488162903033096	0.107912416890034	0.0561654327291294	0.103718301094228	0.0104597039903771	0.00827691238060554
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Clostridium_XlVa	1.52473438087901	0.365509220800797	0.665300166759311	1.56865037608636	0.840033817207202	1.52620464580534	1.57943236269812	0.321404066303131	0.591535320383162	0.763273512547472	0.228488433880052	1.25537497266963	1.13382670908995	1.36692813003524	0.913156913902348	1.0960659063006	0.81796252969875	0.675999042833214	0.478444284391398	0.0718971870225577	0.627217203671872	0.0690717815206418	0.828997266072846	0.531339892632698	0.64299643365366	0.445571319375827	1.58961557663505	0.894071914480078	3.32165004044217	1.6262482168331	0.972394202054046	1.57638577432269	0.551059066643706	0.903934126258006	1.28276340913036	0.493430274937854	0.890938148685637	2.78052076295411	0.329451560050034	1.60274463618209	1.06171894036969	2.79635775678666	3.31034244325745	2.32902742185729	2.10730189210217
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Clostridium_XlVb	0	0.0443041479758542	0.0607976653696498	0	0.0161890885543144	0.00767901708581302	0.0202727607814228	0	0.0248063198870358	0.0260629979894259	0.00354245633922562	0	0.00351574173361225	0.0548896010765444	0.00186358553857622	0.00177932776996851	0.0199503056024085	0	0	0.00179742967556394	0.00182862158504919	0	0.00176382397036776	0	0.0562182674232708	0	0.00199700449326011	0.0176694054245075	0	0.014265335235378	0.00182096292519484	0.019933223700603	0	0.00731930466605672	0.00520742926575247	0.00747621628693718	0	0.0259861753547113	0.00176177304839591	0.00682745318927407	0	0	0.0276582136251275	0	0.0182092072373322
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus	0.00179169727482844	0	0	0.0019486340075607	0.00179878761714604	0	0	0.00541692246578311	0.0152654276227913	0.0148931417082434	0.00708491267845124	0.00182202463377305	0.00527361260041837	0.00177063229279176	0.00372717107715244	0.0124552943897795	0	0.00398819494296881	0.00171485406591899	0.00179742967556394	0	0	0.00529147191110327	0.00732882610527859	0.0122977459988405	0	0	0	0.00179742967556394	0.00356633380884451	0.00182096292519484	0.019933223700603	0.00191339953695731	0.00731930466605672	0.0138864780420066	0.173822028671289	0.00367397174715726	0.00346482338062817	0.00352354609679181	0.00341372659463704	0.00696209141226024	0.0782912092587865	0.0051859150547114	0.0104597039903771	0.00993229485672665
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea	0	0	0	0	0	0	0	0	0	0	0	0.00182202463377305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178316690442225	0.00364192585038969	0.00498330592515074	0	0.00731930466605672	0	0	0	0.0415778805675381	0.00176177304839591	0.00170686329731852	0.57089149580534	0	0.0121004684609933	0.00174328399839618	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Eisenbergiella	2.15899521616828	4.20520204537483	6.0537103946637	5.40745937098094	7.89128127641969	4.28297177961221	7.05492075193513	1.30908959589758	2.58176544670458	3.28393774666766	0.683694073470544	3.28511041469281	4.23646878900276	5.08525594489792	2.70778978755125	1.43591751036458	6.365961151314	4.62032384142937	9.04757005178859	0.381055091219556	5.51512270050836	0.317021766466536	8.98844695299409	6.33577016801334	3.80527397621265	2.26514289975577	1.70344483275087	5.26901669758813	4.89080614720949	8.12054208273894	5.32085366741933	4.29560970747994	3.23364521745786	3.28453796889296	13.4768269397674	4.20537166140216	5.03150430773187	1.07929248306568	3.33855992671024	4.0094218854012	2.80224179343475	1.62539358352481	1.60763366696054	0.400955319631121	1.15049082090417
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Enterocloster	2.37399888914769	4.54117516752506	4.67099777654252	4.58708445379789	8.11972730379724	6.77865233250144	4.89863619609289	9.75046043840959	5.11010189672938	4.20731253257875	9.52212263983846	2.15181109248597	6.93655844041697	12.9220744727942	6.04733507267984	3.56755217878685	2.25801186136351	6.00622158411103	7.89175841135919	0.345106497708277	10.6023479501152	0.405575332518641	3.28953170473587	5.87771853643343	3.86676270620685	5.26109733589366	1.04243634548178	2.65041081367612	1.59611755190078	9.81276747503566	8.22346857017991	1.21758774771183	2.59456977211412	2.20494053064959	2.76688074986981	5.24082761714296	1.32079284310304	4.72082185610588	3.27513609696799	6.28467066072678	8.26052146064678	1.27818909029019	1.2117754844509	1.54454962257901	8.61295502325812
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Faecalicatena	0.0412090373210542	0.0239980801535877	0.0156336853807671	0.0253322420982891	0.00539636285143813	0.0249568055288923	0.0129008477699963	0.0108338449315662	0.0190817845284891	0.00744657085412168	0.00885614084806405	0.0163982217039574	0.00527361260041837	0.0318713812702516	0.0298173686172195	0.0124552943897795	0.0399006112048171	0.0139586823003908	0.0120039784614329	0.0287588748090231	0.0237720806056395	0.0123974992472947	0.00529147191110327	0.0146576522105572	0.00702728342790886	0.00745726057532765	0.0299550673989016	0.0300379892216627	0.0287588748090231	0.0392296718972896	0.0473450360550659	0.00830550987525124	0.030614392591317	0.0256175663311985	0.0104148585315049	0.0242977029325458	0.0312287598508367	0.0467751156384803	0.0510914184034813	0.0375509925410074	0.0435130713266265	0.013615862479789	0.0138291068125637	0.0104597039903771	0.0165538247612111
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Faecalimonas	0.116460322863849	0.0258440863192483	0.32657031684269	0.210452472816556	0.174482398863166	0.0844691879439432	0.0903059343899742	0.066808710411325	0.0763271381139564	0.141484846228312	0.0690778986148996	0.158516143138255	0.0808620598730817	0.16112753864405	0.0354081252329482	0.204622693546378	0.288372599162087	0.197415649676956	0.16977055252598	0.0233665857823313	0.424240207731412	0.0123974992472947	0.058206191022136	0.0604628153685483	0.0544614465662936	0.065251030034117	0.0778831752371443	0.173160173160173	0.882537970701896	0.194365192582026	0.0182096292519484	0.297337253533994	0.0688823833304632	0.0640439158279963	0.0815830584967888	0.0691550006541689	0.17451365798997	0.0502399390191085	0.0281883687743345	0.155324560055985	0.114874508302294	0.107224917028338	0.0829746408753824	0.0453253839583006	0.0827691238060554
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Frisingicoccus	0.0698761937183093	0	0	0	0	0	0	0.151673829041927	0	0.00186164271353042	0.0106273690176769	0	0	0	0	0.209960676856284	0.0018136641456735	0	0.00171485406591899	0	0	0.0017710713210421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183698587357863	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Herbinix	0.00716678909931378	0.00184600616566059	0.239716509171762	0.019486340075607	0.323781771086288	0.023037051257439	0.0147438260228529	0.0036112816438554	0.120215242529481	0.0111698562811825	0.00177122816961281	0.0419065665767801	0.00878935433403062	0.432034279441188	0.0149086843086098	0.00355865553993701	0.018136641456735	0.0159527797718752	0.0102891243955139	0	0.00731448634019676	0	0.0211658876444131	0.0164898587368768	0.00175682085697721	0.00745726057532765	0.0139790314528208	0.00706776216980299	0.0754920463736856	0.014265335235378	0.00546288877558453	0.00996661185030149	0.0267875935174024	0.0128087831655993	0.0156222877972574	0.00747621628693718	0.00918492936789316	0.00173241169031409	0.00880886524197953	0.00341372659463704	0.00522156855919518	0.00680793123989448	0.0103718301094228	0.00348656799679236	0.00331076495224222
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Hespellia	0.180961424757673	0.138450462424545	0.279669260700389	0.120815308468763	0.23204360261184	0.220771741217124	0.309620346479912	0.101115886027951	0.062969888944014	0.13217663266066	0.0974175493287045	0.165804241673347	0.0457046425369592	0.309860651238557	0.093179276928811	0.346968915143859	0.00544099243702051	0.153545505304299	0.0188633947251089	0.00359485935112789	0.0841165929122627	0.0035421426420842	0.27515653937737	0.185052859158284	0.203791219409357	0.0503365088834617	0.0818771842236645	0.0335718703065642	0.312752763548126	0.105206847360913	0.0364192585038969	0.345509210810452	0.0382679907391462	0.0640439158279963	0.135393160909564	0.0168214866456087	0.106545180667561	0.0277185870450254	0.0317119148711263	0.179220646218444	0.121836599714554	0.328482682324909	0.0968037476879462	0.115056743894148	0.446953268552699
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Hungatella	0.551842760647161	2.61948274907238	1.06482768204558	0.596282006313574	1.5235731117227	3.13303897101171	1.81533357906377	3.86407135892528	0.223256878983323	0.701839303000968	2.25477345991711	0.522921069892865	0.606465449048113	2.21683163057528	1.47968691762952	0.122773616127827	0.35729183669768	0.315067400494536	0.306958877799499	0.0521254605913544	0.596130636726036	0.0885535660521049	1.80086427374548	1.20192748126569	3.13416840884735	2.70325695855627	0.0898652021967049	0.222634508348794	0.0700997573469938	0.146219686162625	0.264039624153252	1.13785485290942	1.13081912634177	0.349496797804209	0.322860614476653	3.17552286787657	1.05626687730771	0.133395700154185	0.121562340339317	1.85023981429327	0.751905872524106	0.67228320993958	0.625767083268509	0.207450795809145	1.26636759423265
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Kineothrix	10.3201763030118	7.91752044451828	11.6870483602001	8.56229782922171	14.1510621840879	16.4503743520829	19.0029487652046	23.2367917373876	3.59119184826165	9.67123389679053	26.2496014736618	6.2805189126157	8.67157698595461	9.86596313543566	10.9821095788297	3.10492695859504	2.86377568601846	9.78104809763101	13.1220633124121	0.686618136065426	10.03547525875	0.536634610275756	6.91771761178234	5.50761281811686	6.11725022399466	14.7411398422789	2.42835746380429	6.2638042229879	8.52341152152422	9.1583452211127	4.1663631728458	9.53804754073852	8.8437326598167	7.90667886550778	11.003298038535	15.0944806833262	6.60763818726234	4.20976040746323	3.60634943006642	11.2687114888969	4.61760712918161	6.62241511360735	6.97505574858684	2.96881264926869	8.06171265870979
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospira	0.00895848637414222	0.00738402466264237	0.00694830461367426	0.0116918040453642	0.0125915133200223	0	0	0	0	0	0.0106273690176769	0.00728809853509219	0.00351574173361225	0.00531189687837527	0	0	0	0.00598229241445322	0	0.00179742967556394	0.00731448634019676	0.0035421426420842	0.00529147191110327	0	0.00527046257093164	0	0.00399400898652022	0.00176694054245075	0.00359485935112789	0.00356633380884451	0.00546288877558453	0.00166110197505025	0.0153071962956585	0.00365965233302836	0.0208297170630099	0.257929461899333	0.00918492936789316	0.00692964676125635	0.00352354609679181	0.0102411797839111	0.00522156855919518	0.00340396561994724	0.00172863835157047	0.00522985199518854	0.00827691238060554
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiracea_incertae_sedis	2.33099815455181	1.19990400767939	1.141259032796	2.23898047468724	0.985735614196032	2.67229794586293	1.97751566531515	2.01870643891517	1.43495019654238	2.40710402859483	1.12295865953452	2.22469207783689	2.20437006697488	1.30318536749473	1.56168468132687	5.32730734328571	5.9143587790413	2.15960756161761	2.00637925712522	0.188730115934214	2.07731412061588	0.258576412872146	4.06208660375694	2.83625570274281	2.98835227771824	3.98963440780029	10.072890664004	4.81137909709338	4.63736856295497	1.32845934379458	0.996066720081579	2.23418215644258	1.10977173143524	0.62580054894785	1.47717410171845	0.342036895127376	1.22526957767695	1.73587651369471	0.961928084424164	3.94797480669773	6.32331952518537	1.2067058122713	2.48405331120676	0.700800167355264	1.4981211408896
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnotalea	0.361922849515346	0.0775322589577449	0	0.0077945360302428	0.00539636285143813	0.0671913995008639	0.00552893475856985	0.0018056408219277	0.0248063198870358	0.128453347233599	0.00354245633922562	0.00546607390131915	0.11777734807601	0.0106237937567505	0.18263138278047	0.00355865553993701	0.00906832072836752	0.0498524367871101	0.00514456219775697	0.00179742967556394	0.0256007021906887	0.0035421426420842	0.0123467677925743	0.439729566316715	0.28987544140124	0.00559294543149574	0	0.00176694054245075	0.00359485935112789	0.158701854493581	0.00182096292519484	0	0.00191339953695731	0.00731930466605672	0.00173580975525082	0.121488514662729	0	0.00173241169031409	0	0.00170686329731852	0.0087026142653253	0.0221257765296571	0.00345727670314094	0.0122029879887733	0.00165538247612111
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lacrimispora	7.77775787003028	11.4323161839361	22.4430239021679	12.5823297868194	15.1421941611354	8.54290650796698	7.07703649096941	4.51951897728504	4.36209594321261	9.21326978926204	0.915724963689822	14.1061147146709	21.7220103011233	11.2116436779574	15.122996645546	12.5282468283482	9.69040753033353	11.0672409667385	15.4079637822821	0.56079805877595	8.44091723658706	0.412659617802809	2.89796278331423	4.51638908737793	3.46796437167302	12.1777065195101	6.1328007988018	8.62620372824454	31.3327941044307	13.9621968616262	2.69138320343798	10.3386986927127	3.82871247345158	15.1710887465691	6.05624023607013	12.6534960656412	4.3499825486342	6.56410789460007	5.71695354204471	10.4562445593732	4.97963588261914	11.4271125861629	5.41236667876713	7.13526140543556	9.30656028075287
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Marvinbryantia	0.204253489330443	0.267670894020786	0.248401889938855	0.208503838808995	0.34536722249204	0.449222499520061	0.425727976409878	0.281679968220722	0.0706026027554097	0.351850472857249	0.162952991604378	0.036440492675461	0.441225587568337	0.396621633585353	0.672754379426016	0.290030426504866	0.531403594682337	0.344978862566802	0.0703090167026786	0.00539228902669183	0.245035292396591	0.0017710713210421	0.338654202310609	0.703567306106744	0.440962035101281	0.570480434012566	0.818771842236645	0.584857319551197	0.328929630628202	0.784593437945792	0.0528079248306504	0.0448497533263567	0.0631421847195913	0.0969807868252516	0.0503384829022739	0.063547838438966	0.157980785127762	0.0363806454965958	0.0475678723066895	0.0716882584873777	0.0504751627388868	0.0255297421496043	0.0328441286798389	0.0209194079807541	0.0711814464732076
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Mediterraneibacter	0.0949599555659076	0.059072197301139	0.0416898276820456	0.0175377060680463	0.0251830266400446	0.0326358226147053	0.0258016955399926	0.258206637535661	0.0553371751326184	0.143346488941842	0.178894045130894	0.0601268129145106	0.128324573276847	0.0548896010765444	0.0782705926202013	0.112097649508016	0.00725465658269402	0.0319055595437505	0.0222931028569469	0.00539228902669183	0.0274293237757378	0.0141685705683368	0.153452685421995	0.227193609263636	0.156357056270972	0.329983780458249	0.0659011482775836	0.0406396324763672	0.181540397231958	0.00891583452211127	0.0910481462597422	0.101327220478065	0.0172205958326158	0.0731930466605673	0.0520742926575247	0.0280358110760144	0.135936954644819	0.0710288793028775	0.214936311904301	0.208237322272859	0.102690848330839	0.0868011233086546	0.11236149285208	0.0627582239422624	0.0976675660911454
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Merdimonas	0.4031318868364	0.225212752210592	0.804266259032796	0.420904945633111	0.600795064126779	0.345555768861586	0.394397346111316	0.166118955617349	0.120215242529481	0.478442177377318	0.0832477239718021	0.160338167772028	0.277743596955368	0.224870301184553	0.598210957882967	0.186829415846693	0.214012369189474	0.14955731036133	0.15262201186679	0.0431383122135346	0.197491131185313	0.0637585675575155	0.474468648028927	0.31147510947434	0.562182674232709	0.197617405246183	0.405391912131802	0.114851135259299	0.56079805877595	0.189015691868759	0.267681550003642	0.777395724323516	0.828501999502516	0.477584629460201	0.784586009373373	0.257929461899333	0.439039623785293	0.377665748488471	0.192033262275154	0.809053202928977	0.541302607303234	0.633137605310186	0.636138913377932	0.109826891898959	0.599248456355841
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Muricomes	0.179169727482844	0.199368665891344	0.14591439688716	0.16758252465022	0.165488460777436	0.270685352274909	0.221157390342794	0.474883536166986	0.29767583864443	0.316479261300171	0.166495447943604	0.165804241673347	0.450014941902368	0.216017139720594	0.229221021244875	0.188608743616662	0.469739013729438	0.426736858897663	0.569331549885105	0.0143794374045115	0.797279011081447	0.0106264279262526	0.352764794073551	0.403085435790322	0.579750882802481	0.352355562184232	0.239640539191213	0.242070854315752	0.260627302956772	0.174750356633381	0.132930293539224	0.157804687629774	0.116717371754396	0.0585544373284538	0.157958687727825	0.0168214866456087	0.0991972371732461	0.103944701418845	0.0493296453550854	0.160445149947941	0.214084310927002	0.100416985788444	0.281768051305986	0.0331223959695274	0.125809068185204
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Murimonas	0.00358339454965689	0.0147680493252847	0.00347415230683713	0.0019486340075607	0	0.00575926281435976	0	0.0704199920551804	0.00190817845284891	0.00744657085412168	0.0354245633922562	0.00182202463377305	0.014062966934449	0	0.0204994409243384	0.00177932776996851	0.0018136641456735	0	0.00342970813183798	0	0.0402296748710822	0.00885535660521049	0.00705529588147103	0.0384763370527126	0.00878410428488607	0.0745726057532765	0	0.00353388108490149	0	0.00178316690442225	0.00364192585038969	0.0714273849271607	0.030614392591317	0.00731930466605672	0.0138864780420066	0	0.0110219152414718	0.28411551721151	0.0493296453550854	0.0187754962705037	0.0121836599714554	0.0340396561994724	0.160763366696054	0.0244059759775465	0.0513168567597543
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia	3.03513518355939	1.07991360691145	1.28022512506948	1.06785143614326	1.3203101109852	1.46285275484738	2.64467379284924	0.626557365208913	0.593443498836011	1.09464591555589	0.612844946686032	1.62342394869179	1.43969623991422	1.60773412185491	1.53745806932538	1.24552943897795	1.13535375519161	0.450666028555476	1.14037795383613	0.0431383122135346	1.32392202757561	0.0283371411366736	2.5381426933592	2.48263984316312	1.32991338873175	0.868770857025672	1.24213679480779	1.72630090997438	1.69138132470567	1.43009985734665	0.0309563697283123	0.179399013305427	0.0574019861087194	0.0640439158279963	0.16837354625933	0.0355120273629516	0.0661314914488308	0.079690937754448	0.0581385105970649	0.0887568914605629	0.106171894036969	0.158284401327547	0.261024391087141	0.0313791119711312	0.584350014070751
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Ruminococcus2	0.00358339454965689	0.00553801849698178	0.0052112284602557	0.0058459020226821	0.00359757523429209	0.00383950854290651	0.00184297825285662	0.00722256328771081	0.020989962981338	0.0130314989947129	0.0106273690176769	0.0145761970701844	0.0193365795348674	0.00531189687837527	0.00186358553857622	0.11921496058789	0.00725465658269402	0.00598229241445322	0.0102891243955139	0.0143794374045115	0.0128003510953443	0.0106264279262526	0.0211658876444131	0.0183220652631965	0.0193250294267494	0.208803296109174	0.0159760359460809	0.0106016432547045	0.00539228902669183	0.00178316690442225	0.069196591157404	0.129565954053919	0.317624323134914	0.150045745654163	0.433952438812706	0.175691082743024	0.25534103642743	0.109141936489787	0.230792269339864	0.510352125898237	0.219305879486198	0.525912688281848	0.388943629103355	0.381779195648763	1.16538926318926
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Schaedlerella	0.512425420600935	0.415351387273633	0.519385769872151	0.672278732608442	0.613386577446801	0.502975619120753	0.901216365646885	1.80383518110577	0.221348700530474	0.470995606523196	0.876757943958341	0.32249836017783	0.566034419111572	0.545354746179861	0.562802832650019	0.706393124677497	0.38812412717413	0.297120523251176	0.195493363514765	0.0611126089691741	0.499213692718429	0.0743849954837681	0.703765764176735	0.914271056633504	0.639482791939706	0.909785790189974	0.451323015476785	0.427599611273081	0.321739911925946	0.483238231098431	0.40243280646806	1.07639407983256	0.250655339341408	0.142726440988106	0.308974136434647	0.179429190886492	0.163491742748498	0.446962216101034	0.147988936065256	0.609350197142711	0.706652278344415	0.439111564973194	0.73812857612059	0.301588131722539	1.08427552185933
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Sellimonas	0.0250837618475982	1.20913403850769	0.673985547526403	0.894423009470361	0.435306603349343	0.789019005567287	0.442314780685588	1.13935935863638	0.215624165171927	0.217812197483059	0.361330546601013	0.129363748997886	0.513298293107388	0.281530534553889	0.618710398807305	0.0124552943897795	0.0435279394961641	0.701922309962511	0.394416435161368	0.0197717264312034	0.960026332150825	0.0123974992472947	0.319252138636564	0.267502152842668	0.498937123381529	0.870635172169503	1.36395406889666	0.0159024648820567	0.0143794374045115	0.119472182596291	0.0145677034015587	0.00664440790020099	0.0248741939804451	0.0329368709972553	0.0104148585315049	0.018690540717343	0.0165328728622077	0.00692964676125635	0.00352354609679181	0.00170686329731852	0.174052285306506	0.022125776529657	0.0051859150547114	0.0209194079807541	0.01489844228509
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum	0.0465841291455396	0.0609182034667996	0.159811006114508	0.173428426672902	0.125915133200223	0.0825494336724899	0.412827128639882	0.0325015347946986	0.0362553906041293	0.0744657085412168	0.028339650713805	0.0346184680416879	0.0386731590697347	0.102696672981922	0.0596347372344391	0.0231312610095906	0.0272049621851026	0.073781606444923	0.0926021195596255	0.0143794374045115	0.124346267783345	0.0247949984945894	0.185201516888615	0.0971069458949413	0.105409251418633	0.0838941814724361	0.0499251123315027	0.0265041081367612	0.0467331715646625	0.0534950071326676	0.335057178235851	1.29067623461404	0.27744293285881	0.225068618481244	0.404443672973442	0.0934527035867148	1.11872439700939	0.20788940283769	0.405207801131058	0.592281564169526	0.344623524906882	1.03310356565399	0.722570830956456	0.106340323902167	0.392325646840703
