"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_1542",1,1,0,1
"ASV_435",3,0.287671232876712,0,3
"ASV_616",1,1,0,1
"ASV_1386",1,1,0,1
"ASV_40",1,1,0,1
"ASV_470",1,1,0,1
"ASV_776",1,1,0,1
"ASV_525",1,1,0,1
"ASV_505",1,1,0,1
"ASV_1041",1,1,0,1
"ASV_853",1,1,0,1
"ASV_748",2,1,0,2
"ASV_962",1,1,0,1
"ASV_618",1,1,0,1
"ASV_805",1,1,0,1
"ASV_1561",1,1,0,1
"ASV_1191",1,1,0,1
"ASV_1177",1,1,0,1
"ASV_1533",3,1,0,3
"ASV_964",1,1,0,1
"ASV_1498",1,1,0,1
"ASV_1387",1,0.666666666666667,0,1
"ASV_665",1,1,0,1
"ASV_1184",1,1,0,1
"ASV_1189",1,1,0,1
"ASV_915",2,1,0,2
"ASV_961",1,1,0,1
"ASV_327",1,1,0,1
"ASV_1570",2,1,0,2
"ASV_887",4,0.833333333333333,6,4
"ASV_1230",1,1,0,1
"ASV_1621",1,1,0,1
"ASV_1070",1,1,0,1
"ASV_1438",1,1,0,1
"ASV_771",1,1,0,1
"ASV_1336",1,1,0,1
"ASV_421",1,1,0,1
"ASV_1503",1,1,0,1
"ASV_779",1,1,0,1
"ASV_1441",1,1,0,1
"ASV_1236",1,1,0,1
"ASV_692",1,1,0,1
"ASV_1123",1,1,0,1
